Row (after comments),Time,Column,Node,Value,scaled Value
177,2014.323,4,-1,0.008777646,1049806.4615999998
178,2014.326,4,-1,0.008964894,1072201.3223999997
179,2014.329,4,-1,0.009154434,1094870.3064
180,2014.329,4,-1,0.009158384,1095342.7263999998
181,2014.332,4,-1,0.009341855,1117285.8579999998
182,2014.334,4,-1,0.009525723,1139276.4707999998
183,2014.337,4,-1,0.009714318,1161832.4327999998
184,2014.34,4,-1,0.009918842,1186293.5032
185,2014.342,4,-1,0.0101714,1216499.44
186,2014.345,4,-1,0.01041878,1246086.088
187,2014.348,4,-1,0.01065872,1274782.9119999998
188,2014.351,4,-1,0.01089135,1302605.4599999997
189,2014.353,4,-1,0.01111697,1329589.612
190,2014.356,4,-1,0.01133596,1355780.8159999999
191,2014.359,4,-1,0.01154884,1381241.2639999997
192,2014.362,4,-1,0.01175629,1406052.284
193,2014.364,4,-1,0.01195935,1430338.2599999998
194,2014.367,4,-1,0.01215969,1454298.9239999999
195,2014.37,4,-1,0.01236043,1478307.4279999998
196,2014.373,4,-1,0.01257142,1503541.8319999997
197,2014.375,4,-1,0.01281589,1532780.444
198,2014.378,4,-1,0.01305361,1561211.7559999998
199,2014.381,4,-1,0.01328087,1588392.052
200,2014.384,4,-1,0.01349749,1614299.8039999998
201,2014.386,4,-1,0.01370349,1638937.4039999999
202,2014.389,4,-1,0.01389897,1662316.812
203,2014.392,4,-1,0.01408409,1684457.1639999999
204,2014.394,4,-1,0.01425908,1705385.9679999999
205,2014.397,4,-1,0.0144243,1725146.2799999998
206,2014.4,4,-1,0.01458023,1743795.5079999997
207,2014.403,4,-1,0.01472767,1761429.3319999997
208,2014.405,4,-1,0.01486804,1778217.5839999998
209,2014.408,4,-1,0.01500697,1794833.6119999997
210,2014.411,4,-1,0.01513976,1810715.2959999999
211,2014.414,4,-1,0.01526329,1825489.484
212,2014.414,4,-1,0.01526594,1825806.4239999999
213,2014.416,4,-1,0.01542964,1845384.9439999997
214,2014.419,4,-1,0.01561161,1867148.5559999996
215,2014.422,4,-1,0.01580822,1890663.112
216,2014.425,4,-1,0.01601837,1915797.052
217,2014.427,4,-1,0.01624161,1942496.5559999999
218,2014.43,4,-1,0.01647768,1970730.528
219,2014.433,4,-1,0.01672647,2000485.8119999997
220,2014.436,4,-1,0.0169879,2031752.8399999999
221,2014.438,4,-1,0.01726193,2064526.828
222,2014.441,4,-1,0.01754852,2098802.992
223,2014.444,4,-1,0.01784766,2134580.136
