NAME,EVENT,TYPE,VAL
299-W22-113,2022-06-27 07:50:00,MAN,131.406
699-67-86,2022-06-27 07:52:00,MAN,122.324
699-65-72,2022-06-27 08:06:00,MAN,121.787
299-W22-81,2022-06-27 08:11:00,MAN,131.026
699-61-66,2022-06-27 08:13:00,MAN,121.60600000000001
299-W22-115,2022-06-27 08:16:00,MAN,131.321
299-W22-85,2022-06-27 08:19:00,MAN,131.50799999999998
699-66-64,2022-06-27 08:22:00,MAN,121.57
299-W23-236,2022-06-27 08:26:00,MAN,131.916
699-64-62,2022-06-27 08:29:00,MAN,121.556
299-W22-80,2022-06-27 08:31:00,MAN,131.635
699-61-62,2022-06-27 08:37:00,MAN,121.556
299-W23-21,2022-06-27 08:37:00,MAN,132.336
299-W23-20,2022-06-27 08:42:00,MAN,132.231
699-36-61A,2022-06-27 08:47:00,MAN,123.95299999999999
299-W22-84,2022-06-27 08:52:00,MAN,130.94799999999998
699-65-59A,2022-06-27 08:54:00,MAN,121.521
699-63-58,2022-06-27 08:56:00,MAN,121.48700000000001
299-W22-94,2022-06-27 08:57:00,MAN,130.873
699-74-44,2022-06-27 09:05:00,MAN,121.18700000000001
299-W22-69,2022-06-27 09:05:00,MAN,130.467
299-W22-72,2022-06-27 09:11:00,MAN,130.484
699-60-57,2022-06-27 09:18:00,MAN,121.552
299-W22-86,2022-06-27 09:19:00,MAN,130.55
699-59-58,2022-06-27 09:24:00,MAN,121.551
299-W22-82,2022-06-27 09:28:00,MAN,131.13
699-57-59,2022-06-27 09:29:00,MAN,121.54
299-W22-96,2022-06-27 09:37:00,MAN,130.33
699-52-55,2022-06-27 09:38:00,MAN,121.589
699-55-55,2022-06-27 09:45:00,MAN,121.545
699-55-60A,2022-06-27 09:47:00,MAN,121.559
299-W22-95,2022-06-27 09:50:00,MAN,130.414
699-51-63,2022-06-27 10:00:00,MAN,122.331
299-W22-87,2022-06-27 10:04:00,MAN,129.36700000000002
299-E24-23,2022-06-27 10:13:00,MAN,121.516
299-W19-132,2022-06-27 10:15:00,MAN,129.10299999999998
699-44-64,2022-06-27 10:23:00,MAN,122.87799999999999
699-40-65,2022-06-27 10:31:00,MAN,126.545
699-39-68,2022-06-27 10:39:00,MAN,128.558
699-38-64B,2022-06-27 10:46:00,MAN,128.53799999999998
699-38-65,2022-06-27 10:54:00,MAN,128.312
699-36-63B,2022-06-27 11:05:00,MAN,127.26
699-38-61,2022-06-27 11:15:00,MAN,123.73299999999999
699-36-61A,2022-06-27 11:21:00,MAN,123.988
699-42-37,2022-06-27 11:21:00,MAN,123.309
699-34-61,2022-06-27 11:32:00,MAN,125.711
699-31-68,2022-06-27 11:44:00,MAN,129.02200000000002
699-31-31,2022-06-27 12:08:00,MAN,121.315
699-24-33,2022-06-27 12:17:00,MAN,121.34899999999999
699-20-20,2022-06-27 12:25:00,MAN,120.79700000000001
699-S24-19Q,2022-06-27 12:39:00,MAN,122.62299999999999
699-40-62,2022-06-27 13:12:00,MAN,122.478
299-E17-18,2022-06-28 07:12:00,MAN,121.458
299-E17-23,2022-06-28 07:25:00,MAN,121.47200000000001
199-N-169,2022-06-28 07:32:00,MAN,120.086
299-E17-25,2022-06-28 07:34:00,MAN,121.48
299-E24-18,2022-06-28 07:57:00,MAN,121.465
299-E17-21,2022-06-28 08:11:00,MAN,121.49
299-E17-22,2022-06-28 08:24:00,MAN,121.46700000000001
299-E24-16,2022-06-28 08:39:00,MAN,121.493
299-E24-21,2022-06-28 08:55:00,MAN,121.48299999999999
299-E24-24,2022-06-28 09:10:00,MAN,121.485
199-N-172,2022-06-28 09:17:00,MAN,120.37799999999999
299-E18-2,2022-06-28 09:53:00,MAN,121.53299999999999
299-E28-17,2022-06-28 10:06:00,MAN,121.501
299-E23-1,2022-06-28 10:14:00,MAN,121.48299999999999
299-E24-25,2022-06-28 10:31:00,MAN,121.48
299-E27-8,2022-06-28 10:39:00,MAN,121.51899999999999
299-E26-14,2022-06-28 10:50:00,MAN,121.605
299-E26-77,2022-06-28 10:59:00,MAN,121.59700000000001
199-N-171,2022-06-28 11:14:00,MAN,120.277
299-E26-79,2022-06-28 11:20:00,MAN,121.551
299-E26-15,2022-06-28 11:27:00,MAN,121.541
299-E26-10,2022-06-28 11:36:00,MAN,121.536
299-E26-4,2022-06-28 11:45:00,MAN,121.515
299-E26-13,2022-06-28 11:53:00,MAN,121.516
299-E25-34,2022-06-28 11:59:00,MAN,121.509
199-N-3,2022-06-28 12:00:00,MAN,120.461
299-E25-35,2022-06-28 12:14:00,MAN,121.5
299-E25-19,2022-06-28 12:21:00,MAN,121.515
299-E25-24,2022-06-28 12:29:00,MAN,121.507
299-E25-36,2022-06-28 12:37:00,MAN,121.49
299-E28-1,2022-06-28 12:50:00,MAN,121.51
299-E27-18,2022-06-28 12:56:00,MAN,121.52
299-E28-18,2022-06-28 13:19:00,MAN,121.51899999999999
299-E28-27,2022-06-28 13:29:00,MAN,121.515
299-W18-22,2022-06-29 06:54:00,MAN,135.775
299-E25-93,2022-06-29 07:25:00,MAN,121.48200000000001
699-34-51,2022-06-29 08:03:00,MAN,121.535
299-E27-21,2022-06-29 08:10:00,MAN,121.491
299-E33-38,2022-06-29 08:39:00,MAN,121.514
299-E33-14,2022-06-29 08:47:00,MAN,121.509
199-K-225,2022-06-29 08:50:00,MAN,120.647
299-E33-41,2022-06-29 09:00:00,MAN,121.507
299-E33-339,2022-06-29 09:12:00,MAN,121.507
299-E33-49,2022-06-29 09:19:00,MAN,121.515
299-E33-334,2022-06-29 09:26:00,MAN,121.51
299-E33-42,2022-06-29 09:32:00,MAN,121.51700000000001
299-E33-31,2022-06-29 09:39:00,MAN,121.51100000000001
299-E27-12,2022-06-29 09:50:00,MAN,121.505
299-E27-23,2022-06-29 09:55:00,MAN,121.499
299-E27-14,2022-06-29 10:02:00,MAN,121.50200000000001
299-E24-33,2022-06-29 10:12:00,MAN,121.499
299-E24-22,2022-06-29 10:25:00,MAN,121.50200000000001
299-E33-37,2022-06-29 10:38:00,MAN,121.512
299-E34-9,2022-06-29 10:49:00,MAN,121.508
299-E33-28,2022-06-29 11:10:00,MAN,121.512
299-E33-34,2022-06-29 11:17:00,MAN,121.52
299-E32-8,2022-06-29 11:24:00,MAN,121.521
299-E32-6,2022-06-29 11:29:00,MAN,121.514
199-N-377,2022-06-29 11:43:00,MAN,120.149
299-E27-137B,2022-06-29 11:44:00,MAN,121.515
699-43-43B,2022-06-29 12:13:00,MAN,121.72
699-37-43,2022-06-29 12:31:00,MAN,121.469
699-37-47A,2022-06-29 12:41:00,MAN,121.491
199-N-19,2022-06-29 12:46:00,MAN,120.586
699-49-57A,2022-06-29 12:56:00,MAN,121.53399999999999
699-50-56,2022-06-29 13:03:00,MAN,121.565
699-49-55A,2022-06-29 13:07:00,MAN,121.54
699-47-55,2022-06-29 13:16:00,MAN,121.525
699-47-60,2022-06-29 13:48:00,MAN,121.648
699-46-61,2022-06-29 13:58:00,MAN,121.932
199-N-173,2022-06-30 07:11:00,MAN,120.82799999999999
199-N-183,2022-06-30 07:17:00,MAN,120.25200000000001
699-36-65,2022-06-30 07:52:00,MAN,128.09799999999998
199-N-96A,2022-06-30 08:06:00,MAN,120.745
699-37-66,2022-06-30 08:09:00,MAN,128.245
699-36-66B,2022-06-30 08:16:00,MAN,128.537
699-35-66A,2022-06-30 08:28:00,MAN,128.493
199-N-18,2022-06-30 08:29:00,MAN,120.51
299-W19-116,2022-06-30 08:46:00,MAN,127.84200000000001
699-36-70B,2022-06-30 08:56:00,MAN,128.696
199-N-56,2022-06-30 09:03:00,MAN,119.973
699-34-72,2022-06-30 09:06:00,MAN,129.761
699-32-72B,2022-06-30 09:13:00,MAN,130.02200000000002
299-W21-3,2022-06-30 09:21:00,MAN,129.343
699-33-75,2022-06-30 09:29:00,MAN,131.602
299-W26-13,2022-06-30 09:37:00,MAN,132.92600000000002
299-W18-15,2022-06-30 10:05:00,MAN,133.953
699-35-78A,2022-06-30 10:15:00,MAN,134.571
699-39-79,2022-06-30 10:34:00,MAN,138.749
299-W9-2,2022-06-30 10:44:00,MAN,136.314
299-W19-115,2022-06-30 10:58:00,MAN,129.171
299-W19-126,2022-06-30 11:02:00,MAN,128.597
299-W19-123,2022-06-30 11:11:00,MAN,128.34
299-W19-34B,2022-06-30 11:16:00,MAN,127.845
299-W19-34A,2022-06-30 11:21:00,MAN,127.205
299-W19-43,2022-06-30 11:27:00,MAN,126.81700000000001
299-W19-36,2022-06-30 11:34:00,MAN,127.92200000000001
299-W19-105,2022-06-30 11:46:00,MAN,129.019
299-W19-49,2022-06-30 11:57:00,MAN,128.642
299-W19-46,2022-06-30 12:05:00,MAN,128.559
299-W19-48,2022-06-30 12:10:00,MAN,128.029
299-W19-39,2022-06-30 12:14:00,MAN,128.064
299-W19-101,2022-06-30 12:24:00,MAN,126.943
299-W19-131,2022-06-30 12:30:00,MAN,127.69
299-W20-1,2022-06-30 12:38:00,MAN,127.64200000000001
299-E17-18,2022-07-06 07:22:00,MAN,121.475
299-E17-16,2022-07-06 08:08:00,MAN,121.402
299-E17-15,2022-07-06 08:43:00,MAN,121.209
199-K-225,2022-07-06 09:10:00,MAN,120.62200000000001
299-E17-14,2022-07-06 09:22:00,MAN,121.48299999999999
299-E17-19,2022-07-06 10:18:00,MAN,121.288
299-W18-260,2022-07-07 06:29:00,MAN,130.91899999999998
699-97-47D,2022-07-07 07:01:00,MAN,117.986
299-E24-164,2022-07-07 07:31:00,MAN,121.391
699-88-41A,2022-07-07 07:59:00,MAN,116.87799999999999
299-E24-21,2022-07-07 08:06:00,MAN,121.552
699-93-37A,2022-07-07 08:08:00,MAN,116.126
199-H4-91,2022-07-07 08:17:00,MAN,116.376
699-95-48C,2022-07-07 08:17:00,MAN,118.137
199-H2-1,2022-07-07 08:26:00,MAN,116.844
699-99-41,2022-07-07 08:36:00,MAN,117.069
699-99-42B,2022-07-07 08:46:00,MAN,117.223
299-E17-26,2022-07-07 08:49:00,MAN,121.556
699-100-43B,2022-07-07 08:53:00,MAN,117.387
699-95-48B,2022-07-07 08:55:00,MAN,118.14399999999999
199-H1-50,2022-07-07 09:07:00,MAN,117.25
699-98-43,2022-07-07 09:11:00,MAN,117.195
699-97-41,2022-07-07 09:17:00,MAN,116.455
199-H3-10,2022-07-07 09:24:00,MAN,115.66799999999999
199-H3-32,2022-07-07 09:30:00,MAN,116.559
299-W19-47,2022-07-07 09:33:00,MAN,130.898
199-H3-13,2022-07-07 09:36:00,MAN,115.16
199-H3-12,2022-07-07 09:41:00,MAN,115.277
299-E17-56,2022-07-07 09:46:00,MAN,121.464
199-H4-90,2022-07-07 09:47:00,MAN,116.149
199-H3-30,2022-07-07 09:55:00,MAN,116.45200000000001
699-94-41,2022-07-07 10:03:00,MAN,115.96700000000001
699-94-43,2022-07-07 10:11:00,MAN,116.964
299-W19-42,2022-07-07 10:14:00,MAN,130.91
699-97-43C,2022-07-07 10:17:00,MAN,116.853
699-95-45,2022-07-07 10:21:00,MAN,117.675
299-E24-18,2022-07-07 10:21:00,MAN,121.47
699-95-45C,2022-07-07 10:24:00,MAN,117.495
699-97-48B,2022-07-07 10:31:00,MAN,118.291
699-97-48C,2022-07-07 10:32:00,MAN,118.211
699-97-47B,2022-07-07 10:36:00,MAN,118.251
199-H7-1,2022-07-07 10:40:00,MAN,118.134
699-97-45,2022-07-07 10:44:00,MAN,117.76100000000001
699-97-45B,2022-07-07 10:45:00,MAN,117.771
699-97-60,2022-07-07 10:49:00,MAN,117.977
699-101-45,2022-07-07 10:55:00,MAN,117.72399999999999
699-99-44,2022-07-07 11:01:00,MAN,117.62
299-W19-45,2022-07-07 11:07:00,MAN,130.89700000000002
699-98-49A,2022-07-07 11:08:00,MAN,118.715
699-98-51,2022-07-07 11:13:00,MAN,118.84899999999999
699-95-51,2022-07-07 11:21:00,MAN,118.711
699-96-52B,2022-07-07 11:25:00,MAN,118.79
299-E18-1,2022-07-11 07:17:00,MAN,121.514
699-25-34E,2022-07-11 07:18:00,MAN,121.338
199-D5-141,2022-07-11 07:26:00,MAN,119.167
199-D5-41,2022-07-11 07:35:00,MAN,118.306
699-25-34D,2022-07-11 07:40:00,MAN,121.344
199-D2-14,2022-07-11 07:47:00,MAN,118.88
299-E17-1,2022-07-11 07:49:00,MAN,121.36
699-24-34E,2022-07-11 07:53:00,MAN,121.34100000000001
199-D5-38,2022-07-11 07:56:00,MAN,118.274
699-48-77C,2022-07-11 07:59:00,MAN,132.952
199-D1-1,2022-07-11 08:02:00,MAN,118.3
199-D5-97,2022-07-11 08:10:00,MAN,118.631
199-D5-43,2022-07-11 08:14:00,MAN,118.883
199-D5-33,2022-07-11 08:21:00,MAN,118.448
699-22-35,2022-07-11 08:24:00,MAN,121.336
199-D5-37,2022-07-11 08:27:00,MAN,118.70700000000001
199-D5-126,2022-07-11 08:36:00,MAN,118.125
199-D5-134,2022-07-11 08:40:00,MAN,118.925
299-E17-22,2022-07-11 08:44:00,MAN,121.484
199-D5-13,2022-07-11 08:44:00,MAN,117.64299999999999
199-B8-6,2022-07-11 08:45:00,MAN,122.345
199-D5-14,2022-07-11 08:50:00,MAN,118.31
199-B5-8,2022-07-11 08:56:00,MAN,122.17399999999999
199-D5-133,2022-07-11 08:57:00,MAN,119.184
199-D5-17,2022-07-11 09:01:00,MAN,119.139
699-25-34B,2022-07-11 09:03:00,MAN,121.34299999999999
199-D5-19,2022-07-11 09:04:00,MAN,118.98200000000001
199-D6-3,2022-07-11 09:10:00,MAN,118.71799999999999
699-23-34B,2022-07-11 09:11:00,MAN,121.398
199-D5-36,2022-07-11 09:17:00,MAN,118.506
199-D4-21,2022-07-11 09:22:00,MAN,118.455
199-N-146,2022-07-11 09:23:00,MAN,120.52600000000001
199-D4-23,2022-07-11 09:26:00,MAN,119.119
199-D4-15,2022-07-11 09:31:00,MAN,118.40299999999999
199-D4-13,2022-07-11 09:35:00,MAN,119.059
199-D4-19,2022-07-11 09:40:00,MAN,119.546
199-D8-5,2022-07-11 09:42:00,MAN,118.06700000000001
199-D4-20,2022-07-11 09:45:00,MAN,119.167
199-D4-86,2022-07-11 09:50:00,MAN,119.66799999999999
199-D8-54B,2022-07-11 09:51:00,MAN,118.929
299-E17-57,2022-07-11 09:54:00,MAN,120.87200000000001
699-24-34D,2022-07-11 09:54:00,MAN,121.35
199-D8-54A,2022-07-11 09:56:00,MAN,118.943
199-D3-5,2022-07-11 10:00:00,MAN,119.566
699-26-34B,2022-07-11 10:01:00,MAN,121.348
199-D8-101,2022-07-11 10:03:00,MAN,118.79899999999999
199-D8-71,2022-07-11 10:14:00,MAN,118.947
199-D3-2,2022-07-11 10:23:00,MAN,119.63
199-D8-70,2022-07-11 10:23:00,MAN,118.916
199-D2-11,2022-07-11 10:30:00,MAN,119.31
199-D8-93,2022-07-11 10:35:00,MAN,118.863
699-96-44,2022-07-11 10:48:00,MAN,116.68299999999999
699-24-36,2022-07-11 10:51:00,MAN,121.37100000000001
199-H5-1A,2022-07-11 10:53:00,MAN,115.93799999999999
199-H4-47,2022-07-11 11:01:00,MAN,116.214
199-H4-12B,2022-07-11 11:11:00,MAN,117.015
199-H4-5,2022-07-11 11:18:00,MAN,116.806
699-25-34F,2022-07-11 11:21:00,MAN,121.353
199-H4-15B,2022-07-11 11:26:00,MAN,117.051
199-H4-10,2022-07-11 11:33:00,MAN,117.14
199-H1-7,2022-07-11 11:41:00,MAN,116.869
199-H4-8,2022-07-11 11:52:00,MAN,116.59200000000001
199-H4-84,2022-07-11 12:01:00,MAN,116.43
199-H4-11,2022-07-11 12:10:00,MAN,116.999
199-H4-83,2022-07-11 12:14:00,MAN,116.60700000000001
199-H4-13,2022-07-11 12:21:00,MAN,116.995
199-H6-3,2022-07-11 12:27:00,MAN,116.015
199-H3-2B,2022-07-11 12:36:00,MAN,116.319
299-W10-26,2022-07-12 06:49:00,MAN,128.431
299-W6-17,2022-07-12 06:54:00,MAN,127.48100000000001
299-E32-3,2022-07-12 07:01:00,MAN,121.493
299-W14-18,2022-07-12 07:17:00,MAN,127.62100000000001
299-W6-6,2022-07-12 07:30:00,MAN,130.457
299-W19-41,2022-07-12 07:59:00,MAN,131.084
299-E33-266,2022-07-12 08:01:00,MAN,121.374
699-37-47A,2022-07-12 08:14:00,MAN,121.50299999999999
699-37-43,2022-07-12 08:23:00,MAN,121.50200000000001
299-W15-17,2022-07-12 08:28:00,MAN,134.687
699-34-39A,2022-07-12 08:35:00,MAN,121.449
299-W19-44,2022-07-12 08:40:00,MAN,130.952
699-24-33,2022-07-12 08:47:00,MAN,121.351
699-31-31,2022-07-12 08:59:00,MAN,121.319
299-E33-28,2022-07-12 08:59:00,MAN,121.50299999999999
299-W17-1,2022-07-12 09:13:00,MAN,136.799
299-W18-40,2022-07-12 09:20:00,MAN,132.233
699-47-60,2022-07-12 09:24:00,MAN,121.654
699-46-61,2022-07-12 09:43:00,MAN,121.96
299-E33-29,2022-07-12 09:58:00,MAN,121.465
699-47-55,2022-07-12 09:58:00,MAN,121.53399999999999
299-W13-1,2022-07-12 10:05:00,MAN,123.34299999999999
699-49-57A,2022-07-12 10:11:00,MAN,121.55
699-50-56,2022-07-12 10:18:00,MAN,121.565
699-51-63,2022-07-12 10:34:00,MAN,122.339
299-E28-27,2022-07-12 10:49:00,MAN,121.50200000000001
699-66-103,2022-07-12 10:58:00,MAN,124.78
699-67-86,2022-07-12 11:25:00,MAN,122.588
699-65-72,2022-07-12 11:53:00,MAN,121.948
699-61-66,2022-07-12 12:04:00,MAN,121.634
699-66-64,2022-07-12 12:15:00,MAN,121.619
699-64-62,2022-07-12 12:28:00,MAN,121.583
699-65-59A,2022-07-12 12:41:00,MAN,121.54799999999999
699-60-60,2022-07-12 12:50:00,MAN,121.555
699-61-62,2022-07-12 12:56:00,MAN,121.57
699-63-58,2022-07-12 13:12:00,MAN,121.51299999999999
299-E33-276,2022-07-13 06:49:00,MAN,121.494
299-E33-35,2022-07-13 06:51:00,MAN,121.443
699-26-38,2022-07-13 07:17:00,MAN,121.365
299-E32-6,2022-07-13 07:54:00,MAN,121.52799999999999
299-E25-19,2022-07-13 07:57:00,MAN,121.476
299-E32-8,2022-07-13 08:08:00,MAN,121.53
299-E33-34,2022-07-13 08:19:00,MAN,121.527
699-26-34A,2022-07-13 08:21:00,MAN,121.36200000000001
199-K-225,2022-07-13 08:32:00,MAN,120.637
299-E33-41,2022-07-13 08:36:00,MAN,121.515
299-E25-95,2022-07-13 08:42:00,MAN,121.47200000000001
299-E33-339,2022-07-13 08:45:00,MAN,121.516
299-E33-49,2022-07-13 08:54:00,MAN,121.522
299-E33-334,2022-07-13 09:02:00,MAN,121.51899999999999
299-E33-42,2022-07-13 09:09:00,MAN,121.51299999999999
299-E25-20,2022-07-13 09:13:00,MAN,121.383
299-E33-31,2022-07-13 09:17:00,MAN,121.516
299-E33-283,2022-07-13 09:25:00,MAN,121.486
299-E33-28,2022-07-13 09:25:00,MAN,121.51899999999999
699-26-35A,2022-07-13 09:26:00,MAN,121.361
299-E33-38,2022-07-13 09:42:00,MAN,121.522
299-E33-14,2022-07-13 09:54:00,MAN,121.51899999999999
299-E33-37,2022-07-13 10:02:00,MAN,121.522
299-E25-17,2022-07-13 10:03:00,MAN,121.475
299-E34-9,2022-07-13 10:15:00,MAN,121.51
299-E27-12,2022-07-13 10:27:00,MAN,121.507
399-4-16,2022-07-13 10:32:00,MAN,106.699
299-E27-23,2022-07-13 10:37:00,MAN,121.50299999999999
299-E28-35,2022-07-13 10:42:00,MAN,121.475
299-E24-33,2022-07-13 10:50:00,MAN,121.50200000000001
299-E24-22,2022-07-13 10:57:00,MAN,121.49600000000001
299-E27-14,2022-07-13 11:04:00,MAN,121.505
399-4-15,2022-07-13 11:13:00,MAN,106.679
299-E25-93,2022-07-13 11:16:00,MAN,121.5
699-43-43B,2022-07-13 11:24:00,MAN,121.71700000000001
699-49-55A,2022-07-13 11:38:00,MAN,121.54899999999999
699-55-60A,2022-07-13 11:52:00,MAN,121.573
699-55-55,2022-07-13 12:00:00,MAN,121.556
699-52-55,2022-07-13 12:07:00,MAN,121.596
699-57-59,2022-07-13 12:16:00,MAN,121.54899999999999
699-59-58,2022-07-13 12:22:00,MAN,121.559
699-60-57,2022-07-13 12:35:00,MAN,121.556
299-E26-14,2022-07-14 06:36:00,MAN,121.59100000000001
299-E26-14,2022-07-14 06:45:00,MAN,121.59100000000001
199-K-208,2022-07-14 06:47:00,MAN,120.56200000000001
299-W9-2,2022-07-14 06:56:00,MAN,136.07
299-E26-77,2022-07-14 07:14:00,MAN,121.59899999999999
299-E17-23,2022-07-14 07:16:00,MAN,121.51799999999999
299-E26-77,2022-07-14 07:21:00,MAN,121.59899999999999
299-E17-25,2022-07-14 07:23:00,MAN,121.51
199-K-235,2022-07-14 07:26:00,MAN,121.405
299-E17-21,2022-07-14 07:30:00,MAN,121.514
299-E24-24,2022-07-14 07:35:00,MAN,121.51100000000001
299-E24-18,2022-07-14 07:40:00,MAN,121.508
299-E24-21,2022-07-14 07:46:00,MAN,121.51100000000001
299-E17-22,2022-07-14 07:53:00,MAN,121.50299999999999
299-W10-29,2022-07-14 07:54:00,MAN,135.915
299-E26-15,2022-07-14 07:56:00,MAN,121.516
299-E24-16,2022-07-14 07:58:00,MAN,121.515
199-K-236,2022-07-14 08:03:00,MAN,121.411
299-E17-18,2022-07-14 08:05:00,MAN,121.495
299-E26-15,2022-07-14 08:10:00,MAN,121.516
299-E25-19,2022-07-14 08:12:00,MAN,121.51100000000001
299-E25-24,2022-07-14 08:18:00,MAN,121.486
299-E25-35,2022-07-14 08:24:00,MAN,121.48700000000001
299-E25-34,2022-07-14 08:31:00,MAN,121.499
299-E26-13,2022-07-14 08:36:00,MAN,121.50299999999999
199-K-205,2022-07-14 08:39:00,MAN,121.40100000000001
299-E26-79,2022-07-14 08:40:00,MAN,121.53299999999999
299-E26-4,2022-07-14 08:44:00,MAN,121.49600000000001
299-E26-79,2022-07-14 08:48:00,MAN,121.53299999999999
299-E25-36,2022-07-14 08:55:00,MAN,121.484
299-E24-25,2022-07-14 09:06:00,MAN,121.479
299-E27-137B,2022-07-14 09:14:00,MAN,121.51299999999999
299-W10-30,2022-07-14 09:18:00,MAN,135.95600000000002
299-E26-10,2022-07-14 09:22:00,MAN,121.514
299-E28-17,2022-07-14 09:23:00,MAN,121.495
299-E26-10,2022-07-14 09:28:00,MAN,121.514
299-E28-1,2022-07-14 09:31:00,MAN,121.49700000000001
699-48-77C,2022-07-14 09:31:00,MAN,132.938
299-E27-8,2022-07-14 09:38:00,MAN,121.559
299-E27-18,2022-07-14 09:44:00,MAN,121.51299999999999
299-E27-17,2022-07-14 09:50:00,MAN,121.49600000000001
299-E28-18,2022-07-14 09:56:00,MAN,121.522
299-E28-27,2022-07-14 10:02:00,MAN,121.514
299-W10-31,2022-07-14 10:09:00,MAN,135.225
299-E25-35,2022-07-18 07:02:00,MAN,121.45200000000001
299-E17-23,2022-07-18 07:06:00,MAN,121.471
299-E17-58,2022-07-18 07:40:00,MAN,121.477
299-E25-47,2022-07-18 07:59:00,MAN,121.461
299-E25-239,2022-07-18 08:40:00,MAN,121.43299999999999
299-E25-43,2022-07-18 09:06:00,MAN,121.456
299-E25-34,2022-07-18 09:28:00,MAN,121.478
299-E26-13,2022-07-18 09:53:00,MAN,121.492
299-E25-238,2022-07-18 10:12:00,MAN,121.45299999999999
299-E26-80,2022-07-18 10:38:00,MAN,121.469
299-E26-82,2022-07-19 06:36:00,MAN,121.535
299-W15-30,2022-07-19 06:45:00,MAN,134.675
699-55-57,2022-07-19 06:46:00,MAN,121.52799999999999
299-W15-83,2022-07-19 07:26:00,MAN,134.536
299-E25-242,2022-07-19 07:41:00,MAN,121.478
699-55-55,2022-07-19 07:56:00,MAN,121.541
699-54-49,2022-07-19 08:53:00,MAN,121.571
299-E25-241,2022-07-19 08:53:00,MAN,121.475
299-W15-94,2022-07-19 09:02:00,MAN,134.52100000000002
299-W15-152,2022-07-19 09:58:00,MAN,134.453
299-E28-26,2022-07-19 10:11:00,MAN,121.492
699-55-50C,2022-07-19 10:26:00,MAN,121.573
299-W6-3,2022-07-19 10:44:00,MAN,129.827
299-E28-18,2022-07-19 10:46:00,MAN,121.499
699-54-48,2022-07-19 11:01:00,MAN,121.56200000000001
299-W15-224,2022-07-20 06:49:00,MAN,134.519
699-43-44C,2022-07-20 08:02:00,MAN,121.579
699-43-45,2022-07-20 08:52:00,MAN,121.49799999999999
299-W18-21,2022-07-20 08:56:00,MAN,136.577
299-W18-22,2022-07-20 10:08:00,MAN,135.736
699-44-39B,2022-07-20 10:44:00,MAN,123.083
699-42-42B,2022-07-20 10:54:00,MAN,121.943
699-48-77C,2022-07-20 11:02:00,MAN,132.952
699-44-43C,2022-07-20 11:43:00,MAN,122.556
699-43-43B,2022-07-21 06:29:00,MAN,121.696
299-E17-25,2022-07-21 06:43:00,MAN,121.492
299-E28-1,2022-07-21 07:24:00,MAN,121.492
699-43-43C,2022-07-21 07:34:00,MAN,121.766
199-K-225,2022-07-21 08:32:00,MAN,120.46700000000001
299-E28-17,2022-07-21 09:03:00,MAN,121.48899999999999
299-E28-13,2022-07-21 09:53:00,MAN,121.54700000000001
299-E28-28,2022-07-21 11:00:00,MAN,121.465
699-62-43F,2022-07-25 06:36:00,MAN,119.031
299-E33-30,2022-07-25 06:53:00,MAN,121.49600000000001
299-E32-7,2022-07-25 06:56:00,MAN,121.485
299-E32-2,2022-07-25 07:23:00,MAN,121.45100000000001
299-E32-9,2022-07-25 07:39:00,MAN,121.479
299-E32-6,2022-07-25 07:49:00,MAN,121.501
699-65-50,2022-07-25 08:12:00,MAN,121.302
299-E32-10,2022-07-25 08:17:00,MAN,121.48200000000001
299-E32-5,2022-07-25 08:27:00,MAN,121.49600000000001
299-E33-34,2022-07-25 08:59:00,MAN,121.509
299-E32-4,2022-07-25 09:09:00,MAN,121.45299999999999
699-39-39,2022-07-25 09:18:00,MAN,123.495
299-E33-16,2022-07-25 09:51:00,MAN,121.455
699-41-42,2022-07-25 10:57:00,MAN,122.04700000000001
699-46-91,2022-07-25 11:53:00,MAN,122.73
299-E25-44,2022-07-26 06:51:00,MAN,121.485
299-E26-11,2022-07-26 06:58:00,MAN,122.38799999999999
299-E29-54,2022-07-26 07:19:00,MAN,121.48100000000001
299-W22-83,2022-07-26 07:22:00,MAN,131.056
299-E25-37,2022-07-26 07:31:00,MAN,121.419
299-E25-32P,2022-07-26 08:13:00,MAN,121.48299999999999
299-E32-8,2022-07-26 08:14:00,MAN,121.51
299-E25-25,2022-07-26 08:22:00,MAN,121.48899999999999
699-55-60A,2022-07-26 08:55:00,MAN,121.565
299-E13-12,2022-07-26 09:14:00,MAN,121.514
299-E13-11,2022-07-26 09:48:00,MAN,121.56
699-96-42B,2022-07-26 10:55:00,MAN,116.331
199-K-225,2022-07-27 09:26:00,MAN,120.63600000000001
299-W5-2P,2022-07-28 06:22:00,MAN,126.152
299-W5-2Q,2022-07-28 07:17:00,MAN,126.152
699-43-43B,2022-08-01 06:29:00,MAN,121.689
199-N-216,2022-08-01 07:19:00,MAN,119.316
699-43-43C,2022-08-01 08:00:00,MAN,121.765
199-N-226,2022-08-01 08:56:00,MAN,119.27
699-44-39B,2022-08-01 09:06:00,MAN,123.09200000000001
199-N-235,2022-08-01 10:26:00,MAN,119.27600000000001
699-44-43C,2022-08-01 10:36:00,MAN,122.569
199-N-145,2022-08-01 11:13:00,MAN,119.266
199-N-139,2022-08-01 11:56:00,MAN,119.25399999999999
299-E27-10,2022-08-02 06:07:00,MAN,121.49
199-N-245,2022-08-02 06:32:00,MAN,118.896
299-E27-9,2022-08-02 06:45:00,MAN,121.486
