"NAME"|"WELL_ID"|"TYPE"|"STATUS"|"TD"|"BOH"|"ZCOORDS"|"YCOORDS"|"XCOORDS"|"OU"
"C6426"|"C6426"|"CANCELLED SITE"|"DRILLING CANCELLED"|||217.000|136663.950|567202.050|"200-Z-1"
"C6427"|"C6427"|"CANCELLED SITE"|"DRILLING CANCELLED"|||216.490|136663.010|567214.120|"200-Z-1"
"C6428"|"C6428"|"CANCELLED SITE"|"DRILLING CANCELLED"|||205.830|136657.960|566701.380|"200-Z-1"
"C6429"|"C6429"|"CANCELLED SITE"|"DRILLING CANCELLED"|||205.830|136657.990|566702.060|"200-Z-1"
"C6430"|"C6430"|"CANCELLED SITE"|"DRILLING CANCELLED"|||213.290|136796.020|566976.610|"200-Z-1"
"C6431"|"C6431"|"CANCELLED SITE"|"DRILLING CANCELLED"|||213.240|136838.830|566976.600|"200-Z-1"
"C6432"|"C6432"|"CANCELLED SITE"|"DRILLING CANCELLED"|||213.000|136875.300|566976.280|"200-Z-1"
"C6433"|"C6433"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6434"|"C6434"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6436"|"C6436"|"BORING"|"DECOMMISSIONED-V"|10.000||143.960|151613.030|573841.080|"100-HR-3-D"
"C6437"|"C6437"|"CANCELLED SITE"|"DRILLING CANCELLED"|||144.310|151589.000|573856.030|"100-HR-3-D"
"C6438"|"C6438"|"BORING"|"DECOMMISSIONED-V"|35.000||143.300|151553.720|573782.720|"100-HR-3-D"
"C6439"|"C6439"|"CANCELLED SITE"|"DRILLING CANCELLED"|||143.510|151646.590|573757.690|"100-HR-3-D"
"C6440"|"C6440"|"CANCELLED SITE"|"DRILLING CANCELLED"|||143.800|151746.000|573760.000|"100-HR-3-D"
"C6441"|"C6441"|"CANCELLED SITE"|"DRILLING CANCELLED"|||143.800|151758.300|573758.700|"100-HR-3-D"
"C6442"|"C6442"|"CANCELLED SITE"|"DRILLING CANCELLED"|||143.700|151772.300|573759.300|"100-HR-3-D"
"C6443"|"C6443"|"BORING"|"DECOMMISSIONED-V"|40.000||143.620|151778.990|573749.820|"100-HR-3-D"
"C6444"|"C6444"|"CANCELLED SITE"|"DRILLING CANCELLED"|||143.820|151781.030|573741.990|"100-HR-3-D"
"C6445"|"C6445"|"BORING"|"DECOMMISSIONED-V"|5.000||143.740|151781.330|573753.290|"100-HR-3-D"
"C6446"|"C6446"|"BORING"|"DECOMMISSIONED-V"|55.000||139.710|151590.040|573597.530|"100-HR-3-D"
"C6447"|"C6447"|"BORING"|"DECOMMISSIONED-V"|40.000||139.850|151559.500|573591.970|"100-HR-3-D"
"C6448"|"C6448"|"BORING"|"DECOMMISSIONED-V"|17.000||139.790|151531.150|573593.100|"100-HR-3-D"
"C6449"|"C6449"|"BORING"|"DECOMMISSIONED-V"|54.000||140.050|151525.640|573590.450|"100-HR-3-D"
"C6450"|"C6450"|"BORING"|"DECOMMISSIONED-V"|50.000||138.610|151524.120|573579.920|"100-HR-3-D"
"C6457"|"C6457"|"AQUIFER TUBE"|"IN-USE"|5.300|||149957.200|571334.100|"100-NR-2"
"C6458"|"C6458"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6459"|"C6459"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6472"|"C6472"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|7.320||117.600|149794.070|571181.410|"100-NR-2"
"C6473"|"C6473"|"AQUIFER TUBE"|"IN-USE"|2.640||117.600|149787.000|571177.000|"100-NR-2"
"C6474"|"C6474"|"AQUIFER TUBE"|"IN-USE"|5.250||117.600|149787.000|571177.000|"100-NR-2"
"C6475"|"C6475"|"AQUIFER TUBE"|"IN-USE"|1.640||117.600|149776.130|571168.610|"100-NR-2"
"C6476"|"C6476"|"AQUIFER TUBE"|"IN-USE"|8.200||117.600|149776.130|571168.610|"100-NR-2"
"C6477"|"C6477"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.136|133287.008|566448.416|"200-UP-1"
"C6478"|"C6478"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.124|133286.396|566448.366|"200-UP-1"
"C6479"|"C6479"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.171|133285.205|566447.296|"200-UP-1"
"C6480"|"C6480"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.245|133284.468|566447.238|"200-UP-1"
"C6481"|"C6481"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.177|133285.885|566450.220|"200-UP-1"
"C6482"|"C6482"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.178|133285.149|566450.166|"200-UP-1"
"C6483"|"C6483"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.183|133284.159|566448.990|"200-UP-1"
"C6484"|"C6484"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.131|133283.565|566448.958|"200-UP-1"
"C6485"|"C6485"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.168|133284.874|566451.993|"200-UP-1"
"C6486"|"C6486"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.157|133284.092|566451.950|"200-UP-1"
"C6487"|"C6487"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.205|133283.077|566450.915|"200-UP-1"
"C6488"|"C6488"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.210|133282.381|566450.852|"200-UP-1"
"C6489"|"C6489"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.177|133283.738|566453.795|"200-UP-1"
"C6490"|"C6490"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.101|133282.987|566453.727|"200-UP-1"
"C6491"|"C6491"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.203|133281.972|566452.709|"200-UP-1"
"C6492"|"C6492"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.195|133281.151|566452.551|"200-UP-1"
"C6493"|"C6493"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.191|133282.647|566455.568|"200-UP-1"
"C6494"|"C6494"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.055|133281.907|566455.530|"200-UP-1"
"C6495"|"C6495"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.206|133280.892|566454.456|"200-UP-1"
"C6496"|"C6496"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.125|133280.178|566454.447|"200-UP-1"
"C6497"|"C6497"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.197|133281.539|566457.385|"200-UP-1"
"C6498"|"C6498"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.043|133280.856|566457.326|"200-UP-1"
"C6499"|"C6499"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.169|133279.817|566456.272|"200-UP-1"
"C6500"|"C6500"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.076|133279.116|566456.228|"200-UP-1"
"C6501"|"C6501"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.197|133280.496|566459.145|"200-UP-1"
"C6502"|"C6502"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.028|133279.752|566459.099|"200-UP-1"
"C6503"|"C6503"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.183|133278.704|566458.054|"200-UP-1"
"C6504"|"C6504"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.084|133277.978|566458.000|"200-UP-1"
"C6505"|"C6505"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.215|133279.457|566460.921|"200-UP-1"
"C6506"|"C6506"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.082|133278.736|566460.823|"200-UP-1"
"C6507"|"C6507"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.191|133277.687|566459.831|"200-UP-1"
"C6508"|"C6508"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.127|133276.952|566459.812|"200-UP-1"
"C6509"|"C6509"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6510"|"C6510"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6511"|"C6511"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6512"|"C6512"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6513"|"C6513"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6514"|"C6514"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.193|133278.393|566462.729|"200-UP-1"
"C6515"|"C6515"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.021|133277.729|566462.716|"200-UP-1"
"C6516"|"C6516"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.199|133276.635|566461.588|"200-UP-1"
"C6517"|"C6517"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.047|133275.899|566461.557|"200-UP-1"
"C6518"|"C6518"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.205|133277.290|566464.514|"200-UP-1"
"C6519"|"C6519"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.052|133276.576|566464.465|"200-UP-1"
"C6520"|"C6520"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.180|133275.506|566463.318|"200-UP-1"
"C6521"|"C6521"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.019|133274.878|566463.429|"200-UP-1"
"C6522"|"C6522"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.162|133276.246|566466.229|"200-UP-1"
"C6523"|"C6523"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.053|133275.490|566466.216|"200-UP-1"
"C6524"|"C6524"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.191|133274.450|566465.091|"200-UP-1"
"C6525"|"C6525"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.088|133273.699|566465.016|"200-UP-1"
"C6526"|"C6526"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.187|133275.149|566468.029|"200-UP-1"
"C6527"|"C6527"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.055|133274.416|566468.012|"200-UP-1"
"C6528"|"C6528"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.188|133273.342|566466.919|"200-UP-1"
"C6529"|"C6529"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.032|133272.635|566466.868|"200-UP-1"
"C6530"|"C6530"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.188|133274.038|566469.878|"200-UP-1"
"C6531"|"C6531"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.066|133273.294|566469.822|"200-UP-1"
"C6532"|"C6532"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.213|133272.275|566468.730|"200-UP-1"
"C6533"|"C6533"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.089|133271.525|566468.665|"200-UP-1"
"C6534"|"C6534"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.181|133272.990|566471.640|"200-UP-1"
"C6535"|"C6535"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.001|133272.260|566471.615|"200-UP-1"
"C6536"|"C6536"|"LYSIMETER HOST"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.187|133271.196|566470.516|"200-UP-1"
"C6537"|"C6537"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.038|133270.470|566470.489|"200-UP-1"
"C6538"|"C6538"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||198.889|133270.951|566473.593|"200-UP-1"
"C6539"|"C6539"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||198.879|133269.187|566472.402|"200-UP-1"
"C6540"|"C6540"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||198.966|133271.286|566480.278|"200-UP-1"
"C6541"|"C6541"|"HOSTED LYSIMETER"|"CANDIDATE FOR DECOMMISSIONING"|8.000||199.090|133226.148|566475.078|"200-UP-1"
"C6543"|"C6543"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6544"|"C6544"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6545"|"C6545"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6546"|"C6546"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6547"|"C6547"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6548"|"C6548"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6549"|"C6549"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6550"|"C6550"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6551"|"C6551"|"BORING"|"DECOMMISSIONED-V"|61.500||218.720|135494.700|575043.280|"200-PO-1"
"C6552"|"C6552"|"BORING"|"DECOMMISSIONED-V"|329.500||218.750|135495.390|575048.950|"200-PO-1"
"C6553"|"C6553"|"BORING"|"DECOMMISSIONED-V"|30.000||205.310|134265.010|566972.640|"200-UP-1"
"C6554"|"C6554"|"BORING"|"DECOMMISSIONED-V"|74.300||205.160|134255.720|566989.850|"200-UP-1"
"C6555"|"C6555"|"CANCELLED SITE"|"DRILLING CANCELLED"|||205.310|134255.630|566985.980|"200-UP-1"
"C6556"|"C6556"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6557"|"C6557"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6558"|"C6558"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6559"|"C6559"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6560"|"C6560"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6561"|"C6561"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6562"|"C6562"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6563"|"C6563"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6564"|"C6564"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6565"|"C6565"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6566"|"C6566"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6567"|"C6567"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6568"|"C6568"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6569"|"C6569"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6570"|"C6570"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6571"|"C6571"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6572"|"C6572"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6573"|"C6573"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6574"|"C6574"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6575"|"C6575"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6576"|"C6576"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6577"|"C6577"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6578"|"C6578"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6579"|"C6579"|"BORING"|"DECOMMISSIONED-V"|34.000||219.000|135476.600|574988.360|"200-PO-1"
"C6580"|"C6580"|"BORING"|"DECOMMISSIONED-V"|34.000||218.930|135474.790|574989.900|"200-PO-1"
"C6581"|"C6581"|"BORING"|"DECOMMISSIONED-V"|33.200||218.910|135493.570|574982.840|"200-PO-1"
"C6582"|"C6582"|"BORING"|"DECOMMISSIONED-V"|34.000||218.880|135492.050|574984.420|"200-PO-1"
"C6583"|"C6583"|"BORING"|"DECOMMISSIONED-V"|34.000||218.240|135525.900|575022.200|"200-PO-1"
"C6584"|"C6584"|"BORING"|"DECOMMISSIONED-V"|34.000||218.370|135524.820|575022.570|"200-PO-1"
"C6585"|"C6585"|"BORING"|"DECOMMISSIONED-V"|34.000||218.860|135488.920|575020.860|"200-PO-1"
"C6586"|"C6586"|"BORING"|"DECOMMISSIONED-V"|34.000||218.800|135487.390|575021.770|"200-PO-1"
"C6587"|"C6587"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6588"|"C6588"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6589"|"C6589"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6590"|"C6590"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6591"|"C6591"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6592"|"C6592"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6593"|"C6593"|"BORING"|"DECOMMISSIONED-V"|25.000||214.810|136552.590|573126.470|"200-BP-5"
"C6594"|"C6594"|"BORING"|"DECOMMISSIONED-V"|25.000||214.800|136553.600|573128.480|"200-BP-5"
"C6595"|"C6595"|"BORING"|"DECOMMISSIONED-V"|25.000||215.160|136531.700|573142.440|"200-BP-5"
"C6596"|"C6596"|"BORING"|"DECOMMISSIONED-V"|25.000||215.130|136532.970|573144.140|"200-BP-5"
"C6597"|"C6597"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6598"|"C6598"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6599"|"C6599"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6600"|"C6600"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6601"|"C6601"|"BORING"|"DECOMMISSIONED-V"|25.000||204.790|133766.640|566912.230|"200-UP-1"
"C6602"|"C6602"|"BORING"|"DECOMMISSIONED-V"|25.000||204.930|133763.560|566914.330|"200-UP-1"
"C6603"|"C6603"|"BORING"|"DECOMMISSIONED-V"|24.000||205.170|133853.920|567063.250|"200-UP-1"
"C6604"|"C6604"|"BORING"|"DECOMMISSIONED-V"|22.500||205.250|133850.730|567064.160|"200-UP-1"
"C6605"|"C6605"|"BORING"|"DECOMMISSIONED-V"|25.000||204.160|136983.820|573885.100|"200-BP-5"
"C6606"|"C6606"|"BORING"|"DECOMMISSIONED-V"|25.000||204.120|136982.740|573886.010|"200-BP-5"
"C6607"|"C6607"|"BORING"|"DECOMMISSIONED-V"|25.000||209.110|136843.750|573655.290|"200-BP-5"
"C6608"|"C6608"|"BORING"|"DECOMMISSIONED-V"|25.000||209.130|136842.130|573655.760|"200-BP-5"
"C6609"|"C6609"|"BORING"|"DECOMMISSIONED-V"|25.000||219.040|136899.620|567526.730|"200-Z-1"
"C6610"|"C6610"|"BORING"|"DECOMMISSIONED-V"|25.000||219.060|136897.280|567526.920|"200-Z-1"
"C6611"|"C6611"|"BORING"|"DECOMMISSIONED-V"|13.000||218.840|136899.090|567473.600|"200-Z-1"
"C6612"|"C6612"|"BORING"|"DECOMMISSIONED-V"|20.000||218.810|136897.460|567472.080|"200-Z-1"
"C6613"|"C6613"|"BORING"|"DECOMMISSIONED-V"|18.000||219.090|136898.730|567500.260|"200-Z-1"
"C6614"|"C6614"|"BORING"|"DECOMMISSIONED-V"|19.500||219.080|136897.080|567501.890|"200-Z-1"
"C6615"|"C6615"|"BORING"|"DECOMMISSIONED-V"|17.000||218.030|135496.070|575226.120|"200-PO-1"
"C6616"|"C6616"|"BORING"|"DECOMMISSIONED-V"|25.000||218.050|135495.790|575227.060|"200-PO-1"
"C6617"|"C6617"|"BORING"|"DECOMMISSIONED-V"|25.000||217.840|135519.550|575233.530|"200-PO-1"
"C6618"|"C6618"|"BORING"|"DECOMMISSIONED-V"|25.000||217.850|135519.080|575234.370|"200-PO-1"
"C6619"|"C6619"|"BORING"|"DECOMMISSIONED-V"|20.000||218.190|135487.580|575223.250|"200-PO-1"
"C6620"|"C6620"|"BORING"|"DECOMMISSIONED-V"|19.000||218.170|135487.180|575224.170|"200-PO-1"
"C6621"|"C6621"|"BORING"|"DECOMMISSIONED-V"|17.000||217.900|135537.180|575237.430|"200-PO-1"
"C6622"|"C6622"|"BORING"|"DECOMMISSIONED-V"|23.000||217.910|135533.500|575239.480|"200-PO-1"
"C6623"|"C6623"|"BORING"|"DECOMMISSIONED-V"|25.000||205.740|136422.340|566948.230|"200-Z-1"
"C6624"|"C6624"|"BORING"|"DECOMMISSIONED-V"|27.000||205.700|136422.930|566949.610|"200-Z-1"
"C6625"|"C6625"|"BORING"|"DECOMMISSIONED-V"|25.000||205.410|136521.600|566852.950|"200-Z-1"
"C6626"|"C6626"|"BORING"|"DECOMMISSIONED-V"|25.000||205.430|136523.610|566855.060|"200-Z-1"
"C6627"|"C6627"|"BORING"|"DECOMMISSIONED-V"|25.000||205.330|136574.740|566819.400|"200-Z-1"
"C6628"|"C6628"|"BORING"|"DECOMMISSIONED-V"|25.000||205.320|136575.680|566821.360|"200-Z-1"
"C6629"|"C6629"|"BORING"|"DECOMMISSIONED-V"|19.000||208.970|136774.980|573813.140|"200-BP-5"
"C6630"|"C6630"|"BORING"|"DECOMMISSIONED-V"|17.000||208.900|136777.020|573811.710|"200-BP-5"
"C6631"|"C6631"|"BORING"|"DECOMMISSIONED-V"|25.000||209.400|136740.990|573772.630|"200-BP-5"
"C6632"|"C6632"|"BORING"|"DECOMMISSIONED-V"|25.000||209.440|136738.890|573774.250|"200-BP-5"
"C6633"|"C6633"|"BORING"|"DECOMMISSIONED-V"|6.000||190.450|137580.120|573841.020|"200-BP-5"
"C6634"|"C6634"|"BORING"|"DECOMMISSIONED-V"|5.000||190.340|137582.460|573842.560|"200-BP-5"
"C6635"|"C6635"|"BORING"|"DECOMMISSIONED-V"|25.000||199.270|137227.540|573995.880|"200-BP-5"
"C6636"|"C6636"|"BORING"|"DECOMMISSIONED-V"|19.000||199.120|137228.090|573997.650|"200-BP-5"
"C6637"|"C6637"|"BORING"|"DECOMMISSIONED-V"|25.000||224.900|134748.560|573814.550|"200-PO-1"
"C6638"|"C6638"|"BORING"|"DECOMMISSIONED-V"|25.000||224.830|134747.480|573817.090|"200-PO-1"
"C6639"|"C6639"|"BORING"|"DECOMMISSIONED-V"|25.000||190.570|137582.780|573838.040|"200-BP-5"
"C6640"|"C6640"|"BORING"|"DECOMMISSIONED-V"|9.000||190.540|137584.850|573837.610|"200-BP-5"
"C6641"|"C6641"|"BORING"|"DECOMMISSIONED-V"|19.000||191.930|137487.830|573929.940|"200-BP-5"
"C6642"|"C6642"|"BORING"|"DECOMMISSIONED-V"|19.300||191.890|137491.010|573934.150|"200-BP-5"
"C6643"|"C6643"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6644"|"C6644"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6645"|"C6645"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6646"|"C6646"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6647"|"C6647"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6648"|"C6648"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6649"|"C6649"|"BORING"|"DECOMMISSIONED-V"|20.000||208.580|135604.720|575729.730|"200-PO-1"
"C6650"|"C6650"|"BORING"|"DECOMMISSIONED-V"|20.000||208.670|135603.130|575730.150|"200-PO-1"
"C6651"|"C6651"|"BORING"|"DECOMMISSIONED-V"|20.000||209.200|135604.870|575703.400|"200-PO-1"
"C6652"|"C6652"|"BORING"|"DECOMMISSIONED-V"|20.000||209.050|135602.540|575703.470|"200-PO-1"
"C6653"|"C6653"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6654"|"C6654"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6655"|"C6655"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6656"|"C6656"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6657"|"C6657"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6658"|"C6658"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6659"|"C6659"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6660"|"C6660"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6661"|"C6661"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6662"|"C6662"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6663"|"C6663"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6664"|"C6664"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6665"|"C6665"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6666"|"C6666"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6667"|"C6667"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6668"|"C6668"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6669"|"C6669"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6670"|"C6670"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6671"|"C6671"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6672"|"C6672"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6673"|"C6673"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6674"|"C6674"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6675"|"C6675"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6676"|"C6676"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6677"|"C6677"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6678"|"C6678"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6679"|"C6679"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6680"|"C6680"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6681"|"C6681"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6682"|"C6682"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6683"|"C6683"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6684"|"C6684"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6685"|"C6685"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6686"|"C6686"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6687"|"C6687"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6688"|"C6688"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
"C6689"|"C6689"|"CANCELLED SITE"|"DRILLING CANCELLED"||||||
