sp,start,end,dt,sum for sp,sum/dt
61,2019.0,2019.08493,0.08492999999998574,3571714.721940334,115139.7852687778
62,2019.084932,2019.161642,0.07671000000004824,2735608.9963300005,97636.41303458532
63,2019.161644,2019.246459,0.08481499999993503,2899890.5641006674,93609.23968078816
64,2019.246461,2019.328651,0.08219000000008236,2673751.3010502905,89065.97036341018
65,2019.328653,2019.413583,0.08492999999998574,2352813.9103183723,75846.61976146938
66,2019.413584,2019.495774,0.08219000000008236,2110823.2514945073,70314.13919692404
67,2019.495776,2019.580706,0.08492999999998574,2314410.555412485,74608.6278215469
68,2019.580708,2019.665637,0.08492900000010195,2477187.5998071064,79856.93956125264
69,2019.665639,2019.747829,0.08218999999985499,2730890.169891937,90969.33691718153
70,2019.747831,2019.832761,0.08492999999998574,2771446.0276101287,89341.87787810904
71,2019.832763,2019.915067,0.08230399999979454,2514066.460257317,83630.67210749288
72,2019.915068,2019.999998,0.08492999999998574,2088243.723094889,67317.78783704193
73,2020.0,2020.084698,0.08469799999988936,2109808.6734720822,68199.26488667053
74,2020.084699,2020.163933,0.07923400000004222,1902307.6035300111,65732.31655210197
75,2020.163934,2020.248518,0.08458400000017718,1975550.3652929768,63945.45212599495
76,2020.24852,2020.330485,0.08196499999985463,1949441.542018164,65116.57488308319
77,2020.330487,2020.415185,0.08469800000011674,2262178.7307584537,73124.60528739751
78,2020.415187,2020.497152,0.08196499999985463,1313623.4701970345,43878.546353694044
79,2020.497154,2020.581851,0.08469700000000557,603478.554558043,19507.58864675221
80,2020.581853,2020.666551,0.08469800000011674,1637788.686821146,52941.286044099565
81,2020.666553,2020.748518,0.081965000000082,4641264.989262922,155030.69607917333
82,2020.74852,2020.833218,0.08469799999988936,6858509.387892974,221700.3391605494
83,2020.833219,2020.915299,0.08207999999990534,4480616.82948246,149454.92584612625
84,2020.915301,2020.999998,0.08469700000000557,3257650.0269446624,105304.3164512411
85,2021.0,2021.08493,0.08492999999998574,2106278.355976499,67899.1623081424
86,2021.084932,2021.161642,0.07671000000004824,1281521.9300867075,45738.7019295103
87,2021.161644,2021.246459,0.08481499999993503,2322268.0566339474,74963.43131276142
88,2021.246461,2021.328651,0.08219000000008236,2618690.83923209,87231.83812434622
89,2021.328653,2021.413583,0.08492999999998574,2379918.3060554313,76720.37215995589
90,2021.413584,2021.495774,0.08219000000008236,1587913.8148588093,52895.37763602351
91,2021.495776,2021.580706,0.08492999999998574,1311226.284383471,42269.42087375708
92,2021.580708,2021.665637,0.08492900000010195,1873387.9361252938,60392.28809379907
93,2021.665639,2021.747829,0.08218999999985499,2939688.878308753,97924.6807326354
94,2021.747831,2021.832761,0.08492999999998574,3009407.2713218825,97012.92907795912
95,2021.832763,2021.915067,0.08230399999979454,2489880.8837014884,82826.13648576387
96,2021.915068,2021.999998,0.08492999999998574,1690099.4701414322,54482.987927222945
97,2022.0,2022.08493,0.08492999999998574,1707267.3509932288,55036.42129709801
98,2022.084932,2022.161642,0.07671000000004824,1152047.180608325,41117.62847399084
99,2022.161644,2022.246459,0.08481499999993503,1272761.7174020766,41085.08718768555
100,2022.246461,2022.328651,0.08219000000008236,1719640.8364222632,57283.36802017861
101,2022.328653,2022.413583,0.08492999999998574,1820825.303897287,58697.13872019394
102,2022.413584,2022.495774,0.08219000000008236,932229.8081121971,31053.73055025464
103,2022.495776,2022.580706,0.08492999999998574,762815.7164966488,24590.552335422566
104,2022.580708,2022.665637,0.08492900000010195,1480164.5807057514,47715.97172185512
105,2022.665639,2022.747829,0.08218999999985499,2832412.7174495896,94351.1788291278
106,2022.747831,2022.832761,0.08492999999998574,4380802.986006901,141222.00522208484
107,2022.832763,2022.915067,0.08230399999979454,4402624.061210994,146453.72948414827
108,2022.915068,2022.999998,0.08492999999998574,2952021.1524085826,95162.99818384326
109,2023.0,2023.08493,0.08492999999998574,4348051.481846076,140166.2094909358
110,2023.084932,2023.161642,0.07671000000004824,522262.537214267,18640.03257203481
111,2023.161644,2023.246459,0.08481499999993503,2338062.42113998,75473.27760522296
112,2023.246461,2023.328651,0.08219000000008236,1896653.2468619635,63179.87084599682
113,2023.328653,2023.413583,0.08492999999998574,1204670.7884304987,38834.43855339743
114,2023.413584,2023.495774,0.08219000000008236,511596.10736120347,17041.90053815776
115,2023.495776,2023.580706,0.08492999999998574,600014.8338156339,19342.412399073895
