Date,FQ_Total_Plant,QQCr_Total_Plant,DX_Hobbs,FIT_ME01_Volume,FIT_ME02_Volume,FIT_ME03_Volume,FIT_ME04_Volume,FIT_ME05_Volume,FIT_ME06_Volume,FIT_ME07_Volume,FIT_ME08_Volume,FIT_ME09_Volume,FIT_ME10_Volume,FIT_ME11_Volume,FIT_ME12_Volume,FIT_ME13_Volume,FIT_ME14_Volume,FIT_ME15_Volume,FIT_ME16_Volume,FIT_ME21_Volume,FIT_ME22_Volume,FIT_ME23_Volume,FIT_ME24_Volume,FIT_ME25_Volume,FIT_ME26_Volume,FIT_ME27_Volume,FIT_ME28_Volume,FIT_ME29_Volume,FIT_ME30_Volume,FIT_ME31_Volume,FIT_ME32_Volume,FIT_ME33_Volume,FIT_ME34_Volume,FIT_ME35_Volume,FIT_ME36_Volume,FIT_ME37_Volume,FIT_ME38_Volume,FIT_ME39_Volume,FIT_ME40_Volume,FIT_ME41_Volume,FIT_ME42_Volume,FIT_ME43_Volume,FIT_ME44_Volume,FIT_ME45_Volume,FIT_ME46_Volume,FIT_ME47_Volume,FIT_ME48_Volume,FIT_ME49_Volume,FIT_ME50_Volume,FIT_ME51_Volume,FIT_ME52_Volume,FIT_ME53_Volume,FIT_ME54_Volume,FIT_ME55_Volume,FIT_ME56_Volume,FIT_ME57_Volume,FIT_MJ01_Volume,FIT_MJ02_Volume,FIT_MJ03_Volume,FIT_MJ04_Volume,FIT_MJ05_Volume,FIT_MJ06_Volume,FIT_MJ07_Volume,FIT_MJ08_Volume,FIT_MJ09_Volume,FIT_MJ10_Volume,FIT_MJ11_Volume,FIT_MJ12_Volume,FIT_MJ13_Volume,FIT_MJ14_Volume,FIT_MJ15_Volume,FIT_MJ16_Volume,FIT_MJ17_Volume,FIT_MJ18_Volume,FIT_MJ19_Volume,FIT_MJ20_Volume,FIT_MJ21_Volume,FIT_MJ22_Volume,FIT_MJ23_Volume,FIT_MJ24_Volume,FIT_MJ25_Volume,FIT_MJ26_Volume,FIT_MJ27_Volume,FIT_MJ28_Volume,FIT_MJ29_Volume,FIT_MJ30_Volume,pHIT_M3M,pHIT_M5M,LT_ME01,LT_ME02,LT_ME03,LT_ME04,LT_ME05,LT_ME06,LT_ME07,LT_ME08,LT_ME09,LT_ME10,LT_ME11,LT_ME12,LT_ME13,LT_ME14,LT_ME15,LT_ME16,LT_ME21,LT_ME22,LT_ME23,LT_ME24,LT_ME25,LT_ME26,LT_ME27,LT_ME28,LT_ME29,LT_ME30,LT_ME31,LT_ME32,LT_ME33,LT_ME34,LT_ME35,LT_ME36,LT_ME37,LT_ME38,LT_ME39,LT_ME40,LT_ME41,LT_ME42,LT_ME43,LT_ME44,LT_ME45,LT_ME46,LT_ME47,LT_ME48,LT_ME49,LT_ME50,LT_ME51,LT_ME52,LT_ME53,LT_ME54,LT_ME55,LT_ME56,LT_ME57,LT_MJ01,LT_MJ02,LT_MJ03,LT_MJ04,LT_MJ05,LT_MJ06,LT_MJ07,LT_MJ08,LT_MJ09,LT_MJ10,LT_MJ11,LT_MJ12,LT_MJ13,LT_MJ14,LT_MJ15,LT_MJ16,LT_MJ17,LT_MJ18,LT_MJ19,LT_MJ20,LT_MJ21,LT_MJ22,LT_MJ23,LT_MJ24,LT_MJ25,LT_MJ26,LT_MJ27,LT_MJ28,LT_MJ29,LT_MJ30,DX_Hobbs
8/27/2023 20:59,959421120,47055789,252027,12889831,14730113,6631458,7657262,24548919,19042528,12281543,19435533,18937069,23841802,0,26942560,26714089,23209157,0,0,31041237,2325217,28150189,33624373,19859561,36330498,29316219,30967410,21323196,26565925,13721853,31115196,30484316,28996985,23690505,0,0,0,24712009,3451693,43992615,1145257,18571247,12722281,11182992,4534117,2462929,21092930,3963550,20475114,22188289,38719807,34757144,40401341,26370672,1199087,3103503,0,2737972,123341397,78418558,114668678,29127779,28877405,0,24088637,0,0,0,0,0,50103012,60357354,44074810,0,15308242,20115035,63993129,84734458,98044953,0,32729746,66501922,0,0,42567308,36917462,5.903508,7.052122,4.110373,0,1.995182,2.396437,23.370705,2.885084,2.195703,11.06875,16.813671,15.740818,0,1.997444,3.970313,18.678516,0,0,16.275593,0,9.369337,11.971071,2.533639,0,13.136606,9.98344,2.305971,2.297392,2.786204,21.327824,14.416142,9.133724,11.560038,0,0,0,11.730533,0,3.008125,0,7.617129,11.141881,5.935319,2.806351,5.844081,2.985262,4.281119,5.033381,21.044662,11.750521,2.296118,13.525131,18.594845,15.470182,15.179428,-93.005005,-78.023895,-83.044052,-92.59552,-62.364574,-54.941086,-52.327393,-80.005005,-73.020905,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.333721,-36.727131,0.004987,-51.801575,-59.68576,-33.393661,-42.428772,-33.10482,0.004987,-46.686096,-63.380016,0.004987,-0.005013,-38.228756,-15.540396,252027
8/27/2023 21:59,959451712,47056484,252037,12890351,14730113,6631857,7657558,24550162,19043222,12281993,19436351,18937908,23843008,0,26944043,26715325,23209157,0,0,31042544,2325217,28151482,33624914,19860306,36330498,29317453,30968784,21324124,26567035,13722338,31116481,30485386,28997771,23690505,0,0,0,24713038,3451693,43994192,1145257,18572391,12722281,11183625,4534372,2462929,21093839,3963790,20476002,22188289,38721493,34758053,40401341,26370672,1199087,3103503,0,2739640,123341397,78418558,114668678,29129374,28878325,0,24090521,0,0,0,0,0,50104789,60359769,44078360,0,15309231,20117411,63996294,84736704,98049820,0,32730890,66504396,0,0,42568625,36917741,5.885488,7.036954,4.130729,0,2.065365,2.396776,23.370705,2.877217,2.647516,11.06875,16.84375,15.760944,0,1.99491,4.030469,18.678516,0,0,16.31311,0,9.422583,11.851326,2.533638,0,13.184241,9.95586,2.296515,2.296681,2.053067,21.317156,14.414089,9.123699,11.560028,0,0,0,11.148958,0,3.008087,0,7.609766,11.136889,5.072811,2.827335,5.83531,2.966511,4.220963,5.053124,21.014587,11.750521,2.297639,13.525131,18.578259,15.46352,15.179428,-93.005005,-77.934784,-83.058685,-92.59848,-62.364933,-48.759872,-62.874634,-80.005005,-73.020844,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.406937,-36.704453,0.004987,-51.800323,-59.729599,-33.300083,-41.942627,-32.887695,0.004987,-46.985588,-63.19133,0.004987,-0.005013,-38.245316,-15.90308,252037
8/27/2023 22:59,959482304,47057180,252047,12890870,14730113,6632257,7657853,24551405,19043915,12282448,19437168,18938747,23844214,0,26945525,26716561,23209157,0,0,31043855,2325217,28152787,33625456,19861050,36330498,29318685,30970148,21325049,26568145,13722823,31117768,30486455,28998552,23690505,0,0,0,24714074,3451693,43995769,1145257,18573533,12722281,11184246,4534626,2462929,21094746,3964030,20476888,22188289,38723178,34758961,40401341,26370672,1199087,3103503,0,2741305,123341397,78418558,114668678,29130969,28879253,0,24092403,0,0,0,0,0,50106571,60362171,44081939,0,15310221,20119784,63999465,84738952,98054679,0,32732041,66506857,0,0,42569939,36918021,5.881631,6.961097,4.135742,0,2.115495,2.396228,23.370701,2.880275,2.365348,11.063796,16.883854,15.760939,0,1.994771,4.060537,18.678516,0,0,16.392578,0,9.454714,11.972179,2.53247,0,13.186752,10.017269,2.296103,2.298627,2.046093,21.325294,14.414351,9.123699,11.560028,0,0,0,11.138971,0,3.04729,0,7.615407,11.13262,5.600798,2.817318,5.837587,2.963596,4.23146,5.052969,20.994534,11.710417,2.305149,13.525131,18.581863,15.466841,15.179428,-93.005005,-76.761993,-83.226242,-92.602768,-62.380455,-47.921501,-52.593273,-80.005005,-73.017548,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.541489,-36.735306,0.004987,-51.800323,-59.704559,-33.225388,-41.262611,-32.686806,0.004987,-46.649239,-62.862068,0.004987,-0.005013,-38.259621,-15.946512,252047
8/27/2023 23:59,959512896,47057874,252057,12891389,14730113,6632657,7658150,24552648,19044608,12282896,19437985,18939586,23845421,0,26947007,26717797,23209157,0,0,31045164,2325217,28154076,33625997,19861794,36330498,29319905,30971512,21325973,26569255,13723306,31119055,30487525,28999325,23690505,0,0,0,24715102,3451693,43997344,1145257,18574676,12722281,11184918,4534881,2462929,21095655,3964270,20477774,22188289,38724863,34759869,40401341,26370672,1199087,3103503,0,2742971,123341397,78418558,114668678,29132563,28880179,0,24094285,0,0,0,0,0,50108355,60364582,44085462,0,15311213,20122159,64002648,84741206,98059542,0,32733195,66509312,0,0,42571253,36918302,5.877752,6.957392,4.13073,0,2.105469,2.3964,23.370401,2.88248,2.554134,11.058725,16.903904,15.760939,0,2.009899,4.030665,18.67391,0,0,16.459419,0,9.489496,11.840088,2.530859,0,13.241905,9.985313,2.295964,2.295915,2.05784,21.3232,14.407341,9.133724,11.560188,0,0,0,11.148018,0,3.047878,0,7.609766,11.121755,7.454347,2.777527,5.844879,2.958231,4.25159,5.053124,20.984505,11.795599,2.303442,13.515106,18.584942,15.466423,15.179428,-93.005005,-77.767822,-83.167725,-92.597504,-62.359596,-53.919998,-62.739452,-80.005005,-73.013382,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-34.845741,-36.737289,0.004987,-51.800323,-59.729622,-33.233372,-42.032269,-32.698555,0.004987,-45.359856,-62.744431,0.004987,-0.005013,-38.175446,-15.840467,252057
8/28/2023 0:59,959543552,47058570,252067,12891908,14730113,6633058,7658446,24553892,19045301,12283345,19438803,18940425,23846627,0,26948488,26719033,23209157,0,0,31046473,2325217,28155372,33626538,19862537,36330498,29321127,30972888,21326899,26570366,13723788,31120341,30488594,29000098,23690505,0,0,0,24716132,3451693,43998920,1145257,18575819,12722281,11185602,4535135,2462929,21096566,3964510,20478659,22188289,38726549,34760778,40401341,26370672,1199087,3103503,0,2744639,123341397,78418558,114668678,29134160,28881107,0,24096168,0,0,0,0,0,50110145,60366988,44089016,0,15312207,20124533,64005836,84743461,98064402,0,32734353,66511766,0,0,42572566,36918585,5.857008,6.969973,4.100652,0,2.135547,2.387589,23.370705,2.880765,2.501499,11.058723,16.932732,15.760939,0,2.011308,3.993016,18.668491,0,0,16.49284,0,9.48464,11.838564,2.529519,0,13.244402,0,2.295964,2.288457,2.050321,21.321011,14.407425,9.143745,11.560026,0,0,0,11.138933,0,3.032883,0,7.609766,11.11742,6.255598,2.767189,5.83546,2.959741,4.240948,5.053124,20.984505,11.792975,2.29612,13.515106,18.584938,15.466841,15.179428,-93.005005,-77.781105,-83.125916,-92.605362,-62.353558,-47.089699,-55.91423,-80.005005,-73.011505,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.343674,-36.669552,0.004987,-51.801575,-59.72649,-33.114353,-41.98011,-32.406914,0.004987,-42.937248,-62.692276,0.004987,-0.005013,-38.161133,-15.87918,252067
8/28/2023 1:59,959574144,47059264,252077,12892427,14730113,6633457,7658744,24555135,19045993,12283795,19439620,18941264,23847833,0,26949968,26720268,23209157,0,0,31047767,2325217,28156676,33627079,19863280,36330498,29322353,30974237,21327823,26571477,13724267,31121609,30489663,29000870,23690505,0,0,0,24717155,3451693,44000495,1145257,18576961,12722281,11186339,4535391,2462929,21097478,3964750,20479543,22188289,38728234,34761685,40401341,26370672,1199087,3103503,0,2746304,123341397,78418558,114668678,29135757,28882033,0,24098046,0,0,0,0,0,50111936,60369397,44092492,0,15313206,20126913,64009036,84745722,98069272,0,32735520,66514221,0,0,42573880,36918869,5.868974,6.972641,4.060547,0,2.155599,2.396528,23.37067,2.879295,2.636849,11.058708,16.933987,15.740278,0,1.97261,3.962796,18.668491,0,0,16.542715,0,9.494188,11.855462,2.536578,0,13.223743,10.026043,2.295965,2.279478,2.07727,21.324306,14.410866,9.154726,11.583423,0,0,0,11.148958,0,3.057921,0,7.609766,11.107145,4.575045,2.767187,5.836405,2.967681,4.230989,5.062876,20.97448,11.790459,2.296021,13.515106,18.594353,15.460575,15.179428,-93.005005,-76.825241,-83.124413,-92.597679,-62.352322,-51.030304,-47.200867,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.234268,-36.793327,0.004987,-51.810127,-59.729622,-32.952217,-41.825294,-33.057648,0.004987,-42.47348,-62.979225,0.004987,-0.005013,-38.171276,-15.817219,252077
8/28/2023 2:59,959604864,47059962,252087,12892945,14730113,6633857,7659041,24556378,19046686,12284246,19440437,18942104,23849039,0,26951448,26721504,23209157,0,0,31049069,2325217,28157971,33627620,19864023,36330498,29323592,30975617,21328747,26572588,13724752,31122891,30490732,29001646,23690505,0,0,0,24718183,3451693,44002059,1145257,18578104,12722281,11187066,4535646,2462929,21098394,3964990,20480428,22188289,38729919,34762593,40401341,26370672,1199087,3103503,0,2747974,123341397,78418558,114668678,29137357,28882971,0,24099928,0,0,0,0,0,50113739,60371802,44096074,0,15314203,20129288,64012234,84747981,98074138,0,32736688,66516672,0,0,42575193,36919153,5.860941,6.966215,4.020443,0,2.135547,2.397427,23.370705,2.862435,2.621899,11.057629,16.933987,15.720833,0,1.996807,3.960287,18.669743,0,0,16.54137,0,9.464582,11.858652,2.530765,0,13.204298,10.005989,2.295964,2.297707,2.075381,21.32415,14.410151,9.163784,11.590105,0,0,0,11.148949,0,3.047917,0,7.609766,11.141878,5.72098,2.737109,5.837595,2.967982,4.278682,5.053129,20.994534,11.800642,2.300977,13.515106,18.584522,15.466841,15.179428,-93.005005,-77.130493,-83.059189,-92.602531,-62.38121,-51.377068,-57.908356,-80.005005,-73.014801,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.019638,-36.629383,0.004987,-51.800323,-59.729622,-33.067589,-42.056816,-32.270172,0.004987,-42.597561,-62.576664,0.004987,-0.005013,-38.27169,-15.663196,252087
8/28/2023 3:59,959635520,47060659,252097,12893464,14730113,6634257,7659339,24557621,19047379,12284695,19441254,18942943,23850245,0,26952927,26722740,23209157,0,0,31050379,2325217,28159275,33628161,19864766,36330498,29324832,30976994,21329673,26573700,13725236,31124178,30491801,29002425,23690505,0,0,0,24719213,3451693,44003627,1145257,18579246,12722281,11187787,4535901,2462929,21099314,3965230,20481312,22188289,38731604,34763500,40401341,26370672,1199087,3103503,0,2749642,123341397,78418558,114668678,29138958,28883902,0,24101810,0,0,0,0,0,50115542,60374207,44099657,0,15315200,20131665,64015436,84750240,98079005,0,32737857,66519120,0,0,42576505,36919438,5.868128,6.99492,3.950261,0,2.155599,2.396283,23.370548,2.877474,2.596745,11.058176,16.923962,15.691363,0,1.992164,3.961462,18.668491,0,0,16.492966,0,9.444439,11.789936,2.535861,0,13.183971,10.005989,2.295969,2.298463,2.07539,21.323689,14.4074,9.163803,11.588434,0,0,0,11.138933,0,3.077843,0,7.60726,11.141786,4.897244,2.717331,5.844879,2.962074,4.281188,5.063151,20.964455,11.717251,2.304888,13.515106,18.578255,15.466841,15.179428,-93.005005,-77.801987,-82.992302,-92.607483,-62.348511,-52.999619,-54.473053,-80.005005,-73.007736,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.784836,-36.653526,0.004987,-51.805336,-59.729622,-33.088211,-41.780735,-32.300919,0.004987,-41.706131,-62.594429,0.004987,-0.005013,-38.203819,-15.725181,252097
8/28/2023 4:59,959666304,47061359,252107,12893982,14730113,6634656,7659637,24558864,19048072,12285144,19442072,18943782,23851451,0,26954406,26723976,23209157,0,0,31051696,2325217,28160580,33628702,19865509,36330498,29326071,30978380,21330597,26574812,13725721,31125461,30492870,29003210,23690505,0,0,0,24720253,3451693,44005200,1145257,18580388,12722281,11188555,4536157,2462929,21100235,3965470,20482195,22188289,38733289,34764407,40401341,26370672,1199087,3103503,0,2751315,123341397,78418558,114668678,29140560,28884837,0,24103695,0,0,0,0,0,50117353,60376611,44103250,0,15316201,20134047,64018651,84752508,98083886,0,32739035,66521572,0,0,42577820,36919724,5.824975,6.975316,3.890104,0,2.145573,2.397084,23.363178,2.883479,2.446354,11.048698,16.903908,15.650926,0,1.971289,3.920182,18.668491,0,0,16.471951,0,9.403185,11.952925,2.531485,0,13.162975,10.005983,2.295964,2.294159,2.055337,21.317862,14.414932,9.163803,11.586763,0,0,0,11.138933,0,3.07799,0,7.59974,11.139143,4.604374,2.714865,5.844575,2.958898,4.281135,5.054103,20.97448,11.690365,2.299097,13.515106,18.583275,15.460835,15.170029,-93.005005,-77.620773,-83.142944,-92.579224,-62.349693,-45.702896,-52.734566,-80.005005,-73.017227,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-34.957764,-36.637508,0.004987,-51.800262,-59.624348,-32.891762,-42.157669,-32.11554,0.004987,-39.389282,-62.552677,0.004987,-0.005013,-38.21125,-15.745439,252107
8/28/2023 5:59,959697088,47062056,252117,12894501,14730113,6635056,7659934,24560107,19048765,12285588,19442889,18944621,23852657,0,26955884,26725211,23209157,0,0,31053013,2325217,28161884,33629242,19866251,36330498,29327310,30979766,21331521,26575924,13726208,31126750,30493938,29003995,23690505,0,0,0,24721283,3451693,44006773,1145257,18581530,12722281,11189297,4536413,2462929,21101157,3965711,20483078,22188289,38734974,34765314,40401341,26370672,1199087,3103503,0,2752986,123341397,78418558,114668678,29142161,28885770,0,24105578,0,0,0,0,0,50119161,60379017,44106823,0,15317200,20136424,64021859,84754770,98088756,0,32740207,66524017,0,0,42579132,36920009,5.827727,6.978312,3.839974,0,2.225781,2.40111,23.35582,2.892515,2.40625,11.038673,16.891373,15.630129,0,2.013923,3.878362,18.668491,0,0,16.425995,0,9.364286,11.901001,2.529438,0,13.141928,9.976501,2.295964,2.295956,2.055976,21.322926,14.413179,9.163803,11.586763,0,0,0,11.138933,0,3.07799,0,7.59974,11.136776,3.893392,2.757162,5.842752,2.96775,4.280837,5.063151,20.964455,11.719189,2.299254,13.515106,18.584953,15.463499,15.179428,-93.005005,-76.881622,-83.159393,-92.592461,-62.349136,-47.894325,-53.897964,-80.005005,-73.008423,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-34.675137,-36.614746,0.004987,-51.800949,-59.729416,-33.001667,-42.095764,-32.172203,0.004987,-41.487877,-62.560829,0.004987,-0.005013,-38.150322,-15.850471,252117
8/28/2023 6:59,959727744,47062753,252127,12895019,14730113,6635454,7660231,24561350,19049458,12286038,19443706,18945460,23853863,0,26957361,26726447,23209157,0,0,31054318,2325217,28163182,33629784,19866994,36330498,29328528,30981146,21332446,26577036,13726692,31128044,30495007,29004778,23690505,0,0,0,24722313,3451693,44008345,1145257,18582672,12722281,11190003,4536668,2462929,21102078,3965950,20483962,22188289,38736658,34766221,40401341,26370672,1199087,3103503,0,2754653,123341397,78418558,114668678,29143759,28886703,0,24107456,0,0,0,0,0,50120962,60381418,44110395,0,15318197,20138798,64025061,84757029,98093621,0,32741376,66526460,0,0,42580442,36920295,5.843918,6.980145,3.809896,0,2.205729,2.400612,23.370081,2.877545,2.608362,11.038673,16.874964,15.600826,0,1.976814,3.910156,18.668491,0,0,16.376888,0,9.314192,11.753634,2.530101,0,13.114611,9.985821,2.306225,2.300977,2.061286,21.320227,14.404093,9.153784,11.586774,0,0,0,11.138933,0,3.073139,0,7.59974,11.135609,4.766824,2.748355,5.837653,2.967405,4.271093,5.044073,20.954426,11.682846,2.297296,13.505079,18.57827,15.463499,15.169403,-93.005005,-77.79866,-82.975517,-92.603546,-62.368645,-46.208614,-54.300919,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.411968,-36.696518,0.004987,-51.809566,-59.732208,-32.965649,-42.017712,-32.353455,0.004987,-40.818192,-62.518948,0.004987,-0.005013,-38.324051,-15.965511,252127
8/28/2023 7:59,959758656,47063455,252137,12895537,14730113,6635853,7660528,24562593,19050151,12286492,19444523,18946299,23855068,0,26958838,26727684,23209157,0,0,31055625,2325217,28164472,33630325,19867735,36330498,29329724,30982496,21333369,26578148,13727171,31129291,30496076,29005549,23690845,0,0,0,24723338,3451693,44009917,1145257,18583814,12722281,11190717,4536923,2462930,21102999,3966190,20484848,22188289,38738344,34767127,40401341,26370672,1199087,3103503,0,2756333,123341397,78418558,114668678,29145370,28887640,0,24109350,0,0,0,0,0,50122786,60383843,44113941,0,15319203,20141192,64028290,84759307,98098521,0,32742561,66528927,0,0,42581764,36920581,5.810326,6.938027,3.789844,0,2.165625,2.396252,23.360676,2.877476,2.564158,11.038671,16.871393,15.585517,0,1.9953,3.89008,18.668491,0,0,16.330172,0,9.264367,11.746886,2.534821,0,14.117022,10.251781,2.296845,2.323814,2.058482,21.32296,14.414106,9.163803,2.43632,0,0,0,11.138935,0,3.102979,0,7.589714,11.145459,4.489831,2.747137,1.403646,2.967434,4.220963,5.031829,20.904293,11.739447,2.302782,13.508574,18.581596,15.470182,15.169428,-93.005005,-77.543495,-82.900391,-92.608734,-62.379162,-50.522636,-54.019314,-80.005005,-73.020218,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-34.891994,-36.633507,0.004987,-51.800323,-59.733929,-32.853569,-41.423088,-32.05336,0.004987,-39.917801,-62.368744,0.004987,-0.005013,-38.252159,-15.78404,252137
8/28/2023 8:59,959790528,47064179,252147,12896056,14730113,6636252,7660824,24563836,19050843,12286943,19445340,18947138,23856274,0,26960314,26728920,23209157,0,0,31056929,2325217,28165771,33630866,19868477,36330498,29330941,30983859,21334289,26579261,13727639,31130562,30497147,29006324,23692056,0,0,0,24724371,3451693,44011491,1145257,18584957,12722281,11191410,4537179,2463030,21103920,3966430,20485739,22188289,38740030,34768034,40401341,26370672,1199087,3103503,0,2758066,123341397,78418558,114668678,29147033,28888612,0,24111299,0,0,0,0,0,50124704,60386344,44117558,0,15320245,20143661,64031632,84761657,98103550,0,32743832,66531485,0,0,42583122,36920871,5.83935,6.923814,3.777928,0,2.145573,2.40061,23.367905,2.877517,2.499931,11.039284,16.853779,15.590495,0,2.01273,3.85842,18.668491,0,0,16.281906,0,9.244163,11.811932,2.532226,0,13.073957,9.985937,2.304888,2.295845,2.075547,21.310015,14.414135,9.163769,2.445342,0,0,0,11.138933,0,3.088021,0,7.589714,11.138178,6.353262,2.705915,1.399258,2.957771,4.258874,4.99297,20.874222,11.75056,2.305371,13.515104,18.587444,15.469848,15.179428,-93.005005,-77.646942,-82.658096,-92.59182,-62.377411,-49.057755,-49.07579,-80.005005,-73.014206,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-34.610352,-36.658207,0.004987,-51.80048,-59.729622,-32.860744,-42.045097,-32.074234,0.004987,-40.410709,-62.328358,0.004987,-0.005013,-38.274605,-15.911459,252147
8/28/2023 9:59,959822592,47065103,252157,12896575,14730113,6636651,7661120,24565079,19051535,12287397,19446159,18947977,23857480,0,26961790,26730158,23209157,0,0,31058239,2325217,28167076,33631407,19869219,36330498,29332181,30985237,21335213,26580372,13728124,31131856,30498219,29007110,23693207,0,0,0,24725417,3451693,44013068,1145257,18586102,12722281,11192076,4537434,2463207,21104841,3966671,20486636,22188289,38741719,34768941,40401341,26370672,1199087,3103503,0,2759810,123341397,78418558,114668678,29148706,28889579,0,24113258,0,0,0,0,0,50126620,60388862,44121226,0,15321287,20146139,64034956,84764004,98108592,0,32745101,66534065,0,0,42584490,36921152,5.83222,6.912442,3.74974,0,2.185677,2.396224,23.360836,2.881625,2.707031,11.048698,16.833666,15.588621,0,1.991578,3.880089,18.672169,0,0,16.242188,0,9.233362,11.745675,2.530539,0,13.033855,9.959614,2.30176,2.295965,2.075233,21.320473,14.409094,9.143751,2.438097,0,0,0,11.138775,0,3.039419,0,7.582586,11.13465,6.077446,2.697005,1.403654,2.967709,4.260098,4.982943,20.874065,11.740494,2.305156,13.524818,18.584938,15.463499,15.179428,-93.005005,-77.054962,-82.656006,-92.579468,-62.376678,-48.613213,-47.498596,-80.005005,-73.018387,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.666954,-36.663101,0.004987,-51.810349,-59.729622,-32.916103,-42.119698,-32.440132,0.004987,-42.789028,-62.855278,0.004987,-0.005013,-38.346748,-15.742267,252157
8/28/2023 10:59,959854656,47066560,252167,12897093,14730113,6637051,7661416,24566323,19052228,12287870,19446977,18948817,23858686,0,26963266,26731396,23209157,0,0,31059556,2325217,28168381,33631949,19869963,36330498,29333421,30986625,21336139,26581483,13728611,31133162,30499293,29007895,23694328,0,0,0,24726473,3451693,44014645,1145257,18587247,12722281,11192733,4537690,2463380,21105763,3966911,20487535,22188289,38743408,34769848,40401341,26370672,1199087,3103503,0,2761558,123341397,78418558,114668678,29150386,28890541,0,24115221,0,0,0,0,0,50128527,60391397,44124938,0,15322331,20148630,64038268,84766352,98113656,0,32746356,66536662,0,0,42585864,36921391,5.849901,6.946645,3.719662,0,2.075391,2.406215,23.378284,2.901181,2.897507,11.048698,16.793621,15.560693,0,1.997123,3.866603,18.678516,0,0,16.200672,0,9.184462,12.021219,2.533048,0,13.013803,9.95586,2.296081,2.283314,2.055637,21.325333,14.414116,9.133724,2.441651,0,0,0,11.128906,0,3.027864,0,7.579688,11.147463,5.627454,2.727088,1.403604,2.967709,4.331252,4.962893,20.864193,11.700392,2.296458,13.525131,18.5816,15.466814,15.179428,-93.005005,-77.911469,-82.960953,-92.600449,-62.358875,-50.867661,-59.761387,-80.005005,-73.020905,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.03133,-36.677769,0.004987,-51.810349,-59.724667,-32.970703,-42.023663,-32.862324,0.004987,-43.272079,-63.639954,0.004987,-0.005013,-38.342567,-15.883832,252167
8/28/2023 11:59,959886400,47068003,252177,12897610,14730113,6637238,7661711,24567552,19052920,12288368,19447796,18949656,23859888,0,26964743,26732635,23209157,0,0,31060853,2325217,28169676,33632491,19870708,36330498,29334644,30987999,21337064,26582593,13729092,31134434,30500368,29008668,23695429,0,0,0,24727507,3451693,44016224,1145257,18588392,12722281,11193451,4537946,2463550,21106684,3967151,20488437,22188289,38745098,34770756,40401341,26370672,1199087,3103503,0,2763293,123341397,78418558,114668678,29152052,28891486,0,24117172,0,0,0,0,0,50130388,60393917,44128564,0,15323361,20151107,64041532,84768675,98118699,0,32747570,66539258,0,0,42587234,36921658,5.850237,6.955476,3.679556,0,8.371744,2.403781,23.370701,2.884445,2.887509,11.03965,16.753517,15.525343,0,1.995218,3.840258,18.678516,0,0,16.133572,0,9.161922,11.922728,2.530691,0,13.013767,9.955254,2.306597,2.291034,2.073001,21.32053,14.414106,9.123699,2.446325,0,0,0,11.128906,0,3.057943,0,7.579688,11.128019,6.008523,2.656867,1.393967,2.967709,4.331233,4.954745,20.864212,11.720598,2.295995,13.525131,18.584576,15.463495,15.179428,-93.005005,-78.052994,-82.925446,-92.59639,-62.340927,-48.929764,-54.190544,-80.005005,-73.02301,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.532806,-36.701355,0.004987,-51.810341,-59.722054,-33.232365,-41.746845,-33.639225,0.004987,-44.847855,-63.838932,0.004987,-0.005013,-38.354187,-15.474625,252177
