DATE,Unnamed: 0,Water Level (m),ID
2019-08-01,,118.016,199-D5-150
2019-11-01,,117.741,199-D5-150
2020-02-01,,117.863,199-D5-150
2020-08-01,,118.54299999999999,199-D5-150
2020-11-01,,118.15700000000001,199-D5-150
2021-02-01,,118.219,199-D5-150
2021-04-01,,118.12299999999999,199-D5-150
2021-08-01,,118.147,199-D5-150
2021-11-01,,117.90899999999999,199-D5-150
2022-11-01,,118.29799999999999,199-D5-150
2023-04-01,,118.05,199-D5-150
2023-05-01,,118.032,199-D5-150
2023-06-01,,118.08,199-D5-150
2023-07-01,,118.00299999999999,199-D5-150
2023-08-01,,117.934,199-D5-150
2023-09-01,,117.861,199-D5-150
2016-05-01,,118.214,199-D5-151
2016-06-01,,118.24799999999999,199-D5-151
2016-07-01,,118.307,199-D5-151
2016-10-01,,118.01700000000001,199-D5-151
2016-11-01,,118.025,199-D5-151
2016-12-01,,118.096,199-D5-151
2017-01-01,,118.30799999999999,199-D5-151
2017-02-01,,118.34100000000001,199-D5-151
2017-03-01,,118.365,199-D5-151
2017-04-01,,118.425,199-D5-151
2017-05-01,,118.62299999999999,199-D5-151
2017-06-01,,118.975,199-D5-151
2017-07-01,,119.066,199-D5-151
2017-08-01,,118.85799999999999,199-D5-151
2017-09-01,,118.67200000000001,199-D5-151
2017-11-01,,118.149,199-D5-151
2018-02-01,,118.23,199-D5-151
2018-05-01,,118.314,199-D5-151
2018-10-01,,118.0,199-D5-151
2019-03-01,,117.74700000000001,199-D5-151
2019-05-01,,117.588,199-D5-151
2019-10-01,,117.42399999999999,199-D5-151
2020-02-01,,117.50399999999999,199-D5-151
2020-11-01,,117.82700000000001,199-D5-151
2021-02-01,,117.93299999999999,199-D5-151
2021-05-01,,117.82799999999999,199-D5-151
2021-11-01,,117.685,199-D5-151
2023-05-01,13163.5,118.37321287299764,199-D5-151
2023-06-01,13303.5,118.43701067770186,199-D5-151
2023-07-01,13419.0,118.40445409192726,199-D5-151
2023-08-01,13534.0,118.33507388922573,199-D5-151
2023-09-01,13696.0,117.87188285640188,199-D5-151
2023-10-01,13896.5,117.8825241768516,199-D5-151
2016-05-01,,118.369,199-D5-152
2016-06-01,,118.436,199-D5-152
2016-07-01,,118.473,199-D5-152
2016-10-01,,118.18299999999999,199-D5-152
2016-11-01,,118.19200000000001,199-D5-152
2016-12-01,,118.262,199-D5-152
2017-01-01,,118.45299999999999,199-D5-152
2017-02-01,,118.49700000000001,199-D5-152
2017-03-01,,118.51799999999999,199-D5-152
2017-04-01,,118.575,199-D5-152
2017-05-01,,118.766,199-D5-152
2017-06-01,,119.11399999999999,199-D5-152
2017-08-01,,119.027,199-D5-152
2017-09-01,,118.79899999999999,199-D5-152
2017-11-01,,118.307,199-D5-152
2018-02-01,,118.348,199-D5-152
2018-05-01,,118.432,199-D5-152
2018-10-01,,118.169,199-D5-152
2019-02-01,,117.895,199-D5-152
2019-05-01,,117.729,199-D5-152
2019-10-01,,117.59200000000001,199-D5-152
2020-02-01,,117.69,199-D5-152
2020-11-01,,117.977,199-D5-152
2021-02-01,,118.054,199-D5-152
2021-05-01,,117.956,199-D5-152
2021-11-01,,117.84700000000001,199-D5-152
2022-11-01,,118.241,199-D5-152
2023-04-01,,118.054,199-D5-152
2023-05-01,,118.01299999999999,199-D5-152
2023-06-01,,118.109,199-D5-152
2023-07-01,,118.04,199-D5-152
2023-08-01,,117.978,199-D5-152
2023-09-01,,117.913,199-D5-152
2016-10-01,,119.01299999999999,199-D5-160
2017-02-01,,119.274,199-D5-160
2017-03-01,,119.35900000000001,199-D5-160
2017-04-01,,119.415,199-D5-160
2017-05-01,,119.531,199-D5-160
2017-06-01,,119.684,199-D5-160
2017-07-01,,119.84100000000001,199-D5-160
2017-08-01,,120.40100000000001,199-D5-160
2017-09-01,,119.381,199-D5-160
2017-10-01,,119.34700000000001,199-D5-160
2017-11-01,,119.22399999999999,199-D5-160
2017-12-01,,118.90799999999999,199-D5-160
2018-01-01,,119.133,199-D5-160
2018-02-01,,119.178,199-D5-160
2018-03-01,,119.27600000000001,199-D5-160
2018-04-01,,119.219,199-D5-160
2018-05-01,,119.35799999999999,199-D5-160
2018-06-01,,119.641,199-D5-160
2018-07-01,,119.60799999999999,199-D5-160
2018-08-01,,119.506,199-D5-160
2018-09-01,,119.05799999999999,199-D5-160
2018-11-01,,118.609,199-D5-160
2019-03-01,,118.32063055062162,199-D5-160
2019-04-01,,118.30243888888874,199-D5-160
2019-05-01,,118.31872214765127,199-D5-160
2019-06-01,,118.44514583333343,199-D5-160
2019-07-01,,118.51033691275143,199-D5-160
2019-08-01,,118.48374059139812,199-D5-160
2019-09-01,,118.41759722222238,199-D5-160
2019-10-01,,118.29444758064527,199-D5-160
2019-11-01,,118.25854861111111,199-D5-160
2019-12-01,,118.31588037634408,199-D5-160
2020-01-01,,118.32657526881712,199-D5-160
2020-02-01,,118.35980316092008,199-D5-160
2020-03-01,,118.47400806451604,199-D5-160
2020-04-01,,118.59843333333365,199-D5-160
2020-05-01,,118.66308333333289,199-D5-160
2020-06-01,,118.69877500000028,199-D5-160
2020-07-01,,118.91133198924759,199-D5-160
2020-08-01,,118.74612768817195,199-D5-160
2020-09-01,,118.84433472222253,199-D5-160
2020-10-01,,118.74163172043,199-D5-160
2020-11-01,,118.69082524271842,199-D5-160
2020-12-01,,118.68350806451595,199-D5-160
2021-01-01,,118.65329166666669,199-D5-160
2021-02-01,,118.61523214285751,199-D5-160
2021-03-01,,118.59927956989267,199-D5-160
2021-04-01,,118.57962413314868,199-D5-160
2021-05-01,,118.50847902571024,199-D5-160
2021-06-01,,118.55771527777759,199-D5-160
2021-07-01,,118.56873252688155,199-D5-160
2021-08-01,,118.43447446236576,199-D5-160
2021-09-01,,118.29552427184507,199-D5-160
2021-10-01,,118.26521774193498,199-D5-160
2021-11-01,,118.27997780859937,199-D5-160
2021-12-01,,118.28066666666675,199-D5-160
2022-01-01,,118.45205510752702,199-D5-160
2022-02-01,,118.51736701337289,199-D5-160
2022-03-01,,118.60293279569937,199-D5-160
2022-04-01,,118.67536388888932,199-D5-160
2022-05-01,,118.60937231182835,199-D5-160
2022-06-01,,118.69526805555564,199-D5-160
2022-07-01,,118.8497185792347,199-D5-160
2022-08-01,,118.97136155914062,199-D5-160
2022-09-01,,118.90802499999985,199-D5-160
2022-10-01,,118.78817069892418,199-D5-160
2022-11-01,,118.72005138888927,199-D5-160
2022-12-01,,118.75727150537708,199-D5-160
2023-01-01,,118.69486021505413,199-D5-160
2023-02-01,,118.66835809806763,199-D5-160
2023-03-01,,118.70573544973557,199-D5-160
2023-04-01,,118.42730136986312,199-D5-160
2023-05-01,14182.5,118.21605708775101,199-D5-160
2023-06-01,14503.5,118.1091630990174,199-D5-160
2023-07-01,14786.0,118.05118950724693,199-D5-160
2023-08-01,15069.0,117.9886511360988,199-D5-160
2023-09-01,15383.5,117.72043344745933,199-D5-160
2023-10-01,15729.5,117.67520513844214,199-D5-160
