sp,start,end,dt,sum for sp,sum/dt
70,2019.747831,2019.832761,0.08492999999998574,5011848.801438406,161564.7496291949
71,2019.832763,2019.915067,0.08230399999979454,4846119.451799934,161206.64798405615
72,2019.915068,2019.999998,0.08492999999998574,4021116.8907772917,129626.963906354
73,2020.0,2020.084698,0.08469799999988936,3937588.9855508036,127282.00315836315
74,2020.084699,2020.163933,0.07923400000004222,3162155.524465091,109265.08811477723
75,2020.163934,2020.248518,0.08458400000017718,2957633.0702398918,95733.92165642744
76,2020.24852,2020.330485,0.08196499999985463,2529380.5415485855,84488.09255960102
77,2020.330487,2020.415185,0.08469800000011674,2367002.6895753727,76513.02482690032
78,2020.415187,2020.497152,0.08196499999985463,1953184.023360526,65241.583795290004
79,2020.497154,2020.581851,0.08469700000000557,1511607.450593144,48863.072463498305
80,2020.581853,2020.666551,0.08469800000011674,2577024.4197132126,83301.94734185863
81,2020.666553,2020.748518,0.081965000000082,7128404.005373523,238107.80841930088
82,2020.74852,2020.833218,0.08469799999988936,9895959.061938493,319885.4672742065
83,2020.833219,2020.915299,0.08207999999990534,6500484.995601283,216829.40986803014
84,2020.915301,2020.999998,0.08469700000000557,4980939.303602498,161010.0545830953
85,2021.0,2021.08493,0.08492999999998574,4070645.0778688793,131223.58213329327
86,2021.084932,2021.161642,0.07671000000004824,3557919.6676695812,126985.44078576224
87,2021.161644,2021.246459,0.08481499999993503,4782528.906672498,154381.3067455681
88,2021.246461,2021.328651,0.08219000000008236,4892441.180305112,162973.28064828366
89,2021.328653,2021.413583,0.08492999999998574,4715358.934148476,152006.9371184618
90,2021.413584,2021.495774,0.08219000000008236,3537273.0449933973,117830.95012199334
91,2021.495776,2021.580706,0.08492999999998574,3541064.1392918318,114151.71601374104
92,2021.580708,2021.665637,0.08492900000010195,4457556.120100403,143697.95396257762
93,2021.665639,2021.747829,0.08218999999985499,5659475.284186809,188524.1375056925
94,2021.747831,2021.832761,0.08492999999998574,5870837.86212725,189255.59945782096
95,2021.832763,2021.915067,0.08230399999979454,5382560.0190006,179051.39707478808
96,2021.915068,2021.999998,0.08492999999998574,4388478.54875207,141469.43893812803
97,2022.0,2022.08493,0.08492999999998574,3993240.835302955,128728.33585475192
98,2022.084932,2022.161642,0.07671000000004824,3046863.83101349,108745.38571267588
99,2022.161644,2022.246459,0.08481499999993503,2908766.4754214482,93895.7564619723
100,2022.246461,2022.328651,0.08219000000008236,3043826.1370470505,101393.62191506484
101,2022.328653,2022.413583,0.08492999999998574,3392294.8099456634,109355.90504645515
102,2022.413584,2022.495774,0.08219000000008236,2148243.5126569956,71560.65448440798
103,2022.495776,2022.580706,0.08492999999998574,2424768.311172113,78166.18190694289
104,2022.580708,2022.665637,0.08492900000010195,3761555.585559087,121261.02886825155
105,2022.665639,2022.747829,0.08218999999985499,6666359.837690239,222064.71017104574
106,2022.747831,2022.832761,0.08492999999998574,9721611.071948405,313391.2695811911
107,2022.832763,2022.915067,0.08230399999979454,9216879.751027174,306600.42624070117
108,2022.915068,2022.999998,0.08492999999998574,5751421.144489723,185406.0156313675
109,2023.0,2023.08493,0.08492999999998574,8923313.679268343,287656.9101685574
110,2023.084932,2023.161642,0.07671000000004824,6501516.710390636,232045.13939622368
111,2023.161644,2023.246459,0.08481499999993503,5651086.620242828,182418.5810457509
112,2023.246461,2023.328651,0.08219000000008236,3928458.707226608,130861.82946569592
113,2023.328653,2023.413583,0.08492999999998574,2186575.755032092,70487.6739908111
114,2023.413584,2023.495774,0.08219000000008236,1368748.087117155,45594.69555536569
115,2023.495776,2023.580706,0.08492999999998574,1511709.8033477939,48732.31926306095
