ID,Date,Water Level (m),TYPE
199-D5-106,7/16/2023 17:00:00,117.8886,XD
199-D5-106,7/16/2023 18:00:00,117.8883,XD
199-D5-106,7/16/2023 19:00:00,117.8862,XD
199-D5-106,7/16/2023 20:00:00,117.8865,XD
199-D5-106,7/16/2023 21:00:00,117.8859,XD
199-D5-106,7/16/2023 22:00:00,117.8868,XD
199-D5-106,7/16/2023 23:00:00,117.8859,XD
199-D5-106,7/17/2023 0:00:00,117.8865,XD
199-D5-106,7/17/2023 1:00:00,117.8856,XD
199-D5-106,7/17/2023 2:00:00,117.8865,XD
199-D5-106,7/17/2023 3:00:00,117.8853,XD
199-D5-106,7/17/2023 4:00:00,117.8846,XD
199-D5-106,7/17/2023 5:00:00,117.8859,XD
199-D5-106,7/17/2023 6:00:00,117.8865,XD
199-D5-106,7/17/2023 7:00:00,117.8865,XD
199-D5-106,7/17/2023 8:00:00,117.8862,XD
199-D5-106,7/17/2023 9:00:00,117.8865,XD
199-D5-106,7/17/2023 10:00:00,117.8859,XD
199-D5-106,7/17/2023 11:00:00,117.8871,XD
199-D5-106,7/17/2023 12:00:00,117.8871,XD
199-D5-106,7/17/2023 13:00:00,117.8874,XD
199-D5-106,7/17/2023 14:00:00,117.8877,XD
199-D5-106,7/17/2023 15:00:00,117.8883,XD
199-D5-106,7/17/2023 16:00:00,117.8877,XD
199-D5-106,7/17/2023 17:00:00,117.8868,XD
199-D5-106,7/17/2023 18:00:00,117.8868,XD
199-D5-106,7/17/2023 19:00:00,117.8853,XD
199-D5-106,7/17/2023 20:00:00,117.8853,XD
199-D5-106,7/17/2023 21:00:00,117.8849,XD
199-D5-106,7/17/2023 22:00:00,117.8843,XD
199-D5-106,7/17/2023 23:00:00,117.8843,XD
199-D5-106,7/18/2023 0:00:00,117.8843,XD
199-D5-106,7/18/2023 1:00:00,117.8837,XD
199-D5-106,7/18/2023 2:00:00,117.8834,XD
199-D5-106,7/18/2023 3:00:00,117.8837,XD
199-D5-106,7/18/2023 4:00:00,117.8834,XD
199-D5-106,7/18/2023 5:00:00,117.8831,XD
199-D5-106,7/18/2023 6:00:00,117.8825,XD
199-D5-106,7/18/2023 7:00:00,117.8828,XD
199-D5-106,7/18/2023 8:00:00,117.8837,XD
199-D5-106,7/18/2023 9:00:00,117.8837,XD
199-D5-106,7/18/2023 10:00:00,117.8834,XD
199-D5-106,7/18/2023 11:00:00,117.8837,XD
199-D5-106,7/18/2023 12:00:00,117.8846,XD
199-D5-106,7/18/2023 13:00:00,117.8843,XD
199-D5-106,7/18/2023 14:00:00,117.8837,XD
199-D5-106,7/18/2023 15:00:00,117.884,XD
199-D5-106,7/18/2023 16:00:00,117.8837,XD
199-D5-106,7/18/2023 17:00:00,117.8834,XD
199-D5-106,7/18/2023 18:00:00,117.8834,XD
199-D5-106,7/18/2023 19:00:00,117.8828,XD
199-D5-106,7/18/2023 20:00:00,117.8816,XD
199-D5-106,7/18/2023 21:00:00,117.8822,XD
199-D5-106,7/18/2023 22:00:00,117.8828,XD
199-D5-106,7/18/2023 23:00:00,117.8825,XD
199-D5-106,7/19/2023 0:00:00,117.8822,XD
199-D5-106,7/19/2023 1:00:00,117.8816,XD
199-D5-106,7/19/2023 2:00:00,117.8813,XD
199-D5-106,7/19/2023 3:00:00,117.8816,XD
199-D5-106,7/19/2023 4:00:00,117.8816,XD
199-D5-106,7/19/2023 5:00:00,117.8807,XD
199-D5-106,7/19/2023 6:00:00,117.8813,XD
199-D5-106,7/19/2023 7:00:00,117.8813,XD
199-D5-106,7/19/2023 8:00:00,117.8819,XD
199-D5-106,7/19/2023 9:00:00,117.8816,XD
199-D5-106,7/19/2023 10:00:00,117.8819,XD
199-D5-106,7/19/2023 11:00:00,117.8828,XD
199-D5-106,7/19/2023 12:00:00,117.8819,XD
199-D5-106,7/19/2023 13:00:00,117.8828,XD
199-D5-106,7/19/2023 14:00:00,117.8828,XD
199-D5-106,7/19/2023 15:00:00,117.8822,XD
199-D5-106,7/19/2023 16:00:00,117.8819,XD
199-D5-106,7/19/2023 17:00:00,117.8816,XD
199-D5-106,7/19/2023 18:00:00,117.8807,XD
199-D5-106,7/19/2023 19:00:00,117.8807,XD
199-D5-106,7/19/2023 20:00:00,117.8801,XD
199-D5-106,7/19/2023 21:00:00,117.8804,XD
199-D5-106,7/19/2023 22:00:00,117.8801,XD
199-D5-106,7/19/2023 23:00:00,117.8804,XD
199-D5-106,7/20/2023 0:00:00,117.8804,XD
199-D5-106,7/20/2023 1:00:00,117.8801,XD
199-D5-106,7/20/2023 2:00:00,117.8795,XD
199-D5-106,7/20/2023 3:00:00,117.8798,XD
199-D5-106,7/20/2023 4:00:00,117.8795,XD
199-D5-106,7/20/2023 5:00:00,117.8792,XD
199-D5-106,7/20/2023 6:00:00,117.8795,XD
199-D5-106,7/20/2023 7:00:00,117.8795,XD
199-D5-106,7/20/2023 8:00:00,117.8807,XD
199-D5-106,7/20/2023 9:00:00,117.8825,XD
199-D5-106,7/20/2023 10:00:00,117.8843,XD
199-D5-106,7/20/2023 11:00:00,117.8859,XD
199-D5-106,7/20/2023 12:00:00,117.8859,XD
199-D5-106,7/20/2023 13:00:00,117.8859,XD
199-D5-106,7/20/2023 14:00:00,117.8853,XD
199-D5-106,7/20/2023 15:00:00,117.8853,XD
199-D5-106,7/20/2023 16:00:00,117.8846,XD
199-D5-106,7/20/2023 17:00:00,117.8846,XD
199-D5-106,7/20/2023 18:00:00,117.8831,XD
199-D5-106,7/20/2023 19:00:00,117.8822,XD
199-D5-106,7/20/2023 20:00:00,117.8807,XD
199-D5-106,7/20/2023 21:00:00,117.881,XD
199-D5-106,7/20/2023 22:00:00,117.8804,XD
199-D5-106,7/20/2023 23:00:00,117.8801,XD
199-D5-106,7/21/2023 0:00:00,117.8801,XD
199-D5-106,7/21/2023 1:00:00,117.8792,XD
199-D5-106,7/21/2023 2:00:00,117.8801,XD
199-D5-106,7/21/2023 3:00:00,117.8792,XD
199-D5-106,7/21/2023 4:00:00,117.8792,XD
199-D5-106,7/21/2023 5:00:00,117.8785,XD
199-D5-106,7/21/2023 6:00:00,117.8785,XD
199-D5-106,7/21/2023 7:00:00,117.8795,XD
199-D5-106,7/21/2023 8:00:00,117.8795,XD
199-D5-106,7/21/2023 9:00:00,117.8798,XD
199-D5-106,7/21/2023 10:00:00,117.8798,XD
199-D5-106,7/21/2023 11:00:00,117.8804,XD
199-D5-106,7/21/2023 12:00:00,117.8795,XD
199-D5-106,7/21/2023 13:00:00,117.8804,XD
199-D5-106,7/21/2023 14:00:00,117.8801,XD
199-D5-106,7/21/2023 15:00:00,117.8798,XD
199-D5-106,7/21/2023 16:00:00,117.8798,XD
199-D5-106,7/21/2023 17:00:00,117.8782,XD
199-D5-106,7/21/2023 18:00:00,117.8792,XD
199-D5-106,7/21/2023 19:00:00,117.8782,XD
199-D5-106,7/21/2023 20:00:00,117.8773,XD
199-D5-106,7/21/2023 21:00:00,117.8789,XD
199-D5-106,7/21/2023 22:00:00,117.8779,XD
199-D5-106,7/21/2023 23:00:00,117.8776,XD
199-D5-106,7/22/2023 0:00:00,117.8764,XD
199-D5-106,7/22/2023 1:00:00,117.8779,XD
199-D5-106,7/22/2023 2:00:00,117.877,XD
199-D5-106,7/22/2023 3:00:00,117.877,XD
199-D5-106,7/22/2023 4:00:00,117.877,XD
199-D5-106,7/22/2023 5:00:00,117.8764,XD
199-D5-106,7/22/2023 6:00:00,117.8764,XD
199-D5-106,7/22/2023 7:00:00,117.8767,XD
199-D5-106,7/22/2023 8:00:00,117.8779,XD
199-D5-106,7/22/2023 9:00:00,117.8779,XD
199-D5-106,7/22/2023 10:00:00,117.8776,XD
199-D5-106,7/22/2023 11:00:00,117.8776,XD
199-D5-106,7/22/2023 12:00:00,117.8782,XD
199-D5-106,7/22/2023 13:00:00,117.8776,XD
199-D5-106,7/22/2023 14:00:00,117.8785,XD
199-D5-106,7/22/2023 15:00:00,117.8773,XD
199-D5-106,7/22/2023 16:00:00,117.8773,XD
199-D5-106,7/22/2023 17:00:00,117.8776,XD
199-D5-106,7/22/2023 18:00:00,117.8764,XD
199-D5-106,7/22/2023 19:00:00,117.8764,XD
199-D5-106,7/22/2023 20:00:00,117.8755,XD
199-D5-106,7/22/2023 21:00:00,117.8764,XD
199-D5-106,7/22/2023 22:00:00,117.8755,XD
199-D5-106,7/22/2023 23:00:00,117.8761,XD
199-D5-106,7/23/2023 0:00:00,117.8758,XD
199-D5-106,7/23/2023 1:00:00,117.8761,XD
199-D5-106,7/23/2023 2:00:00,117.8752,XD
199-D5-106,7/23/2023 3:00:00,117.8752,XD
199-D5-106,7/23/2023 4:00:00,117.8752,XD
199-D5-106,7/23/2023 5:00:00,117.8743,XD
199-D5-106,7/23/2023 6:00:00,117.8752,XD
199-D5-106,7/23/2023 7:00:00,117.8749,XD
199-D5-106,7/23/2023 8:00:00,117.8761,XD
199-D5-106,7/23/2023 9:00:00,117.8755,XD
199-D5-106,7/23/2023 10:00:00,117.8758,XD
199-D5-106,7/23/2023 11:00:00,117.877,XD
199-D5-106,7/23/2023 12:00:00,117.8755,XD
199-D5-106,7/23/2023 13:00:00,117.8752,XD
199-D5-106,7/23/2023 14:00:00,117.8764,XD
199-D5-106,7/23/2023 15:00:00,117.8752,XD
199-D5-106,7/23/2023 16:00:00,117.8752,XD
199-D5-106,7/23/2023 17:00:00,117.8752,XD
199-D5-106,7/23/2023 18:00:00,117.8773,XD
199-D5-106,7/23/2023 19:00:00,117.8743,XD
199-D5-106,7/23/2023 20:00:00,117.8728,XD
199-D5-106,7/23/2023 21:00:00,117.8743,XD
199-D5-106,7/23/2023 22:00:00,117.8743,XD
199-D5-106,7/23/2023 23:00:00,117.8734,XD
199-D5-106,7/24/2023 0:00:00,117.8737,XD
199-D5-106,7/24/2023 1:00:00,117.874,XD
199-D5-106,7/24/2023 2:00:00,117.8737,XD
199-D5-106,7/24/2023 3:00:00,117.8725,XD
199-D5-106,7/24/2023 4:00:00,117.8734,XD
199-D5-106,7/24/2023 5:00:00,117.8728,XD
199-D5-106,7/24/2023 6:00:00,117.8734,XD
199-D5-106,7/24/2023 7:00:00,117.8752,XD
199-D5-106,7/24/2023 8:00:00,117.8795,XD
199-D5-106,7/24/2023 9:00:00,117.8828,XD
199-D5-106,7/24/2023 10:00:00,117.8865,XD
199-D5-106,7/24/2023 11:00:00,117.8889,XD
199-D5-106,7/24/2023 12:00:00,117.8904,XD
199-D5-106,7/24/2023 13:00:00,117.8904,XD
199-D5-106,7/24/2023 14:00:00,117.8901,XD
199-D5-106,7/24/2023 15:00:00,117.8907,XD
199-D5-106,7/24/2023 16:00:00,117.8926,XD
199-D5-106,7/24/2023 17:00:00,117.8913,XD
199-D5-106,7/24/2023 18:00:00,117.8886,XD
199-D5-106,7/24/2023 19:00:00,117.8874,XD
199-D5-106,7/24/2023 20:00:00,117.8862,XD
199-D5-106,7/24/2023 21:00:00,117.8865,XD
199-D5-106,7/24/2023 22:00:00,117.8862,XD
199-D5-106,7/24/2023 23:00:00,117.8859,XD
199-D5-106,7/25/2023 0:00:00,117.8834,XD
199-D5-106,7/25/2023 1:00:00,117.8834,XD
199-D5-106,7/25/2023 2:00:00,117.8828,XD
199-D5-106,7/25/2023 3:00:00,117.8813,XD
199-D5-106,7/25/2023 4:00:00,117.8801,XD
199-D5-106,7/25/2023 5:00:00,117.8795,XD
199-D5-106,7/25/2023 6:00:00,117.8798,XD
199-D5-106,7/25/2023 7:00:00,117.8801,XD
199-D5-106,7/25/2023 8:00:00,117.8795,XD
199-D5-106,7/25/2023 9:00:00,117.8789,XD
199-D5-106,7/25/2023 10:00:00,117.8779,XD
199-D5-106,7/25/2023 11:00:00,117.8795,XD
199-D5-106,7/25/2023 12:00:00,117.8779,XD
199-D5-106,7/25/2023 13:00:00,117.8773,XD
199-D5-106,7/25/2023 14:00:00,117.8755,XD
199-D5-106,7/25/2023 15:00:00,117.8749,XD
199-D5-106,7/25/2023 16:00:00,117.8755,XD
199-D5-106,7/25/2023 17:00:00,117.8752,XD
199-D5-106,7/25/2023 18:00:00,117.8743,XD
199-D5-106,7/25/2023 19:00:00,117.874,XD
199-D5-106,7/25/2023 20:00:00,117.8731,XD
199-D5-106,7/25/2023 21:00:00,117.8737,XD
199-D5-106,7/25/2023 22:00:00,117.8725,XD
199-D5-106,7/25/2023 23:00:00,117.8737,XD
199-D5-106,7/26/2023 0:00:00,117.8734,XD
199-D5-106,7/26/2023 1:00:00,117.8734,XD
199-D5-106,7/26/2023 2:00:00,117.8734,XD
199-D5-106,7/26/2023 3:00:00,117.8725,XD
199-D5-106,7/26/2023 4:00:00,117.8728,XD
199-D5-106,7/26/2023 5:00:00,117.8728,XD
199-D5-106,7/26/2023 6:00:00,117.8721,XD
199-D5-106,7/26/2023 7:00:00,117.8725,XD
199-D5-106,7/26/2023 8:00:00,117.8731,XD
199-D5-106,7/26/2023 9:00:00,117.8721,XD
199-D5-106,7/26/2023 10:00:00,117.8728,XD
199-D5-106,7/26/2023 11:00:00,117.8734,XD
199-D5-106,7/26/2023 12:00:00,117.8731,XD
199-D5-106,7/26/2023 13:00:00,117.8737,XD
199-D5-106,7/26/2023 14:00:00,117.8731,XD
199-D5-106,7/26/2023 15:00:00,117.8731,XD
199-D5-106,7/26/2023 16:00:00,117.8728,XD
199-D5-106,7/26/2023 17:00:00,117.8715,XD
199-D5-106,7/26/2023 18:00:00,117.8718,XD
199-D5-106,7/26/2023 19:00:00,117.8712,XD
199-D5-106,7/26/2023 20:00:00,117.8706,XD
199-D5-106,7/26/2023 21:00:00,117.8706,XD
199-D5-106,7/26/2023 22:00:00,117.8715,XD
199-D5-106,7/26/2023 23:00:00,117.8712,XD
199-D5-106,7/27/2023 0:00:00,117.8712,XD
199-D5-106,7/27/2023 1:00:00,117.8703,XD
199-D5-106,7/27/2023 2:00:00,117.8706,XD
199-D5-106,7/27/2023 3:00:00,117.8691,XD
199-D5-106,7/27/2023 4:00:00,117.8697,XD
199-D5-106,7/27/2023 5:00:00,117.8694,XD
199-D5-106,7/27/2023 6:00:00,117.8703,XD
199-D5-106,7/27/2023 7:00:00,117.87,XD
199-D5-106,7/27/2023 8:00:00,117.87,XD
199-D5-106,7/27/2023 9:00:00,117.8697,XD
199-D5-106,7/27/2023 10:00:00,117.8703,XD
199-D5-106,7/27/2023 11:00:00,117.8706,XD
199-D5-106,7/27/2023 12:00:00,117.8706,XD
199-D5-106,7/27/2023 13:00:00,117.8712,XD
199-D5-106,7/27/2023 14:00:00,117.8706,XD
199-D5-106,7/27/2023 15:00:00,117.8694,XD
199-D5-106,7/27/2023 16:00:00,117.8694,XD
199-D5-106,7/27/2023 17:00:00,117.8697,XD
199-D5-106,7/27/2023 18:00:00,117.8694,XD
199-D5-106,7/27/2023 19:00:00,117.8688,XD
199-D5-106,7/27/2023 20:00:00,117.8679,XD
199-D5-106,7/27/2023 21:00:00,117.8682,XD
199-D5-106,7/27/2023 22:00:00,117.8691,XD
199-D5-106,7/27/2023 23:00:00,117.8679,XD
199-D5-106,7/28/2023 0:00:00,117.8688,XD
199-D5-106,7/28/2023 1:00:00,117.8685,XD
199-D5-106,7/28/2023 2:00:00,117.8679,XD
199-D5-106,7/28/2023 3:00:00,117.8676,XD
199-D5-106,7/28/2023 4:00:00,117.8673,XD
199-D5-106,7/28/2023 5:00:00,117.8667,XD
199-D5-106,7/28/2023 6:00:00,117.8676,XD
199-D5-106,7/28/2023 7:00:00,117.8673,XD
199-D5-106,7/28/2023 8:00:00,117.8682,XD
199-D5-106,7/28/2023 9:00:00,117.8688,XD
199-D5-106,7/28/2023 10:00:00,117.8682,XD
199-D5-106,7/28/2023 11:00:00,117.8685,XD
199-D5-106,7/28/2023 12:00:00,117.8691,XD
199-D5-106,7/28/2023 13:00:00,117.8682,XD
199-D5-106,7/28/2023 14:00:00,117.8682,XD
199-D5-106,7/28/2023 15:00:00,117.8685,XD
199-D5-106,7/28/2023 16:00:00,117.8682,XD
199-D5-106,7/28/2023 17:00:00,117.8673,XD
199-D5-106,7/28/2023 18:00:00,117.8673,XD
199-D5-106,7/28/2023 19:00:00,117.8664,XD
199-D5-106,7/28/2023 20:00:00,117.8657,XD
199-D5-106,7/28/2023 21:00:00,117.8664,XD
199-D5-106,7/28/2023 22:00:00,117.8654,XD
199-D5-106,7/28/2023 23:00:00,117.8661,XD
199-D5-106,7/29/2023 0:00:00,117.8664,XD
199-D5-106,7/29/2023 1:00:00,117.867,XD
199-D5-106,7/29/2023 2:00:00,117.8664,XD
199-D5-106,7/29/2023 3:00:00,117.8651,XD
199-D5-106,7/29/2023 4:00:00,117.8651,XD
199-D5-106,7/29/2023 5:00:00,117.8645,XD
199-D5-106,7/29/2023 6:00:00,117.8651,XD
199-D5-106,7/29/2023 7:00:00,117.8651,XD
199-D5-106,7/29/2023 8:00:00,117.8654,XD
199-D5-106,7/29/2023 9:00:00,117.8648,XD
199-D5-106,7/29/2023 10:00:00,117.8667,XD
199-D5-106,7/29/2023 11:00:00,117.8654,XD
199-D5-106,7/29/2023 12:00:00,117.8667,XD
199-D5-106,7/29/2023 13:00:00,117.8657,XD
199-D5-106,7/29/2023 14:00:00,117.8667,XD
199-D5-106,7/29/2023 15:00:00,117.8661,XD
199-D5-106,7/29/2023 16:00:00,117.8664,XD
199-D5-106,7/29/2023 17:00:00,117.8648,XD
199-D5-106,7/29/2023 18:00:00,117.8645,XD
199-D5-106,7/29/2023 19:00:00,117.8654,XD
199-D5-106,7/29/2023 20:00:00,117.8627,XD
199-D5-106,7/29/2023 21:00:00,117.8636,XD
199-D5-106,7/29/2023 22:00:00,117.8636,XD
199-D5-106,7/29/2023 23:00:00,117.8642,XD
199-D5-106,7/30/2023 0:00:00,117.8642,XD
199-D5-106,7/30/2023 1:00:00,117.8639,XD
199-D5-106,7/30/2023 2:00:00,117.8639,XD
199-D5-106,7/30/2023 3:00:00,117.8633,XD
199-D5-106,7/30/2023 4:00:00,117.863,XD
199-D5-106,7/30/2023 5:00:00,117.8633,XD
199-D5-106,7/30/2023 6:00:00,117.8633,XD
199-D5-106,7/30/2023 7:00:00,117.863,XD
199-D5-106,7/30/2023 8:00:00,117.8639,XD
199-D5-106,7/30/2023 9:00:00,117.8636,XD
199-D5-106,7/30/2023 10:00:00,117.863,XD
199-D5-106,7/30/2023 11:00:00,117.8627,XD
199-D5-106,7/30/2023 12:00:00,117.8636,XD
199-D5-106,7/30/2023 13:00:00,117.8639,XD
199-D5-106,7/30/2023 14:00:00,117.8661,XD
199-D5-106,7/30/2023 15:00:00,117.8639,XD
199-D5-106,7/30/2023 16:00:00,117.8633,XD
199-D5-106,7/30/2023 17:00:00,117.863,XD
199-D5-106,7/30/2023 18:00:00,117.8621,XD
199-D5-106,7/30/2023 19:00:00,117.8615,XD
199-D5-106,7/30/2023 20:00:00,117.8621,XD
199-D5-106,7/30/2023 21:00:00,117.8618,XD
199-D5-106,7/30/2023 22:00:00,117.8624,XD
199-D5-106,7/30/2023 23:00:00,117.8624,XD
199-D5-106,7/31/2023 0:00:00,117.8615,XD
199-D5-106,7/31/2023 1:00:00,117.8615,XD
199-D5-106,7/31/2023 2:00:00,117.8624,XD
199-D5-106,7/31/2023 3:00:00,117.8612,XD
199-D5-106,7/31/2023 4:00:00,117.8612,XD
199-D5-106,7/31/2023 5:00:00,117.8612,XD
199-D5-106,7/31/2023 6:00:00,117.8609,XD
199-D5-106,7/31/2023 7:00:00,117.8612,XD
199-D5-106,7/31/2023 8:00:00,117.8618,XD
199-D5-106,7/31/2023 9:00:00,117.8618,XD
199-D5-106,7/31/2023 10:00:00,117.8624,XD
199-D5-106,7/31/2023 11:00:00,117.8618,XD
199-D5-106,7/31/2023 12:00:00,117.8615,XD
199-D5-106,7/31/2023 13:00:00,117.8615,XD
199-D5-106,7/31/2023 14:00:00,117.8624,XD
199-D5-106,7/31/2023 15:00:00,117.8618,XD
199-D5-106,7/31/2023 16:00:00,117.8618,XD
199-D5-106,7/31/2023 17:00:00,117.8615,XD
199-D5-106,7/31/2023 18:00:00,117.8606,XD
199-D5-106,7/31/2023 19:00:00,117.8597,XD
199-D5-106,7/31/2023 20:00:00,117.859,XD
199-D5-106,7/31/2023 21:00:00,117.8597,XD
199-D5-106,7/31/2023 22:00:00,117.859,XD
199-D5-106,7/31/2023 23:00:00,117.8593,XD
199-D5-106,8/1/2023 0:00:00,117.8606,XD
199-D5-106,8/1/2023 1:00:00,117.8597,XD
199-D5-106,8/1/2023 2:00:00,117.859,XD
199-D5-106,8/1/2023 3:00:00,117.8584,XD
199-D5-106,8/1/2023 4:00:00,117.8587,XD
199-D5-106,8/1/2023 5:00:00,117.8581,XD
199-D5-106,8/1/2023 6:00:00,117.8581,XD
199-D5-106,8/1/2023 7:00:00,117.8587,XD
199-D5-106,8/1/2023 8:00:00,117.8597,XD
199-D5-106,8/1/2023 9:00:00,117.8597,XD
199-D5-106,8/1/2023 10:00:00,117.8597,XD
199-D5-106,8/1/2023 11:00:00,117.86,XD
199-D5-106,8/1/2023 12:00:00,117.8593,XD
199-D5-106,8/1/2023 13:00:00,117.8603,XD
199-D5-106,8/1/2023 14:00:00,117.8606,XD
199-D5-106,8/1/2023 15:00:00,117.8597,XD
199-D5-106,8/1/2023 16:00:00,117.859,XD
199-D5-106,8/1/2023 17:00:00,117.8584,XD
199-D5-106,8/1/2023 18:00:00,117.8584,XD
199-D5-106,8/1/2023 19:00:00,117.8575,XD
199-D5-106,8/1/2023 20:00:00,117.8572,XD
199-D5-106,8/1/2023 21:00:00,117.8572,XD
199-D5-106,8/1/2023 22:00:00,117.8578,XD
199-D5-106,8/1/2023 23:00:00,117.8578,XD
199-D5-106,8/2/2023 0:00:00,117.8569,XD
199-D5-106,8/2/2023 1:00:00,117.8587,XD
199-D5-106,8/2/2023 2:00:00,117.8572,XD
199-D5-106,8/2/2023 3:00:00,117.8569,XD
199-D5-106,8/2/2023 4:00:00,117.8566,XD
199-D5-106,8/2/2023 5:00:00,117.8569,XD
199-D5-106,8/2/2023 6:00:00,117.8563,XD
199-D5-106,8/2/2023 7:00:00,117.8563,XD
199-D5-106,8/2/2023 8:00:00,117.8575,XD
199-D5-106,8/2/2023 9:00:00,117.8581,XD
199-D5-106,8/2/2023 10:00:00,117.8575,XD
199-D5-106,8/2/2023 11:00:00,117.8581,XD
199-D5-106,8/2/2023 12:00:00,117.8572,XD
199-D5-106,8/2/2023 13:00:00,117.8581,XD
199-D5-106,8/2/2023 14:00:00,117.859,XD
199-D5-106,8/2/2023 15:00:00,117.8569,XD
199-D5-106,8/2/2023 16:00:00,117.8578,XD
199-D5-106,8/2/2023 17:00:00,117.8572,XD
199-D5-106,8/2/2023 18:00:00,117.8566,XD
199-D5-106,8/2/2023 19:00:00,117.8557,XD
199-D5-106,8/2/2023 20:00:00,117.8551,XD
199-D5-106,8/2/2023 21:00:00,117.8557,XD
199-D5-106,8/2/2023 22:00:00,117.8557,XD
199-D5-106,8/2/2023 23:00:00,117.8551,XD
199-D5-106,8/3/2023 0:00:00,117.856,XD
199-D5-106,8/3/2023 1:00:00,117.8557,XD
199-D5-106,8/3/2023 2:00:00,117.8554,XD
199-D5-106,8/3/2023 3:00:00,117.8548,XD
199-D5-106,8/3/2023 4:00:00,117.8551,XD
199-D5-106,8/3/2023 5:00:00,117.8548,XD
199-D5-106,8/3/2023 6:00:00,117.8542,XD
199-D5-106,8/3/2023 7:00:00,117.8554,XD
199-D5-106,8/3/2023 8:00:00,117.8551,XD
199-D5-106,8/3/2023 9:00:00,117.8551,XD
199-D5-106,8/3/2023 10:00:00,117.8542,XD
199-D5-106,8/3/2023 11:00:00,117.8557,XD
199-D5-106,8/3/2023 12:00:00,117.8548,XD
199-D5-106,8/3/2023 13:00:00,117.856,XD
199-D5-106,8/3/2023 14:00:00,117.8563,XD
199-D5-106,8/3/2023 15:00:00,117.8557,XD
199-D5-106,8/3/2023 16:00:00,117.8545,XD
199-D5-106,8/3/2023 17:00:00,117.8548,XD
199-D5-106,8/3/2023 18:00:00,117.8542,XD
199-D5-106,8/3/2023 19:00:00,117.8539,XD
199-D5-106,8/3/2023 20:00:00,117.852,XD
199-D5-106,8/3/2023 21:00:00,117.8536,XD
199-D5-106,8/3/2023 22:00:00,117.8539,XD
199-D5-106,8/3/2023 23:00:00,117.8542,XD
199-D5-106,8/4/2023 0:00:00,117.8542,XD
199-D5-106,8/4/2023 1:00:00,117.8542,XD
199-D5-106,8/4/2023 2:00:00,117.8532,XD
199-D5-106,8/4/2023 3:00:00,117.8529,XD
199-D5-106,8/4/2023 4:00:00,117.8529,XD
199-D5-106,8/4/2023 5:00:00,117.8523,XD
199-D5-106,8/4/2023 6:00:00,117.8526,XD
199-D5-106,8/4/2023 7:00:00,117.852,XD
199-D5-106,8/4/2023 8:00:00,117.8529,XD
199-D5-106,8/4/2023 9:00:00,117.8536,XD
199-D5-106,8/4/2023 10:00:00,117.8529,XD
199-D5-106,8/4/2023 11:00:00,117.8539,XD
199-D5-106,8/4/2023 12:00:00,117.8529,XD
199-D5-106,8/4/2023 13:00:00,117.8532,XD
199-D5-106,8/4/2023 14:00:00,117.8536,XD
199-D5-106,8/4/2023 15:00:00,117.8536,XD
199-D5-106,8/4/2023 16:00:00,117.8526,XD
199-D5-106,8/4/2023 17:00:00,117.8548,XD
199-D5-106,8/4/2023 18:00:00,117.852,XD
199-D5-106,8/4/2023 19:00:00,117.8514,XD
199-D5-106,8/4/2023 20:00:00,117.8505,XD
199-D5-106,8/4/2023 21:00:00,117.852,XD
199-D5-106,8/4/2023 22:00:00,117.8514,XD
199-D5-106,8/4/2023 23:00:00,117.8514,XD
199-D5-106,8/5/2023 0:00:00,117.8508,XD
199-D5-106,8/5/2023 1:00:00,117.852,XD
199-D5-106,8/5/2023 2:00:00,117.8508,XD
199-D5-106,8/5/2023 3:00:00,117.8505,XD
199-D5-106,8/5/2023 4:00:00,117.8526,XD
199-D5-106,8/5/2023 5:00:00,117.8511,XD
199-D5-106,8/5/2023 6:00:00,117.8517,XD
199-D5-106,8/5/2023 7:00:00,117.8511,XD
199-D5-106,8/5/2023 8:00:00,117.852,XD
199-D5-106,8/5/2023 9:00:00,117.8511,XD
199-D5-106,8/5/2023 10:00:00,117.8514,XD
199-D5-106,8/5/2023 11:00:00,117.8499,XD
199-D5-106,8/5/2023 12:00:00,117.8508,XD
199-D5-106,8/5/2023 13:00:00,117.8517,XD
199-D5-106,8/5/2023 14:00:00,117.8505,XD
199-D5-106,8/5/2023 15:00:00,117.8508,XD
199-D5-106,8/5/2023 16:00:00,117.8517,XD
199-D5-106,8/5/2023 17:00:00,117.8511,XD
199-D5-106,8/5/2023 18:00:00,117.852,XD
199-D5-106,8/5/2023 19:00:00,117.8493,XD
199-D5-106,8/5/2023 20:00:00,117.8496,XD
199-D5-106,8/5/2023 21:00:00,117.8493,XD
199-D5-106,8/5/2023 22:00:00,117.8496,XD
199-D5-106,8/5/2023 23:00:00,117.8511,XD
199-D5-106,8/6/2023 0:00:00,117.8505,XD
199-D5-106,8/6/2023 1:00:00,117.8481,XD
199-D5-106,8/6/2023 2:00:00,117.8502,XD
199-D5-106,8/6/2023 3:00:00,117.849,XD
199-D5-106,8/6/2023 4:00:00,117.8484,XD
199-D5-106,8/6/2023 5:00:00,117.8493,XD
199-D5-106,8/6/2023 6:00:00,117.8493,XD
199-D5-106,8/6/2023 7:00:00,117.8493,XD
199-D5-106,8/6/2023 8:00:00,117.8484,XD
199-D5-106,8/6/2023 9:00:00,117.849,XD
199-D5-106,8/6/2023 10:00:00,117.8493,XD
199-D5-106,8/6/2023 11:00:00,117.849,XD
199-D5-106,8/6/2023 12:00:00,117.8499,XD
