sp,start,end,dt,sum for sp,sum/dt
81,2020.666553,2020.748518,0.081965000000082,1307022.21419932,43658.046702143234
82,2020.74852,2020.833218,0.08469799999988936,474828.3192833836,15348.75779480416
83,2020.833219,2020.915299,0.08207999999990534,254375.02610862174,8484.90333161601
84,2020.915301,2020.999998,0.08469700000000557,227719.22988158357,7361.078583378024
85,2021.0,2021.08493,0.08492999999998574,297762.0923890833,9598.824667675615
86,2021.084932,2021.161642,0.07671000000004824,361753.91741496645,12911.331606597108
87,2021.161644,2021.246459,0.08481499999993503,460837.1380391147,14875.945541720941
88,2021.246461,2021.328651,0.08219000000008236,346176.05506423436,11531.55353258243
89,2021.328653,2021.413583,0.08492999999998574,607128.9949637941,19571.748460527782
90,2021.413584,2021.495774,0.08219000000008236,478080.89107137744,15925.467136285137
91,2021.495776,2021.580706,0.08492999999998574,489743.07579855225,15787.630584808521
92,2021.580708,2021.665637,0.08492900000010195,878854.1166688477,28331.564425498993
93,2021.665639,2021.747829,0.08218999999985499,560108.683030783,18657.914572552127
94,2021.747831,2021.832761,0.08492999999998574,384493.29078700667,12394.73988965495
95,2021.832763,2021.915067,0.08230399999979454,279374.2579612955,9293.412617438873
96,2021.915068,2021.999998,0.08492999999998574,184780.51067478282,5956.687467299079
97,2022.0,2022.08493,0.08492999999998574,629947.5495816483,20307.340097425455
98,2022.084932,2022.161642,0.07671000000004824,278456.03482018213,9938.353201846436
99,2022.161644,2022.246459,0.08481499999993503,630604.355412635,20356.076529349015
100,2022.246461,2022.328651,0.08219000000008236,612900.1044260589,20416.46226225272
101,2022.328653,2022.413583,0.08492999999998574,359916.8807015011,11602.481044753336
102,2022.413584,2022.495774,0.08219000000008236,1358157.84361314,45241.921416013465
103,2022.495776,2022.580706,0.08492999999998574,1260871.5317135018,40646.15701842516
104,2022.580708,2022.665637,0.08492900000010195,864517.5256986306,27869.39665156367
105,2022.665639,2022.747829,0.08218999999985499,1809404.0513033876,60273.49198332806
106,2022.747831,2022.832761,0.08492999999998574,713669.5794158691,23006.25008543861
107,2022.832763,2022.915067,0.08230399999979454,361533.09086344595,12026.434406556886
108,2022.915068,2022.999998,0.08492999999998574,229595.80784615251,7401.378349628222
109,2023.0,2023.08493,0.08492999999998574,366309.62722748227,11808.561182609175
110,2023.084932,2023.161642,0.07671000000004824,286399.83085746825,10221.874623218968
111,2023.161644,2023.246459,0.08481499999993503,383103.2674724764,12366.67549847554
112,2023.246461,2023.328651,0.08219000000008236,348317.9274754616,11602.901957780254
113,2023.328653,2023.413583,0.08492999999998574,852177.1968043854,27471.258790148426
114,2023.413584,2023.495774,0.08219000000008236,945322.5234186046,31489.865127542733
115,2023.495776,2023.580706,0.08492999999998574,894645.7324167592,28840.298159684575
116,2023.580708,2023.665637,0.08492900000010195,388820.36445080076,12534.377431305413
117,2023.665639,2023.747829,0.08218999999985499,472969.0483739658,15755.18531916374
118,2023.747831,2023.832761,0.08492999999998574,359759.1322864897,11597.395778979077
