NAME,WELL_ID,TYPE,STATUS,TD,BOH,ZCOORDS,YCOORDS,XCOORDS,OU
64-M,B8341,AQUIFER TUBE,IN-USE,17.5,,115.386,148037.975,581118.756,100-FR-3
64-S,B8342,AQUIFER TUBE,IN-USE,8,,115.386,148037.975,581118.756,100-FR-3
65-D,B8343,AQUIFER TUBE,DECOMMISSIONED-V,27.5,,115.502,147866.273,581295.747,100-FR-3
65-M,B8344,AQUIFER TUBE,DECOMMISSIONED-V,16.5,,115.502,147866.273,581295.747,100-FR-3
65-S,B8345,AQUIFER TUBE,DECOMMISSIONED-V,9,,115.367,147864.503,581297.412,100-FR-3
66-D,B8346,AQUIFER TUBE,IN-USE,28.6,,114.421,147541.818,581475.927,100-FR-3
66-M,B8347,AQUIFER TUBE,IN-USE,19.7,,114.421,147541.818,581475.927,100-FR-3
66-S,B8348,AQUIFER TUBE,IN-USE,10.5,,114.421,147541.818,581475.927,100-FR-3
67-D,B8349,AQUIFER TUBE,DECOMMISSIONED-V,30.5,,114.902,147291.431,581616.352,100-FR-3
67-M,B8350,AQUIFER TUBE,IN-USE,20.5,,114.902,147291.431,581616.352,100-FR-3
67-S,B8351,AQUIFER TUBE,IN-USE,10.5,,114.902,147291.431,581616.352,100-FR-3
68-D,B8352,AQUIFER TUBE,IN-USE,25.5,,115.459,147085.176,581758.431,100-FR-3
68-M,B8353,AQUIFER TUBE,IN-USE,18.8,,115.459,147085.176,581758.431,100-FR-3
68-S,B8354,AQUIFER TUBE,IN-USE,11,,115.459,147085.176,581758.431,100-FR-3
699-10-0,A8167,GROUNDWATER WELL,IN-USE,59.44,59.1,131.012,126665.665,589882.761,300-FF-5
699-100-43,A9099,VADOSE WELL,DECOMMISSIONED-V,,,124.511,153933,576634,100-HR-3-H
699-100-43B,C5647,GROUNDWATER WELL,IN-USE,35.1,,122.191,154008.65,576675.9,100-HR-3-H
699-100-54,A9100,VADOSE WELL,CANDIDATE FOR DECOMMISSIONING,,9.17,119.46,154078.28,573858.63,Wahluke Slope
699-10-1,A8168,UNCLASSIFIED,DECOMMISSIONED-V,58,,136.198,126710.732,589686.199,300-FF-5
699-10-10,A8178,VADOSE WELL,DECOMMISSIONED-V,125,,158.939,126569.725,586912.816,200-PO-1
699-101-45,C5666,GROUNDWATER WELL,IN-USE,30.8,,121.814,154124.17,576032.4,100-HR-3-H
699-101-48A,A9101,GROUNDWATER WELL,DECOMMISSIONED-V,50,25.6,119.464,154410.7,575223.232,100-HR-3-D
699-101-48B,A5066,GROUNDWATER WELL,IN-USE,48,,119.934,154404.019,575283.678,100-HR-3-D
699-101-48C,A9102,VADOSE WELL,DECOMMISSIONED-V,77,,119.506,154411.007,575222.887,100-HR-3-D
699-10-2,A8169,UNCLASSIFIED,DECOMMISSIONED-V,59,,135.558,126691.23,589256.532,300-FF-5
699-102-48,A9103,VADOSE WELL,DECOMMISSIONED-V,77,,119.936,154433.711,575282.265,100-HR-3-D
699-10-30A,A8179,GROUNDWATER WELL,DECOMMISSIONED-V,780,128,170.905,126498.387,580608.102,200-PO-1
699-10-30B,A8180,UNCLASSIFIED,DECOMMISSIONED-V,160.5,160.5,170.181,126517.733,580633.024,200-PO-1
699-103-25,A9104,UNCLASSIFIED,DECOMMISSIONED-V,378,,207.101,154869.4,582273,Wahluke Slope
699-103-53A,A9105,VADOSE WELL,DECOMMISSIONED-V,,,133.039,154733,573406,Wahluke Slope
699-103-53B,A9106,VADOSE WELL,DECOMMISSIONED-V,,,138.222,155136,573798,Wahluke Slope
699-10-3A,A8170,GROUNDWATER WELL,IN-USE,946.9,,138.668,126570.069,588862.196,300-FF-5
699-10-3B,A8171,VADOSE WELL,IN-USE,107,,143.85,126497.272,588883.588,300-FF-5
699-10-3C,A8172,UNCLASSIFIED,DECOMMISSIONED-V,,,,126616.801,588897.418,300-FF-5
699-10-3D,A8173,VADOSE WELL,DECOMMISSIONED-V,,80.6,,126601.519,588882.222,300-FF-5
699-10-3E,A8174,UNCLASSIFIED,DECOMMISSIONED-V,,,,126616.74,588876.084,300-FF-5
699-10-3F,A8175,VADOSE WELL,IN-USE,,64.2,,126593.66,588880.82,300-FF-5
699-10-4,A8176,VADOSE WELL,IN-USE,,,141.62,126461.998,588797.318,300-FF-5
699-105-1,A9107,VADOSE WELL,CANDIDATE FOR DECOMMISSIONING,,,252.261,156122,589628,
699-10-54A,A5063,GROUNDWATER WELL,IN-USE,200,,158.409,126562.282,573581.699,200-PO-1
699-10-54B,A5064,GROUNDWATER WELL,DECOMMISSIONED-V,,,158.398,126565.838,573556.189,200-PO-1
699-10-6,A8177,VADOSE WELL,DECOMMISSIONED-V,94,,141.449,126660.229,588195.343,300-FF-5
699-107-79,A9108,GROUNDWATER WELL,IN-USE,938,,201.693,156065.667,565826.426,Wahluke Slope
699-108-20,A9109,UNCLASSIFIED,DECOMMISSIONED-V,634,,209.862,156434,583743,Wahluke Slope
699-10-99,A8181,VADOSE WELL,DECOMMISSIONED-V,1003,,354.648,126628.948,559835.953,Rattlesnake Hills
699-10-E12,A5065,PIEZOMETER HOST,IN-USE,368,,132.347,126696.606,593296.236,300-FF-5
699-10-E12O,A9578,HOSTED PIEZOMETER,DECOMMISSIONED-V,368,,132.479,126696.606,593296.236,300-FF-5
699-10-E12P,A9579,HOSTED PIEZOMETER,IN-USE,368,365,132.351,126696.606,593296.236,300-FF-5
699-10-E12Q,A9580,HOSTED PIEZOMETER,IN-USE,368,,132.348,126696.606,593296.236,300-FF-5
699-10-E12R,A9581,HOSTED PIEZOMETER,DECOMMISSIONED-V,368,,132.464,126696.606,593296.236,300-FF-5
699-10-E12S,A9582,HOSTED PIEZOMETER,DECOMMISSIONED-V,368,,132.464,126696.606,593296.236,300-FF-5
699-10-E3A,A8182,BORING,DECOMMISSIONED-V,249,,134.306,126585.259,590964.84,300-FF-5
699-10-E3B,A8183,BORING,DECOMMISSIONED-V,300,,135.189,126680.725,590972.199,300-FF-5
699-10-E3C,A8184,UNCLASSIFIED,DECOMMISSIONED-V,73,,137.628,126448.363,590986.919,300-FF-5
699-10-E4A,A8185,UNCLASSIFIED,DECOMMISSIONED-V,78,,138.878,126608.226,591220.01,300-FF-5
699-10-E4B,A8186,UNCLASSIFIED,DECOMMISSIONED-V,81,,137.597,126555.305,591159.779,300-FF-5
699-10-E4C,A8187,UNCLASSIFIED,DECOMMISSIONED-V,70,,137.018,126432.144,591118.611,300-FF-5
699-10-E4D,A8188,BORING,DECOMMISSIONED-V,58,,133.665,126536.619,591019.254,300-FF-5
699-10-E4E,A8189,BORING,DECOMMISSIONED-V,140,,133.665,126532.05,591021.096,300-FF-5
699-10-E4F,A8190,BORING,DECOMMISSIONED-V,258,,133.635,126532.041,591017.742,300-FF-5
699-10-E4G,A8191,UNCLASSIFIED,DECOMMISSIONED-V,59,,136.317,126641.04,591066.84,300-FF-5
699-10-E4H,A8192,BORING,DECOMMISSIONED-V,61,,135.494,126703.202,591050.506,300-FF-5
699-10-E4J,A8193,BORING,DECOMMISSIONED-V,303,,135.494,126700.762,591050.208,300-FF-5
699-10-E5A,A8194,UNCLASSIFIED,DECOMMISSIONED-V,96,,143.174,126580.042,591393.293,300-FF-5
699-10-E5B,A8195,BORING,DECOMMISSIONED-V,122,,141.62,126512.173,591441.052,300-FF-5
699-10-E6,A8196,UNCLASSIFIED,DECOMMISSIONED-V,130,,144.506,126495.638,591847.214,300-FF-5
699-10-E7,A8197,VADOSE WELL,IN-USE,130,109.6,143.654,126660.095,592156.973,300-FF-5
699-1-1,A8119,VADOSE WELL,DECOMMISSIONED-V,69,,131.86,123921.439,589730.21,200-PO-1
699-11-0A,A8198,UNCLASSIFIED,DECOMMISSIONED-V,,,,126934.919,589858.977,300-FF-5
699-11-0B,A8199,BORING,DECOMMISSIONED-V,60,,129.249,126960.906,589779.969,300-FF-5
699-111-24,A9110,VADOSE WELL,DECOMMISSIONED-V,636,,214.169,157428.349,582318.11,Wahluke Slope
699-11-1A,A8200,UNCLASSIFIED,CANDIDATE FOR DECOMMISSIONING,,,,127035.403,589719.415,300-FF-5
699-11-1B,A8201,UNCLASSIFIED,CANDIDATE FOR DECOMMISSIONING,58,,136.229,127027.428,589593.873,300-FF-5
699-11-1C,A8202,UNCLASSIFIED,DECOMMISSIONED-V,58,,131.078,126923.851,589609.404,300-FF-5
699-11-1D,A8203,BORING,DECOMMISSIONED-V,59,,136.076,126877.792,589487.628,300-FF-5
699-11-1E,A8204,BORING,DECOMMISSIONED-V,59,,136.229,126792.734,589585.394,300-FF-5
699-11-1H,A8205,UNCLASSIFIED,CANDIDATE FOR DECOMMISSIONING,58,,135.65,127027.2,589513.11,300-FF-5
699-11-1J,A8206,UNCLASSIFIED,DECOMMISSIONED-V,60,,134.583,127027.644,589670.064,300-FF-5
699-11-1K,A8207,UNCLASSIFIED,DECOMMISSIONED-V,58,,130.438,126893.642,589703.968,300-FF-5
699-11-2,A8208,BORING,DECOMMISSIONED-V,58,,136.777,126782.953,589359.894,300-FF-5
699-112-37,A9111,VADOSE WELL,DECOMMISSIONED-V,1140,,227.175,157551.195,578693.88,Wahluke Slope
699-11-23A,A8213,VADOSE WELL,CANDIDATE FOR DECOMMISSIONING,755,,167.258,126709.03,582892.55,200-PO-1
699-11-23B,A8214,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-11-29,A8215,UNCLASSIFIED,DECOMMISSIONED-V,821,156.4,167.989,126937.161,581155.338,200-PO-1
699-11-3,A8209,UNCLASSIFIED,DECOMMISSIONED-V,58,,137.479,126855.622,589192.066,300-FF-5
699-11-4,A8210,VADOSE WELL,IN-USE,93,39.2,138.563,126844.643,588769.326,300-FF-5
699-114-11,A9112,UNCLASSIFIED,DECOMMISSIONED-V,95,,,,,
699-114-127,A9113,VADOSE WELL,DECOMMISSIONED-V,5002,,286.321,158203.263,551110.348,
699-11-45A,A5067,GROUNDWATER WELL,IN-USE,380,220.55,177.331,126806.628,576278.988,200-PO-1
699-11-45B,A8216,UNCLASSIFIED,DECOMMISSIONED-V,102,102,177.287,126816.886,576282.477,200-PO-1
699-11-45C,A8217,UNCLASSIFIED,DECOMMISSIONED-V,175,175,177.241,126815.642,576273.701,200-PO-1
699-11-5,A8211,VADOSE WELL,DECOMMISSIONED-V,93,,140.663,126844.306,588511.255,300-FF-5
699-115-61,A9115,GROUNDWATER WELL,DECOMMISSIONED-V,892,,242.042,158411.793,571379.696,Wahluke Slope
699-115-7,A9114,VADOSE WELL,DECOMMISSIONED-V,4776,,286.627,158693.946,587631.958,
699-11-6,A8212,VADOSE WELL,DECOMMISSIONED-V,115,,142.481,126699.784,588172.327,300-FF-5
699-117-11,A9116,UNCLASSIFIED,CANDIDATE FOR DECOMMISSIONING,56,,278.457,159136.6,586540.2,
699-1-18,A8120,GROUNDWATER WELL,IN-USE,350,165.35,164.889,123948.922,584529.774,200-PO-1
699-118-87,A9117,VADOSE WELL,CANDIDATE FOR DECOMMISSIONING,,,,,,
699-119-11,A9118,UNCLASSIFIED,CANDIDATE FOR DECOMMISSIONING,63,,,159746.2,586540.2,
699-11-E10,A8230,VADOSE WELL,DECOMMISSIONED-V,130,130,143.26,126995.47,592806.89,300-FF-5
699-11-E3A,A8218,BORING,DECOMMISSIONED-V,123,,135.037,126748.738,590976.28,300-FF-5
699-11-E3B,A8219,BORING,DECOMMISSIONED-V,301,,135.068,126730.746,590976.329,300-FF-5
699-11-E3C,A8220,BORING,DECOMMISSIONED-V,300,,135.799,126793.696,590965.23,300-FF-5
699-11-E3D,A8221,BORING,DECOMMISSIONED-V,300,,,126741.984,590960.137,300-FF-5
699-11-E4A,A8222,BORING,DECOMMISSIONED-V,78,,139.426,126858.75,591095.267,300-FF-5
699-11-E4B,A8223,BORING,DECOMMISSIONED-V,90,,140.28,126762.01,591254.347,300-FF-5
699-11-E4C,A8224,BORING,DECOMMISSIONED-V,300,,136.165,126736.65,591015.955,300-FF-5
699-11-E4D,A8225,BORING,DECOMMISSIONED-V,70,,137.994,126782.847,591070.716,300-FF-5
699-11-E4E,A8226,BORING,DECOMMISSIONED-V,656,,135.311,126739.608,590983.014,300-FF-5
699-11-E4F,B8674,GROUNDWATER WELL,IN-USE,,,,126958.244,591197.659,300-FF-5
699-11-E5A,A8227,GROUNDWATER WELL,IN-USE,121,,140.81,126875.69,591350.805,300-FF-5
699-11-E8A,A8228,VADOSE WELL,DECOMMISSIONED-V,125,,139.96,126827.653,592481.49,300-FF-5
699-11-E8B,A8229,VADOSE WELL,IN-USE,656,,137.871,126747.575,592318.318,300-FF-5
699-12-11,A8253,VADOSE WELL,DECOMMISSIONED-V,125,,163.512,127064.499,586415.23,200-PO-1
699-12-18,A8254,GROUNDWATER WELL,CANDIDATE FOR DECOMMISSIONING,800,,168.29,127286.378,584371.653,200-PO-1
699-12-1A,A8231,VADOSE WELL,CANDIDATE FOR DECOMMISSIONING,846.1,,135.711,127109.629,589563.164,300-FF-5
699-12-1B,A8232,UNCLASSIFIED,IN-USE,251,,134.797,127261.761,589474.351,300-FF-5
699-12-1C,A8233,UNCLASSIFIED,DECOMMISSIONED-V,117,,134.431,127261.912,589527.685,300-FF-5
699-12-1D,A8234,UNCLASSIFIED,DECOMMISSIONED-V,150,,133.699,127262.063,589581.019,300-FF-5
699-12-1E,A8235,UNCLASSIFIED,DECOMMISSIONED-V,108,,134.98,127203.856,589474.515,300-FF-5
699-12-1F,A8236,UNCLASSIFIED,DECOMMISSIONED-V,150,,134.827,127204.007,589527.849,300-FF-5
699-12-1G,A8237,UNCLASSIFIED,DECOMMISSIONED-V,99,,134.918,127204.158,589581.182,300-FF-5
699-12-1H,A8238,UNCLASSIFIED,DECOMMISSIONED-V,150,,135.497,127145.951,589474.679,300-FF-5
699-12-1J,A8239,UNCLASSIFIED,DECOMMISSIONED-V,105,,135.345,127146.101,589528.012,300-FF-5
699-12-1K,A8240,UNCLASSIFIED,DECOMMISSIONED-V,250,,135.101,127146.252,589581.346,300-FF-5
699-12-1L,A8241,UNCLASSIFIED,DECOMMISSIONED-V,109,,134.979,127194.812,589509.589,300-FF-5
699-12-1P,A8242,UNCLASSIFIED,DECOMMISSIONED-V,58,,134.858,127219.094,589474.472,300-FF-5
699-12-1Q,A8243,UNCLASSIFIED,DECOMMISSIONED-V,58,,134.766,127219.318,589553.711,300-FF-5
699-12-1R,A8244,UNCLASSIFIED,DECOMMISSIONED-V,61,,136.198,127091.201,589512.929,300-FF-5
699-12-1S,A8245,UNCLASSIFIED,DECOMMISSIONED-V,61,,135.924,127091.498,589618.073,300-FF-5
699-122-11,A9119,UNCLASSIFIED,CANDIDATE FOR DECOMMISSIONING,59,,,160660.6,586540.2,
699-12-26,A8255,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-12-2A,A8246,VADOSE WELL,DECOMMISSIONED-V,,,,127212.438,589276.392,300-FF-5
699-12-2B,A8247,UNCLASSIFIED,DECOMMISSIONED-V,152,,135.436,127091.032,589453.5,300-FF-5
699-12-2C,C3253,GROUNDWATER WELL,IN-USE,85.4,,136.177,127205.04,589260.41,300-FF-5
699-12-3,A8248,UNCLASSIFIED,DECOMMISSIONED-V,110,,135.315,127227.332,589154.443,300-FF-5
699-12-4A,A8249,UNCLASSIFIED,DECOMMISSIONED-V,83,,136.444,127210.471,588667.149,300-FF-5
699-12-4B,A8250,VADOSE WELL,DECOMMISSIONED-V,84,,137.846,127098.296,588789.087,300-FF-5
699-12-4C,A8251,UNCLASSIFIED,DECOMMISSIONED-V,104,,136.81,127137.873,588773.737,300-FF-5
699-12-4D,A8252,GROUNDWATER WELL,IN-USE,150,,136.782,127257.72,588689.815,300-FF-5
699-12-5A,C8455,CANCELLED SITE,DRILLING CANCELLED,,,136.63,127373.8,588477.7,300-FF-5
699-12-5B,C8456,CANCELLED SITE,DRILLING CANCELLED,,,136.71,127355.42,588478.58,300-FF-5
699-12-E3,A8256,UNCLASSIFIED,DECOMMISSIONED-V,77,,138.97,127242.064,590971.495,300-FF-5
699-12-E4,A8257,VADOSE WELL,IN-USE,120,48.25,141.053,127200.437,591266.841,300-FF-5
699-13-0,A8258,VADOSE WELL,DECOMMISSIONED-V,65,,127.65,127580.501,589775.094,300-FF-5
699-13-0A,C3256,GROUNDWATER WELL,IN-USE,56.17,,126.953,127568.79,590060.95,300-FF-5
699-13-1,A8259,UNCLASSIFIED,DECOMMISSIONED-V,,,,127517.807,589488.865,300-FF-5
699-13-13A,A8267,VADOSE WELL,DECOMMISSIONED-V,140,,165.341,127555.321,585921.617,200-PO-1
699-13-13B,A8268,VADOSE WELL,DECOMMISSIONED-V,140,,165.341,127555.321,585921.617,200-PO-1
699-13-1A,A8260,GROUNDWATER WELL,IN-USE,245,,135.619,127427.82,589508.673,300-FF-5
699-13-1B,A8261,GROUNDWATER WELL,IN-USE,234,,134.682,127335.924,589571.934,300-FF-5
699-13-1C,A8262,GROUNDWATER WELL,IN-USE,695,,135.272,127321.225,589587.866,300-FF-5
699-13-1D,C3251,UNCLASSIFIED,DECOMMISSIONED-V,83.4,,135.276,127539.05,589560.74,300-FF-5
699-13-1E,C3798,GROUNDWATER WELL,IN-USE,83.07,,136.198,127537.15,589560.56,300-FF-5
699-13-26,A8269,VADOSE WELL,DECOMMISSIONED-V,820,820,157.23,127490.81,581845.04,200-PO-1
699-13-28A,A8270,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-13-28B,A8271,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-13-2A,A8263,UNCLASSIFIED,DECOMMISSIONED-V,,,135.011,127395.556,589367.304,300-FF-5
699-13-2B,A8264,UNCLASSIFIED,DECOMMISSIONED-V,875,,135.011,127342.183,589353.74,300-FF-5
699-13-2C,A8265,UNCLASSIFIED,DECOMMISSIONED-V,82,,135.437,127426.291,589458.647,300-FF-5
699-13-2D,C3254,GROUNDWATER WELL,IN-USE,108,,136.713,127372.41,589238.37,300-FF-5
699-13-3A,B2540,GROUNDWATER WELL,IN-USE,77.9,,136.42,127305.02,589137.37,300-FF-5
699-13-5,A8266,VADOSE WELL,DECOMMISSIONED-V,86,,137.23,127539.431,588540.643,300-FF-5
699-13-64,A8272,GROUNDWATER WELL,IN-USE,167,156,169.271,127308.995,570415.944,200-UP-1
699-13-E14,A8288,UNCLASSIFIED,DECOMMISSIONED-V,,,119.552,123527.5,594068.9,300-FF-5
699-13-E16,A8289,UNCLASSIFIED,DECOMMISSIONED-V,121,398.5,116.451,127416.502,594685.859,300-FF-5
699-13-E2A,A8273,BORING,DECOMMISSIONED-V,301,,136.776,127588.459,590641.96,300-FF-5
699-13-E2B,C4582,UNCLASSIFIED,DECOMMISSIONED-V,,,,,,
699-13-E2C,A8274,UNCLASSIFIED,DECOMMISSIONED-V,57,,134.216,127346.682,590670.753,300-FF-5
699-13-E2D,A8275,BORING,DECOMMISSIONED-V,300,,,127622.392,590667.782,300-FF-5
699-13-E3A,A8276,BORING,DECOMMISSIONED-V,168,,135.801,127431.304,590716.247,300-FF-5
699-13-E3B,A8277,BORING,DECOMMISSIONED-V,50,,135.801,127431.603,590714.111,300-FF-5
699-13-E3C,A8278,BORING,DECOMMISSIONED-V,202,,135.801,127431.901,590711.67,300-FF-5
699-13-E3D,A8279,BORING,DECOMMISSIONED-V,74,,137.934,127505.719,590915.796,300-FF-5
699-13-E3E,A8280,BORING,DECOMMISSIONED-V,300,,138.087,127635.331,590710.443,300-FF-5
699-13-E3F,A8281,BORING,DECOMMISSIONED-V,297,,138.788,127600.055,590744.405,300-FF-5
699-13-E3G,A8282,BORING,DECOMMISSIONED-V,74,,136.929,127537.277,590761.675,300-FF-5
699-13-E3H,A8283,UNCLASSIFIED,DECOMMISSIONED-V,70,,135.831,127347.264,590762.251,300-FF-5
699-13-E3J,A8284,UNCLASSIFIED,DECOMMISSIONED-V,75,,137.568,127439.341,590851.947,300-FF-5
699-13-E4A,A8285,UNCLASSIFIED,DECOMMISSIONED-V,91,,139.762,127477.267,591088.207,300-FF-5
699-13-E4B,A8286,VADOSE WELL,IN-USE,117,5.23,142.735,127348.502,591231.616,300-FF-5
699-13-E4C,A8287,BORING,DECOMMISSIONED-V,122,,142.171,127555.925,591181.912,300-FF-5
699-14-13,A8294,VADOSE WELL,DECOMMISSIONED-V,155,,165.647,127629.476,585847.04,200-PO-1
699-14-14A,A8295,VADOSE WELL,DECOMMISSIONED-V,155,,166.561,127926.097,585548.733,200-PO-1
699-14-14B,A8296,VADOSE WELL,DECOMMISSIONED-V,155,,166.257,127851.942,585623.31,200-PO-1
699-14-14C,A8297,VADOSE WELL,DECOMMISSIONED-V,153,,166.257,127777.787,585697.887,200-PO-1
699-14-14D,A8298,VADOSE WELL,DECOMMISSIONED-V,155,,165.647,127703.631,585772.464,200-PO-1
699-14-1A,A8290,VADOSE WELL,DECOMMISSIONED-V,,,131.022,127798.057,589648.914,300-FF-5
699-14-1B,A8291,VADOSE WELL,DECOMMISSIONED-V,,,129.639,127823.237,589665.361,300-FF-5
699-14-28,A8299,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-14-3,A8292,GROUNDWATER WELL,DECOMMISSIONED-V,,,136.109,127646.264,589108.12,300-FF-5
699-14-38,A5068,PIEZOMETER HOST,IN-USE,425,,157.967,127742.565,578401.919,200-PO-1
699-14-38P,A9583,HOSTED PIEZOMETER,IN-USE,425,420,157.97,127742.565,578401.919,200-PO-1
699-14-38Q,A9584,HOSTED PIEZOMETER,IN-USE,425,180,157.969,127742.565,578401.919,200-PO-1
699-14-38R,A9585,HOSTED PIEZOMETER,DECOMMISSIONED-V,425,,158.143,127742.565,578401.919,200-PO-1
699-14-38S,A9586,HOSTED PIEZOMETER,DECOMMISSIONED-V,425,,158.149,127742.565,578401.919,200-PO-1
699-14-47,A5069,GROUNDWATER WELL,IN-USE,190,,180.016,127633.663,575490.207,200-PO-1
699-14-5,A8293,VADOSE WELL,DECOMMISSIONED-V,84,,136.338,127887.078,588426.794,300-FF-5
699-14-E1A,A8300,VADOSE WELL,DECOMMISSIONED-V,60,,126.579,127765.404,590091.312,300-FF-5
699-14-E1B,A8301,VADOSE WELL,DECOMMISSIONED-V,70,,129.215,127842.02,590222.804,300-FF-5
699-14-E1C,A8302,VADOSE WELL,DECOMMISSIONED-V,96,,130.066,127881.354,590199.483,300-FF-5
699-14-E2A,A8303,UNCLASSIFIED,DECOMMISSIONED-V,301,,138.605,127644.357,590669.241,300-FF-5
699-14-E2B,A8304,UNCLASSIFIED,DECOMMISSIONED-V,13,,,127637.598,590653.096,300-FF-5
699-14-E3A,A8305,BORING,DECOMMISSIONED-V,88,,138.697,127758.478,590786.929,300-FF-5
699-14-E3B,A8306,BORING,DECOMMISSIONED-V,303,,138.057,127676.205,590711.539,300-FF-5
699-14-E3C,A8307,BORING,DECOMMISSIONED-V,76,,138.636,127680.029,590765.817,300-FF-5
699-14-E3D,A8308,UNCLASSIFIED,DECOMMISSIONED-V,84,,140.037,127658.624,590948.577,300-FF-5
699-14-E3E,A8309,VADOSE WELL,DECOMMISSIONED-V,629,,138.239,127637.368,590678.107,300-FF-5
699-14-E4,A8310,VADOSE WELL,IN-USE,114,73.8,142.253,127704.769,591146.425,300-FF-5
699-14-E6P,A8311,INDEPENDENT PIEZOMETER,DECOMMISSIONED-V,507,,140.78,127703.282,591594.43,300-FF-5
699-14-E6Q,A8312,INDEPENDENT PIEZOMETER,DECOMMISSIONED-V,452,,140.618,127714.872,591594.395,300-FF-5
699-14-E6R,A8313,INDEPENDENT PIEZOMETER,DECOMMISSIONED-V,390,,140.688,127726.463,591594.665,300-FF-5
699-14-E6S,A8314,INDEPENDENT PIEZOMETER,IN-USE,302,167,140.587,127739.81,591592.929,300-FF-5
699-14-E6T,A5070,INDEPENDENT PIEZOMETER,IN-USE,122,60.2,140.182,127751.626,591593.28,300-FF-5
699-15-0,A8315,VADOSE WELL,DECOMMISSIONED-V,,,126.051,128131.71,589861.422,300-FF-5
699-15-15A,A5071,PIEZOMETER HOST,IN-USE,722,215,167.768,128021.211,585350.712,200-PO-1
699-15-15AP,A9587,HOSTED PIEZOMETER,IN-USE,722,,167.765,128021.211,585350.712,200-PO-1
699-15-15AQ,A9588,HOSTED PIEZOMETER,DECOMMISSIONED-V,722,,,128021.211,585350.712,200-PO-1
699-15-15AR,A9589,HOSTED PIEZOMETER,DECOMMISSIONED-V,722,,,128021.211,585350.712,200-PO-1
699-15-15AS,A9590,HOSTED PIEZOMETER,DECOMMISSIONED-V,722,,,128021.211,585350.712,200-PO-1
699-15-15AT,A9591,HOSTED PIEZOMETER,DECOMMISSIONED-V,722,,,128021.211,585350.712,200-PO-1
699-15-15B,A8318,GROUNDWATER WELL,IN-USE,163,164.08,168.141,128028.872,585344.857,200-PO-1
699-15-15C,A8319,GROUNDWATER WELL,DECOMMISSIONED-V,748,,167.171,128074.408,585399.579,200-PO-1
699-15-15D,A8320,VADOSE WELL,DECOMMISSIONED-V,155,,167.171,128074.408,585399.579,200-PO-1
699-15-15E,A8321,VADOSE WELL,DECOMMISSIONED-V,155,,166.866,128000.252,585474.156,200-PO-1
699-15-15F,A8322,VADOSE WELL,DECOMMISSIONED-V,5008,,167.122,128057.623,585392.007,200-PO-1
699-15-15G,A8323,VADOSE WELL,DECOMMISSIONED-V,4100,,167.211,128071.622,585384.653,200-PO-1
699-15-24,A8324,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-15-25A,A8325,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-15-25B,A8326,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-15-25C,A8327,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-15-25D,A8328,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-15-25E,A8329,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-15-26,A5072,GROUNDWATER WELL,IN-USE,350,175.56,160.664,127963.546,581770.327,200-PO-1
699-15-3,A8316,VADOSE WELL,DECOMMISSIONED-V,,,135.448,127933.342,588881.313,300-FF-5
699-15-4,A8317,VADOSE WELL,DECOMMISSIONED-V,,,134.623,128220.952,588654.753,300-FF-5
699-15-E13,A8338,GROUNDWATER WELL,IN-USE,1273,1273,126.412,128199.908,593789.184,300-FF-5
699-15-E2A,A8330,UNCLASSIFIED,DECOMMISSIONED-V,101,,138.423,128032.272,590554.3,300-FF-5
699-15-E2B,A8331,VADOSE WELL,DECOMMISSIONED-V,115,,139.001,128065.32,590515.348,300-FF-5
699-15-E2C,A8332,VADOSE WELL,DECOMMISSIONED-V,88,,135.437,127949.271,590407.002,300-FF-5
699-15-E3A,A8333,UNCLASSIFIED,IN-USE,258,145.5,140.418,128102.751,590670.177,300-FF-5
699-15-E3B,A8334,VADOSE WELL,DECOMMISSIONED-V,121,,141.668,128210.164,590854.553,300-FF-5
699-15-E3C,A8335,UNCLASSIFIED,DECOMMISSIONED-V,112,,140.068,128124.234,590706.521,300-FF-5
699-15-E4A,A8336,VADOSE WELL,IN-USE,112,59.3,141.102,128060.522,591061.387,300-FF-5
699-15-E4B,A8337,VADOSE WELL,IN-USE,124,19.42,141.416,127912.923,591096.847,300-FF-5
699-16-21,A9933,UNCLASSIFIED,DECOMMISSIONED-V,131,,,,,
699-16-22,A8340,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-16-23,A8341,VADOSE WELL,DECOMMISSIONED-V,790,171.65,170.257,128376.315,582929.824,200-PO-1
699-16-30A,A8342,UNCLASSIFIED,DECOMMISSIONED-V,910,481.3,172.066,128455.747,580614.266,200-PO-1
699-16-30B,A8343,VADOSE WELL,DECOMMISSIONED-V,,,,,,
699-16-30C,A8344,VADOSE WELL,DECOMMISSIONED-V,,,,,,
