NAME,XCOORDS,YCOORDS,ZCOORDS
C6363,594494,129740,NA
C6364,594494,129740,NA
C6365,594644.69,128216.74,108.35
C6366,594672,128280,NA
C6367,594672,128280,NA
C6368,594894.34,126500.86,105.88
C6369,594897.6,126486,NA
C6370,594897.6,126486,NA
C6371,594742.71,125271.6,106.49
C6372,594740,125135,NA
C6373,594740,125135,NA
C6374,594450.72,123114.18,106.03
C6375,594448.42,123115.67,106.15
C6376,594445,123104,NA
C6377,594540,121303,NA
C6378,594559.05,121359.19,105.5
C6379,594540,121303,NA
C6380,594571.83,119218.61,104.79
C6381,594570,119223,NA
C6382,594570,119223,NA
C6383,589904.2,137049.79,109.54
C6384,589905.77,137046.73,109.53
C6385,589935,137016,NA
C6391,NA,NA,NA
C6392,NA,NA,NA
C6393,NA,NA,NA
C6394,NA,NA,NA
C6395,NA,NA,NA
C6396,NA,NA,NA
C6397,NA,NA,NA
C6398,NA,NA,NA
C6399,NA,NA,NA
C6400,NA,NA,NA
C6401,NA,NA,NA
C6402,NA,NA,NA
C6403,NA,NA,NA
C6404,NA,NA,NA
C6405,NA,NA,NA
C6406,NA,NA,NA
C6407,573370,137277,204.7
C6408,567154,134012,204.9
C6409,NA,NA,NA
C6410,566953.98,136458.01,205.2
C6411,566940.94,136460.13,205.26
C6412,566958.09,136459.97,205.38
C6413,NA,NA,NA
C6414,NA,NA,NA
C6415,NA,NA,NA
C6416,NA,NA,NA
C6417,NA,NA,NA
C6418,NA,NA,NA
C6419,567258.76,136676.55,216.69
C6420,566670.95,136723.03,206.81
C6421,566673.99,136716.95,206.82
C6422,566676.98,136729.97,206.72
C6423,566674.05,136736.01,206.8
C6424,NA,NA,NA
C6425,567187.97,136663,217.07
C6426,567202.05,136663.95,217
C6427,567214.12,136663.01,216.49
C6428,566701.38,136657.96,205.83
C6429,566702.06,136657.99,205.83
C6430,566976.61,136796.02,213.29
C6431,566976.6,136838.83,213.24
C6432,566976.28,136875.3,213
C6433,NA,NA,NA
C6434,NA,NA,NA
C6436,573841.08,151613.03,143.96
C6437,573856.03,151589,144.31
C6438,573782.72,151553.72,143.3
C6439,573757.69,151646.59,143.51
C6440,573760,151746,143.8
C6441,573758.7,151758.3,143.8
C6442,573759.3,151772.3,143.7
C6443,573749.82,151778.99,143.62
C6444,573741.99,151781.03,143.82
C6445,573753.29,151781.33,143.74
C6446,573597.53,151590.04,139.71
C6447,573591.97,151559.5,139.85
C6448,573593.1,151531.15,139.79
C6449,573590.45,151525.64,140.05
C6450,573579.92,151524.12,138.61
C6457,571334.1,149957.2,NA
C6458,NA,NA,NA
C6459,NA,NA,NA
C6472,571181.41,149794.07,117.6
C6473,571177,149787,117.6
C6474,571177,149787,117.6
C6475,571168.61,149776.13,117.6
C6476,571168.61,149776.13,117.6
C6477,566448.41,133287,199.13
C6478,566448.36,133286.39,199.12
C6479,566447.29,133285.2,199.17
C6480,566447.23,133284.46,199.24
C6481,566450.22,133285.88,199.17
C6482,566450.16,133285.14,199.17
C6483,566448.99,133284.15,199.18
C6484,566448.95,133283.56,199.13
C6485,566451.99,133284.87,199.16
C6486,566451.95,133284.09,199.15
C6487,566450.91,133283.07,199.2
C6488,566450.85,133282.38,199.21
C6489,566453.79,133283.73,199.17
C6490,566453.72,133282.98,199.1
C6491,566452.7,133281.97,199.2
C6492,566452.55,133281.15,199.19
C6493,566455.56,133282.64,199.19
C6494,566455.53,133281.9,199.05
C6495,566454.45,133280.89,199.2
C6496,566454.44,133280.17,199.12
C6497,566457.38,133281.53,199.19
C6498,566457.32,133280.85,199.04
C6499,566456.27,133279.81,199.16
C6500,566456.22,133279.11,199.07
C6501,566459.14,133280.49,199.19
C6502,566459.09,133279.75,199.02
C6503,566458.05,133278.7,199.18
C6504,566458,133277.97,199.08
C6505,566460.92,133279.45,199.21
C6506,566460.82,133278.73,199.08
C6507,566459.83,133277.68,199.19
C6508,566459.81,133276.95,199.12
C6509,NA,NA,NA
C6510,NA,NA,NA
C6511,NA,NA,NA
C6512,NA,NA,NA
C6513,NA,NA,NA
C6514,566462.72,133278.39,199.19
C6515,566462.71,133277.72,199.02
C6516,566461.58,133276.63,199.19
C6517,566461.55,133275.89,199.04
C6518,566464.51,133277.29,199.2
C6519,566464.46,133276.57,199.05
C6520,566463.31,133275.5,199.18
C6521,566463.42,133274.87,199.01
C6522,566466.22,133276.24,199.16
C6523,566466.21,133275.49,199.05
C6524,566465.09,133274.45,199.19
C6525,566465.01,133273.69,199.08
C6526,566468.02,133275.14,199.18
C6527,566468.01,133274.41,199.05
C6528,566466.91,133273.34,199.18
C6529,566466.86,133272.63,199.03
C6530,566469.87,133274.03,199.18
C6531,566469.82,133273.29,199.06
C6532,566468.73,133272.27,199.21
C6533,566468.66,133271.52,199.08
C6534,566471.64,133272.99,199.18
C6535,566471.61,133272.26,199
C6536,566470.51,133271.19,199.18
C6537,566470.48,133270.47,199.03
C6538,566473.59,133270.95,198.88
C6539,566472.4,133269.18,198.87
C6540,566480.27,133271.28,198.96
C6541,566475.07,133226.14,199.09
C6543,NA,NA,NA
C6544,NA,NA,NA
C6545,NA,NA,NA
C6546,NA,NA,NA
C6547,NA,NA,NA
C6548,NA,NA,NA
C6549,NA,NA,NA
C6550,NA,NA,NA
C6551,575043.28,135494.7,218.72
C6552,575048.95,135495.39,218.75
C6553,566972.64,134265.01,205.31
C6554,566989.85,134255.72,205.16
C6555,566985.98,134255.63,205.31
C6556,NA,NA,NA
C6557,NA,NA,NA
C6558,NA,NA,NA
C6559,NA,NA,NA
C6560,NA,NA,NA
C6561,NA,NA,NA
C6562,NA,NA,NA
C6563,NA,NA,NA
C6564,NA,NA,NA
C6565,NA,NA,NA
C6566,NA,NA,NA
C6567,NA,NA,NA
C6568,NA,NA,NA
C6569,NA,NA,NA
C6570,NA,NA,NA
C6571,NA,NA,NA
C6572,NA,NA,NA
C6573,NA,NA,NA
C6574,NA,NA,NA
C6575,NA,NA,NA
C6576,NA,NA,NA
C6577,NA,NA,NA
C6578,NA,NA,NA
C6579,574988.36,135476.6,219
C6580,574989.9,135474.79,218.93
C6581,574982.84,135493.57,218.91
C6582,574984.42,135492.05,218.88
C6583,575022.2,135525.9,218.24
C6584,575022.57,135524.82,218.37
C6585,575020.86,135488.92,218.86
C6586,575021.77,135487.39,218.8
C6587,NA,NA,NA
C6588,NA,NA,NA
C6589,NA,NA,NA
C6590,NA,NA,NA
C6591,NA,NA,NA
C6592,NA,NA,NA
C6593,573126.47,136552.59,214.81
C6594,573128.48,136553.6,214.8
C6595,573142.44,136531.7,215.16
C6596,573144.14,136532.97,215.13
C6597,NA,NA,NA
C6598,NA,NA,NA
C6599,NA,NA,NA
C6600,NA,NA,NA
C6601,566912.23,133766.64,204.79
C6602,566914.33,133763.56,204.93
C6603,567063.25,133853.92,205.17
C6604,567064.16,133850.73,205.25
C6605,573885.1,136983.82,204.16
C6606,573886.01,136982.74,204.12
C6607,573655.29,136843.75,209.11
C6608,573655.76,136842.13,209.13
C6609,567526.73,136899.62,219.04
C6610,567526.92,136897.28,219.06
C6611,567473.6,136899.09,218.84
C6612,567472.08,136897.46,218.81
C6613,567500.26,136898.73,219.09
C6614,567501.89,136897.08,219.08
C6615,575226.12,135496.07,218.03
C6616,575227.06,135495.79,218.05
C6617,575233.53,135519.55,217.84
C6618,575234.37,135519.08,217.85
C6619,575223.25,135487.58,218.19
C6620,575224.17,135487.18,218.17
C6621,575237.43,135537.18,217.9
C6622,575239.48,135533.5,217.91
C6623,566948.23,136422.34,205.74
C6624,566949.61,136422.93,205.7
C6625,566852.95,136521.6,205.41
C6626,566855.06,136523.61,205.43
C6627,566819.4,136574.74,205.33
C6628,566821.36,136575.68,205.32
C6629,573813.14,136774.98,208.97
C6630,573811.71,136777.02,208.9
C6631,573772.63,136740.99,209.4
C6632,573774.25,136738.89,209.44
C6633,573841.02,137580.12,190.45
C6634,573842.56,137582.46,190.34
C6635,573995.88,137227.54,199.27
C6636,573997.65,137228.09,199.12
C6637,573814.55,134748.56,224.9
C6638,573817.09,134747.48,224.83
C6639,573838.04,137582.78,190.57
C6640,573837.61,137584.85,190.54
C6641,573929.94,137487.83,191.93
C6642,573934.15,137491.01,191.89
C6643,NA,NA,NA
C6644,NA,NA,NA
C6645,NA,NA,NA
C6646,NA,NA,NA
C6647,NA,NA,NA
C6648,NA,NA,NA
C6649,575729.73,135604.72,208.58
C6650,575730.15,135603.13,208.67
C6651,575703.4,135604.87,209.2
C6652,575703.47,135602.54,209.05
C6653,NA,NA,NA
C6654,NA,NA,NA
C6655,NA,NA,NA
C6656,NA,NA,NA
C6657,NA,NA,NA
C6658,NA,NA,NA
C6659,NA,NA,NA
C6660,NA,NA,NA
C6661,NA,NA,NA
C6662,NA,NA,NA
C6663,NA,NA,NA
C6664,NA,NA,NA
C6665,NA,NA,NA
C6666,NA,NA,NA
C6667,NA,NA,NA
C6668,NA,NA,NA
C6669,NA,NA,NA
C6670,NA,NA,NA
C6671,NA,NA,NA
C6672,NA,NA,NA
C6673,NA,NA,NA
C6674,NA,NA,NA
C6675,NA,NA,NA
C6676,NA,NA,NA
C6677,NA,NA,NA
C6678,NA,NA,NA
C6679,NA,NA,NA
C6680,NA,NA,NA
C6681,NA,NA,NA
C6682,NA,NA,NA
C6683,NA,NA,NA
C6684,NA,NA,NA
C6685,NA,NA,NA
C6686,NA,NA,NA
C6687,NA,NA,NA
C6688,NA,NA,NA
C6689,NA,NA,NA
C6690,NA,NA,NA
C6691,NA,NA,NA
C6692,NA,NA,NA
C6694,566728.02,136596.09,205.45
C6695,575534.46,138452.31,170.49
C6696,575536.43,138452.62,170.65
C6697,575536.93,137882.56,178.14
C6698,575538.16,137882.47,178.1
C6699,566539.32,135476.32,206.96
C6700,566542.28,135478.43,207.02
C6701,NA,NA,NA
C6702,NA,NA,NA
C6703,NA,NA,NA
C6704,NA,NA,NA
C6705,NA,NA,NA
C6706,NA,NA,NA
C6707,NA,NA,NA
C6708,NA,NA,NA
C6709,NA,NA,NA
C6710,NA,NA,NA
C6711,574411.38,136509.11,207.65
C6712,NA,NA,NA
C6713,566941.42,136421.79,205.66
C6714,566941.59,136423.33,205.61
C6715,566832.21,136542.29,205.32
C6716,566833.73,136543.25,205.32
C6717,NA,NA,NA
C6718,NA,NA,NA
C6719,NA,NA,NA
C6720,NA,NA,NA
C6721,NA,NA,NA
C6722,NA,NA,NA
C6723,575534.41,138451.77,170.36
C6724,575536.36,138452.08,170.5
C6725,575536.91,137882.09,178.06
C6726,575538.11,137881.96,178.05
C6727,NA,NA,NA
C6728,NA,NA,NA
C6729,NA,NA,NA
C6730,NA,NA,NA
C6731,NA,NA,NA
C6732,NA,NA,NA
C6733,NA,NA,NA
C6734,NA,NA,NA
C6735,NA,NA,NA
C6736,NA,NA,NA
C6737,NA,NA,NA
C6738,NA,NA,NA
C6739,NA,NA,NA
C6740,NA,NA,NA
C6741,NA,NA,NA
C6742,NA,NA,NA
C6743,573165.55,136440.23,216.5
C6748,NA,NA,NA
C6750,566480.01,135397.76,208.51
C6751,566483.05,135397.87,208.63
C6752,566479.82,135343.13,208.06
C6753,566483,135342.98,208.15
C6754,573210.04,134441.65,227.55
C6755,573210.94,134443.46,227.52
C6756,573211.98,134441.67,227.56
C6757,573212.92,134441.55,227.59
C6758,573213.62,134442.73,227.59
C6759,573214.59,134441,227.71
C6760,573215.53,134443.55,227.76
C6761,573216.38,134441.98,227.75
C6762,573221.05,134441.08,227.85
C6763,573221.88,134441.34,227.83
C6764,573222.81,134441.67,227.82
C6765,573223.68,134443.14,227.78
C6766,573224.78,134442.37,227.77
C6767,573225.75,134441.81,227.79
C6768,573226.6,134441.4,227.78
C6769,573227.52,134442.38,227.84
C6770,NA,NA,NA
C6771,NA,NA,NA
C6772,NA,NA,NA
C6773,NA,NA,NA
C6774,NA,NA,NA
C6775,NA,NA,NA
C6776,NA,NA,NA
C6777,NA,NA,NA
C6778,NA,NA,NA
C6779,NA,NA,NA
C6780,NA,NA,NA
C6781,NA,NA,NA
C6782,NA,NA,NA
C6783,NA,NA,NA
C6784,NA,NA,NA
C6785,NA,NA,NA
C6786,NA,NA,NA
C6787,NA,NA,NA
C6788,NA,NA,NA
C6789,NA,NA,NA
C6790,NA,NA,NA
C6791,NA,NA,NA
C6792,NA,NA,NA
C6793,NA,NA,NA
C6794,NA,NA,NA
C6795,NA,NA,NA
C6796,573656.38,134408.8,227.66
C6797,573646.87,134402.08,227.57
C6798,573652.96,134405.58,227.64
C6799,573651.51,134410.8,227.91
C6800,573648.38,134401.76,227.6
C6801,573644.88,134411.41,228.15
C6802,573646.04,134405.01,227.73
C6803,573642.58,134405.97,227.83
C6804,573656.48,134403.87,227.52
C6805,573645.04,134399.08,227.47
C6806,573642.85,134412.35,228.24
C6807,573641.18,134413.02,228.32
C6808,573652.8,134414.23,228.14
C6809,573653.34,134415.51,228.21
C6810,573658.34,134402.84,227.36
C6811,573659.67,134402.3,227.26
C6812,573644.18,134397.87,227.39
C6813,573657.44,134403.26,227.41
C6814,573652.2,134412.89,228.04
C6815,NA,NA,NA
C6816,NA,NA,NA
C6817,NA,NA,NA
C6818,NA,NA,NA
C6819,NA,NA,NA
C6820,NA,NA,NA
C6821,NA,NA,NA
C6822,NA,NA,NA
C6823,NA,NA,NA
C6824,NA,NA,NA
C6825,NA,NA,NA
C6827,567279.71,137118.9,217.59
C6828,567280.26,137119.52,217.61
C6829,567646.09,136719.98,219.99
C6830,567654.5,136732.02,220.13
C6831,566455,135989,NA
C6832,566460.43,135989.45,207.21
C6833,NA,NA,NA
C6835,566983.95,134258.7,205.24
C6836,566341.49,134672.08,201.69
C6837,566212.99,134680.58,201.21
C6838,566254.14,134640.17,201.26
C6839,566322.03,134648.72,201.46
C6840,566202.88,134693.09,201.57
C6841,566286.29,134611.68,201.49
C6842,566305.92,134630.03,201.44
C6843,566301.57,134598.84,201.57
C6844,566319.02,134577.89,201.72
C6845,566336.09,134560.77,201.59
C6846,NA,NA,NA
C6847,NA,NA,NA
C6848,573842.49,137578.56,190.43
C6849,573844.14,137581.13,190.28
C6850,573835.38,137585.23,190.6
C6851,NA,NA,NA
C6852,NA,NA,NA
C6853,NA,NA,NA
C6854,NA,NA,NA
C6855,NA,NA,NA
C6856,NA,NA,NA
C6857,NA,NA,NA
C6858,NA,NA,NA
C6859,NA,NA,NA
C6860,NA,NA,NA
C6861,NA,NA,NA
C6862,NA,NA,NA
C6863,NA,NA,NA
C6864,NA,NA,NA
C6865,NA,NA,NA
C6866,NA,NA,NA
C6867,NA,NA,NA
C6868,NA,NA,NA
C6869,NA,NA,NA
C6870,NA,NA,NA
C6871,NA,NA,NA
C6872,NA,NA,NA
C6873,NA,NA,NA
C6874,NA,NA,NA
C6875,NA,NA,NA
C6876,NA,NA,NA
C6877,NA,NA,NA
C6878,NA,NA,NA
C6879,NA,NA,NA
C6880,NA,NA,NA
C6881,NA,NA,NA
C6882,NA,NA,NA
C6883,NA,NA,NA
C6884,NA,NA,NA
C6885,NA,NA,NA
C6886,NA,NA,NA
C6887,NA,NA,NA
C6888,NA,NA,NA
C6889,NA,NA,NA
C6890,NA,NA,NA
C6891,NA,NA,NA
C6892,NA,NA,NA
C6893,NA,NA,NA
C6894,NA,NA,NA
C6895,NA,NA,NA
C6896,NA,NA,NA
C6897,NA,NA,NA
C6898,NA,NA,NA
C6899,NA,NA,NA
C6900,NA,NA,NA
C6901,NA,NA,NA
C6902,NA,NA,NA
C6903,NA,NA,NA
C6904,NA,NA,NA
C6905,NA,NA,NA
C6906,NA,NA,NA
C6907,NA,NA,NA
C6908,NA,NA,NA
C6909,NA,NA,NA
C6910,NA,NA,NA
C6911,573467.22,136401.63,214.77
C6913,566792.01,136413.55,205.71
C6914,566792.22,136413.01,205.59
C6915,566785.83,136403.53,205.79
C6916,NA,NA,NA
C6917,566795.31,136377.5,205.85
C6918,566795.08,136378.19,205.68
C6919,566774.02,136363.92,205.74
C6920,566774.64,136363.85,205.55
C6921,566731.66,136363.71,205.47
C6922,566732.46,136363.82,205.33
C6923,566718.04,136389.06,205.23
C6924,566718.97,136389.09,205.12
C6925,566746.64,136432.61,205.5
C6926,566747.55,136432.58,205.36
C6927,566764.8,136431.5,205.64
C6928,566917,136411,205.49
C6929,566917,136411,204.27
C6930,NA,NA,NA
C6931,566917,136411,204.71
C6932,566917,136411,204.65
C6933,566917,136411,204.68
C6934,566917,136411,204.7
C6935,566917,136411,204.62
C6936,NA,NA,NA
C6937,566711.36,136387.79,204.5
C6938,NA,NA,NA
C6939,566819.28,136412.19,204.48
C6940,NA,NA,NA
C6941,566819.28,136376.39,204.54
C6942,NA,NA,NA
C6943,566917,136411,204.46
C6944,566917,136411,204.6
C6945,566732.22,136351.96,204.46
C6946,NA,NA,NA
C6947,566705.19,136387.5,204.5
C6948,NA,NA,NA
C6949,566825.12,136412.22,204.65
C6950,NA,NA,NA
C6951,566825.08,136376.45,204.45
C6952,NA,NA,NA
C6953,566732.09,136345.8,204.43
C6954,NA,NA,NA
C6955,566917,136411,205.81
C6956,566917,136411,205.75
C6957,NA,NA,NA
C6958,NA,NA,NA
C6960,574194.39,140480.05,132.96
C6961,574200.54,140670.11,132.98
C6962,576779.66,136743.9,175.74
C6963,576751.04,136732.51,176.43
C6964,576723.75,136721.62,176.29
C6965,576846.43,136715.34,175.91
C6966,576755.99,136794.99,176.49
C6967,576877.77,136784.02,176.06
C6968,566188.6,134636.2,201.6
C6969,566494.57,137288,204.66
C6970,566500.13,137233.06,205.22
C6971,NA,NA,NA
C6972,NA,NA,NA
C6973,NA,NA,NA
C6974,NA,NA,NA
C6975,NA,NA,NA
C6976,NA,NA,NA
C6977,574411.38,136509.11,207.65
C6978,574416.66,136509.73,207.58
C6979,574420.39,136506.28,207.62
C6980,574423.11,136503.3,207.64
C6981,574422.6,136499.12,207.62
C6982,574422.68,136494.19,207.74
C6983,574420.2,136491.58,207.78
C6984,574417.66,136488.89,207.82
C6985,574412.79,136488.47,207.74
C6986,574408.01,136488.16,207.8
C6987,574404.71,136490.57,207.69
C6988,574402.19,136492.64,207.7
C6989,574401.95,136497.63,207.66
C6990,574401.81,136503,207.66
C6991,574404.17,136505.49,207.66
C6992,574406.54,136508.54,207.69
C6993,574409.21,136504.93,206.8
C6994,574414.42,136505.16,206.8
C6995,574418.22,136501.65,206.82
C6996,574418.56,136496.39,206.82
C6997,574414.99,136492.65,206.84
C6998,574409.77,136492.36,206.76
C6999,574405.99,136495.9,206.76
C7000,574405.75,136501.1,206.75
C7001,574409.54,136500.99,206.79
C7002,574414.44,136501.25,206.77
C7003,574412.18,136498.83,206.82
C7004,574414.56,136496.42,206.78
C7005,574409.93,136496.22,206.75
C7006,574408.55,136498.58,206.78
C7009,574404.24,136494.97,NA
C7010,574402.79,136494.14,207.75
C7011,574402.84,136492.9,207.78
C7012,574403.63,136492.46,207.74
C7013,574405.06,136493.56,207.68
C7014,574411.08,136488.67,208.71
C7015,574411.24,136507.99,207.68
C7056,573584.49,134361.02,227.52
C7057,573581.75,134360.48,227.57
C7058,573589.44,134364.46,227.57
C7059,573590.53,134366.91,227.62
C7060,573587.67,134358.47,227.54
C7065,NA,NA,NA
C7066,NA,NA,NA
C7067,566917,136411,NA
C7068,566917,136411,204.57
C7071,589591.24,127348.38,NA
C7072,589451.08,126827.55,NA
C7073,589420.71,127237.47,NA
C7074,559293.18,143345.53,135.8
C7134,NA,NA,NA
C7135,NA,NA,NA
C7136,NA,NA,NA
C7137,NA,NA,NA
C7138,NA,NA,NA
C7139,NA,NA,NA
C7140,NA,NA,NA
C7146,NA,NA,NA
C7147,NA,NA,NA
C7152,NA,NA,NA
C7153,566692.25,134235.58,202.67
C7154,566693,134235.96,202.49
C7155,566705.13,134204.32,202.66
C7156,566705.06,134203.52,202.54
C7157,566709.74,134180.13,202.52
C7158,566709.8,134179.3,202.5
C7159,NA,NA,NA
C7160,NA,NA,NA
C7161,NA,NA,NA
C7162,NA,NA,NA
C7163,NA,NA,NA
C7164,NA,NA,NA
C7165,NA,NA,NA
C7166,NA,NA,NA
C7167,566826.1,134162.23,203.1
C7168,566825.42,134162.47,203.02
C7169,566789.34,134162.7,202.7
C7170,566788.64,134163,202.57
C7171,566747.48,134178.87,202.66
C7172,566747.48,134178.06,202.7
C7173,NA,NA,NA
C7174,NA,NA,NA
C7175,NA,NA,NA
C7176,NA,NA,NA
C7177,566745.88,134217.95,202.56
C7178,566744.86,134217.64,202.45
C7179,566745.13,134231.53,202.74
C7180,566744.93,134230.74,202.73
C7181,566747.55,134247.3,202.52
C7182,NA,NA,NA
C7183,566752.62,134271.96,202.59
C7184,566752.57,134272.75,202.53
C7185,566788.42,134258.79,202.7
C7186,566787.83,134259.13,202.63
C7187,566821.26,134259.93,203.01
C7188,NA,NA,NA
C7189,NA,NA,NA
C7190,NA,NA,NA
C7191,566854.02,134228.51,203.03
C7192,566853.59,134227.87,203.1
C7193,NA,NA,NA
C7194,NA,NA,NA
C7195,NA,NA,NA
C7196,NA,NA,NA
C7197,NA,NA,NA
C7198,NA,NA,NA
C7199,NA,NA,NA
C7200,NA,NA,NA
C7201,NA,NA,NA
C7202,566129.65,135639.85,208.07
C7203,NA,NA,NA
C7204,566140.11,135639.66,208.08
C7205,566147.7,135639.84,208.08
C7206,566155.29,135640.02,208.11
C7207,566162.84,135639.98,208.09
C7208,566170.47,135639.91,208.09
C7209,566178.06,135640.07,208.1
C7210,566185.65,135640.06,208.1
C7211,566193.27,135640.03,208.09
C7212,566200.91,135640.03,208.08
C7213,566208.49,135640.1,208.13
C7214,566216.12,135639.98,208.12
C7215,566223.74,135640.01,208.12
C7216,566231.37,135640.04,208.07
C7217,566239.01,135640.07,208.08
C7218,566246.62,135640.21,208.02
C7219,566254.21,135640.22,208
C7220,566258.31,135639.97,207.99
C7221,566269.78,135640.16,210.97
C7222,566277.35,135640.17,210.77
C7223,566279.84,135640.1,210.74
C7224,566279.83,135637.09,210.75
C7225,NA,NA,NA
C7226,566130.33,135632.05,208.17
C7227,566137.91,135632,208.1
C7228,566145.6,135632.07,208.1
C7229,NA,NA,NA
C7230,566160.69,135632.12,208.04
C7231,566168.31,135632.16,208.11
C7232,566175.95,135632.41,208.08
C7233,566183.5,135632.13,208.12
C7234,566191.18,135632.15,208.13
C7235,566198.79,135632.2,208.12
C7236,566206.2,135631.99,208.16
C7237,566214.02,135632.09,208.13
C7238,566221.64,135632.25,208.17
C7239,566229.18,135632.18,208.14
C7240,566237,135632.29,208.17
C7241,566244.6,135632.21,208.13
C7242,566252.26,135632.39,208.11
C7243,566258.35,135632.45,208.12
C7244,566267.65,135632.43,211.06
C7245,566275.25,135632.45,210.84
C7246,566279.88,135632.46,210.77
C7247,566111.52,135639.7,212.29
C7248,566118.97,135639.8,212.09
C7249,566111.61,135632.03,212.49
C7250,566119.19,135632.15,212.37
C7251,566168.61,135712.48,210.09
C7252,566171.03,135712.47,210.04
C7253,566178.66,135712.52,209.93
C7254,566186.28,135712.57,209.84
C7255,566193.88,135712.86,209.78
C7256,566201.48,135712.79,209.64
C7257,566209.1,135712.82,209.5
C7258,566216.75,135712.86,209.39
C7259,566224.4,135712.85,209.28
C7260,566232.02,135712.92,209.13
C7261,566239.59,135712.78,209.05
C7262,566247.2,135712.68,208.93
C7263,566262.21,135712.8,208.72
C7264,566269.81,135712.91,208.63
C7265,566277.44,135713.15,208.54
C7266,566279.56,135710.26,208.74
C7267,566168.99,135705.48,210.2
C7268,566174.74,135705.45,210.04
C7269,566182.4,135705.53,209.94
C7270,566190.02,135705.55,209.79
C7271,566197.63,135705.55,209.69
C7272,566205.24,135705.59,209.57
C7273,566212.86,135705.59,209.52
C7274,566220.49,135705.51,209.42
C7275,566228.16,135705.43,209.32
C7276,566235.77,135705.32,209.17
C7277,566249.04,135705.49,209
C7278,566258.58,135705.55,208.72
C7279,566266.17,135705.61,208.55
C7280,566273.79,135705.56,208.5
C7281,566279.58,135705.69,208.9
C7282,566133.98,135639.75,208.07
C7283,566152.32,135639.9,208.11
C7284,566133.97,135632.04,208.12
C7285,566152.33,135632.18,208.09
C7286,566242.69,135712.83,208.97
C7287,566253.99,135712.81,209.52
C7288,566254,135705.58,209.46
C7289,566242.74,135705.54,209.06
C7290,566257.7,135640.06,208.01
C7291,566140.84,135632.01,208.09
C7292,570948.63,148002.58,135.42
C7465,575211.4,136559,197.66
C7466,575212,136559.2,197.63
C7467,575222.63,136563,197.49
C7468,575223.1,136563.3,197.42
C7469,NA,NA,NA
C7470,NA,NA,NA
C7471,575240.6,136588.6,195.02
C7472,575240.5,136587.7,195.01
C7473,NA,NA,NA
C7474,571474.48,140304.68,174.49
C7475,571476.97,140262.48,174.46
C7493,571476.86,140224.32,174.57
C7495,NA,NA,NA
C7496,NA,NA,NA
C7497,NA,NA,NA
C7498,NA,NA,NA
C7499,NA,NA,NA
C7500,NA,NA,NA
C7501,NA,NA,NA
C7502,NA,NA,NA
C7503,NA,NA,NA
C7504,NA,NA,NA
C7509,586685.15,138434.24,122.42
C7510,587223.76,138212.37,121.39
C7511,585628.15,138759.62,124.54
C7512,585668.01,138785.27,124.46
C7513,587016.66,138442.01,NA
C7517,574836.99,135420.71,219.47
C7518,574833.26,135428.98,219.58
C7519,574832.59,135427.98,219.56
C7520,574833.44,135429.42,219.59
C7521,574836.93,135417.83,219.43
C7542,NA,NA,NA
C7543,NA,NA,NA
C7544,NA,NA,NA
C7545,NA,NA,NA
C7546,NA,NA,NA
C7547,NA,NA,NA
C7548,NA,NA,NA
C7549,NA,NA,NA
C7550,NA,NA,NA
C7551,NA,NA,NA
C7552,NA,NA,NA
C7553,NA,NA,NA
C7554,NA,NA,NA
C7555,NA,NA,NA
C7556,NA,NA,NA
C7557,NA,NA,NA
C7558,NA,NA,NA
C7559,NA,NA,NA
C7560,NA,NA,NA
C7561,NA,NA,NA
C7562,NA,NA,NA
C7563,NA,NA,NA
C7572,570988.58,147392.39,145.42
C7641,568489.16,146934.31,117.87
C7642,568490.69,146936.42,117.83
C7643,568494.19,146939.5,117.74
C7644,NA,NA,NA
C7645,572077.01,151003.06,117.54
C7646,572077.51,151003.82,117.57
C7647,572076.62,151002.47,117.56
C7648,572077.26,151003.55,117.49
C7649,578271.2,152659.93,114.22
C7650,578271.58,152659.02,114.13
C7651,NA,NA,NA
C7652,NA,NA,NA
C7666,NA,NA,NA
C7667,575110.6,136632.3,198.14
C7668,575110.4,136633.2,198.15
C7669,575188.7,136548.1,197.79
C7670,575189.2,136549,197.71
C7671,575168.4,136570.8,197.75
C7672,575167.8,136570.6,197.77
C7673,NA,NA,NA
C7674,NA,NA,NA
C7675,575080.4,136568.7,199.43
C7676,575079.7,136568.8,199.5
C7677,NA,NA,NA
C7678,NA,NA,NA
C7679,575249.3,136650.3,192.52
C7680,575248.5,136650.2,192.49
C7681,575259.4,136640.5,192.71
C7682,575258.7,136640.8,192.71
C7700,571238.5,149820.27,123.11
C7701,571237.38,149821.5,123.07
C7702,571236.35,149822.62,123.16
C7703,571239.92,149820.46,123.16
C7704,571238.93,149821.75,123.1
C7705,571237.85,149822.79,123.11
C7706,571244.67,149827.49,123.17
C7707,571245.2,149829.02,123.15
C7708,571245.81,149830.5,123.17
C7709,571246.21,149827.59,123.17
C7710,571246.72,149829.28,123.15
C7711,571247.35,149830.81,123.19
C7712,571252.73,149837.77,123.18
C7713,571251.63,149838.59,123.05
C7714,571250.24,149839.64,123.09
C7715,571253.92,149838.44,123.21
C7716,571252.93,149839.25,123.04
C7717,571251.55,149840.31,123.06
C7718,564993.14,145388.05,119.39
C7719,564994.21,145388.38,119.4
C7720,564995.09,145388.79,119.38
C7721,NA,NA,NA
C7722,NA,NA,NA
