EVENT,VAL_FINAL,NAME,XCOORDS,YCOORDS,Year,Month
2020-10-01,118.4563583892615,199-D5-43,573179.976,151269.43,2020,10
2020-11-01,118.32522777777774,199-D5-43,573179.976,151269.43,2020,11
2020-12-01,118.34439194630859,199-D5-43,573179.976,151269.43,2020,12
2021-01-01,118.37030241935493,199-D5-43,573179.976,151269.43,2021,1
2021-02-01,118.43568005952325,199-D5-43,573179.976,151269.43,2021,2
2021-03-01,118.42956375838925,199-D5-43,573179.976,151269.43,2021,3
2021-04-01,118.2955874999995,199-D5-43,573179.976,151269.43,2021,4
2021-05-01,118.28049731182792,199-D5-43,573179.976,151269.43,2021,5
2021-06-01,118.36807777777827,199-D5-43,573179.976,151269.43,2021,6
2021-07-01,118.42830604026837,199-D5-43,573179.976,151269.43,2021,7
2021-08-01,118.34440994623618,199-D5-43,573179.976,151269.43,2021,8
2021-09-01,118.2349375866853,199-D5-43,573179.976,151269.43,2021,9
2021-10-01,118.1018845637586,199-D5-43,573179.976,151269.43,2021,10
2021-11-01,118.09562552011107,199-D5-43,573179.976,151269.43,2021,11
2021-12-01,118.21235887096785,199-D5-43,573179.976,151269.43,2021,12
2022-01-01,118.47151612903234,199-D5-43,573179.976,151269.43,2022,1
2022-02-01,118.62701040118972,199-D5-43,573179.976,151269.43,2022,2
2022-03-01,118.65161879194659,199-D5-43,573179.976,151269.43,2022,3
2022-04-01,118.592288888889,199-D5-43,573179.976,151269.43,2022,4
2022-05-01,118.45663037634428,199-D5-43,573179.976,151269.43,2022,5
2022-06-01,118.56131666666677,199-D5-43,573179.976,151269.43,2022,6
2022-07-01,118.90633560709425,199-D5-43,573179.976,151269.43,2022,7
2022-08-01,119.00961559139829,199-D5-43,573179.976,151269.43,2022,8
2022-09-01,118.87768111455102,199-D5-43,573179.976,151269.43,2022,9
2022-10-01,118.63883221476502,199-D5-43,573179.976,151269.43,2022,10
2022-11-01,118.48914563106781,199-D5-43,573179.976,151269.43,2022,11
2022-12-01,118.49746370967759,199-D5-43,573179.976,151269.43,2022,12
2023-01-01,118.4723266129039,199-D5-43,573179.976,151269.43,2023,1
2023-02-01,118.39211589896003,199-D5-43,573179.976,151269.43,2023,2
2023-03-01,118.30208993288544,199-D5-43,573179.976,151269.43,2023,3
2023-04-01,118.18412031466879,199-D5-43,573179.976,151269.43,2023,4
2023-05-01,118.07662969941725,199-D5-43,573179.976,151269.43,2023,5
2023-06-01,118.2138206922696,199-D5-43,573179.976,151269.43,2023,6
2023-07-01,118.1466381208032,199-D5-43,573179.976,151269.43,2023,7
2023-08-01,118.08904428763283,199-D5-43,573179.976,151269.43,2023,8
2023-09-01,118.0250099930577,199-D5-43,573179.976,151269.43,2023,9
2023-10-01,117.89812392587542,199-D5-43,573179.976,151269.43,2023,10
2023-11-01,117.79363624999971,199-D5-43,573179.976,151269.43,2023,11
2023-12-01,117.7961357526874,199-D5-43,573179.976,151269.43,2023,12
2024-01-01,117.7920185185184,199-D5-43,573179.976,151269.43,2024,1
2014-01-01,118.96209919571045,199-D5-103,573505.87,151460.87,2014,1
2014-02-01,118.52009133126946,199-D5-103,573505.87,151460.87,2014,2
2014-03-01,118.6670380434782,199-D5-103,573505.87,151460.87,2014,3
2014-04-01,118.8739510791367,199-D5-103,573505.87,151460.87,2014,4
2014-05-01,118.99691244870051,199-D5-103,573505.87,151460.87,2014,5
2014-06-01,119.11024238227132,199-D5-103,573505.87,151460.87,2014,6
2014-07-01,119.2261005361935,199-D5-103,573505.87,151460.87,2014,7
2014-08-01,119.2857092391304,199-D5-103,573505.87,151460.87,2014,8
2014-09-01,119.1390043165471,199-D5-103,573505.87,151460.87,2014,9
2014-10-01,119.12768632707757,199-D5-103,573505.87,151460.87,2014,10
2014-11-01,119.16869070735108,199-D5-103,573505.87,151460.87,2014,11
2014-12-01,119.1340120805369,199-D5-103,573505.87,151460.87,2014,12
2015-01-01,119.14106711409349,199-D5-103,573505.87,151460.87,2015,1
2015-02-01,119.23584249628533,199-D5-103,573505.87,151460.87,2015,2
2015-03-01,119.33212734584475,199-D5-103,573505.87,151460.87,2015,3
2015-04-01,119.36366712898761,199-D5-103,573505.87,151460.87,2015,4
2015-05-01,119.36112751677848,199-D5-103,573505.87,151460.87,2015,5
2015-06-01,119.2948624999994,199-D5-103,573505.87,151460.87,2015,6
2015-07-01,119.28126979865833,199-D5-103,573505.87,151460.87,2015,7
2015-08-01,119.22421610738306,199-D5-103,573505.87,151460.87,2015,8
2015-09-01,119.18069209431347,199-D5-103,573505.87,151460.87,2015,9
2015-10-01,119.10413422818829,199-D5-103,573505.87,151460.87,2015,10
2015-11-01,119.00424079320099,199-D5-103,573505.87,151460.87,2015,11
2015-12-01,118.98168053691286,199-D5-103,573505.87,151460.87,2015,12
2016-01-01,118.96857046979869,199-D5-103,573505.87,151460.87,2016,1
2016-02-01,118.99019740633959,199-D5-103,573505.87,151460.87,2016,2
2016-03-01,119.05808445040273,199-D5-103,573505.87,151460.87,2016,3
2016-04-01,119.02877531206654,199-D5-103,573505.87,151460.87,2016,4
2016-05-01,119.2012473118278,199-D5-103,573505.87,151460.87,2016,5
2016-06-01,119.29739850746283,199-D5-103,573505.87,151460.87,2016,6
2016-07-01,119.29865100671131,199-D5-103,573505.87,151460.87,2016,7
2016-08-01,119.27972983870959,199-D5-103,573505.87,151460.87,2016,8
2016-09-01,119.21864861111082,199-D5-103,573505.87,151460.87,2016,9
2016-10-01,119.02312903225766,199-D5-103,573505.87,151460.87,2016,10
2016-11-01,119.00897226074817,199-D5-103,573505.87,151460.87,2016,11
2016-12-01,119.12450134408604,199-D5-103,573505.87,151460.87,2016,12
2017-01-01,119.2130895104893,199-D5-103,573505.87,151460.87,2017,1
2017-02-01,119.28608618127781,199-D5-103,573505.87,151460.87,2017,2
2017-03-01,119.34096912751686,199-D5-103,573505.87,151460.87,2017,3
2017-04-01,119.44480443828039,199-D5-103,573505.87,151460.87,2017,4
2017-05-01,119.54140214477214,199-D5-103,573505.87,151460.87,2017,5
2017-06-01,119.6985866851595,199-D5-103,573505.87,151460.87,2017,6
2017-07-01,119.82680000000023,199-D5-103,573505.87,151460.87,2017,7
2017-08-01,119.7188277227721,199-D5-103,573505.87,151460.87,2017,8
2017-09-01,119.48491421568639,199-D5-103,573505.87,151460.87,2017,9
2017-10-01,119.32064618249527,199-D5-103,573505.87,151460.87,2017,10
2017-11-01,119.2155591397851,199-D5-103,573505.87,151460.87,2017,11
2017-12-01,119.12020786516854,199-D5-103,573505.87,151460.87,2017,12
2018-01-01,119.11553693693742,199-D5-103,573505.87,151460.87,2018,1
2018-02-01,119.16273103448266,199-D5-103,573505.87,151460.87,2018,2
2018-03-01,119.24805289256241,199-D5-103,573505.87,151460.87,2018,3
2018-04-01,119.22467051070814,199-D5-103,573505.87,151460.87,2018,4
2018-05-01,119.31189163498121,199-D5-103,573505.87,151460.87,2018,5
2018-06-01,119.52289782244559,199-D5-103,573505.87,151460.87,2018,6
2018-07-01,119.59831111111112,199-D5-103,573505.87,151460.87,2018,7
2018-08-01,119.50111884550093,199-D5-103,573505.87,151460.87,2018,8
2023-05-01,117.750886917691,199-D5-103,573505.87,151460.87,2023,5
2023-06-01,117.64290532448237,199-D5-103,573505.87,151460.87,2023,6
2023-07-01,117.58906164007281,199-D5-103,573505.87,151460.87,2023,7
2023-08-01,117.53239729251275,199-D5-103,573505.87,151460.87,2023,8
2023-09-01,117.48265279745127,199-D5-103,573505.87,151460.87,2023,9
2023-10-01,117.3793995786411,199-D5-103,573505.87,151460.87,2023,10
2023-11-01,117.2540961012489,199-D5-103,573505.87,151460.87,2023,11
2023-12-01,117.26977046611941,199-D5-103,573505.87,151460.87,2023,12
2024-01-01,117.24263071648235,199-D5-103,573505.87,151460.87,2024,1
2014-01-01,118.823,199-D5-15,573738.61,151673.75,2014,1
2014-03-01,118.6385,199-D5-15,573738.61,151673.75,2014,3
2014-06-01,118.977,199-D5-15,573738.61,151673.75,2014,6
2014-09-01,118.9335,199-D5-15,573738.61,151673.75,2014,9
2014-12-01,118.85849999999999,199-D5-15,573738.61,151673.75,2014,12
2015-02-01,118.919,199-D5-15,573738.61,151673.75,2015,2
2015-03-01,118.932,199-D5-15,573738.61,151673.75,2015,3
2015-05-01,118.898,199-D5-15,573738.61,151673.75,2015,5
2015-06-01,118.911,199-D5-15,573738.61,151673.75,2015,6
2015-08-01,118.791,199-D5-15,573738.61,151673.75,2015,8
2015-09-01,118.73,199-D5-15,573738.61,151673.75,2015,9
2015-12-01,118.5335,199-D5-15,573738.61,151673.75,2015,12
2016-03-01,118.5995,199-D5-15,573738.61,151673.75,2016,3
2016-06-01,118.87400000000001,199-D5-15,573738.61,151673.75,2016,6
2016-09-01,118.84200000000001,199-D5-15,573738.61,151673.75,2016,9
2016-12-01,118.70299999999999,199-D5-15,573738.61,151673.75,2016,12
2017-03-01,118.902,199-D5-15,573738.61,151673.75,2017,3
2017-06-01,119.29899999999999,199-D5-15,573738.61,151673.75,2017,6
2017-09-01,118.99799999999999,199-D5-15,573738.61,151673.75,2017,9
2017-12-01,118.508,199-D5-15,573738.61,151673.75,2017,12
2018-03-01,118.915,199-D5-15,573738.61,151673.75,2018,3
2019-03-01,118.32799999999999,199-D5-15,573738.61,151673.75,2019,3
2019-11-01,118.266,199-D5-15,573738.61,151673.75,2019,11
2020-03-01,118.333,199-D5-15,573738.61,151673.75,2020,3
2020-11-01,118.48899999999999,199-D5-15,573738.61,151673.75,2020,11
2021-03-01,118.458,199-D5-15,573738.61,151673.75,2021,3
2021-11-01,118.235,199-D5-15,573738.61,151673.75,2021,11
2022-03-01,118.459,199-D5-15,573738.61,151673.75,2022,3
2022-10-01,118.469,199-D5-15,573738.61,151673.75,2022,10
2023-03-01,118.368,199-D5-15,573738.61,151673.75,2023,3
2023-04-01,118.118,199-D5-15,573738.61,151673.75,2023,4
2023-05-01,117.924,199-D5-15,573738.61,151673.75,2023,5
2023-06-01,117.865,199-D5-15,573738.61,151673.75,2023,6
2023-07-01,117.81299999999999,199-D5-15,573738.61,151673.75,2023,7
2023-08-01,117.741,199-D5-15,573738.61,151673.75,2023,8
2023-09-01,117.944,199-D5-15,573738.61,151673.75,2023,9
2023-10-01,117.64,199-D5-15,573738.61,151673.75,2023,10
2023-11-01,117.532,199-D5-15,573738.61,151673.75,2023,11
2023-12-01,117.494,199-D5-15,573738.61,151673.75,2023,12
2024-01-01,117.463,199-D5-15,573738.61,151673.75,2024,1
2014-01-01,117.675,199-D5-145,573215.62,151396.28,2014,1
2014-02-01,117.78399999999999,199-D5-145,573215.62,151396.28,2014,2
2014-03-01,117.60600000000001,199-D5-145,573215.62,151396.28,2014,3
2014-04-01,117.606,199-D5-145,573215.62,151396.28,2014,4
2014-05-01,117.7885,199-D5-145,573215.62,151396.28,2014,5
2014-06-01,117.8985,199-D5-145,573215.62,151396.28,2014,6
2014-07-01,118.13050000000001,199-D5-145,573215.62,151396.28,2014,7
2014-08-01,118.2325,199-D5-145,573215.62,151396.28,2014,8
2014-09-01,118.096,199-D5-145,573215.62,151396.28,2014,9
2014-10-01,117.962,199-D5-145,573215.62,151396.28,2014,10
2014-11-01,117.744,199-D5-145,573215.62,151396.28,2014,11
2014-12-01,117.72200000000001,199-D5-145,573215.62,151396.28,2014,12
2015-01-01,117.726,199-D5-145,573215.62,151396.28,2015,1
2015-02-01,118.079,199-D5-145,573215.62,151396.28,2015,2
2015-03-01,118.105,199-D5-145,573215.62,151396.28,2015,3
2015-04-01,118.149,199-D5-145,573215.62,151396.28,2015,4
2015-05-01,118.06200000000001,199-D5-145,573215.62,151396.28,2015,5
2015-06-01,119.80799999999999,199-D5-145,573215.62,151396.28,2015,6
2015-07-01,117.991,199-D5-145,573215.62,151396.28,2015,7
2015-08-01,117.86200000000001,199-D5-145,573215.62,151396.28,2015,8
2015-09-01,117.809,199-D5-145,573215.62,151396.28,2015,9
2015-10-01,117.766,199-D5-145,573215.62,151396.28,2015,10
2015-11-01,117.65,199-D5-145,573215.62,151396.28,2015,11
2015-12-01,117.67399999999999,199-D5-145,573215.62,151396.28,2015,12
2016-01-01,117.66799999999999,199-D5-145,573215.62,151396.28,2016,1
2016-02-01,117.664,199-D5-145,573215.62,151396.28,2016,2
2016-03-01,117.679,199-D5-145,573215.62,151396.28,2016,3
2016-04-01,117.76,199-D5-145,573215.62,151396.28,2016,4
2016-05-01,117.773,199-D5-145,573215.62,151396.28,2016,5
2016-06-01,117.939,199-D5-145,573215.62,151396.28,2016,6
2016-07-01,118.00299999999999,199-D5-145,573215.62,151396.28,2016,7
2016-11-01,117.73899999999999,199-D5-145,573215.62,151396.28,2016,11
2017-02-01,118.01799999999999,199-D5-145,573215.62,151396.28,2017,2
2017-05-01,118.51799999999999,199-D5-145,573215.62,151396.28,2017,5
2017-11-01,117.844,199-D5-145,573215.62,151396.28,2017,11
2018-02-01,117.95,199-D5-145,573215.62,151396.28,2018,2
2018-05-01,118.01100000000001,199-D5-145,573215.62,151396.28,2018,5
2018-11-01,117.69200000000001,199-D5-145,573215.62,151396.28,2018,11
2019-02-01,117.552,199-D5-145,573215.62,151396.28,2019,2
2019-05-01,117.375,199-D5-145,573215.62,151396.28,2019,5
2019-11-01,117.15,199-D5-145,573215.62,151396.28,2019,11
2020-02-01,117.285,199-D5-145,573215.62,151396.28,2020,2
2020-11-01,117.56200000000001,199-D5-145,573215.62,151396.28,2020,11
2021-02-01,117.697,199-D5-145,573215.62,151396.28,2021,2
2021-05-01,117.57799999999999,199-D5-145,573215.62,151396.28,2021,5
2021-11-01,117.525,199-D5-145,573215.62,151396.28,2021,11
2022-11-01,117.92399999999999,199-D5-145,573215.62,151396.28,2022,11
2023-04-01,117.865,199-D5-145,573215.62,151396.28,2023,4
2023-05-01,117.889,199-D5-145,573215.62,151396.28,2023,5
2023-06-01,118.029,199-D5-145,573215.62,151396.28,2023,6
2023-07-01,117.94200000000001,199-D5-145,573215.62,151396.28,2023,7
2023-08-01,117.87100000000001,199-D5-145,573215.62,151396.28,2023,8
2023-09-01,117.792,199-D5-145,573215.62,151396.28,2023,9
2023-10-01,117.655,199-D5-145,573215.62,151396.28,2023,10
2023-11-01,117.605,199-D5-145,573215.62,151396.28,2023,11
2023-12-01,117.648,199-D5-145,573215.62,151396.28,2023,12
2024-01-01,117.656,199-D5-145,573215.62,151396.28,2024,1
2014-01-01,117.90899999999999,199-D5-34,573240.42,151554.12,2014,1
2014-02-01,117.9,199-D5-34,573240.42,151554.12,2014,2
2014-03-01,117.70666666666666,199-D5-34,573240.42,151554.12,2014,3
2014-04-01,117.83833333333332,199-D5-34,573240.42,151554.12,2014,4
2014-05-01,118.045,199-D5-34,573240.42,151554.12,2014,5
2014-06-01,118.2185,199-D5-34,573240.42,151554.12,2014,6
2014-07-01,118.372,199-D5-34,573240.42,151554.12,2014,7
2014-08-01,118.4175,199-D5-34,573240.42,151554.12,2014,8
2014-09-01,118.2615,199-D5-34,573240.42,151554.12,2014,9
2014-10-01,118.07300000000001,199-D5-34,573240.42,151554.12,2014,10
2014-11-01,117.945,199-D5-34,573240.42,151554.12,2014,11
2014-12-01,117.986,199-D5-34,573240.42,151554.12,2014,12
2015-01-01,117.971,199-D5-34,573240.42,151554.12,2015,1
2015-02-01,118.37299999999999,199-D5-34,573240.42,151554.12,2015,2
2015-03-01,118.05850000000001,199-D5-34,573240.42,151554.12,2015,3
2015-04-01,118.30799999999999,199-D5-34,573240.42,151554.12,2015,4
2015-05-01,118.20100000000001,199-D5-34,573240.42,151554.12,2015,5
2015-06-01,118.209,199-D5-34,573240.42,151554.12,2015,6
2023-05-01,117.89958004656275,199-D5-34,573240.42,151554.12,2023,5
2023-06-01,118.03305592596978,199-D5-34,573240.42,151554.12,2023,6
2023-07-01,117.92540969782402,199-D5-34,573240.42,151554.12,2023,7
2023-08-01,117.87675612388001,199-D5-34,573240.42,151554.12,2023,8
2023-09-01,117.79284438090764,199-D5-34,573240.42,151554.12,2023,9
2023-10-01,117.6432347499705,199-D5-34,573240.42,151554.12,2023,10
2023-11-01,117.68062605496387,199-D5-34,573240.42,151554.12,2023,11
2023-12-01,117.83707527846407,199-D5-34,573240.42,151554.12,2023,12
2024-01-01,117.76231943112306,199-D5-34,573240.42,151554.12,2024,1
2014-01-01,117.815,199-D5-146,573219.79,151345.59,2014,1
2014-02-01,117.899,199-D5-146,573219.79,151345.59,2014,2
2014-03-01,117.66149999999999,199-D5-146,573219.79,151345.59,2014,3
2014-04-01,117.70100000000001,199-D5-146,573219.79,151345.59,2014,4
2023-05-01,118.12510381328669,199-D5-146,573219.79,151345.59,2023,5
2023-06-01,118.25321258076914,199-D5-146,573219.79,151345.59,2023,6
2023-07-01,118.18616213971484,199-D5-146,573219.79,151345.59,2023,7
2023-08-01,118.13101623141507,199-D5-146,573219.79,151345.59,2023,8
2023-09-01,118.06411354208709,199-D5-146,573219.79,151345.59,2023,9
2023-10-01,117.92397904291758,199-D5-146,573219.79,151345.59,2023,10
2023-11-01,117.81627298699911,199-D5-146,573219.79,151345.59,2023,11
2023-12-01,117.8740513247972,199-D5-146,573219.79,151345.59,2023,12
2024-01-01,117.86797446363605,199-D5-146,573219.79,151345.59,2024,1
2014-02-01,118.62,199-D5-142,573791.87,151563.26,2014,2
2014-03-01,118.56200000000001,199-D5-142,573791.87,151563.26,2014,3
2014-11-01,118.96600000000001,199-D5-142,573791.87,151563.26,2014,11
2015-02-01,119.09,199-D5-142,573791.87,151563.26,2015,2
2015-03-01,119.118,199-D5-142,573791.87,151563.26,2015,3
2015-05-01,119.087,199-D5-142,573791.87,151563.26,2015,5
2015-09-01,119.03200000000001,199-D5-142,573791.87,151563.26,2015,9
2015-11-01,118.87100000000001,199-D5-142,573791.87,151563.26,2015,11
2016-02-01,118.845,199-D5-142,573791.87,151563.26,2016,2
2016-03-01,118.93700000000001,199-D5-142,573791.87,151563.26,2016,3
2016-05-01,119.117,199-D5-142,573791.87,151563.26,2016,5
2016-11-01,118.87799999999999,199-D5-142,573791.87,151563.26,2016,11
2017-02-01,119.137,199-D5-142,573791.87,151563.26,2017,2
2017-03-01,119.161,199-D5-142,573791.87,151563.26,2017,3
2017-05-01,119.406,199-D5-142,573791.87,151563.26,2017,5
2017-11-01,117.68700000000001,199-D5-142,573791.87,151563.26,2017,11
2018-02-01,119.07600000000001,199-D5-142,573791.87,151563.26,2018,2
2018-03-01,119.16799999999999,199-D5-142,573791.87,151563.26,2018,3
2018-05-01,119.307,199-D5-142,573791.87,151563.26,2018,5
2018-11-01,118.89399999999999,199-D5-142,573791.87,151563.26,2018,11
2019-02-01,118.62799999999999,199-D5-142,573791.87,151563.26,2019,2
2019-03-01,118.584,199-D5-142,573791.87,151563.26,2019,3
2019-05-01,118.59100000000001,199-D5-142,573791.87,151563.26,2019,5
2019-11-01,118.507,199-D5-142,573791.87,151563.26,2019,11
2020-02-01,118.568,199-D5-142,573791.87,151563.26,2020,2
2020-03-01,118.604,199-D5-142,573791.87,151563.26,2020,3
2020-12-01,118.77600000000001,199-D5-142,573791.87,151563.26,2020,12
2021-02-01,118.694,199-D5-142,573791.87,151563.26,2021,2
2021-03-01,118.71600000000001,199-D5-142,573791.87,151563.26,2021,3
2021-06-01,118.61399999999999,199-D5-142,573791.87,151563.26,2021,6
2021-12-01,118.427,199-D5-142,573791.87,151563.26,2021,12
2022-03-01,118.694,199-D5-142,573791.87,151563.26,2022,3
2022-10-01,118.734,199-D5-142,573791.87,151563.26,2022,10
2023-03-01,118.447,199-D5-142,573791.87,151563.26,2023,3
2023-04-01,118.294,199-D5-142,573791.87,151563.26,2023,4
2023-06-01,118.014,199-D5-142,573791.87,151563.26,2023,6
2023-08-01,117.885,199-D5-142,573791.87,151563.26,2023,8
2023-10-01,117.767,199-D5-142,573791.87,151563.26,2023,10
2014-03-01,118.575,199-D5-123,573824.21,151639.41,2014,3
2014-06-01,118.949,199-D5-123,573824.21,151639.41,2014,6
2014-09-01,118.91799999999999,199-D5-123,573824.21,151639.41,2014,9
2014-12-01,118.81200000000001,199-D5-123,573824.21,151639.41,2014,12
2015-02-01,118.89299999999999,199-D5-123,573824.21,151639.41,2015,2
2015-05-01,118.889,199-D5-123,573824.21,151639.41,2015,5
2015-08-01,118.79,199-D5-123,573824.21,151639.41,2015,8
2015-12-01,118.54899999999999,199-D5-123,573824.21,151639.41,2015,12
2016-03-01,118.62,199-D5-123,573824.21,151639.41,2016,3
2016-06-01,118.87200000000001,199-D5-123,573824.21,151639.41,2016,6
2016-12-01,118.684,199-D5-123,573824.21,151639.41,2016,12
2017-12-01,118.773,199-D5-123,573824.21,151639.41,2017,12
2018-12-01,118.555,199-D5-123,573824.21,151639.41,2018,12
2019-12-01,118.316,199-D5-123,573824.21,151639.41,2019,12
2020-12-01,118.566,199-D5-123,573824.21,151639.41,2020,12
2021-11-01,118.281,199-D5-123,573824.21,151639.41,2021,11
2022-10-01,118.506,199-D5-123,573824.21,151639.41,2022,10
2023-04-01,118.16,199-D5-123,573824.21,151639.41,2023,4
2023-06-01,117.916,199-D5-123,573824.21,151639.41,2023,6
2023-08-01,117.809,199-D5-123,573824.21,151639.41,2023,8
2023-10-01,117.701,199-D5-123,573824.21,151639.41,2023,10
2023-12-01,117.556,199-D5-123,573824.21,151639.41,2023,12
2016-05-01,118.585,199-D5-150,573429.42,151401.85,2016,5
2016-09-01,118.617,199-D5-150,573429.42,151401.85,2016,9
2016-11-01,118.384,199-D5-150,573429.42,151401.85,2016,11
2017-02-01,118.671,199-D5-150,573429.42,151401.85,2017,2
2017-03-01,118.712,199-D5-150,573429.42,151401.85,2017,3
2017-05-01,119.07600000000001,199-D5-150,573429.42,151401.85,2017,5
2017-08-01,119.197,199-D5-150,573429.42,151401.85,2017,8
2017-11-01,118.50200000000001,199-D5-150,573429.42,151401.85,2017,11
2018-02-01,118.565,199-D5-150,573429.42,151401.85,2018,2
2018-05-01,118.65700000000001,199-D5-150,573429.42,151401.85,2018,5
2018-08-01,118.874,199-D5-150,573429.42,151401.85,2018,8
2018-11-01,118.26700000000001,199-D5-150,573429.42,151401.85,2018,11
2019-03-01,118.027,199-D5-150,573429.42,151401.85,2019,3
2019-05-01,117.88799999999999,199-D5-150,573429.42,151401.85,2019,5
2019-08-01,118.016,199-D5-150,573429.42,151401.85,2019,8
2019-11-01,117.741,199-D5-150,573429.42,151401.85,2019,11
2020-02-01,117.863,199-D5-150,573429.42,151401.85,2020,2
2020-08-01,118.54299999999999,199-D5-150,573429.42,151401.85,2020,8
2020-11-01,118.15700000000001,199-D5-150,573429.42,151401.85,2020,11
2021-02-01,118.219,199-D5-150,573429.42,151401.85,2021,2
2021-04-01,118.12299999999999,199-D5-150,573429.42,151401.85,2021,4
2021-08-01,118.147,199-D5-150,573429.42,151401.85,2021,8
2021-11-01,117.90899999999999,199-D5-150,573429.42,151401.85,2021,11
2022-11-01,118.29799999999999,199-D5-150,573429.42,151401.85,2022,11
2023-04-01,118.05,199-D5-150,573429.42,151401.85,2023,4
2023-05-01,118.032,199-D5-150,573429.42,151401.85,2023,5
2023-06-01,118.08,199-D5-150,573429.42,151401.85,2023,6
2023-07-01,118.00299999999999,199-D5-150,573429.42,151401.85,2023,7
2023-08-01,117.934,199-D5-150,573429.42,151401.85,2023,8
2023-09-01,117.861,199-D5-150,573429.42,151401.85,2023,9
2023-10-01,117.712,199-D5-150,573429.42,151401.85,2023,10
2023-11-01,116.667,199-D5-150,573429.42,151401.85,2023,11
2023-12-01,117.684,199-D5-150,573429.42,151401.85,2023,12
2024-01-01,117.674,199-D5-150,573429.42,151401.85,2024,1
2016-05-01,118.214,199-D5-151,573312.03,151391.88,2016,5
2016-06-01,118.24799999999999,199-D5-151,573312.03,151391.88,2016,6
2016-07-01,118.307,199-D5-151,573312.03,151391.88,2016,7
2016-10-01,118.01700000000001,199-D5-151,573312.03,151391.88,2016,10
2016-11-01,118.025,199-D5-151,573312.03,151391.88,2016,11
2016-12-01,118.096,199-D5-151,573312.03,151391.88,2016,12
2017-01-01,118.30799999999999,199-D5-151,573312.03,151391.88,2017,1
2017-02-01,118.34100000000001,199-D5-151,573312.03,151391.88,2017,2
2017-03-01,118.365,199-D5-151,573312.03,151391.88,2017,3
2017-04-01,118.425,199-D5-151,573312.03,151391.88,2017,4
2017-05-01,118.62299999999999,199-D5-151,573312.03,151391.88,2017,5
2017-06-01,118.975,199-D5-151,573312.03,151391.88,2017,6
2017-07-01,119.066,199-D5-151,573312.03,151391.88,2017,7
2017-08-01,118.85799999999999,199-D5-151,573312.03,151391.88,2017,8
2017-09-01,118.67200000000001,199-D5-151,573312.03,151391.88,2017,9
2017-11-01,118.149,199-D5-151,573312.03,151391.88,2017,11
2018-02-01,118.23,199-D5-151,573312.03,151391.88,2018,2
2018-05-01,118.314,199-D5-151,573312.03,151391.88,2018,5
2018-10-01,118.0,199-D5-151,573312.03,151391.88,2018,10
2019-03-01,117.74700000000001,199-D5-151,573312.03,151391.88,2019,3
2019-05-01,117.588,199-D5-151,573312.03,151391.88,2019,5
2019-10-01,117.42399999999999,199-D5-151,573312.03,151391.88,2019,10
2020-02-01,117.50399999999999,199-D5-151,573312.03,151391.88,2020,2
2020-11-01,117.82700000000001,199-D5-151,573312.03,151391.88,2020,11
2021-02-01,117.93299999999999,199-D5-151,573312.03,151391.88,2021,2
2021-05-01,117.82799999999999,199-D5-151,573312.03,151391.88,2021,5
2021-11-01,117.685,199-D5-151,573312.03,151391.88,2021,11
2023-05-01,118.41980425956056,199-D5-151,573312.03,151391.88,2023,5
2023-06-01,118.51263447909643,199-D5-151,573312.03,151391.88,2023,6
2023-07-01,118.43764382134839,199-D5-151,573312.03,151391.88,2023,7
2023-08-01,118.37803582879255,199-D5-151,573312.03,151391.88,2023,8
2023-09-01,118.24388994775403,199-D5-151,573312.03,151391.88,2023,9
2023-10-01,118.11468851386356,199-D5-151,573312.03,151391.88,2023,10
2023-11-01,118.0857552786262,199-D5-151,573312.03,151391.88,2023,11
2023-12-01,118.14086098350307,199-D5-151,573312.03,151391.88,2023,12
2024-01-01,118.11356842023855,199-D5-151,573312.03,151391.88,2024,1
2016-05-01,118.369,199-D5-152,573300.18,151349.1,2016,5
2016-06-01,118.436,199-D5-152,573300.18,151349.1,2016,6
2016-07-01,118.473,199-D5-152,573300.18,151349.1,2016,7
2016-10-01,118.18299999999999,199-D5-152,573300.18,151349.1,2016,10
2016-11-01,118.19200000000001,199-D5-152,573300.18,151349.1,2016,11
2016-12-01,118.262,199-D5-152,573300.18,151349.1,2016,12
2017-01-01,118.45299999999999,199-D5-152,573300.18,151349.1,2017,1
2017-02-01,118.49700000000001,199-D5-152,573300.18,151349.1,2017,2
2017-03-01,118.51799999999999,199-D5-152,573300.18,151349.1,2017,3
2017-04-01,118.575,199-D5-152,573300.18,151349.1,2017,4
2017-05-01,118.766,199-D5-152,573300.18,151349.1,2017,5
2017-06-01,119.11399999999999,199-D5-152,573300.18,151349.1,2017,6
2017-08-01,119.027,199-D5-152,573300.18,151349.1,2017,8
2017-09-01,118.79899999999999,199-D5-152,573300.18,151349.1,2017,9
2017-11-01,118.307,199-D5-152,573300.18,151349.1,2017,11
2018-02-01,118.348,199-D5-152,573300.18,151349.1,2018,2
2018-05-01,118.432,199-D5-152,573300.18,151349.1,2018,5
2018-10-01,118.169,199-D5-152,573300.18,151349.1,2018,10
2019-02-01,117.895,199-D5-152,573300.18,151349.1,2019,2
2019-05-01,117.729,199-D5-152,573300.18,151349.1,2019,5
2019-10-01,117.59200000000001,199-D5-152,573300.18,151349.1,2019,10
2020-02-01,117.69,199-D5-152,573300.18,151349.1,2020,2
2020-11-01,117.977,199-D5-152,573300.18,151349.1,2020,11
