NAME,XCOORDS,YCOORDS,EVENT,VAL
699-94-41,577223.05,152111.68,5,115.96082661290217
699-94-41,577223.05,152111.68,6,115.96233287101103
699-94-41,577223.05,152111.68,7,115.96799999999999
699-94-43,576625.6,152087.9,1,117.25137974683543
699-94-43,576625.6,152087.9,2,117.25620516962827
699-94-43,576625.6,152087.9,3,117.14169751693
699-94-43,576625.6,152087.9,4,117.07922902097887
699-94-43,576625.6,152087.9,5,116.99480855018618
699-94-43,576625.6,152087.9,6,116.95801248266292
699-94-43,576625.6,152087.9,7,117.244
699-95-45,576257.0,152556.28,1,117.67209274193473
699-95-45,576257.0,152556.28,2,117.65216517857066
699-95-45,576257.0,152556.28,3,117.62835388740014
699-95-45,576257.0,152556.28,4,117.59311666666603
699-95-45,576257.0,152556.28,5,117.55992069892494
699-95-45,576257.0,152556.28,6,117.58077115117933
699-95-45,576257.0,152556.28,7,117.598
699-95-45C,576257.19,152576.18,1,116.90823063380297
699-95-45C,576257.19,152576.18,2,116.88964872944683
699-95-45C,576257.19,152576.18,3,116.83152278820351
699-95-45C,576257.19,152576.18,4,116.75891805555531
699-95-45C,576257.19,152576.18,5,116.85309005376308
699-95-45C,576257.19,152576.18,6,117.01734999999961
699-95-45C,576257.19,152576.18,7,116.94200000000001
699-95-51,574439.5,152528.59,1,117.70686258278133
699-95-51,574439.5,152528.59,2,117.70020059435288
699-95-51,574439.5,152528.59,3,117.62705369127478
699-95-51,574439.5,152528.59,4,117.52481527777762
699-95-51,574439.5,152528.59,5,117.77755913978476
699-95-51,574439.5,152528.59,6,118.03111682892902
699-95-51,574439.5,152528.59,7,118.896
699-96-44,576773.1,152608.21,1,116.9612983870964
699-96-44,576773.1,152608.21,2,116.94735267857223
699-96-44,576773.1,152608.21,3,116.91380241935565
699-96-44,576773.1,152608.21,4,116.85319027777791
699-96-44,576773.1,152608.21,5,116.80399327956941
699-96-44,576773.1,152608.21,6,116.7885833333333
699-96-44,576773.1,152608.21,7,116.866
699-96-52B,573910.16,152656.22,1,116.98622758620685
699-96-52B,573910.16,152656.22,2,117.03275334323915
699-96-52B,573910.16,152656.22,3,116.76698791946284
699-96-52B,573910.16,152656.22,4,116.55107083333301
699-96-52B,573910.16,152656.22,5,117.87878629032264
699-96-52B,573910.16,152656.22,6,117.448613037448
699-96-52B,573910.16,152656.22,7,117.315
699-97-41,577217.5,153090.38,1,115.38910834813498
699-97-41,577217.5,153090.38,2,115.36637202380957
699-97-41,577217.5,153090.38,3,115.2869557046978
699-97-41,577217.5,153090.38,4,115.12354444444455
699-97-41,577217.5,153090.38,5,115.34508870967746
699-97-41,577217.5,153090.38,6,115.523108183079
699-97-41,577217.5,153090.38,7,115.266
699-97-45,576051.7,152978.95,1,117.42682578875151
699-97-45,576051.7,152978.95,2,117.39850819672097
699-97-45,576051.7,152978.95,3,117.37339136302279
699-97-45,576051.7,152978.95,4,117.34052916666688
699-97-45,576051.7,152978.95,5,117.3288911290319
699-97-45,576051.7,152978.95,6,117.4305617198339
699-97-45,576051.7,152978.95,7,117.412
699-97-47B,575408.55,153265.29,1,117.49858467741942
699-97-47B,575408.55,153265.29,2,117.44630163447252
699-97-47B,575408.55,153265.29,3,117.41715322580643
699-97-47B,575408.55,153265.29,4,117.36085555555563
699-97-47B,575408.55,153265.29,5,117.41447983870975
699-97-47B,575408.55,153265.29,6,117.68333564493783
699-97-47B,575408.55,153265.29,7,117.58
699-97-48B,575247.59,152909.76,1,117.70470517928288
699-97-48B,575247.59,152909.76,2,117.66730834753005
699-97-48B,575247.59,152909.76,3,117.6041073825505
699-97-48B,575247.59,152909.76,4,117.52515855354662
699-97-48B,575247.59,152909.76,5,117.68626612903228
699-97-48B,575247.59,152909.76,6,117.88604299583919
699-97-48B,575247.59,152909.76,7,117.74700000000001
699-97-48C,575245.39,152909.66,1,117.40352772073885
699-97-48C,575245.39,152909.66,2,117.36637137989769
699-97-48C,575245.39,152909.66,3,117.33428590604012
699-97-48C,575245.39,152909.66,4,117.27503755215493
699-97-48C,575245.39,152909.66,5,117.30145127436246
699-97-48C,575245.39,152909.66,6,117.64736930455605
699-97-48C,575245.39,152909.66,7,117.555
699-97-60,575682.05,152794.99,1,117.25234274193592
699-97-60,575682.05,152794.99,2,117.22140029761934
699-97-60,575682.05,152794.99,3,117.16021983914216
699-97-60,575682.05,152794.99,4,117.08937500000035
699-97-60,575682.05,152794.99,5,117.23293279569906
699-97-60,575682.05,152794.99,6,117.43015256588062
699-97-60,575682.05,152794.99,7,117.304
699-98-43,576863.24,153371.37,3,115.69189635316707
699-98-43,576863.24,153371.37,4,115.60834166666662
699-98-43,576863.24,153371.37,5,115.81855645161293
699-98-43,576863.24,153371.37,6,116.20758391123452
699-98-43,576863.24,153371.37,7,115.87899999999999
699-98-49A,574823.368,153310.15300000002,1,117.38983870967715
699-98-49A,574823.368,153310.15300000002,2,117.35087964338788
699-98-49A,574823.368,153310.15300000002,3,117.30963892617443
699-98-49A,574823.368,153310.15300000002,4,117.21726249999986
699-98-49A,574823.368,153310.15300000002,5,117.53740591397846
699-98-49A,574823.368,153310.15300000002,6,117.76918307905687
699-98-49A,574823.368,153310.15300000002,7,117.509
699-98-51,574339.32,153302.71,1,117.33831451612896
699-98-51,574339.32,153302.71,2,117.30419762258558
699-98-51,574339.32,153302.71,3,117.20111275167771
699-98-51,574339.32,153302.71,4,117.05083055555588
699-98-51,574339.32,153302.71,5,117.94366935483879
699-98-51,574339.32,153302.71,6,117.74206518723987
699-98-51,574339.32,153302.71,7,117.43299999999999
699-99-41,577283.99,153590.74,1,115.29303091397847
699-99-41,577283.99,153590.74,2,115.38871577380979
699-99-41,577283.99,153590.74,3,115.02927747989273
699-99-41,577283.99,153590.74,4,114.76608749999961
699-99-41,577283.99,153590.74,5,116.37470698924746
699-99-41,577283.99,153590.74,6,115.71786546463244
699-99-41,577283.99,153590.74,7,115.56
699-99-42B,577010.23,153761.02,1,115.48776344086036
699-99-42B,577010.23,153761.02,2,115.55410267857152
699-99-42B,577010.23,153761.02,3,115.38648391420912
699-99-42B,577010.23,153761.02,4,115.17714027777805
699-99-42B,577010.23,153761.02,5,116.36086099585063
699-99-42B,577010.23,153761.02,6,115.82276666666641
699-99-42B,577010.23,153761.02,7,115.773
699-99-44,576458.77,153592.4,1,115.96181783681216
699-99-44,576458.77,153592.4,2,115.93067507886433
699-99-44,576458.77,153592.4,3,115.87516621983904
699-99-44,576458.77,153592.4,4,115.717748611111
699-99-44,576458.77,153592.4,5,116.5980981182797
699-99-44,576458.77,153592.4,6,116.48064909847413
699-99-44,576458.77,153592.4,7,116.223
199-D4-13,572665.855,151424.47400000002,3,117.527
199-D4-13,572665.855,151424.47400000002,7,117.805
199-D5-103,573505.87,151460.87,5,117.750886917691
199-D5-103,573505.87,151460.87,6,117.64290532448237
199-D5-103,573505.87,151460.87,7,117.58906164007281
199-D5-103,573505.87,151460.87,8,117.53239729251275
199-D5-103,573505.87,151460.87,9,117.48265279745127
199-D5-103,573505.87,151460.87,10,117.3793995786411
199-D5-103,573505.87,151460.87,11,117.2540961012489
199-D5-103,573505.87,151460.87,12,117.26977046611941
199-N-14,571713.1,150243.37,3,117.79899999999999
199-N-14,571713.1,150243.37,5,117.779
199-N-14,571713.1,150243.37,9,117.51700000000001
199-D2-6,573000.21,151119.86,3,118.167
199-D5-40,573003.2579999999,151272.017,3,118.137
199-D4-22,572788.453,151539.293,3,117.31200000000001
199-D8-4,573447.185,152090.212,3,116.88600000000001
199-D5-15,573738.61,151673.75,3,118.368
199-D5-15,573738.61,151673.75,4,118.118
199-D5-15,573738.61,151673.75,5,117.924
199-D5-15,573738.61,151673.75,6,117.865
199-D5-15,573738.61,151673.75,7,117.81299999999999
199-D5-15,573738.61,151673.75,8,117.741
199-D5-15,573738.61,151673.75,9,117.944
199-D5-15,573738.61,151673.75,10,117.64
199-D5-15,573738.61,151673.75,11,117.532
199-D5-15,573738.61,151673.75,12,117.494
199-D5-16,573917.45,151652.51,3,118.331
199-D5-18,573861.7,151325.18,3,118.72
699-97-51A,574468.122,153122.092,3,117.345
699-101-48B,575283.678,154404.019,3,115.914
699-93-48A,575094.127,151795.301,3,118.001
699-91-46A,575910.95,151156.642,3,118.07799999999999
699-90-45,576169.25,151024.529,3,118.007
199-D5-145,573215.62,151396.28,4,117.865
199-D5-145,573215.62,151396.28,5,117.889
199-D5-145,573215.62,151396.28,6,118.029
199-D5-145,573215.62,151396.28,7,117.94200000000001
199-D5-145,573215.62,151396.28,8,117.87100000000001
199-D5-145,573215.62,151396.28,9,117.792
199-D5-145,573215.62,151396.28,10,117.655
199-D5-145,573215.62,151396.28,11,117.605
199-D5-145,573215.62,151396.28,12,117.648
199-D5-34,573240.42,151554.12,5,117.89958004656275
199-D5-34,573240.42,151554.12,6,118.03305592596978
199-D5-34,573240.42,151554.12,7,117.92540969782402
199-D5-34,573240.42,151554.12,8,117.87675612388001
199-D5-34,573240.42,151554.12,9,117.79284438090764
199-D5-34,573240.42,151554.12,10,117.6432347499705
199-D5-34,573240.42,151554.12,11,117.68062605496387
199-D5-34,573240.42,151554.12,12,117.83707527846407
199-D5-146,573219.79,151345.59,5,118.12510381328669
199-D5-146,573219.79,151345.59,6,118.25321258076914
199-D5-146,573219.79,151345.59,7,118.18616213971484
199-D5-146,573219.79,151345.59,8,118.13101623141507
199-D5-146,573219.79,151345.59,9,118.06411354208709
199-D5-146,573219.79,151345.59,10,117.92397904291758
199-D5-146,573219.79,151345.59,11,117.81627298699911
199-D5-146,573219.79,151345.59,12,117.8740513247972
199-D5-142,573791.87,151563.26,3,118.447
199-D5-142,573791.87,151563.26,4,118.294
199-D5-142,573791.87,151563.26,6,118.014
199-D5-142,573791.87,151563.26,8,117.885
199-D5-142,573791.87,151563.26,10,117.767
199-H3-6,578266.47,152425.33,3,114.69
199-H4-46,577883.861,152439.86800000002,3,115.166
199-H4-49,577713.83,152445.154,3,115.445
199-H4-12A,578009.1510000001,152912.729,1,114.286
199-H4-12A,578009.1510000001,152912.729,2,114.671
199-H4-12A,578009.1510000001,152912.729,3,114.346
199-H4-12A,578009.1510000001,152912.729,4,113.575
199-H4-12A,578009.1510000001,152912.729,5,113.50299999999999
199-H4-12A,578009.1510000001,152912.729,6,114.945
199-H4-12A,578009.1510000001,152912.729,7,114.811
199-H4-12A,578009.1510000001,152912.729,8,114.572
199-H4-12A,578009.1510000001,152912.729,9,113.84299999999999
199-H4-16,577981.91,152591.573,3,114.95700000000001
199-H4-85,577980.02,152880.81,2,114.62899999999999
199-H4-85,577980.02,152880.81,4,113.868
199-H4-85,577980.02,152880.81,6,115.396
199-H4-85,577980.02,152880.81,8,114.876
199-H3-5,577454.697,152287.49599999998,3,115.584
199-H3-3,577562.091,152363.166,3,115.479
199-H4-65,577998.259,152787.285,2,114.764
199-H4-65,577998.259,152787.285,4,114.42200000000001
199-H4-65,577998.259,152787.285,6,115.353
199-H4-65,577998.259,152787.285,8,114.885
699-98-46,575726.86,153365.63,3,117.057
699-95-48,575253.42,152323.05,3,117.792
199-N-51,571796.1,150496.966,3,117.65100000000001
199-N-51,571796.1,150496.966,5,118.06299999999999
199-N-51,571796.1,150496.966,9,117.375
199-D5-141,573243.43,151424.51,3,117.85
199-D5-141,573243.43,151424.51,7,118.126
199-H6-4,577771.59,151737.1,3,115.53
199-H4-45,578156.386,152433.394,3,114.875
199-H4-2,578093.552,152501.475,3,146.57
199-H6-1,578236.557,152247.63,3,114.98
699-89-35,579121.7370000001,150543.514,3,114.015
199-H4-15CP,577907.681,153059.983,1,146.246
199-H4-15CP,577907.681,153059.983,3,146.286
199-H4-15CS,577907.681,153059.983,1,112.714
199-H4-15CS,577907.681,153059.983,3,113.238
199-H4-15CS,577907.681,153059.983,5,112.723
199-H4-15CR,577907.681,153059.983,1,114.74700000000001
199-H4-15CR,577907.681,153059.983,3,114.64200000000001
699-97-45B,576049.34,152979.41,3,116.90899999999999
699-97-45B,576049.34,152979.41,7,117.09700000000001
699-97-43B,576859.84,152981.3,3,116.31
699-97-43C,576857.31,152980.67,3,116.061
699-97-43C,576857.31,152980.67,7,116.141
699-96-43,576761.453,152605.307,3,117.04
699-88-41,577221.545,150333.764,3,117.301
199-D5-123,573824.21,151639.41,4,118.16
199-D5-123,573824.21,151639.41,6,117.916
199-D5-123,573824.21,151639.41,8,117.809
199-D5-123,573824.21,151639.41,10,117.701
199-D5-123,573824.21,151639.41,12,117.556
199-N-315,571555.86,150247.53,6,117.973
199-N-185,571546.33,150237.98,9,116.969
699-90-37B,578474.693,151031.322,3,114.685
199-N-366,571594.87,150317.84,9,116.79799999999999
199-N-367,571611.38,150340.41,9,117.831
199-N-362,571538.55,150228.08,9,116.87899999999999
199-N-363,571554.65,150249.9,9,116.851
199-N-364,571569.71,150273.49,9,116.914
199-N-365,571583.77,150296.66,9,116.83
199-D5-150,573429.42,151401.85,4,118.05
199-D5-150,573429.42,151401.85,5,118.032
199-D5-150,573429.42,151401.85,6,118.08
199-D5-150,573429.42,151401.85,7,118.00299999999999
199-D5-150,573429.42,151401.85,8,117.934
199-D5-150,573429.42,151401.85,9,117.861
199-D5-150,573429.42,151401.85,10,117.712
199-D5-150,573429.42,151401.85,11,116.667
199-D5-150,573429.42,151401.85,12,117.684
199-D5-151,573312.03,151391.88,5,118.41980425956056
199-D5-151,573312.03,151391.88,6,118.51263447909643
199-D5-151,573312.03,151391.88,7,118.43764382134839
199-D5-151,573312.03,151391.88,8,118.37803582879255
199-D5-151,573312.03,151391.88,9,118.24388994775403
199-D5-151,573312.03,151391.88,10,118.11468851386356
199-D5-151,573312.03,151391.88,11,118.0857552786262
199-D5-151,573312.03,151391.88,12,118.14086098350307
199-D5-152,573300.18,151349.1,4,118.054
199-D5-152,573300.18,151349.1,5,118.01299999999999
199-D5-152,573300.18,151349.1,6,118.109
199-D5-152,573300.18,151349.1,7,118.04
199-D5-152,573300.18,151349.1,8,117.978
199-D5-152,573300.18,151349.1,9,117.913
199-D5-152,573300.18,151349.1,10,117.76
199-D5-152,573300.18,151349.1,11,117.704
199-D5-152,573300.18,151349.1,12,117.719
199-D5-149,573327.62,151461.82,4,117.804
199-D5-149,573327.62,151461.82,5,117.86500000000001
199-D5-149,573327.62,151461.82,6,117.988
199-D5-149,573327.62,151461.82,7,117.87200000000001
199-D5-149,573327.62,151461.82,8,117.811
199-D5-149,573327.62,151461.82,9,117.725
199-D5-149,573327.62,151461.82,10,117.542
199-D5-149,573327.62,151461.82,11,117.545
199-D5-149,573327.62,151461.82,12,117.602
199-H4-89,577923.32,152893.98,2,114.036
199-H4-89,577923.32,152893.98,4,113.932
199-H4-89,577923.32,152893.98,5,113.762
199-H4-89,577923.32,152893.98,6,115.524
199-H4-89,577923.32,152893.98,8,114.555
199-D5-44,572993.581,151835.736,4,117.21700000000001
199-D5-44,572993.581,151835.736,5,117.585
199-D5-44,572993.581,151835.736,6,117.78399999999999
199-D5-44,572993.581,151835.736,7,117.566
199-D5-44,572993.581,151835.736,8,117.647
199-D5-44,572993.581,151835.736,9,117.25299999999999
199-D5-44,572993.581,151835.736,10,117.02
199-D5-44,572993.581,151835.736,11,117.215
199-D5-44,572993.581,151835.736,12,117.263
199-H3-21,578127.91,152630.66,5,115.4505
199-H3-21,578127.91,152630.66,8,114.935
699-97-47D,575687.52,152937.65,1,116.985
699-97-47D,575687.52,152937.65,3,117.066
699-97-47D,575687.52,152937.65,4,117.036
699-97-47D,575687.52,152937.65,7,117.256
699-96-42B,577211.44,152701.82,1,115.63799999999999
699-96-42B,577211.44,152701.82,3,115.572
699-96-42B,577211.44,152701.82,4,115.42399999999999
699-96-42B,577211.44,152701.82,7,115.601
199-H3-31,578150.81,152364.01,2,114.949
199-H3-31,578150.81,152364.01,3,114.929
199-H3-31,578150.81,152364.01,5,115.529
199-H3-31,578150.81,152364.01,8,115.061
199-H4-94,577243.91,153068.67,2,115.447
199-H4-94,577243.91,153068.67,3,115.39
199-H4-94,577243.91,153068.67,5,115.338
199-H4-94,577243.91,153068.67,8,115.444
699-95-48C,575231.7,152573.73,1,117.17200000000001
699-95-48C,575231.7,152573.73,3,117.288
699-95-48C,575231.7,152573.73,4,117.213
699-95-48C,575231.7,152573.73,7,117.45
699-95-48B,575235.98,152338.99,1,117.425
699-95-48B,575235.98,152338.99,3,117.333
699-95-48B,575235.98,152338.99,4,117.24799999999999
699-95-48B,575235.98,152338.99,7,117.444
199-D7-7,574433.17,152667.9,2,117.374
199-D7-7,574433.17,152667.9,3,117.277
199-D7-7,574433.17,152667.9,5,118.104
199-D7-7,574433.17,152667.9,8,117.461
699-98-50,574812.5,153319.89,3,117.14150000000001
699-98-50,574812.5,153319.89,5,117.846
699-98-50,574812.5,153319.89,8,117.33
199-H4-64,577946.11,153010.582,1,113.77600000000001
199-H4-64,577946.11,153010.582,2,114.18700000000001
199-H4-64,577946.11,153010.582,3,113.869
199-H4-64,577946.11,153010.582,4,113.01299999999999
199-H4-64,577946.11,153010.582,5,112.90100000000001
199-H4-64,577946.11,153010.582,6,114.762
199-H4-64,577946.11,153010.582,7,114.243
199-H4-64,577946.11,153010.582,8,114.022
199-H4-64,577946.11,153010.582,9,113.34
199-H3-34,577552.95,153178.11,2,115.12799999999999
199-H3-34,577552.95,153178.11,3,115.055
199-H3-34,577552.95,153178.11,5,114.96
199-H3-34,577552.95,153178.11,8,115.23700000000001
199-D11-1,574429.62,152988.34,2,117.29899999999999
199-D11-1,574429.62,152988.34,3,117.212
199-D11-1,574429.62,152988.34,5,118.102
199-D11-1,574429.62,152988.34,8,117.42399999999999
199-H6-9,578240.37,152235.5,2,115.009
199-H6-9,578240.37,152235.5,3,114.897
199-H6-9,578240.37,152235.5,5,115.022
199-H6-9,578240.37,152235.5,8,115.12299999999999
199-D1-1,573381.0,151558.0,2,117.859
199-D1-1,573381.0,151558.0,4,117.74799999999999
199-D1-1,573381.0,151558.0,5,117.81
199-D1-1,573381.0,151558.0,6,117.958
199-D1-1,573381.0,151558.0,7,117.816
199-D1-1,573381.0,151558.0,8,117.758
199-D1-1,573381.0,151558.0,9,117.478
199-D1-1,573381.0,151558.0,10,117.489
199-D1-1,573381.0,151558.0,11,118.169
199-D1-1,573381.0,151558.0,12,117.535
199-D2-14,573504.05,151518.91,2,118.639
199-D2-14,573504.05,151518.91,4,118.34700000000001
199-D2-14,573504.05,151518.91,5,118.124
199-D2-14,573504.05,151518.91,6,118.039
199-D2-14,573504.05,151518.91,7,117.96549999999999
199-D2-14,573504.05,151518.91,8,117.92
199-D2-14,573504.05,151518.91,9,117.857
199-D2-14,573504.05,151518.91,10,117.762
199-D2-14,573504.05,151518.91,12,117.655
199-H3-15,578256.53,152489.19,2,114.523
199-H3-15,578256.53,152489.19,5,114.76299999999999
199-H3-15,578256.53,152489.19,8,115.016
199-H3-27,577567.05,152811.14,2,115.036
199-H3-27,577567.05,152811.14,4,115.083
199-H3-27,577567.05,152811.14,6,115.535
199-H3-27,577567.05,152811.14,8,115.227
199-H4-17,577779.175,153037.635,2,114.751
199-H4-17,577779.175,153037.635,6,115.37700000000001
199-H4-17,577779.175,153037.635,8,114.92
699-95-46,575787.7,152594.15,2,117.17
699-95-46,575787.7,152594.15,5,117.266
699-95-46,575787.7,152594.15,8,117.23100000000001
199-H4-18,578018.292,152756.478,2,114.775
199-H4-18,578018.292,152756.478,4,114.42200000000001
199-H4-18,578018.292,152756.478,6,115.35600000000001
199-H4-18,578018.292,152756.478,8,114.895
199-D11-2,575081.55,153367.05,2,117.18
199-D11-2,575081.55,153367.05,5,117.637
199-D11-2,575081.55,153367.05,8,117.29899999999999
199-H4-15A,577904.313,153053.42,1,114.382
199-H4-15A,577904.313,153053.42,2,114.77600000000001
199-H4-15A,577904.313,153053.42,3,114.191
199-H4-15A,577904.313,153053.42,4,113.734
199-H4-15A,577904.313,153053.42,5,113.6
199-H4-15A,577904.313,153053.42,6,115.37
199-H4-15A,577904.313,153053.42,7,114.867
199-H4-15A,577904.313,153053.42,8,114.63600000000001
199-H4-15A,577904.313,153053.42,9,114.03399999999999
199-D11-3,574113.93,153022.48,1,117.36
199-D11-3,574113.93,153022.48,2,117.163
199-D11-3,574113.93,153022.48,5,118.92
199-D11-3,574113.93,153022.48,8,117.46600000000001
199-D5-162,573596.21,151387.07,1,118.787
199-D5-162,573596.21,151387.07,2,118.76100000000001
199-D5-162,573596.21,151387.07,5,118.264
199-D5-162,573596.21,151387.07,8,118.01899999999999
199-D5-163,573547.93,151350.27,1,118.823
199-D5-163,573547.93,151350.27,2,118.76
199-D5-163,573547.93,151350.27,5,118.31200000000001
199-D5-163,573547.93,151350.27,8,118.064
199-D5-128,573622.4,151237.35,5,116.80970310757691
199-D5-128,573622.4,151237.35,6,117.0491257146359
199-D5-128,573622.4,151237.35,7,116.9999667480653
199-D5-128,573622.4,151237.35,8,116.93600735493222
199-D5-128,573622.4,151237.35,9,116.89239439633513
199-D5-128,573622.4,151237.35,10,116.82145119759478
199-D5-128,573622.4,151237.35,11,117.96238033143648
199-D5-128,573622.4,151237.35,12,118.72385201177416
199-H4-63,578185.825,152665.531,5,115.805
199-H4-69,578014.05,152686.66,5,115.986
199-D5-104,573265.48,151422.43,5,117.76092116685614
199-D5-104,573265.48,151422.43,6,117.89340999642712
199-D5-104,573265.48,151422.43,7,117.80834408702836
199-D5-104,573265.48,151422.43,8,117.7526842496216
199-D5-104,573265.48,151422.43,9,117.67358143241792
199-D5-104,573265.48,151422.43,10,117.51294278018071
199-D5-104,573265.48,151422.43,11,117.4756191125753
199-D5-104,573265.48,151422.43,12,117.54113010136066
199-D5-39,573142.858,151428.428,5,117.92981787248284
199-D5-39,573142.858,151428.428,6,118.11585085915523
199-D5-39,573142.858,151428.428,7,118.01119231341453
199-D5-39,573142.858,151428.428,8,117.90637524955558
199-D5-39,573142.858,151428.428,9,117.83409242569387
199-D5-39,573142.858,151428.428,10,117.68684408410142
199-D5-39,573142.858,151428.428,11,117.61154321602291
199-D5-39,573142.858,151428.428,12,117.68762073252579
