sp,start,end,dt,sum for sp,sum/dt
43,2017.495776,2017.580706,0.08492999999998574,1456832.4835594054,46963.263414969995
44,2017.580708,2017.665637,0.08492900000010195,2575014.44806151,83010.57746462664
45,2017.665639,2017.747829,0.08218999999985499,1823240.8857756495,60734.41409248204
46,2017.747831,2017.832761,0.08492999999998574,891497.9103428334,28738.823213931
47,2017.832763,2017.915067,0.08230399999979454,552284.1019699944,18371.785858559357
48,2017.915068,2017.999998,0.08492999999998574,240360.29445986552,7748.388336069198
49,2018.0,2018.08493,0.08492999999998574,714116.5386997684,23020.658513876613
50,2018.084932,2018.161642,0.07671000000004824,699052.9520062823,24949.84584664601
51,2018.161644,2018.246459,0.08481499999993503,634217.8567066921,20472.721313434904
52,2018.246461,2018.328651,0.08219000000008236,506985.1861973319,16888.30503824418
53,2018.328653,2018.413583,0.08492999999998574,2323408.373148825,74898.68648599899
54,2018.413584,2018.495774,0.08219000000008236,2074133.6675869573,69091.96367458878
55,2018.495776,2018.580706,0.08492999999998574,1241384.9689596677,40017.977327219545
56,2018.580708,2018.665637,0.08492900000010195,2413785.6174056297,77813.0538752866
57,2018.665639,2018.747829,0.08218999999985499,1780662.6534482376,59316.08039139305
58,2018.747831,2018.832761,0.08492999999998574,752441.6417698922,24256.127884034096
59,2018.832763,2018.915067,0.08230399999979454,402770.26381553354,13398.193086891468
60,2018.915068,2018.999998,0.08492999999998574,250552.12597349228,8076.937893727333
61,2019.0,2019.08493,0.08492999999998574,192882.58142713783,6217.870333032492
62,2019.084932,2019.161642,0.07671000000004824,197144.47889429535,7036.268631458154
63,2019.161644,2019.246459,0.08481499999993503,559554.5852436054,18062.571026985264
64,2019.246461,2019.328651,0.08219000000008236,556823.745123793,18548.489218633575
65,2019.328653,2019.413583,0.08492999999998574,1258132.5197001244,40557.86070149603
66,2019.413584,2019.495774,0.08219000000008236,552712.6930595763,18411.54497809403
67,2019.495776,2019.580706,0.08492999999998574,549227.9037066811,17705.21663109035
68,2019.580708,2019.665637,0.08492900000010195,710646.5661330143,22909.06828595253
69,2019.665639,2019.747829,0.08218999999985499,557540.4909884568,18572.364911953497
70,2019.747831,2019.832761,0.08492999999998574,1070051.7748761687,34494.785047890175
71,2019.832763,2019.915067,0.08230399999979454,693422.5779422008,23066.77137003019
72,2019.915068,2019.999998,0.08492999999998574,201974.48349627416,6510.961952442796
73,2020.0,2020.084698,0.08469799999988936,154179.54376143412,4983.83179351888
74,2020.084699,2020.163933,0.07923400000004222,676922.1008785991,23390.359021589225
75,2020.163934,2020.248518,0.08458400000017718,488840.66576201125,15823.002004349515
76,2020.24852,2020.330485,0.08196499999985463,561435.7722320253,18753.460268801267
77,2020.330487,2020.415185,0.08469800000011674,1640521.2751015173,53029.61657108146
78,2020.415187,2020.497152,0.08196499999985463,2465894.1490453733,82367.47681278951
79,2020.497154,2020.581851,0.08469700000000557,1765931.6791404355,57084.163993480724
80,2020.581853,2020.666551,0.08469800000011674,859711.7883742789,27790.06111719311
81,2020.666553,2020.748518,0.081965000000082,2009645.3923022565,67127.54491753345
82,2020.74852,2020.833218,0.08469799999988936,748352.259942179,24190.38022075442
83,2020.833219,2020.915299,0.08207999999990534,248703.43087531364,8295.722270775059
84,2020.915301,2020.999998,0.08469700000000557,185681.6350418613,6002.203273496134
85,2021.0,2021.08493,0.08492999999998574,705355.7178984806,22738.239814633318
86,2021.084932,2021.161642,0.07671000000004824,601162.178115341,21456.033666355102
87,2021.161644,2021.246459,0.08481499999993503,498568.6205207383,16093.927844521782
88,2021.246461,2021.328651,0.08219000000008236,505550.32715890347,16840.508104945955
89,2021.328653,2021.413583,0.08492999999998574,654407.0798373107,21095.831139028633
90,2021.413584,2021.495774,0.08219000000008236,1154238.9877240541,38449.13153760427
91,2021.495776,2021.580706,0.08492999999998574,684855.0978015349,22077.37040607182
92,2021.580708,2021.665637,0.08492900000010195,779874.6500931183,25140.769638395046
93,2021.665639,2021.747829,0.08218999999985499,941910.3622355417,31376.201808723814
94,2021.747831,2021.832761,0.08492999999998574,608861.3692939938,19627.594244391497
95,2021.832763,2021.915067,0.08230399999979454,424761.83994162997,14129.745065012325
96,2021.915068,2021.999998,0.08492999999998574,235264.85217541584,7584.128820358977
97,2022.0,2022.08493,0.08492999999998574,1150824.5674461715,37098.62178068986
98,2022.084932,2022.161642,0.07671000000004824,351591.445527061,12548.623593854412
99,2022.161644,2022.246459,0.08481499999993503,517297.3919485929,16698.49757388343
100,2022.246461,2022.328651,0.08219000000008236,994073.8656414364,33113.832771762136
101,2022.328653,2022.413583,0.08492999999998574,523090.0178440176,16862.621183273626
102,2022.413584,2022.495774,0.08219000000008236,1935987.6053417895,64490.14708793891
103,2022.495776,2022.580706,0.08492999999998574,2014550.9799568441,64942.187521411965
104,2022.580708,2022.665637,0.08492900000010195,976396.8953903255,31476.044797354654
105,2022.665639,2022.747829,0.08218999999985499,2621771.634516884,87334.46323464328
106,2022.747831,2022.832761,0.08492999999998574,1498806.331529083,48316.35575810863
107,2022.832763,2022.915067,0.08230399999979454,651200.4506713611,21662.24808582591
108,2022.915068,2022.999998,0.08492999999998574,432796.91691930394,13951.882487413894
109,2023.0,2023.08493,0.08492999999998574,585178.1295615734,18864.12813649963
110,2023.084932,2023.161642,0.07671000000004824,211429.71221409843,7546.121809517912
111,2023.161644,2023.246459,0.08481499999993503,838797.7976921104,27076.61629025263
112,2023.246461,2023.328651,0.08219000000008236,764440.2909386156,25464.453732323687
113,2023.328653,2023.413583,0.08492999999998574,519794.30004556756,16756.378588564414
114,2023.413584,2023.495774,0.08219000000008236,1055399.2656924862,35156.65786971553
115,2023.495776,2023.580706,0.08492999999998574,1452616.0483745649,46827.34006174135
