Well ID,PlantFlow,PlantChrome,HXRunTime,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE21,HE22,HE23,HE24,HE25,HE26,HE27,HE28,HE29,HE30,HE31,HE32,HE33,HE34,HE35,HE36,HE37,HE38,HE39,HE40,HE41,HE42,HE43,HE44,HE45,HE46,HE47,HE48,HE49,HE50,HJ01,HJ02,HJ03,HJ04,HJ05,HJ06,HJ07,HJ08,HJ09,HJ10,HJ11,HJ12,HJ13,HJ14,HJ15,HJ16,HJ17,HJ18,HJ19,HJ21,HJ22,HJ23,HJ24,HJ25,TK-H3,TK-H5,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE22,HE23,HE24,HE25,HE26,HE27,HE28,HE29,HE30,HE31,HE32,HE33,HE34,HE35,HE36,HE37,HE38,HE39,HE40,HE41,HE42,HE43,HE44,HE45,HE46,HE47,HE48,HE49,HE50,LJ01,LJ02,LJ03,LJ04,LJ05,LJ06,LJ07,LJ08,LJ09,LJ10,LJ11,LJ12,LJ13,LJ14,LJ15,LJ16,HJ17,HJ18,HJ19,HJ21,HJ22,HJ23,HJ24,HJ25,HX
2/19/2023 0:00,947589143,106847074,295724,63768648,31599559,13548905,15496984,18914524,3915966,35221605,3689978,27625326,65498404,51471816,59896258,15761874,19417588,711716,2712909,6188648,27448812,8070416,14567938,9366663,3688806,2063988,108227,16477961,32242510,0,4257793,64971366,13245629,1240041,8887434,7982979,78318580,16185708,2313787,2985323,27307015,32684589,20636637,79253424,13534922,5850730,7726882,10730278,0,42042824,32136529,23649475,13189228,13846026,48156622,81351130,39198141,66405309,63912685,35114034,49569368,48290073,9542241,59839471,52044732,41282089,11967123,10829182,0,47793863,16592493,145733849,-3803889,6.381053,7.800394,9.946666,50.454163,32.502083,3.95513,4.361319,0.366129,38.114227,29.955137,64.278275,38.641087,56.424999,54.931942,46.733936,44.526535,29.919573,44.67543,1.998714,1.999413,2.977803,1.998329,-0.321264,0,0.541407,8.882713,2.464981,0,0.791165,5.037163,1.997311,3.238412,1.127871,1.23804,82.130798,1.068142,0,0,0,13.505083,11.701809,9.143394,8.044252,8.902799,5.634626,10.647648,0,-30.773697,-35.7728,-35.152767,-21.674644,-33.997654,-46.375912,-27.859425,-23.912935,-23.382502,-40.231339,-48.2173,-20.254936,-18.706404,-45.336903,32.628265,-65.37439,-32.415741,-31.58847,-32.223587,-25.001671,-43.41433,24.128326,-26.096294,-25.001671,295724
2/20/2023 0:00,947958840,106884845,295964,63791534,31624054,13550393,15506017,18924086,3915966,35224320,3693843,27635464,65526156,51483557,59925011,15771254,19422896,711726,2712909,6188648,27461730,8075817,14579896,9377629,3688806,2063988,108227,16477961,32272731,0,4261493,65001167,13253109,1240041,8894326,7982979,78318580,16214477,2313787,2985323,27307015,32684589,20636637,79285792,13557026,5850730,7726882,10730278,0,42053386,32157614,23649475,13207223,13866004,48156622,81385479,39206345,66421779,63912685,35114034,49577782,48307736,9542241,59839471,52069426,41313884,11987557,10861737,0,47793863,16592493,145842311,-3825076,6.729519,7.208558,8.518331,20.629717,7.168934,1.073932,2.678733,0.227137,1.889917,2.021322,25.948999,8.926128,21.998093,22.492449,4.120545,18.81002,29.577782,42.480354,1.995707,2.001498,2.17022,2.002085,-0.27858,0,0.511329,8.733456,2.746682,0,0.791587,5.090625,2.00362,3.238412,1.129555,1.26254,8.817837,1.118103,0,0,0,13.51338,11.730468,9.123813,8.012341,9.133709,5.638528,10.617587,0,-33.359386,-35.593468,-35.169426,-21.036863,-33.674408,-46.348354,-27.572304,-24.063656,-23.872822,-40.226242,-48.240158,-20.344255,-18.825539,-45.318703,32.628265,-62.283169,-31.380363,-31.309027,-31.780533,-25.001671,-43.420212,24.128326,-26.299274,-25.001671,295964
2/21/2023 0:00,948440852,106934109,296204,63829149,31664722,13552822,15521245,18939078,3915966,35228826,3700283,27651990,65572278,51503658,59972700,15787073,19433117,711726,2712909,6188648,27474653,8081215,14591894,9388533,3688806,2063988,108227,16477961,32302899,0,4265180,65030938,13261625,1240041,8901177,7982979,78318580,16243372,2313787,2985323,27307015,32684589,20636637,79318210,13579149,5850730,7726882,10730278,0,42053414,32183359,23649475,13230125,13892560,48156622,81431208,39218265,66443960,63912685,35114034,49597032,48323379,9542241,59839471,52100565,41367307,12013861,10910982,0,47793863,16592493,145978693,-3846259,6.717461,7.228422,8.492885,21.323959,7.567274,1.049418,2.68027,1.139217,2.119749,2.024763,25.911568,9.718707,21.370634,22.493586,4.712088,14.78685,30.256752,43.322613,1.999066,1.999861,3.380251,2.002499,-0.235343,0,0.531379,8.200855,2.759035,0,0.782656,5.143979,1.999909,3.268487,1.128312,1.284283,9.008416,0.962551,0,0,0,13.535162,11.7405,9.143742,8.000905,8.702615,5.663428,10.62762,0,-34.61055,-35.344601,-35.151279,-21.016415,-33.495682,-46.330296,-27.589727,-22.8092,-23.874777,-40.207817,-48.261711,-19.319483,-17.773331,-45.269588,32.628265,-62.207977,-31.334988,-31.206263,-31.796463,-25.001671,-43.414078,24.128326,-26.222794,-25.001671,296204
2/22/2023 0:00,948935436,106985556,296444,63866719,31705364,13555232,15536453,18953799,3915966,35233326,3706722,27668480,65618396,51523676,60020358,15802795,19443649,711726,2712909,6188648,27488505,8086629,14604047,9399467,3688806,2063988,108227,16488738,32333047,0,4268832,65060630,13270603,1240041,8907934,7982979,78318580,16272122,2313787,2985323,27307015,32685601,20636637,79350552,13601212,5850731,7726911,10730278,0,42053469,32214930,23649475,13253809,13919860,48156622,81478945,39231510,66456843,63912685,35114034,49617399,48343480,9542241,59839471,52132570,41422764,12041031,10962095,0,47793863,16592493,146115078,-3867444,6.736422,7.365262,8.460784,21.131983,7.762521,1.010087,2.678925,0.870667,2.038665,2.023621,25.96278,9.473283,21.185736,22.402668,4.127945,14.348865,30.077902,43.09758,1.998907,2.002108,3.396528,2.001867,-0.089709,0,0.541407,2.160039,2.72652,0,0.788492,5.153339,1.998276,3.23982,1.129632,1.242021,8.706771,0.982198,0,0,0,13.505083,11.718483,9.13464,7.990067,9.424596,5.670537,10.621098,0,-35.222778,-35.665962,-35.152607,-20.957888,-33.387642,-46.346546,-27.586845,-23.095699,-23.462399,-40.232838,-48.255508,-19.592525,-18.013227,-45.361313,32.628265,-62.076687,-31.315094,-31.104406,-31.736526,-25.001671,-43.416607,24.128326,-26.179737,-25.001671,296444
2/23/2023 0:00,949439276,107038958,296684,63904131,31745938,13557616,15536756,18968281,3915966,35237816,3713118,27684874,65664498,51543595,60067858,15818479,19454034,711733,2722443,6188648,27502484,8091909,14616108,9410370,3688806,2063988,108227,16506226,32362990,0,4272433,65090116,13281397,1242351,8914606,7982979,78318580,16300192,2313787,2985323,27307015,32685601,20636637,79382552,13623017,5850731,7730326,10734747,0,42053763,32255743,23649475,13277951,13948419,48156622,81529069,39235318,66464120,63912685,35114034,49621087,48377563,9542241,59839471,52171728,41480500,12069220,11015619,0,47793863,16592493,146251466,-3888631,6.796305,7.440401,8.398758,20.993986,8.246563,4.067625,2.682938,0.990758,2.13689,2.02055,26.074179,9.618633,20.822678,22.456306,4.272938,14.310658,30.258572,30.629517,2.000054,2.000612,3.44896,2.002864,-0.042153,0,0.550067,2.576659,2.908401,0,0.792037,5.094953,2.001354,0.042827,1.116434,1.217711,7.028258,1.052671,0,0,0,13.49505,11.681394,9.163806,7.996561,9.153748,3.548372,4.978089,0,-35.603333,-35.472134,-35.172653,-20.906168,-33.281635,-46.383011,-27.543409,-22.867588,-24.851215,-40.226913,-48.332512,-19.447254,-17.62435,-45.3992,32.628265,-62.209217,-30.338076,-31.018908,-31.640511,-25.001671,-43.443069,24.128326,-25.971552,-25.001671,296684
2/24/2023 0:00,949932592,107091247,296924,63941502,31786497,13557754,15536756,18982819,3915966,35242331,3719503,27691139,65710619,51563642,60115431,15834153,19464334,711733,2737921,6188648,27516791,8097177,14628195,9421262,3688806,2063988,108227,16523751,32392901,0,4276017,65119553,13292807,1242689,8915172,7982979,78318580,16328140,2313787,2985323,27307015,32685601,20636637,79414475,13644754,5850731,7739981,10736511,0,42053763,32298759,23649475,13301110,13977002,48156622,81579104,39235318,66464228,63912685,35114034,49621241,48414926,9542241,59839471,52212659,41536922,12096604,11069084,0,47793863,16592493,146387858,-3909823,6.590367,7.357684,8.382383,20.883743,32.370529,4.111159,2.679853,1.069768,2.094341,2.016427,61.785534,9.481228,20.454042,23.123905,3.856065,14.238986,30.257727,30.470633,2.000572,1.998015,3.579294,1.998973,0.030078,0,0.55062,3.011676,2.79014,0,0.791804,5.093224,1.998528,3.168227,5.17658,1.216761,7.028258,0.982524,0,0,0,13.476307,11.690357,9.153755,7.970699,9.294222,3.477086,10.572553,0,-36.050308,-35.564545,-35.173492,-20.927502,-33.295097,-46.377132,-27.602543,-22.792725,-24.76672,-40.233459,-48.324383,-19.29981,-17.603867,-47.242783,32.628265,-62.324528,-30.418705,-31.0492,-31.702011,-25.001671,-43.44088,24.128326,-25.941544,-25.001671,296924
2/25/2023 0:00,950402712,107141079,297164,63978931,31827094,13557754,15536756,18997488,3915966,35246063,3725916,27691139,65756804,51583765,60163155,15849856,19474617,711733,2753418,6188648,27531652,8102554,14640371,9432228,3688806,2063988,108227,16531243,32423058,0,4279610,65149025,13301483,1242689,8915172,7982979,78318580,16356458,2313787,2985323,27307015,32685601,20636637,79446580,13666587,5850731,7746719,10736511,0,42053764,32331015,23649475,13322803,14011736,48156622,81625913,39235318,66464344,63912685,35114034,49621403,48449909,9542241,59839471,52250991,41589756,12122237,11119181,0,47793863,16592493,146524247,-3931012,6.573069,7.351313,8.394861,20.886431,32.412712,4.174332,2.679453,1.298983,2.248846,2.024637,61.843655,9.454431,20.318951,23.123823,3.629225,14.136657,30.348335,30.450089,1.998422,1.996238,3.77162,2.00154,0.030078,0,0.561457,8.949688,3.078796,0,0.782126,5.050314,1.997818,3.188282,5.221253,1.239404,7.048792,0.869446,0,0,0,13.485019,11.710403,9.153755,7.910541,9.242332,3.744244,10.587038,0,-36.315102,-35.579632,-35.177261,-20.977663,-33.198681,-46.363842,-27.613115,-22.636595,-24.586565,-40.231781,-48.32518,-19.09009,-17.457478,-49.422958,32.628265,-62.448044,-30.63789,-30.993698,-31.830179,-25.001671,-43.45467,24.128326,-26.043766,-25.001671,297164
2/26/2023 0:00,950868899,107190492,297404,64016398,31867656,13557754,15536756,19011908,3915966,35250597,3732305,27691139,65802924,51603795,60210913,15865432,19484796,711733,2768892,6188648,27547047,8108163,14652579,9443340,3688806,2063988,108227,16531243,32453345,0,4283213,65178485,13310408,1242689,8915172,7982979,78318580,16384940,2313787,2985323,27307015,32685601,20636637,79478764,13688441,5850731,7755280,10736511,0,42053764,32369192,23649475,13344266,14039887,48156622,81672197,39235318,66464463,63912685,35114034,49621558,48484465,9542241,59839471,52288857,41642007,12147583,11168743,0,47793863,16592493,146660632,-3952197,6.555575,7.335008,8.431175,20.423849,32.232979,4.220292,2.680132,0.96182,2.017858,2.018602,61.872871,8.74033,20.14048,23.100666,2.279161,13.888438,29.965954,29.839294,2.003142,2.000892,3.669535,1.996053,-0.133234,0,0.551435,8.431774,2.975735,0,0.789897,5.153445,1.996954,3.218357,5.260474,1.284257,7.108518,0.986868,0,0,0,13.515098,11.760529,9.163788,7.881194,8.972291,3.791369,10.617569,0,-36.534725,-35.62701,-35.172523,-20.997639,-33.254749,-46.307358,-27.600485,-23.363811,-24.937651,-40.231998,-48.307724,-19.650436,-17.975588,-45.455997,32.628265,-62.276684,-30.708717,-31.007767,-31.713179,-25.001671,-43.466034,24.128326,-26.071669,-25.001671,297404
2/27/2023 0:00,951332137,107239586,297644,64053909,31908211,13557754,15536756,19025987,3915966,35255086,3738668,27691139,65849043,51623725,60258695,15880969,19494894,711733,2784377,6188648,27562158,8113883,14664781,9454536,3688806,2063988,108227,16531243,32483502,0,4286776,65207950,13316760,1242689,8915172,7982979,78318580,16413647,2313787,2985323,27307015,32685601,20636637,79511054,13710367,5850731,7763887,10736511,0,42053764,32406663,23649475,13365533,14068069,48156622,81718066,39235318,66464588,63912685,35114034,49621715,48518725,9542241,59839471,52326378,41693768,12172700,11217834,0,47793863,16592493,146797032,-3973384,6.526863,7.28046,8.406389,20.57291,32.274067,4.243174,2.680874,0.827827,2.013445,2.016923,61.833912,9.097732,20.12747,23.030581,2.813316,13.945889,30.032578,30.083822,2.000146,2.000008,3.560863,1.999896,-0.110553,0,0.541407,8.593336,2.913125,0,0.792038,5.181994,1.99561,3.19831,5.283722,1.262914,7.09843,0.87095,0,0,0,13.49505,11.750533,9.130677,7.814026,9.224108,3.769536,10.617587,0,-36.625771,-35.393566,-35.172523,-20.995132,-33.274078,-46.315601,-27.641272,-23.441166,-25.117462,-40.229546,-48.35828,-19.803902,-18.127403,-45.440163,32.628265,-62.316975,-30.68614,-31.048103,-31.769205,-25.001671,-43.467442,24.128326,-26.14389,-25.001671,297644
2/28/2023 0:00,951833020,107292671,297884,64091388,31948748,13558936,15544204,19039903,3915966,35259539,3745008,27702219,65895160,51643539,60306340,15896480,19504918,712820,2799858,6188648,27576894,8119621,14676935,9465717,3688806,2063988,108227,16545856,32513356,0,4290317,65237334,13323342,1242689,8915172,7982979,78318580,16442215,2313787,2985323,27307015,32685601,20636637,79543262,13732219,5854612,7772370,10736511,0,42053766,32450564,23649475,13389185,14097320,48156622,81769117,39235318,66464712,63912685,35114034,49621871,48556951,9542241,59839471,52368141,41751332,12200603,11272135,0,47793863,16592493,146933418,-3994571,6.503802,7.121806,8.408962,20.949104,13.088589,1.910369,2.681731,0.851496,2.054586,2.023187,15.159445,9.58996,20.077194,21.983122,3.465658,13.942965,1.999396,30.57526,2.001963,2.002269,3.509118,2.003192,-0.087968,0,0.531381,2.168029,2.927487,0,0.791968,5.166199,2.002407,3.208329,5.304244,1.283715,7.128509,1.002603,0,0,0,13.515098,11.760547,9.123713,7.780202,5.000344,3.727734,10.637633,0,-36.64711,-35.354309,-35.172523,-20.939188,-33.246799,-46.303936,-27.577751,-23.184166,-25.070549,-40.227921,-48.292858,-19.720406,-17.915964,-45.38728,32.628265,-62.278633,-30.170635,-30.98625,-31.672888,-25.001671,-43.468761,24.128326,-26.082491,-25.001671,297884
3/1/2023 0:00,952360901,107348623,298124,64128891,31989295,13560971,15558139,19053706,3915966,35263996,3751348,27726695,65941288,51663257,60353854,15911983,19514877,715279,2815367,6188648,27591785,8125341,14689133,9476827,3688806,2063988,108227,16563651,32542958,0,4293835,65266709,13330145,1242689,8915172,7982979,78318580,16470981,2313787,2985323,27307015,32685601,20636637,79575577,13754095,5860083,7780921,10736511,0,42053766,32498671,23649475,13414598,14127730,48156622,81823892,39235318,66464842,63912685,35114034,49622027,48597951,9542241,59839471,52413003,41813170,12230567,11330456,0,47793863,16592493,147069806,-4015759,6.502955,7.134794,8.361723,20.833782,13.376455,1.713122,2.681519,0.808817,2.014118,2.0201,15.046219,9.434916,20.054478,21.897278,3.108595,13.878991,1.998954,30.423046,2.002892,1.99918,3.520234,1.998246,0.089998,0,0.531381,2.573242,2.989157,0,0.787724,5.163415,1.99577,3.178255,5.303777,1.24122,7.086984,1.032683,0,0,0,13.485037,11.714145,9.103648,7.679617,4.99595,3.713372,10.616038,0,-36.779716,-35.528091,-35.172523,-20.917885,-33.20071,-46.346035,-27.559893,-23.262602,-25.098183,-40.236511,-48.293526,-19.758858,-17.947384,-45.349266,32.628265,-62.197334,-30.395737,-30.980982,-31.663109,-25.001671,-43.465084,24.128326,-26.191626,-25.001671,298124
3/2/2023 0:00,952889279,107399659,298364,64166384,32029847,13562951,15572129,19067828,3915966,35268459,3757689,27751224,65987398,51682889,60401355,15927470,19524786,716030,2830885,6188648,27606739,8130988,14701354,9487843,3688806,2063988,108227,16581871,32573499,0,4297338,65296051,13337286,1242689,8915172,7982979,78318580,16499801,2313787,2985323,27307015,32685601,20636637,79607931,13775907,5866033,7789399,10736511,0,42053766,32546861,23649475,13440031,14158243,48156622,81878730,39235318,66464966,63912685,35114034,49622183,48639019,9542241,59839471,52457929,41875112,12260592,11388879,0,47793863,16592493,147206194,-4036947,6.469628,7.087037,8.341659,20.320248,13.635349,1.648121,2.679539,0.809218,1.875432,2.022043,14.978838,8.658773,19.927734,21.852764,1.548838,13.801908,30.146852,29.7349,1.995695,1.99864,3.589326,1.996576,0.292795,0,0.531381,2.863863,2.935051,0,0.791684,5.294114,2.000033,3.168231,5.30582,1.217574,7.058328,1.092838,0,0,0,13.474986,11.690357,9.093635,7.548992,4.994136,3.735426,10.597523,0,-36.876244,-35.354839,-35.194889,-20.928925,-33.193756,-46.376545,-27.61562,-23.463001,-25.109425,-40.253567,-48.319424,-19.785482,-18.082249,-45.32032,32.628265,-62.260494,-30.079466,-30.951981,-31.634623,-25.001671,-43.473217,24.128326,-26.228186,-25.001671,298364
3/3/2023 0:00,953415056,107447425,298604,64203870,32070342,13564899,15586131,19081763,3915966,35272828,3763983,27775751,66033429,51702360,60448814,15942794,19534568,716030,2846366,6188648,27621289,8136726,14713525,9498872,3688806,2063988,108227,16600041,32604003,0,4300830,65325345,13344525,1242689,8915172,7982979,78318580,16528631,2313787,2985323,27307015,32685601,20636637,79640281,13797652,5871699,7797793,10736511,0,42053766,32594745,23649475,13465314,14188559,48156622,81933224,39235318,66465097,63912685,35114034,49622339,48679817,9542241,59839471,52502570,41936662,12290419,11446917,0,47793863,16592493,147342580,-4058133,6.488948,7.146638,8.321206,20.519899,13.586085,1.601464,2.683246,0.454641,1.903911,2.014125,15.061666,9.118557,19.925522,21.836369,2.365112,13.806462,29.876083,30.059795,1.998427,2.003124,3.294167,2.002378,0.097142,0,0.501303,2.821097,3.07558,0,0.791997,5.290749,2.005024,3.168227,5.313125,1.218273,7.048305,1.132944,0,0,0,13.475004,11.680325,9.113663,7.487807,4.992477,3.773656,10.58749,0,-36.956738,-35.384857,-35.197639,-20.942501,-33.254593,-46.384132,-27.604744,-23.855555,-25.548592,-40.252651,-48.309231,-20.28075,-18.365608,-45.306206,32.628265,-62.296448,-30.058626,-31.039951,-31.674257,-25.001671,-43.495209,24.128326,-26.213375,-25.001671,298604
3/4/2023 0:00,953929918,107494202,298844,64241335,32110827,13566859,15600133,19095516,3915966,35277174,3770265,27800272,66079551,51721802,60496255,15949396,19544325,716030,2861850,6188648,27635176,8142455,14725622,9509812,3688806,2063988,108227,16617883,32634450,0,4304313,65354574,13351338,1242689,8915172,7982979,78318580,16557373,2313787,2985323,27307015,32685601,20636637,79672599,13819306,5877433,7806071,10736511,0,42053766,32640740,23649475,13489880,14218414,48156622,81986281,39235318,66465226,63912685,35114034,49622495,48719432,9542241,59839471,52545960,41996484,12319431,11503551,0,47793863,16592493,147478969,-4079322,6.480595,7.096378,8.295694,20.20244,13.495214,1.558823,2.682462,0.258876,1.748789,2.014826,14.951248,9.779079,19.862476,21.807856,42.023323,13.761979,29.624563,29.720633,2.001414,1.999545,3.047912,1.997805,0.010013,0,0.491276,2.524,2.737649,0,0.782393,5.233596,2.00192,3.168231,5.324104,1.217137,7.148565,1.112893,0,0,0,13.485019,11.680325,9.10363,7.369121,5.006461,3.732482,10.585092,0,-37.11248,-35.406231,-35.193752,-20.975945,-33.361847,-46.379547,-27.622627,-24.348337,-25.82991,-40.250515,-48.35857,-20.659197,-18.722115,-45.339523,32.628265,-62.328262,-30.356512,-31.121935,-31.798382,-25.001671,-43.480225,24.128326,-26.210072,-25.001671,298844
3/5/2023 0:00,954435776,107540159,299084,64278800,32151293,13568753,15614124,19109103,3915966,35281476,3776531,27824783,66125714,51741192,60543671,15949396,19554049,716030,2877334,6188648,27648448,8148163,14737611,9520652,3688806,2063988,108227,16634926,32664817,0,4307781,65383768,13358074,1242689,8915172,7982979,78318580,16586145,2313787,2985323,27307015,32685601,20636637,79704935,13840916,5883013,7814352,10736511,0,42053766,32685335,23649475,13513869,14247797,48156622,82038063,39235318,66465357,63912685,35114034,49622651,48758154,9542241,59839471,52588331,42054898,12347742,11558944,0,47793863,16592493,147615358,-4100511,6.479894,7.102544,8.272478,20.072346,14.314384,1.519109,2.680085,0.060865,1.6769,2.020692,14.909548,9.659372,19.792593,21.756346,41.840496,13.703465,29.485802,29.586735,1.999546,1.998568,2.416279,2.000265,-0.190495,0,0.471224,2.496465,2.90183,0,0.791917,5.230228,1.995591,3.158204,5.323848,1.217406,7.058337,0.880137,0,0,0,13.485037,11.670328,9.093635,7.294835,4.992464,3.732924,10.573258,0,-37.182896,-35.616669,-35.196236,-20.993425,-33.460194,-46.387959,-27.618521,-24.588095,-26.082962,-40.255142,-48.278645,-20.90716,-18.824278,-45.324829,32.628265,-62.46677,-30.422297,-31.184217,-31.694958,-25.001671,-43.493027,24.128326,-26.196676,-25.001671,299084
3/6/2023 0:00,954939027,107585880,299324,64316244,32191736,13570549,15628100,19122552,3915966,35285738,3782769,27849269,66171844,51760459,60591055,15949396,19563697,716030,2892811,6188648,27661127,8153663,14749334,9531293,3688806,2063988,108227,16651568,32694941,0,4311226,65412928,13365143,1242689,8915172,7982979,78318580,16614963,2313787,2985323,27307015,32685601,20636637,79737301,13862453,5888292,7822621,10736511,0,42053766,32729406,23649475,13537697,14277212,48156622,82089480,39235318,66465487,63912685,35114034,49622807,48796596,9542241,59839471,52630417,42112905,12375864,11613960,0,47793863,16592493,147751744,-4121697,6.488477,7.15036,8.23106,19.897354,15.08677,1.482199,2.680302,0.018891,1.63344,2.007779,14.909462,9.370922,19.809509,21.740946,41.467331,13.628032,29.282545,29.275936,2.001971,1.999462,1.226558,2.000326,-0.273698,0,0.461101,2.737104,3.268343,0,0.782755,5.203508,1.99569,3.138153,5.304551,1.1931,7.008203,0.921898,0,0,0,13.464972,11.650264,9.083602,7.170251,4.978785,3.73097,10.557429,0,-37.247421,-35.548981,-35.195663,-21.021093,-33.526924,-46.405548,-27.614927,-24.856321,-26.324329,-40.254726,-48.279354,-21.132334,-18.881975,-45.33009,32.628265,-62.46249,-30.530954,-31.244413,-31.794641,-25.001671,-43.486465,24.128326,-26.228363,-25.001671,299324
3/7/2023 0:00,955462552,107626458,299564,64353653,32232075,13572655,15641446,19136105,3915966,35289965,3788974,27873712,66217813,51779602,60638409,15960936,19573226,717475,2908267,6188648,27673232,8158999,14760273,9541801,3688806,2063988,108227,16668665,32724820,0,4314667,65441996,13371691,1244282,8918764,7982979,78318580,16643740,2313787,2985323,27307015,32685601,20636637,79769646,13883874,5893573,7830826,10741841,0,42053766,32776782,23649475,13562841,14307530,48156622,82143686,39235318,66465618,63912685,35114034,49622964,48837174,9542241,59839471,52674813,42174095,12405497,11671708,0,47793863,16592493,147888129,-4142882,6.490761,7.135958,8.174881,20.027622,5.837203,1.716762,2.677667,0.018852,1.605015,2.020164,14.868609,8.367001,19.645853,21.722374,2.140151,13.536088,3.998205,29.343302,2.000227,1.99978,1.388037,2.003713,-0.227389,0,0.491291,3.027318,2.844652,0,0.77752,5.235594,2.002571,0.290755,1.498947,1.181244,7.006686,0.930889,0,0,0,13.454958,11.64025,9.10363,7.06661,5.000727,3.746311,2.002186,0,-37.182068,-35.388004,-35.19413,-20.942732,-33.480816,-46.412476,-27.61549,-24.893333,-26.49798,-40.25259,-48.24865,-21.22257,-18.840836,-45.36414,32.628265,-62.261147,-29.918835,-31.209423,-31.705057,-25.001671,-43.484352,24.128326,-26.223211,-25.001671,299564
3/8/2023 0:00,956012722,107663945,299804,64394102,32265298,13575359,15654062,19149744,3915966,35294227,3795213,27897370,66262445,51798424,60685768,15977208,19582747,719083,2923759,6188648,27684978,8164313,14770486,9552254,3688806,2063988,108227,16685764,32754441,0,4318117,65471021,13378261,1245353,8926686,7982979,78318580,16671386,2313787,2985323,27307015,32702715,20636637,79806311,13904617,5898961,7838999,10753303,0,42053766,32828284,23649475,13590073,14339953,48156622,82202456,39235318,66465748,63912685,35114034,49623120,48881142,9542241,59839471,52722893,42240344,12437620,11734220,0,47793863,16592493,148024512,-4164065,6.492139,7.11705,7.649873,31.274326,4.770054,1.694401,2.680587,0.019074,1.743816,2.02382,18.04718,10.615087,21.087965,21.821896,2.480067,13.602331,4.000025,30.237757,2.003529,2.002293,1.448316,1.996281,-82.13324,0,0.526145,2.808176,2.959875,0,0.801755,5.270774,2.000177,3.067967,1.500559,1.172369,7.008193,1.158916,0,0,0,5.17362,11.640085,8.221343,7.706138,4.994613,3.726188,2.001373,0,-37.137417,-35.326199,-35.194801,-20.889849,-33.403481,-46.414402,-27.614788,-24.16647,-26.079584,-40.250896,-48.252575,-20.620565,-18.63356,-45.353443,32.628265,-62.315105,-29.681648,-31.166656,-31.620674,-25.001671,-43.495518,24.128326,-26.265806,-25.001671,299804
3/9/2023 0:00,956572190,107702067,300044,64438032,32290593,13578113,15666656,19163213,3915966,35298510,3801482,27920047,66305552,51816726,60733084,15993064,19592271,720197,2939253,6188648,27696697,8169544,14780812,9562616,3688806,2063988,108227,16702313,32783706,0,4321548,65499980,13385021,1245353,8934363,7982979,78318580,16697531,2313787,2985323,27307015,32737032,20636637,79848339,13924592,5904337,7847046,10764628,0,42053766,32881528,23649475,13618220,14373517,48156622,82263191,39235318,66465877,63912685,35114034,49623276,48926582,9542241,59839471,52772615,42308913,12470844,11799078,0,47793863,16592493,148160895,-4185248,6.489069,7.070048,7.583384,30.930696,3.860366,1.647863,2.677977,0.017541,1.631345,2.017453,17.878164,10.080871,21.381569,21.762838,4.030065,13.505253,3.995571,29.744797,1.995343,1.999983,1.650763,1.999247,3.089681,0,0.571484,2.877471,2.736984,0,0.792805,5.172531,2.001373,3.088023,1.501966,1.150447,6.968101,1.062782,0,0,0,4.079669,11.620185,8.181241,7.669919,4.995121,3.684869,2.001276,0,-37.16021,-35.353745,-35.209255,-20.908413,-33.40419,-46.432869,-27.628786,-24.36591,-26.054289,-40.250706,-48.226158,-20.686089,-18.691595,-45.305073,32.628265,-62.260509,-29.789385,-31.159555,-31.693579,-25.001671,-43.501682,24.128326,-26.211592,-25.001671,300044
3/10/2023 0:00,957128491,107739972,300284,64481969,32315915,13580921,15679250,19176556,3915966,35302828,3807767,27942679,66348689,51834742,60780401,16008780,19601800,720750,2954760,6188648,27708473,8174726,14791269,9572934,3688806,2063988,108227,16718643,32811304,0,4324959,65528936,13391369,1245353,8941868,7982979,78318580,16723763,2313787,2985323,27307015,32771173,20636637,79890435,13944596,5909922,7855140,10775874,0,42053766,32934405,23649475,13646172,14406845,48156622,82323519,39235318,66466005,63912685,35114034,49623432,48971705,9542241,59839471,52821991,42376988,12503831,11863456,0,47793863,16592493,148297279,-4206432,6.47934,7.050026,7.584158,31.019808,3.16518,1.64769,2.677288,0.153624,1.706522,2.020788,17.736916,10.171151,21.975346,21.83012,3.784657,13.51943,29.446348,29.743858,1.999336,1.99702,2.576629,1.998832,3.138106,0,0.601562,2.235761,2.727914,0,0.79024,5.126253,1.999573,3.118097,1.500121,1.170511,7.038272,0.964757,0,0,0,3.555622,11.640284,8.161203,7.659706,5.007469,3.66454,1.999204,0,-37.205776,-35.41695,-35.195053,-20.903765,-33.372746,-46.404922,-27.58717,-23.976534,-25.752316,-40.250629,-48.133957,-20.349411,-18.475254,-45.375546,32.628265,-62.276676,-29.814655,-31.121204,-31.784388,-25.001671,-43.51833,24.128326,-26.226145,-25.001671,300284
