Head,Time,Layer,Row,Column,NAME
115.02421776422692,2222.0,1,208,588,199-H3-2A
115.17836448076122,2251.0,1,208,588,199-H3-2A
115.14197061351084,2282.0,1,208,588,199-H3-2A
115.11081255442846,2312.0,1,208,588,199-H3-2A
115.47480306501681,2343.0,1,208,588,199-H3-2A
115.73985731367657,2373.0,1,208,588,199-H3-2A
115.78877703335773,2404.0,1,208,588,199-H3-2A
115.64610033695789,2435.0,1,208,588,199-H3-2A
115.37662873662053,2465.0,1,208,588,199-H3-2A
115.16759829551762,2496.0,1,208,588,199-H3-2A
115.13836473355668,2526.0,1,208,588,199-H3-2A
115.12707176443442,2557.0,1,208,588,199-H3-2A
115.23262334044423,2588.0,1,208,588,199-H3-2A
115.30636150800419,2616.0,1,208,588,199-H3-2A
115.16310438752745,2647.0,1,208,588,199-H3-2A
115.12272932654352,2677.0,1,208,588,199-H3-2A
115.28622853151265,2708.0,1,208,588,199-H3-2A
115.47630118594545,2738.0,1,208,588,199-H3-2A
115.47783467401273,2769.0,1,208,588,199-H3-2A
115.49027100112576,2800.0,1,208,588,199-H3-2A
115.31290676954451,2830.0,1,208,588,199-H3-2A
115.26592882617719,2861.0,1,208,588,199-H3-2A
115.26599220310449,2891.0,1,208,588,199-H3-2A
115.31125087296299,2922.0,1,208,588,199-H3-2A
115.40637388616904,2953.0,1,208,588,199-H3-2A
115.51141391059306,2981.0,1,208,588,199-H3-2A
115.51994230040361,3012.0,1,208,588,199-H3-2A
115.44852502355994,3042.0,1,208,588,199-H3-2A
115.55893454843692,3073.0,1,208,588,199-H3-2A
116.11032015257386,3103.0,1,208,588,199-H3-2A
116.2784194801354,3134.0,1,208,588,199-H3-2A
116.09822229411276,3165.0,1,208,588,199-H3-2A
115.7903209788344,3195.0,1,208,588,199-H3-2A
115.61399175519861,3226.0,1,208,588,199-H3-2A
115.52465596884312,3256.0,1,208,588,199-H3-2A
115.4832514169305,3287.0,1,208,588,199-H3-2A
115.58884056310251,3318.0,1,208,588,199-H3-2A
115.64560394046362,3346.0,1,208,588,199-H3-2A
115.61872378774257,3377.0,1,208,588,199-H3-2A
115.56248271924707,3407.0,1,208,588,199-H3-2A
115.92727776122464,3438.0,1,208,588,199-H3-2A
115.9393668529572,3468.0,1,208,588,199-H3-2A
115.89251434251898,3499.0,1,208,588,199-H3-2A
114.99188723013351,31.0,1,192,626,199-H4-12A
114.5853245615083,59.0,1,192,626,199-H4-12A
115.3717903799177,90.0,1,192,626,199-H4-12A
115.81617849560757,120.0,1,192,626,199-H4-12A
116.5422326753809,151.0,1,192,626,199-H4-12A
116.48145941232136,181.0,1,192,626,199-H4-12A
116.15843315809539,212.0,1,192,626,199-H4-12A
115.4512352471091,243.0,1,192,626,199-H4-12A
114.54392580346556,273.0,1,192,626,199-H4-12A
114.43973110060212,304.0,1,192,626,199-H4-12A
114.8026863532194,334.0,1,192,626,199-H4-12A
115.25179185765022,365.0,1,192,626,199-H4-12A
115.67524907448312,396.0,1,192,626,199-H4-12A
115.9628037548076,424.0,1,192,626,199-H4-12A
115.76485735845402,455.0,1,192,626,199-H4-12A
115.40312335211405,485.0,1,192,626,199-H4-12A
115.4621464998342,516.0,1,192,626,199-H4-12A
115.35777330117702,546.0,1,192,626,199-H4-12A
115.11069243206887,577.0,1,192,626,199-H4-12A
115.1240354265594,608.0,1,192,626,199-H4-12A
114.45585901268765,638.0,1,192,626,199-H4-12A
114.34093679650847,669.0,1,192,626,199-H4-12A
114.74635685943038,699.0,1,192,626,199-H4-12A
114.80434316143811,730.0,1,192,626,199-H4-12A
114.95045475563718,761.0,1,192,626,199-H4-12A
115.04574242236176,790.0,1,192,626,199-H4-12A
115.32264064353096,821.0,1,192,626,199-H4-12A
115.99534054571114,851.0,1,192,626,199-H4-12A
115.80559275689862,882.0,1,192,626,199-H4-12A
115.63812099026913,912.0,1,192,626,199-H4-12A
115.31809054174973,943.0,1,192,626,199-H4-12A
114.9698237324523,974.0,1,192,626,199-H4-12A
114.35713612239518,1004.0,1,192,626,199-H4-12A
114.47765522814476,1035.0,1,192,626,199-H4-12A
114.97823195466717,1065.0,1,192,626,199-H4-12A
115.32267319823438,1096.0,1,192,626,199-H4-12A
115.50791730396637,1127.0,1,192,626,199-H4-12A
115.39152503180634,1155.0,1,192,626,199-H4-12A
115.93061238419713,1186.0,1,192,626,199-H4-12A
116.72377924416311,1216.0,1,192,626,199-H4-12A
117.1853014702845,1247.0,1,192,626,199-H4-12A
117.03494312635127,1277.0,1,192,626,199-H4-12A
115.62844757464298,1308.0,1,192,626,199-H4-12A
114.94629405881012,1339.0,1,192,626,199-H4-12A
114.55899788740156,1369.0,1,192,626,199-H4-12A
114.16274411653498,1400.0,1,192,626,199-H4-12A
114.41903617149725,1430.0,1,192,626,199-H4-12A
114.92666061145084,1461.0,1,192,626,199-H4-12A
115.4045083440418,1492.0,1,192,626,199-H4-12A
115.86167336037107,1520.0,1,192,626,199-H4-12A
115.36361819748959,1551.0,1,192,626,199-H4-12A
115.78744100157655,1581.0,1,192,626,199-H4-12A
117.68947399772622,1612.0,1,192,626,199-H4-12A
116.49936969734706,1642.0,1,192,626,199-H4-12A
