"NAME"|"EVENT"|"VAL"|"TYPE"|"EASTING"|"NORTHING"
"199-D2-11"|3/15/2022 7:32:00|119.123|"MAN"|573328.160|151120.730
"199-D5-19"|3/15/2022 7:37:00|118.878|"MAN"|573849.120|151243.190
"199-D5-18"|3/15/2022 7:41:00|118.784|"MAN"|573861.700|151325.180
"199-H4-91"|3/15/2022 7:43:00|115.214|"MAN"|578126.580|152524.100
"199-D5-17"|3/15/2022 7:43:00|119.100|"MAN"|573730.520|151322.830
"199-H3-30"|3/15/2022 7:48:00|115.154|"MAN"|578100.230|152712.090
"199-D5-141"|3/15/2022 7:50:00|118.425|"MAN"|573243.430|151424.510
"199-H3-13"|3/15/2022 7:55:00|113.572|"MAN"|577950.580|152815.480
"199-D5-142"|3/15/2022 7:55:00|118.694|"MAN"|573791.870|151563.260
"199-D5-16"|3/15/2022 7:58:00|118.474|"MAN"|573917.450|151652.510
"199-H4-90"|3/15/2022 7:59:00|115.011|"MAN"|577922.940|152592.590
"199-D5-15"|3/15/2022 8:02:00|118.459|"MAN"|573738.610|151673.750
"199-D5-14"|3/15/2022 8:05:00|118.116|"MAN"|573789.632|151787.990
"199-H3-12"|3/15/2022 8:06:00|113.644|"MAN"|577842.320|152838.620
"199-D8-5"|3/15/2022 8:14:00|117.061|"MAN"|573537.146|152243.497
"199-H2-1"|3/15/2022 8:17:00|115.571|"MAN"|577752.310|153239.890
"199-D8-4"|3/15/2022 8:19:00|117.300|"MAN"|573447.185|152090.212
"199-H3-32"|3/15/2022 8:24:00|115.233|"MAN"|577709.810|153063.500
"199-D8-54A"|3/15/2022 8:24:00|117.720|"MAN"|573781.170|152408.030
"199-D8-71"|3/15/2022 8:28:00|117.717|"MAN"|573837.097|152429.388
"199-D8-70"|3/15/2022 8:31:00|117.733|"MAN"|573942.097|152508.741
"199-H3-10"|3/15/2022 8:35:00|114.558|"MAN"|577545.140|152723.520
"199-D8-101"|3/15/2022 8:35:00|117.766|"MAN"|574069.460|152262.430
"199-D7-7"|3/15/2022 8:40:00|117.755|"MAN"|574433.170|152667.900
"199-H4-94"|3/15/2022 8:43:00|115.486|"MAN"|577243.910|153068.670
"199-D11-1"|3/15/2022 8:46:00|117.694|"MAN"|574429.620|152988.340
"199-H6-9"|3/15/2022 8:56:00|115.249|"MAN"|578240.370|152235.500
"199-H3-34"|3/15/2022 9:12:00|115.392|"MAN"|577552.950|153178.110
"699-97-43C"|3/15/2022 9:21:00|116.242|"MAN"|576857.310|152980.670
"199-H1-50"|3/15/2022 9:25:00|115.972|"MAN"|576878.890|153481.090
"699-100-43B"|3/15/2022 9:35:00|116.246|"MAN"|576675.900|154008.650
"699-99-42B"|3/15/2022 9:43:00|116.061|"MAN"|577010.230|153761.020
"699-99-44"|3/15/2022 9:54:00|116.405|"MAN"|576458.770|153592.400
"699-95-45C"|3/15/2022 10:17:00|117.093|"MAN"|576257.190|152576.180
"699-95-48B"|3/15/2022 10:23:00|117.634|"MAN"|575235.980|152338.990
"699-95-48C"|3/15/2022 10:36:00|117.614|"MAN"|575231.700|152573.730
"699-95-48"|3/15/2022 10:43:00|118.057|"MAN"|575253.420|152323.050
"699-97-48B"|3/15/2022 10:50:00|117.911|"MAN"|575247.590|152909.760
"699-97-48C"|3/15/2022 10:53:00|117.629|"MAN"|575245.390|152909.660
"199-H7-1"|3/15/2022 11:27:00|117.321|"MAN"|575643.150|153389.040
"699-97-45B"|3/15/2022 11:33:00|117.264|"MAN"|576049.340|152979.410
"699-97-47D"|3/15/2022 11:37:00|117.435|"MAN"|575687.520|152937.650
"699-97-60"|3/15/2022 11:42:00|117.476|"MAN"|575682.050|152794.990
"699-98-50"|3/15/2022 11:55:00|117.598|"MAN"|574812.500|153319.890
"699-98-49A"|3/15/2022 12:01:00|117.709|"MAN"|574823.368|153310.153
"699-98-51"|3/15/2022 12:21:00|117.721|"MAN"|574339.320|153302.710
"699-101-45"|3/15/2022 12:33:00|116.607|"MAN"|576032.400|154124.170
"699-101-48B"|3/15/2022 13:03:00|116.921|"MAN"|575283.678|154404.019
"699-99-41"|3/15/2022 13:24:00|115.921|"MAN"|577283.990|153590.740
"199-N-51"|3/16/2022 8:35:00|118.487|"MAN"|571796.100|150496.966
"199-N-50"|3/16/2022 8:40:00|118.548|"MAN"|572090.901|150298.790
"199-N-14"|3/16/2022 8:44:00|118.602|"MAN"|571713.100|150243.370
"199-D4-15"|3/16/2022 10:10:00|118.142|"MAN"|572936.636|151424.862
"199-D4-22"|3/16/2022 10:27:00|117.633|"MAN"|572788.453|151539.293
"199-D4-23"|3/16/2022 10:32:00|117.856|"MAN"|572672.455|151592.870
"199-D5-36"|3/16/2022 10:39:00|117.876|"MAN"|572909.823|151746.320
"199-D5-37"|3/16/2022 10:43:00|117.929|"MAN"|573092.236|151916.365
"199-D8-54B"|3/16/2022 10:50:00|117.801|"MAN"|573768.240|152398.650
"699-96-52B"|3/16/2022 10:57:00|117.583|"MAN"|573910.160|152656.220
"699-95-51"|3/16/2022 11:04:00|118.053|"MAN"|574439.500|152528.590
"699-97-51A"|3/16/2022 11:09:00|117.745|"MAN"|574468.122|153122.092
"699-93-48A"|3/16/2022 11:28:00|118.198|"MAN"|575094.127|151795.301
"199-D6-3"|3/16/2022 11:35:00|118.451|"MAN"|574159.090|151643.850
"199-D5-133"|3/16/2022 11:41:00|119.021|"MAN"|573731.550|151497.370
"199-D5-13"|3/16/2022 11:49:00|117.174|"MAN"|573535.527|151955.183
"199-D5-106"|3/16/2022 11:55:00|118.732|"MAN"|573503.740|151597.970
"199-D5-33"|3/16/2022 12:02:00|118.118|"MAN"|573095.030|151714.540
"199-D5-38"|3/16/2022 12:08:00|118.047|"MAN"|572996.824|151545.593
"199-D5-40"|3/16/2022 12:13:00|118.653|"MAN"|573003.258|151272.017
"199-D4-20"|3/16/2022 12:22:00|118.523|"MAN"|572794.042|151257.474
"199-D5-43"|3/16/2022 12:30:00|118.665|"MAN"|573179.976|151269.430
"199-H4-15CP"|3/17/2022 8:04:00|145.946|"MAN"|577907.681|153059.983
"199-H4-15CR"|3/17/2022 8:22:00|114.984|"MAN"|577907.681|153059.983
"199-H4-15CS"|3/17/2022 8:24:00|114.966|"MAN"|577907.681|153059.983
"199-H4-2"|3/17/2022 8:46:00|146.180|"MAN"|578093.552|152501.475
"199-D4-13"|3/17/2022 9:12:00|118.135|"MAN"|572665.855|151424.474
"699-91-46A"|3/17/2022 9:40:00|118.180|"MAN"|575910.950|151156.642
"699-90-45"|3/17/2022 9:48:00|118.093|"MAN"|576169.250|151024.529
"699-95-48B"|4/13/2022 7:00:00|117.503|"MAN"|575235.980|152338.990
"699-95-48C"|4/13/2022 7:41:00|117.473|"MAN"|575231.700|152573.730
"699-97-47D"|4/13/2022 8:31:00|117.303|"MAN"|575687.520|152937.650
"199-H3-30"|4/13/2022 9:19:00|114.794|"MAN"|578100.230|152712.090
"699-96-42B"|4/13/2022 10:07:00|115.470|"MAN"|577211.440|152701.820
"199-N-14"|5/3/2022 7:55:00|118.081|"MAN"|571713.100|150243.370
"199-N-51"|5/3/2022 7:59:00|116.992|"MAN"|571796.100|150496.966
"199-N-50"|5/3/2022 8:03:00|118.035|"MAN"|572090.901|150298.790
"199-N-92A"|5/3/2022 8:14:00|117.802|"MAN"|571647.420|150383.528
"199-H3-31"|5/12/2022 8:47:00|115.031|"MAN"|578150.810|152364.010
"199-D7-7"|5/12/2022 9:43:00|117.539|"MAN"|574433.170|152667.900
"199-D11-1"|5/12/2022 10:18:00|117.281|"MAN"|574429.620|152988.340
"199-D8-54B"|5/18/2022 6:51:00|117.972|"MAN"|573768.240|152398.650
"199-D1-1"|5/18/2022 7:26:00|117.849|"MAN"|573381.000|151558.000
"199-D2-14"|5/18/2022 8:12:00|118.638|"MAN"|573504.050|151518.910
"199-H6-9"|5/18/2022 9:08:00|115.116|"MAN"|578240.370|152235.500
"699-98-50"|5/19/2022 7:09:00|117.435|"MAN"|574812.500|153319.890
"199-H3-13"|5/23/2022 7:10:00|113.605|"MAN"|577950.580|152815.480
"199-H3-32"|5/23/2022 9:35:00|115.201|"MAN"|577709.810|153063.500
"199-H3-34"|5/23/2022 9:57:00|115.243|"MAN"|577552.950|153178.110
"199-H4-12A"|5/23/2022 10:44:00|115.775|"MAN"|578009.151|152912.729
"199-H4-15CS"|5/24/2022 8:06:00|115.818|"MAN"|577907.681|153059.983
"199-H2-1"|5/24/2022 9:02:00|116.050|"MAN"|577752.310|153239.890
"199-H1-50"|5/24/2022 9:59:00|115.942|"MAN"|576878.890|153481.090
"199-H4-94"|5/24/2022 10:51:00|115.444|"MAN"|577243.910|153068.670
"199-H4-84"|6/8/2022 7:10:00|115.198|"MAN"|577902.580|152848.730
"199-H4-88"|6/8/2022 7:49:00|115.091|"MAN"|577850.510|152833.590
"199-H4-89"|6/8/2022 8:24:00|115.761|"MAN"|577923.320|152893.980
"199-H4-85"|6/8/2022 9:34:00|116.483|"MAN"|577980.020|152880.810
"699-97-47D"|7/7/2022 7:01:00|117.986|"MAN"|575687.520|152937.650
"699-88-41A"|7/7/2022 7:59:00|116.878|"MAN"|577406.820|150957.600
"699-93-37A"|7/7/2022 8:08:00|116.126|"MAN"|578449.320|151455.620
"199-H4-91"|7/7/2022 8:17:00|116.376|"MAN"|578126.580|152524.100
"699-95-48C"|7/7/2022 8:17:00|118.137|"MAN"|575231.700|152573.730
"199-H2-1"|7/7/2022 8:26:00|116.844|"MAN"|577752.310|153239.890
"699-99-41"|7/7/2022 8:36:00|117.069|"MAN"|577283.990|153590.740
"699-99-42B"|7/7/2022 8:46:00|117.223|"MAN"|577010.230|153761.020
"699-100-43B"|7/7/2022 8:53:00|117.387|"MAN"|576675.900|154008.650
"699-95-48B"|7/7/2022 8:55:00|118.144|"MAN"|575235.980|152338.990
"199-H1-50"|7/7/2022 9:07:00|117.250|"MAN"|576878.890|153481.090
"699-98-43"|7/7/2022 9:11:00|117.195|"MAN"|576863.240|153371.370
"699-97-41"|7/7/2022 9:17:00|116.455|"MAN"|577217.500|153090.380
"199-H3-10"|7/7/2022 9:24:00|115.668|"MAN"|577545.140|152723.520
"199-H3-32"|7/7/2022 9:30:00|116.559|"MAN"|577709.810|153063.500
"199-H3-13"|7/7/2022 9:36:00|115.160|"MAN"|577950.580|152815.480
"199-H3-12"|7/7/2022 9:41:00|115.277|"MAN"|577842.320|152838.620
"199-H4-90"|7/7/2022 9:47:00|116.149|"MAN"|577922.940|152592.590
"199-H3-30"|7/7/2022 9:55:00|116.452|"MAN"|578100.230|152712.090
"699-94-41"|7/7/2022 10:03:00|115.967|"MAN"|577223.050|152111.680
"699-94-43"|7/7/2022 10:11:00|116.964|"MAN"|576625.600|152087.900
"699-97-43C"|7/7/2022 10:17:00|116.853|"MAN"|576857.310|152980.670
"699-95-45"|7/7/2022 10:21:00|117.675|"MAN"|576257.000|152556.280
"699-95-45C"|7/7/2022 10:24:00|117.495|"MAN"|576257.190|152576.180
"699-97-48B"|7/7/2022 10:31:00|118.291|"MAN"|575247.590|152909.760
"699-97-48C"|7/7/2022 10:32:00|118.211|"MAN"|575245.390|152909.660
"699-97-47B"|7/7/2022 10:36:00|118.251|"MAN"|575408.550|153265.290
"199-H7-1"|7/7/2022 10:40:00|118.134|"MAN"|575643.150|153389.040
"699-97-45"|7/7/2022 10:44:00|117.761|"MAN"|576051.700|152978.950
"699-97-45B"|7/7/2022 10:45:00|117.771|"MAN"|576049.340|152979.410
"699-97-60"|7/7/2022 10:49:00|117.977|"MAN"|575682.050|152794.990
"699-101-45"|7/7/2022 10:55:00|117.724|"MAN"|576032.400|154124.170
"699-99-44"|7/7/2022 11:01:00|117.620|"MAN"|576458.770|153592.400
"699-98-49A"|7/7/2022 11:08:00|118.715|"MAN"|574823.368|153310.153
"699-98-51"|7/7/2022 11:13:00|118.849|"MAN"|574339.320|153302.710
"699-95-51"|7/7/2022 11:21:00|118.711|"MAN"|574439.500|152528.590
"699-96-52B"|7/7/2022 11:25:00|118.790|"MAN"|573910.160|152656.220
"199-D5-141"|7/11/2022 7:26:00|119.167|"MAN"|573243.430|151424.510
"199-D5-41"|7/11/2022 7:35:00|118.306|"MAN"|573358.160|151792.191
"199-D2-14"|7/11/2022 7:47:00|118.880|"MAN"|573504.050|151518.910
"199-D5-38"|7/11/2022 7:56:00|118.274|"MAN"|572996.824|151545.593
"199-D1-1"|7/11/2022 8:02:00|118.300|"MAN"|573381.000|151558.000
"199-D5-97"|7/11/2022 8:10:00|118.631|"MAN"|573250.110|151302.470
"199-D5-43"|7/11/2022 8:14:00|118.883|"MAN"|573179.976|151269.430
"199-D5-33"|7/11/2022 8:21:00|118.448|"MAN"|573095.030|151714.540
"199-D5-37"|7/11/2022 8:27:00|118.707|"MAN"|573092.236|151916.365
"199-D5-126"|7/11/2022 8:36:00|118.125|"MAN"|573705.710|151843.280
"199-D5-134"|7/11/2022 8:40:00|118.925|"MAN"|573675.320|151862.460
"199-D5-13"|7/11/2022 8:44:00|117.643|"MAN"|573535.527|151955.183
"199-D5-14"|7/11/2022 8:50:00|118.310|"MAN"|573789.632|151787.990
"199-D5-133"|7/11/2022 8:57:00|119.184|"MAN"|573731.550|151497.370
"199-D5-17"|7/11/2022 9:01:00|119.139|"MAN"|573730.520|151322.830
"199-D5-19"|7/11/2022 9:04:00|118.982|"MAN"|573849.120|151243.190
"199-D6-3"|7/11/2022 9:10:00|118.718|"MAN"|574159.090|151643.850
"199-D5-36"|7/11/2022 9:17:00|118.506|"MAN"|572909.823|151746.320
"199-D4-21"|7/11/2022 9:22:00|118.455|"MAN"|572778.845|151569.801
"199-D4-23"|7/11/2022 9:26:00|119.119|"MAN"|572672.455|151592.870
"199-D4-15"|7/11/2022 9:31:00|118.403|"MAN"|572936.636|151424.862
"199-D4-13"|7/11/2022 9:35:00|119.059|"MAN"|572665.855|151424.474
"199-D4-19"|7/11/2022 9:40:00|119.546|"MAN"|572559.349|151282.037
"199-D8-5"|7/11/2022 9:42:00|118.067|"MAN"|573537.146|152243.497
"199-D4-20"|7/11/2022 9:45:00|119.167|"MAN"|572794.042|151257.474
"199-D4-86"|7/11/2022 9:50:00|119.668|"MAN"|572389.064|151202.144
"199-D8-54B"|7/11/2022 9:51:00|118.929|"MAN"|573768.240|152398.650
"199-D8-54A"|7/11/2022 9:56:00|118.943|"MAN"|573781.170|152408.030
"199-D3-5"|7/11/2022 10:00:00|119.566|"MAN"|572787.660|150994.540
"199-D8-101"|7/11/2022 10:03:00|118.799|"MAN"|574069.460|152262.430
"199-D8-71"|7/11/2022 10:14:00|118.947|"MAN"|573837.097|152429.388
"199-D3-2"|7/11/2022 10:23:00|119.630|"MAN"|572453.955|151165.653
"199-D8-70"|7/11/2022 10:23:00|118.916|"MAN"|573942.097|152508.741
"199-D2-11"|7/11/2022 10:30:00|119.310|"MAN"|573328.160|151120.730
"199-D8-93"|7/11/2022 10:35:00|118.863|"MAN"|574148.700|153085.800
"699-96-44"|7/11/2022 10:48:00|116.683|"MAN"|576773.100|152608.210
"199-H5-1A"|7/11/2022 10:53:00|115.938|"MAN"|577650.080|152257.724
"199-H4-47"|7/11/2022 11:01:00|116.214|"MAN"|577891.179|152553.297
"199-H4-12B"|7/11/2022 11:11:00|117.015|"MAN"|578004.385|152918.467
"199-H4-5"|7/11/2022 11:18:00|116.806|"MAN"|577944.937|152939.783
"199-H4-15B"|7/11/2022 11:26:00|117.051|"MAN"|577899.598|153059.548
"199-H4-10"|7/11/2022 11:33:00|117.140|"MAN"|577827.209|153155.813
"199-H1-7"|7/11/2022 11:41:00|116.869|"MAN"|577629.600|153172.100
"199-H4-8"|7/11/2022 11:52:00|116.592|"MAN"|577860.691|152921.704
"199-H4-84"|7/11/2022 12:01:00|116.430|"MAN"|577902.580|152848.730
"199-H4-11"|7/11/2022 12:10:00|116.999|"MAN"|578141.906|152728.433
"199-H4-83"|7/11/2022 12:14:00|116.607|"MAN"|578135.040|152634.010
"199-H4-13"|7/11/2022 12:21:00|116.995|"MAN"|578219.304|152595.273
"199-H6-3"|7/11/2022 12:27:00|116.015|"MAN"|578340.400|151929.350
"199-H3-2B"|7/11/2022 12:36:00|116.319|"MAN"|577628.271|152757.164
"699-96-42B"|7/26/2022 10:55:00|116.331|"MAN"|577211.440|152701.820
"199-H6-9"|8/4/2022 7:08:00|115.984|"MAN"|578240.370|152235.500
"199-H3-34"|8/4/2022 8:00:00|116.146|"MAN"|577552.950|153178.110
"199-H4-94"|8/4/2022 8:51:00|116.347|"MAN"|577243.910|153068.670
"199-D1-1"|8/4/2022 9:39:00|118.434|"MAN"|573381.000|151558.000
"199-D2-14"|8/4/2022 10:17:00|119.027|"MAN"|573504.050|151518.910
"699-98-50"|8/15/2022 9:09:00|117.968|"MAN"|574812.500|153319.890
"199-D11-1"|8/15/2022 9:41:00|118.029|"MAN"|574429.620|152988.340
"199-D7-7"|8/15/2022 10:17:00|118.082|"MAN"|574433.170|152667.900
"199-H3-31"|8/16/2022 7:17:00|115.886|"MAN"|578150.810|152364.010
"199-N-92A"|8/25/2022 7:05:00|118.642|"MAN"|571647.420|150383.528
"199-N-50"|8/25/2022 7:08:00|118.882|"MAN"|572090.901|150298.790
"199-N-342"|8/25/2022 7:27:00|118.682|"MAN"|571623.930|150349.470
"199-N-367"|8/25/2022 7:47:00|118.684|"MAN"|571611.380|150340.410
"199-N-51"|8/25/2022 8:07:00|118.753|"MAN"|571796.100|150496.966
"199-N-366"|8/25/2022 8:09:00|118.671|"MAN"|571594.870|150317.840
"199-N-365"|8/25/2022 8:30:00|118.690|"MAN"|571583.770|150296.660
"199-N-14"|8/25/2022 8:30:00|118.985|"MAN"|571713.100|150243.370
"199-N-364"|8/25/2022 9:02:00|118.708|"MAN"|571569.710|150273.490
"199-N-363"|8/25/2022 9:23:00|118.670|"MAN"|571554.650|150249.900
"199-N-185"|8/25/2022 9:44:00|118.685|"MAN"|571546.330|150237.980
"199-N-362"|8/29/2022 11:53:00|118.179|"MAN"|571538.550|150228.080
"199-H3-15"|9/29/2022 6:53:00|114.709|"MAN"|578256.530|152489.190
"199-D5-141"|10/4/2022 8:55:00|117.697|"MAN"|573243.430|151424.510
"199-D8-101"|10/4/2022 10:45:00|117.179|"MAN"|574069.460|152262.430
"199-D1-1"|10/7/2022 7:59:00|117.731|"MAN"|573381.000|151558.000
"199-D2-14"|10/7/2022 8:13:00|118.811|"MAN"|573504.050|151518.910
"199-D4-23"|10/7/2022 8:20:00|117.069|"MAN"|572672.455|151592.870
"199-D4-21"|10/7/2022 8:27:00|117.242|"MAN"|572778.845|151569.801
"199-D4-15"|10/7/2022 8:32:00|117.964|"MAN"|572936.636|151424.862
"199-D4-20"|10/7/2022 8:36:00|118.300|"MAN"|572794.042|151257.474
"199-N-92A"|10/7/2022 9:35:00|117.283|"MAN"|571647.420|150383.528
"199-N-51"|10/7/2022 9:42:00|117.727|"MAN"|571796.100|150496.966
"199-N-50"|10/7/2022 9:45:00|117.958|"MAN"|572090.901|150298.790
"199-N-14"|10/7/2022 9:55:00|117.966|"MAN"|571713.100|150243.370
"199-H4-8"|10/11/2022 7:12:00|114.706|"MAN"|577860.691|152921.704
"199-H4-84"|10/11/2022 7:38:00|114.860|"MAN"|577902.580|152848.730
"199-H4-88"|10/11/2022 8:02:00|115.051|"MAN"|577850.510|152833.590
"199-H4-85"|10/11/2022 9:01:00|114.221|"MAN"|577980.020|152880.810
"199-H3-30"|10/11/2022 10:02:00|114.234|"MAN"|578100.230|152712.090
"699-95-48C"|10/19/2022 7:08:00|117.464|"MAN"|575231.700|152573.730
"699-95-48B"|10/19/2022 8:28:00|117.452|"MAN"|575235.980|152338.990
"699-97-47D"|10/19/2022 9:20:00|117.287|"MAN"|575687.520|152937.650
"199-D4-86"|10/20/2022 6:57:00|117.633|"MAN"|572389.064|151202.144
"199-D5-36"|10/20/2022 7:05:00|117.284|"MAN"|572909.823|151746.320
"199-D5-38"|10/20/2022 7:09:00|117.684|"MAN"|572996.824|151545.593
"199-D5-43"|10/20/2022 7:13:00|118.583|"MAN"|573179.976|151269.430
"199-D5-97"|10/20/2022 7:15:00|118.440|"MAN"|573250.110|151302.470
"199-D5-19"|10/20/2022 7:20:00|118.984|"MAN"|573849.120|151243.190
"199-D5-17"|10/20/2022 7:22:00|119.081|"MAN"|573730.520|151322.830
"199-D5-133"|10/20/2022 7:25:00|119.063|"MAN"|573731.550|151497.370
"199-D5-106"|10/20/2022 7:31:00|118.815|"MAN"|573503.740|151597.970
"199-D5-41"|10/20/2022 7:34:00|117.443|"MAN"|573358.160|151792.191
"199-D5-33"|10/20/2022 7:40:00|117.538|"MAN"|573095.030|151714.540
"199-D5-37"|10/20/2022 7:46:00|117.201|"MAN"|573092.236|151916.365
"199-D8-5"|10/20/2022 7:50:00|116.481|"MAN"|573537.146|152243.497
"199-D5-126"|10/20/2022 7:55:00|117.879|"MAN"|573705.710|151843.280
"199-D5-13"|10/20/2022 8:00:00|116.925|"MAN"|573535.527|151955.183
"199-D8-101"|10/20/2022 8:15:00|116.999|"MAN"|574069.460|152262.430
"199-D3-5"|10/20/2022 8:25:00|117.856|"MAN"|572787.660|150994.540
"199-D3-2"|10/20/2022 8:31:00|117.895|"MAN"|572453.955|151165.653
"199-D2-11"|10/20/2022 8:38:00|119.072|"MAN"|573328.160|151120.730
"199-D5-14"|10/20/2022 8:45:00|118.149|"MAN"|573789.632|151787.990
"199-D8-54A"|10/20/2022 8:49:00|116.756|"MAN"|573781.170|152408.030
"199-D8-71"|10/20/2022 8:53:00|116.740|"MAN"|573837.097|152429.388
"199-D8-70"|10/20/2022 8:55:00|116.799|"MAN"|573942.097|152508.741
"699-96-52B"|10/20/2022 8:59:00|116.774|"MAN"|573910.160|152656.220
"699-95-51"|10/20/2022 9:02:00|117.837|"MAN"|574439.500|152528.590
"699-98-51"|10/20/2022 9:07:00|117.222|"MAN"|574339.320|153302.710
"199-D8-93"|10/20/2022 9:10:00|116.957|"MAN"|574148.700|153085.800
"699-98-49A"|10/20/2022 9:15:00|117.437|"MAN"|574823.368|153310.153
"699-97-48B"|10/20/2022 9:21:00|117.856|"MAN"|575247.590|152909.760
"699-97-48C"|10/20/2022 9:23:00|117.501|"MAN"|575245.390|152909.660
"699-97-45"|10/20/2022 9:39:00|117.538|"MAN"|576051.700|152978.950
"699-97-45B"|10/20/2022 9:42:00|117.149|"MAN"|576049.340|152979.410
"699-97-60"|10/20/2022 9:47:00|117.373|"MAN"|575682.050|152794.990
"699-101-45"|10/20/2022 9:54:00|115.361|"MAN"|576032.400|154124.170
"699-99-44"|10/20/2022 10:04:00|115.904|"MAN"|576458.770|153592.400
"699-98-43"|10/20/2022 10:09:00|115.896|"MAN"|576863.240|153371.370
"699-99-41"|10/20/2022 10:16:00|114.854|"MAN"|577283.990|153590.740
"699-99-42B"|10/20/2022 10:22:00|115.206|"MAN"|577010.230|153761.020
"699-100-43B"|10/20/2022 10:29:00|115.093|"MAN"|576675.900|154008.650
"699-97-41"|10/20/2022 10:38:00|115.623|"MAN"|577217.500|153090.380
"699-97-43C"|10/20/2022 10:45:00|116.384|"MAN"|576857.310|152980.670
"699-95-45C"|10/20/2022 10:48:00|117.083|"MAN"|576257.190|152576.180
"699-95-45"|10/20/2022 10:50:00|117.787|"MAN"|576257.000|152556.280
"699-94-43"|10/20/2022 10:55:00|117.150|"MAN"|576625.600|152087.900
"699-94-41"|10/20/2022 11:00:00|116.189|"MAN"|577223.050|152111.680
"699-93-37A"|10/20/2022 11:08:00|114.944|"MAN"|578449.320|151455.620
"699-88-41A"|10/20/2022 11:13:00|116.906|"MAN"|577406.820|150957.600
"699-96-52B"|10/21/2022 6:56:00|116.681|"MAN"|573910.160|152656.220
"699-94-41"|10/21/2022 6:57:00|116.186|"MAN"|577223.050|152111.680
"699-89-35"|10/21/2022 7:15:00|114.116|"MAN"|579121.737|150543.514
"699-94-43"|10/21/2022 7:28:00|117.130|"MAN"|576625.600|152087.900
"699-97-51A"|10/21/2022 7:36:00|117.445|"MAN"|574468.122|153122.092
"699-95-45"|10/21/2022 8:12:00|117.751|"MAN"|576257.000|152556.280
"699-90-37B"|10/21/2022 8:19:00|114.892|"MAN"|578474.693|151031.322
"699-95-45C"|10/21/2022 8:38:00|117.089|"MAN"|576257.190|152576.180
"699-95-51"|10/21/2022 8:49:00|117.815|"MAN"|574439.500|152528.590
"699-93-37A"|10/21/2022 8:58:00|114.945|"MAN"|578449.320|151455.620
"699-97-41"|10/21/2022 9:11:00|115.631|"MAN"|577217.500|153090.380
"699-95-48"|10/21/2022 9:25:00|118.049|"MAN"|575253.420|152323.050
"699-98-49A"|10/21/2022 10:04:00|117.438|"MAN"|574823.368|153310.153
"699-88-41"|10/21/2022 10:27:00|117.319|"MAN"|577221.545|150333.764
"699-97-48B"|10/23/2022 9:51:00|117.831|"MAN"|575247.590|152909.760
"699-97-45"|10/23/2022 11:15:00|117.548|"MAN"|576051.700|152978.950
"699-99-44"|10/24/2022 8:54:00|115.911|"MAN"|576458.770|153592.400
"699-100-43B"|10/24/2022 9:32:00|115.096|"MAN"|576675.900|154008.650
"699-98-43"|10/24/2022 9:57:00|115.863|"MAN"|576863.240|153371.370
"699-101-48B"|10/24/2022 10:24:00|115.459|"MAN"|575283.678|154404.019
"699-99-41"|10/24/2022 10:32:00|114.796|"MAN"|577283.990|153590.740
"199-H4-47"|10/24/2022 10:55:00|115.369|"MAN"|577891.179|152553.297
"199-H3-2B"|10/24/2022 11:04:00|115.474|"MAN"|577628.271|152757.164
"199-H4-85"|10/24/2022 11:19:00|114.226|"MAN"|577980.020|152880.810
"199-H4-12B"|10/24/2022 11:25:00|114.244|"MAN"|578004.385|152918.467
"199-H4-12A"|10/24/2022 11:29:00|114.241|"MAN"|578009.151|152912.729
"199-H4-84"|10/24/2022 11:37:00|114.735|"MAN"|577902.580|152848.730
"199-H4-8"|10/24/2022 11:50:00|114.607|"MAN"|577860.691|152921.704
"199-H4-5"|10/24/2022 11:56:00|114.228|"MAN"|577944.937|152939.783
"199-H4-15B"|10/24/2022 12:02:00|114.363|"MAN"|577899.598|153059.548
"199-H4-10"|10/24/2022 12:08:00|114.433|"MAN"|577827.209|153155.813
"199-H4-83"|10/24/2022 12:23:00|114.516|"MAN"|578135.040|152634.010
"199-H4-11"|10/24/2022 12:29:00|114.204|"MAN"|578141.906|152728.433
"199-H4-13"|10/24/2022 12:36:00|114.194|"MAN"|578219.304|152595.273
"199-H6-3"|10/24/2022 12:42:00|115.232|"MAN"|578340.400|151929.350
"199-H5-1A"|10/24/2022 12:53:00|115.811|"MAN"|577650.080|152257.724
"199-D4-13"|10/25/2022 6:49:00|118.299|"MAN"|572665.855|151424.474
"199-D8-70"|10/25/2022 7:05:00|116.724|"MAN"|573942.097|152508.741
"199-D4-27"|10/25/2022 7:19:00|117.230|"MAN"|572724.228|151493.480
"199-D8-71"|10/25/2022 7:40:00|116.689|"MAN"|573837.097|152429.388
"199-D4-1"|10/25/2022 8:14:00|116.958|"MAN"|572752.848|151558.893
"199-D8-54A"|10/25/2022 8:55:00|116.698|"MAN"|573781.170|152408.030
"199-D4-31"|10/25/2022 8:58:00|117.071|"MAN"|572749.468|151527.997
"199-D8-54B"|10/25/2022 9:35:00|116.924|"MAN"|573768.240|152398.650
"199-D4-50"|10/25/2022 9:35:00|117.354|"MAN"|572687.300|151454.007
"199-D8-72"|10/25/2022 10:12:00|116.483|"MAN"|573570.481|152211.774
"199-D8-94"|10/27/2022 6:55:00|116.582|"MAN"|574047.820|152949.530
"199-H3-27"|10/27/2022 7:03:00|115.264|"MAN"|577567.050|152811.140
"199-D8-93"|10/27/2022 7:24:00|116.932|"MAN"|574148.700|153085.800
