NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER
199-D5-34,2016-04-18,164.0,
199-D5-34,2016-04-25,165.0,
199-D5-34,2016-05-02,144.0,
199-D5-34,2016-05-11,149.0,
199-D5-34,2016-05-17,147.0,
199-D5-34,2016-05-23,142.0,
199-D5-34,2016-05-26,140.0,H
199-D5-34,2016-06-02,148.0,
199-D5-34,2016-06-08,140.0,
199-D5-34,2016-06-14,132.0,
199-D5-34,2016-06-20,119.0,
199-D5-34,2016-06-27,104.0,
199-D5-34,2016-07-05,132.0,
199-D5-34,2016-07-19,111.0,
199-D5-34,2016-07-25,115.0,
199-D5-34,2016-08-01,107.0,
199-D5-34,2016-08-02,115.0,
199-D5-34,2016-08-10,115.0,
199-D5-34,2016-08-15,115.0,
199-D5-34,2016-08-17,100.0,
199-D5-34,2016-08-25,105.0,
199-D5-34,2016-08-30,106.0,
199-D5-34,2016-09-06,110.0,
199-D5-34,2016-09-21,128.0,
199-D5-34,2016-09-28,88.0,
199-D5-34,2016-10-05,92.0,
199-D5-34,2016-10-12,93.0,
199-D5-34,2016-10-19,93.0,
199-D5-34,2016-10-26,94.0,
199-D5-34,2016-11-02,92.0,
199-D5-34,2016-11-09,89.0,
199-D5-34,2016-11-10,80.0,
199-D5-34,2016-11-10,89.0,
199-D5-34,2016-11-16,78.0,
199-D5-34,2016-11-21,94.0,
199-D5-34,2016-11-30,90.0,
199-D5-34,2016-12-14,85.0,
199-D5-34,2017-01-16,91.0,
199-D5-34,2017-02-02,80.0,
199-D5-34,2017-02-02,79.0,Q
199-D5-34,2017-02-02,98.0,Q
199-D5-34,2017-02-07,82.0,
199-D5-34,2017-03-20,69.0,
199-D5-34,2017-04-12,77.0,
199-D5-34,2017-05-01,79.0,
199-D5-34,2017-06-06,73.0,
199-D5-34,2017-06-06,72.0,
199-D5-34,2017-06-08,79.0,
199-D5-34,2017-07-05,70.0,
199-D5-34,2017-08-07,68.0,
199-D5-34,2017-08-15,63.0,
199-D5-34,2017-09-20,64.0,
199-D5-34,2017-10-12,78.0,
199-D5-34,2017-11-08,58.0,
199-D5-34,2017-11-08,57.0,
199-D5-34,2017-11-13,56.0,
199-D5-34,2017-12-06,71.0,
199-D5-34,2018-02-07,24.0,
199-D5-34,2018-02-07,23.0,
199-D5-34,2018-02-21,70.0,
199-D5-34,2018-03-14,77.0,
199-D5-34,2018-04-05,68.0,
199-D5-34,2018-05-10,82.0,
199-D5-34,2018-05-30,75.0,
199-D5-34,2018-05-30,73.0,
199-D5-34,2018-06-11,76.0,
199-D5-34,2018-07-09,67.0,
199-D5-34,2018-08-02,54.0,
199-D5-34,2018-08-02,52.0,
199-D5-34,2018-08-02,51.0,
199-D5-34,2018-08-06,57.0,
199-D5-34,2018-09-11,60.0,
199-D5-34,2018-10-11,44.0,
199-D5-34,2018-11-07,46.0,
199-D5-34,2018-11-29,48.0,A
199-D5-34,2018-11-29,49.0,A
199-D5-34,2018-12-03,47.0,
199-D5-34,2019-01-10,50.0,
199-D5-34,2019-02-06,40.0,
199-D5-34,2019-02-07,42.0,
199-D5-34,2019-03-06,35.0,
199-D5-34,2019-04-01,44.0,
199-D5-34,2019-05-09,42.0,
199-D5-34,2019-05-28,40.4,
199-D5-34,2019-06-17,47.0,
199-D5-34,2019-07-01,44.0,
199-D5-34,2019-08-05,42.0,
199-D5-34,2019-08-19,36.4,H
199-D5-34,2019-10-07,35.0,
199-D5-34,2019-11-07,31.0,
199-D5-34,2019-11-21,26.7,H
199-D5-34,2019-12-16,31.0,
199-D5-34,2020-01-07,20.0,
199-D5-34,2020-02-13,30.0,
199-D5-34,2020-02-25,21.6,
199-D5-34,2020-03-03,25.0,
199-D5-34,2020-08-31,18.7,
199-D5-34,2020-09-23,22.0,
199-D5-34,2020-10-15,22.0,
199-D5-34,2020-11-02,13.9,H
199-D5-34,2020-11-12,25.0,
199-D5-34,2021-01-21,14.0,
199-D5-34,2021-02-09,11.4,
199-D5-34,2021-02-10,11.0,
199-D5-34,2021-03-10,8.0,
199-D5-34,2021-04-07,9.0,
199-D5-34,2021-04-19,12.1,H
199-D5-34,2021-05-12,8.0,
199-D5-34,2021-06-02,7.0,
199-D5-34,2021-07-15,12.0,
199-D5-34,2021-08-03,11.04,
199-D5-34,2021-08-26,5.0,
199-D5-34,2021-09-23,16.0,
199-D5-34,2021-10-27,13.0,
199-D5-34,2021-11-16,14.3,
199-D5-34,2021-12-28,16.0,
199-D5-34,2023-09-28,12.0,
199-D5-34,2023-10-25,12.4,
199-D5-34,2023-11-14,11.8,
199-D5-34,2023-12-11,7.62,
199-D5-37,1999-07-06,24.0,
199-D5-37,2000-03-07,43.0,
199-D5-37,2000-06-16,47.0,
199-D5-37,2000-09-13,74.0,
199-D5-37,2001-03-01,112.0,
199-D5-37,2001-05-23,171.0,
199-D5-37,2001-05-23,175.0,
199-D5-37,2001-08-27,209.0,
199-D5-37,2002-01-31,293.0,
199-D5-37,2002-05-15,337.0,
199-D5-37,2002-08-29,264.0,
199-D5-37,2002-08-29,270.0,
199-D5-37,2002-11-14,331.0,
199-D5-37,2003-02-21,458.0,
199-D5-37,2003-05-22,489.0,
199-D5-37,2003-07-30,903.0,
199-D5-37,2003-08-22,369.0,
199-D5-37,2003-08-22,372.0,
199-D5-37,2003-09-23,338.0,
199-D5-37,2003-09-23,360.0,
199-D5-37,2003-12-03,282.0,
199-D5-37,2004-01-19,204.0,
199-D5-37,2004-02-09,177.0,
199-D5-37,2004-02-09,171.0,
199-D5-37,2004-04-19,219.0,
199-D5-37,2004-05-18,197.0,
199-D5-37,2004-05-18,199.0,
199-D5-37,2004-08-03,133.0,
199-D5-37,2004-08-04,156.0,
199-D5-37,2004-08-05,129.0,
199-D5-37,2004-08-06,112.0,
199-D5-37,2004-08-09,80.0,
199-D5-37,2004-08-10,78.0,
199-D5-37,2004-08-11,73.0,
199-D5-37,2004-08-13,69.0,
199-D5-37,2004-08-16,65.0,
199-D5-37,2004-08-17,67.0,
199-D5-37,2004-08-18,128.0,
199-D5-37,2004-08-19,56.0,
199-D5-37,2004-08-20,64.0,
199-D5-37,2004-08-23,57.0,
199-D5-37,2004-08-24,63.0,
199-D5-37,2004-08-25,61.0,
199-D5-37,2004-08-26,61.0,
199-D5-37,2004-08-27,64.0,
199-D5-37,2004-08-30,59.0,
199-D5-37,2004-08-31,56.0,
199-D5-37,2004-09-01,61.0,
199-D5-37,2004-09-02,60.0,
199-D5-37,2004-09-03,56.0,
199-D5-37,2004-09-08,51.0,
199-D5-37,2004-09-09,49.0,
199-D5-37,2004-09-10,53.0,
199-D5-37,2004-09-13,70.0,
199-D5-37,2004-09-14,51.0,
199-D5-37,2004-09-15,49.0,
199-D5-37,2004-09-17,50.0,
199-D5-37,2004-09-20,49.0,
199-D5-37,2004-09-22,57.0,
199-D5-37,2004-09-23,51.0,
199-D5-37,2004-09-24,49.0,
199-D5-37,2004-09-27,52.0,
199-D5-37,2004-09-28,49.0,
199-D5-37,2004-09-29,52.0,
199-D5-37,2004-09-30,52.0,
199-D5-37,2004-10-01,52.0,
199-D5-37,2004-10-04,57.0,
199-D5-37,2004-10-05,55.0,
199-D5-37,2004-10-06,59.0,
199-D5-37,2004-10-07,63.0,
199-D5-37,2004-10-08,50.0,
199-D5-37,2004-10-11,59.0,
199-D5-37,2004-10-12,52.0,
199-D5-37,2004-10-13,51.0,
199-D5-37,2004-10-14,49.0,
199-D5-37,2004-10-15,50.0,
199-D5-37,2004-10-18,46.0,
199-D5-37,2004-10-19,48.0,
199-D5-37,2004-10-20,45.0,
199-D5-37,2004-10-21,39.0,
199-D5-37,2004-10-25,46.0,
199-D5-37,2004-10-26,45.0,
199-D5-37,2004-10-27,42.0,
199-D5-37,2004-10-28,40.0,
199-D5-37,2004-10-29,41.0,
199-D5-37,2004-11-01,50.0,
199-D5-37,2004-11-02,60.0,
199-D5-37,2004-11-03,50.0,
199-D5-37,2004-11-10,43.0,
199-D5-37,2004-11-11,44.0,
199-D5-37,2004-11-12,68.0,
199-D5-37,2004-11-15,46.0,
199-D5-37,2004-11-16,35.0,
199-D5-37,2004-12-08,39.0,
199-D5-37,2004-12-09,36.0,
199-D5-37,2004-12-10,34.0,
199-D5-37,2004-12-13,30.0,
199-D5-37,2004-12-14,34.0,
199-D5-37,2004-12-15,42.0,
199-D5-37,2004-12-16,31.0,
199-D5-37,2004-12-20,27.0,
199-D5-37,2004-12-21,28.0,
199-D5-37,2004-12-22,29.0,
199-D5-37,2004-12-27,25.0,
199-D5-37,2005-01-24,28.0,
199-D5-37,2005-01-25,29.0,
199-D5-37,2005-01-26,26.0,
199-D5-37,2005-01-27,25.0,
199-D5-37,2005-01-31,27.0,
199-D5-37,2005-02-01,32.0,
199-D5-37,2005-02-02,35.0,
199-D5-37,2005-02-03,32.0,
199-D5-37,2005-02-04,31.0,
199-D5-37,2005-02-07,28.0,
199-D5-37,2005-02-08,30.0,
199-D5-37,2005-02-09,28.0,
199-D5-37,2005-02-10,29.0,
199-D5-37,2005-02-11,33.0,
199-D5-37,2005-02-14,31.0,
199-D5-37,2005-02-15,37.0,
199-D5-37,2005-02-16,30.0,
199-D5-37,2005-02-17,29.0,
199-D5-37,2005-02-18,38.0,
199-D5-37,2005-02-21,25.0,
199-D5-37,2005-02-22,35.0,
199-D5-37,2005-02-23,29.0,
199-D5-37,2005-02-24,34.0,
199-D5-37,2005-02-25,28.0,
199-D5-37,2005-02-28,30.0,
199-D5-37,2005-03-01,25.0,
199-D5-37,2005-03-02,27.0,
199-D5-37,2005-03-03,29.0,
199-D5-37,2005-03-04,32.0,
199-D5-37,2005-03-07,34.0,
199-D5-37,2005-03-08,30.0,
199-D5-37,2005-03-09,30.0,
199-D5-37,2005-03-10,32.0,
199-D5-37,2005-03-11,32.0,
199-D5-37,2005-03-14,33.0,
199-D5-37,2005-03-15,14.0,
199-D5-37,2005-03-16,27.0,
199-D5-37,2005-03-17,30.0,
199-D5-37,2005-03-18,35.0,
199-D5-37,2005-03-21,31.0,
199-D5-37,2005-03-22,36.0,
199-D5-37,2005-03-23,32.0,
199-D5-37,2005-03-24,34.0,
199-D5-37,2005-03-25,38.0,
199-D5-37,2005-03-28,35.0,
199-D5-37,2005-03-29,35.0,
199-D5-37,2005-03-30,32.0,
199-D5-37,2005-03-31,34.0,
199-D5-37,2005-04-01,24.0,
199-D5-37,2005-04-04,24.0,
199-D5-37,2005-04-05,32.0,
199-D5-37,2005-04-06,24.0,
199-D5-37,2005-04-07,35.0,
199-D5-37,2005-04-08,36.0,
199-D5-37,2005-04-11,34.0,
199-D5-37,2005-04-12,32.0,
199-D5-37,2005-04-13,34.0,
199-D5-37,2005-04-14,34.0,
199-D5-37,2005-04-15,34.0,
199-D5-37,2005-04-18,35.0,
199-D5-37,2005-04-19,33.0,
199-D5-37,2005-04-20,34.0,
199-D5-37,2005-04-21,24.0,
199-D5-37,2005-04-22,25.0,
199-D5-37,2005-04-25,25.0,
199-D5-37,2005-04-26,37.0,
199-D5-37,2005-04-27,28.0,
199-D5-37,2005-04-28,30.0,
199-D5-37,2005-04-29,29.0,
199-D5-37,2005-05-02,36.0,
199-D5-37,2005-05-03,43.0,
199-D5-37,2005-05-04,49.0,
199-D5-37,2005-05-05,39.0,
199-D5-37,2005-05-06,36.0,
199-D5-37,2005-05-09,42.0,
199-D5-37,2005-05-10,28.0,
199-D5-37,2005-05-11,32.0,
199-D5-37,2005-05-12,26.0,
199-D5-37,2005-05-13,33.0,
199-D5-37,2005-05-16,34.0,
199-D5-37,2005-05-17,42.0,
199-D5-37,2005-05-18,43.0,
199-D5-37,2005-05-19,25.0,
199-D5-37,2005-05-20,30.0,
199-D5-37,2005-05-23,23.0,
199-D5-37,2005-05-24,31.0,
199-D5-37,2005-05-24,35.0,
199-D5-37,2005-05-24,30.0,
199-D5-37,2005-05-25,20.0,
199-D5-37,2005-05-26,30.0,
199-D5-37,2005-05-27,24.0,
199-D5-37,2005-05-31,28.0,
199-D5-37,2005-06-01,27.0,
199-D5-37,2005-06-02,20.0,
199-D5-37,2005-06-03,22.0,
199-D5-37,2005-06-06,35.0,
199-D5-37,2005-06-07,14.0,
199-D5-37,2005-06-08,25.0,
199-D5-37,2005-06-09,23.0,
199-D5-37,2005-06-10,26.0,
199-D5-37,2005-06-13,24.0,
199-D5-37,2005-06-14,24.0,
199-D5-37,2005-06-15,25.0,
199-D5-37,2005-06-16,23.0,
199-D5-37,2005-06-17,25.0,
199-D5-37,2005-06-20,25.0,
199-D5-37,2005-06-21,21.0,
199-D5-37,2005-06-22,12.0,
199-D5-37,2005-06-23,21.0,
199-D5-37,2005-06-24,22.0,
199-D5-37,2005-06-27,20.0,
199-D5-37,2005-06-28,21.0,
199-D5-37,2005-06-29,27.0,
199-D5-37,2005-07-01,35.0,
199-D5-37,2005-07-05,24.0,
199-D5-37,2005-07-06,24.0,
199-D5-37,2005-07-07,20.0,
199-D5-37,2005-07-08,21.0,
199-D5-37,2005-07-11,23.0,
199-D5-37,2005-07-12,22.0,
199-D5-37,2005-07-13,20.0,
199-D5-37,2005-07-14,13.0,
199-D5-37,2005-07-15,20.0,
199-D5-37,2005-07-18,20.0,
199-D5-37,2005-07-19,9.0,
199-D5-37,2005-07-20,22.0,
199-D5-37,2005-07-21,20.0,
199-D5-37,2005-07-22,26.0,
199-D5-37,2005-07-25,20.0,
199-D5-37,2005-07-26,19.0,
199-D5-37,2005-07-27,15.0,
199-D5-37,2005-07-28,15.0,
199-D5-37,2005-07-29,20.0,
199-D5-37,2005-08-01,21.0,
199-D5-37,2005-08-02,17.0,
199-D5-37,2005-09-20,31.0,
199-D5-37,2005-10-10,39.0,
199-D5-37,2005-10-10,38.0,
199-D5-37,2005-11-14,70.0,
199-D5-37,2006-01-09,23.0,
199-D5-37,2006-02-08,25.0,
199-D5-37,2006-04-04,30.0,
199-D5-37,2006-05-03,32.0,
199-D5-37,2006-05-03,33.0,
199-D5-37,2006-07-10,24.0,
199-D5-37,2006-08-16,15.0,
199-D5-37,2006-08-16,34.0,
199-D5-37,2006-12-12,47.0,
199-D5-37,2006-12-12,45.5,
199-D5-37,2007-04-04,43.0,
199-D5-37,2007-05-21,33.0,
199-D5-37,2007-08-30,24.0,
199-D5-37,2007-11-27,57.9,
199-D5-37,2008-02-12,50.8,
199-D5-37,2008-05-20,56.3,
199-D5-37,2008-08-13,30.8,
199-D5-37,2008-11-24,65.0,
199-D5-37,2008-11-24,70.1,
199-D5-37,2009-02-24,45.3,
199-D5-37,2009-02-24,46.6,
199-D5-37,2009-05-07,53.0,
199-D5-37,2009-05-07,54.0,
199-D5-37,2009-05-07,57.2,
199-D5-37,2009-05-07,57.1,
199-D5-37,2009-08-11,43.3,
199-D5-37,2009-08-11,42.4,
199-D5-37,2009-10-07,54.1,
199-D5-37,2009-10-07,52.2,
199-D5-37,2010-03-23,46.2,
199-D5-37,2010-03-23,48.5,
199-D5-37,2010-05-12,46.4,
199-D5-37,2010-05-12,45.1,
199-D5-37,2011-01-30,25.0,
199-D5-37,2011-02-16,16.0,
199-D5-37,2011-02-16,15.8,
199-D5-37,2011-05-16,2.1,
199-D5-37,2011-05-16,2.0,
199-D5-37,2011-08-02,4.4,
199-D5-37,2011-10-13,8.9,
199-D5-37,2012-02-16,2.0,
199-D5-37,2012-05-31,7.5,
199-D5-37,2012-06-15,7.3,
199-D5-37,2012-09-27,8.5,
199-D5-37,2013-01-15,11.0,
199-D5-37,2013-04-01,13.1,
199-D5-37,2013-07-17,10.0,
199-D5-37,2013-10-01,10.9,
199-D5-37,2014-01-31,12.4,
199-D5-37,2014-04-09,9.1,
199-D5-37,2014-07-15,8.0,
199-D5-37,2015-01-30,7.3,
199-D5-37,2015-01-30,8.1,
199-D5-37,2015-04-10,7.5,
199-D5-37,2015-04-10,8.2,
199-D5-37,2015-06-26,8.6,
199-D5-37,2015-06-26,9.2,
199-D5-37,2015-10-26,9.6,
199-D5-37,2015-10-26,9.1,
199-D5-37,2016-01-19,6.9,
199-D5-37,2016-01-19,7.7,
199-D5-37,2016-04-18,5.0,
199-D5-37,2016-04-18,5.6,
199-D5-37,2016-07-20,3.3,
199-D5-37,2016-07-20,4.1,
199-D5-37,2021-01-11,2.69,H
199-D5-37,2023-09-20,2.28,
199-D5-37,2023-10-17,12.3,
199-D5-37,2023-11-17,4.57,
199-D5-39,1999-07-07,88.0,
199-D5-39,2000-03-06,349.0,
199-D5-39,2000-06-16,1090.0,
199-D5-39,2000-09-13,1750.0,
199-D5-39,2001-03-06,694.0,
199-D5-39,2001-05-18,3640.0,
199-D5-39,2001-05-18,3600.0,
199-D5-39,2001-08-23,4750.0,
199-D5-39,2002-03-28,2020.0,
199-D5-39,2002-04-17,2830.0,
199-D5-39,2002-05-15,2090.0,
199-D5-39,2002-06-19,2230.0,
199-D5-39,2002-08-07,2320.0,
199-D5-39,2002-08-29,2830.0,
199-D5-39,2002-09-30,4540.0,
199-D5-39,2002-10-10,4650.0,
199-D5-39,2002-11-18,4710.0,
199-D5-39,2002-11-18,4650.0,
199-D5-39,2002-12-30,5300.0,
199-D5-39,2002-12-30,4570.0,
199-D5-39,2003-02-03,5250.0,
199-D5-39,2003-02-21,5440.0,
199-D5-39,2003-03-25,5090.0,
199-D5-39,2003-04-08,5110.0,
199-D5-39,2003-04-08,5150.0,
199-D5-39,2003-05-22,5050.0,
199-D5-39,2003-06-26,5030.0,
199-D5-39,2003-07-28,4900.0,
199-D5-39,2003-08-21,4960.0,
199-D5-39,2003-09-23,4250.0,
199-D5-39,2003-10-15,3820.0,
199-D5-39,2003-10-15,3830.0,
199-D5-39,2003-11-24,1820.0,
199-D5-39,2003-12-04,1560.0,
199-D5-39,2003-12-04,1530.0,
199-D5-39,2004-01-19,892.0,
199-D5-39,2004-02-09,683.0,
199-D5-39,2004-02-09,692.0,
199-D5-39,2004-03-24,497.0,
199-D5-39,2004-03-24,508.0,
199-D5-39,2004-04-19,690.0,
199-D5-39,2004-04-19,691.0,
199-D5-39,2004-05-18,824.0,
199-D5-39,2004-05-18,854.0,
199-D5-39,2004-06-30,750.0,
199-D5-39,2004-07-20,777.0,
199-D5-39,2004-08-24,1170.0,G
199-D5-39,2004-08-24,1280.0,
199-D5-39,2004-09-24,1360.0,H
199-D5-39,2004-09-28,1436.0,
199-D5-39,2004-10-07,1560.0,
199-D5-39,2004-11-18,1130.0,
199-D5-39,2005-01-24,456.0,
199-D5-39,2005-01-24,467.0,
199-D5-39,2005-02-21,378.0,
199-D5-39,2005-03-23,337.0,
199-D5-39,2005-03-23,338.0,
199-D5-39,2005-04-18,328.0,
199-D5-39,2005-04-18,349.0,
199-D5-39,2005-05-24,300.0,
199-D5-39,2005-05-24,306.0,
199-D5-39,2005-06-24,369.0,
199-D5-39,2005-06-24,389.0,
199-D5-39,2005-09-21,586.0,
199-D5-39,2005-09-29,572.0,
199-D5-39,2005-09-30,583.0,
199-D5-39,2005-10-05,627.0,
199-D5-39,2005-10-06,640.0,
199-D5-39,2005-10-07,650.0,
199-D5-39,2005-10-10,710.0,
199-D5-39,2005-10-10,693.0,
199-D5-39,2005-10-11,740.0,
199-D5-39,2005-10-13,787.0,
199-D5-39,2005-10-14,824.0,
199-D5-39,2005-10-19,827.0,
199-D5-39,2005-10-20,868.0,
199-D5-39,2005-10-21,871.0,
199-D5-39,2005-10-24,967.0,
199-D5-39,2005-10-25,934.0,
199-D5-39,2005-11-08,1073.0,
199-D5-39,2005-11-09,898.0,
199-D5-39,2005-11-09,958.0,
199-D5-39,2005-11-09,982.0,
199-D5-39,2005-11-09,870.0,
199-D5-39,2005-11-10,960.0,
199-D5-39,2005-11-11,905.0,
199-D5-39,2005-11-14,1000.0,
199-D5-39,2005-11-15,976.0,
199-D5-39,2005-11-16,925.0,
199-D5-39,2005-11-17,959.0,
199-D5-39,2005-11-18,824.0,
199-D5-39,2005-11-21,894.0,
199-D5-39,2005-11-22,896.0,
199-D5-39,2005-11-23,885.0,
199-D5-39,2005-11-28,822.0,
199-D5-39,2005-11-29,830.0,
199-D5-39,2005-11-29,852.0,
199-D5-39,2005-12-01,828.0,
199-D5-39,2005-12-02,830.0,
199-D5-39,2005-12-05,776.0,
199-D5-39,2005-12-05,756.0,
199-D5-39,2005-12-05,768.0,
199-D5-39,2005-12-06,837.0,
199-D5-39,2005-12-07,810.0,
199-D5-39,2005-12-08,828.0,
199-D5-39,2005-12-09,799.0,
199-D5-39,2005-12-12,789.0,
199-D5-39,2005-12-13,800.0,
199-D5-39,2005-12-14,802.0,
199-D5-39,2005-12-15,772.0,
199-D5-39,2005-12-16,769.0,
199-D5-39,2005-12-19,780.0,
199-D5-39,2005-12-20,785.0,
199-D5-39,2005-12-21,790.0,
199-D5-39,2005-12-22,761.0,
199-D5-39,2005-12-27,800.0,
199-D5-39,2005-12-28,795.0,
199-D5-39,2005-12-29,796.0,
199-D5-39,2005-12-30,790.0,
199-D5-39,2006-01-03,854.0,
199-D5-39,2006-01-04,844.0,
199-D5-39,2006-01-05,874.0,
199-D5-39,2006-01-09,840.0,
199-D5-39,2006-01-09,792.0,
199-D5-39,2006-01-10,830.0,
199-D5-39,2006-01-11,800.0,
199-D5-39,2006-01-12,900.0,
199-D5-39,2006-01-13,900.0,
199-D5-39,2006-01-16,920.0,
199-D5-39,2006-01-17,940.0,
199-D5-39,2006-01-18,920.0,
199-D5-39,2006-01-19,980.0,
199-D5-39,2006-01-20,940.0,
199-D5-39,2006-01-23,960.0,
199-D5-39,2006-01-24,950.0,
199-D5-39,2006-01-25,960.0,
199-D5-39,2006-01-26,980.0,
199-D5-39,2006-01-27,900.0,
199-D5-39,2006-01-30,980.0,
199-D5-39,2006-01-31,1000.0,
199-D5-39,2006-02-01,980.0,
199-D5-39,2006-02-02,1080.0,
199-D5-39,2006-02-03,983.0,
199-D5-39,2006-02-07,818.0,
199-D5-39,2006-02-08,970.0,
199-D5-39,2006-02-08,817.0,
199-D5-39,2006-02-08,918.0,
199-D5-39,2006-02-08,912.0,
199-D5-39,2006-02-09,994.0,
199-D5-39,2006-02-10,990.0,
199-D5-39,2006-02-13,900.0,
199-D5-39,2006-02-14,998.0,
199-D5-39,2006-02-15,1007.0,
199-D5-39,2006-02-16,1013.0,
199-D5-39,2006-02-21,978.0,
199-D5-39,2006-02-27,603.0,
199-D5-39,2006-03-06,985.0,
199-D5-39,2006-03-08,914.0,
199-D5-39,2006-03-08,968.0,
199-D5-39,2006-03-13,1012.0,
199-D5-39,2006-03-20,1224.0,
199-D5-39,2006-03-27,1052.0,
199-D5-39,2006-04-03,1133.0,
199-D5-39,2006-04-04,1076.0,
199-D5-39,2006-04-10,1184.0,
199-D5-39,2006-04-17,1200.0,
199-D5-39,2006-04-25,1061.0,
199-D5-39,2006-05-01,1138.0,
199-D5-39,2006-05-02,1030.0,
199-D5-39,2006-05-02,1108.0,
199-D5-39,2006-05-08,1130.0,
199-D5-39,2006-05-15,1166.0,
199-D5-39,2006-06-06,1054.0,
199-D5-39,2006-07-10,960.0,
199-D5-39,2006-07-10,998.0,
199-D5-39,2006-08-16,1352.0,
199-D5-39,2006-08-16,1320.0,
199-D5-39,2006-09-07,1506.0,
199-D5-39,2006-09-07,1514.0,
199-D5-39,2006-09-12,197.0,
199-D5-39,2006-09-18,1656.0,
199-D5-39,2006-10-02,1758.0,
199-D5-39,2006-10-09,1458.0,
199-D5-39,2006-10-11,1786.0,
199-D5-39,2006-10-11,1768.0,
199-D5-39,2006-10-23,1848.0,
199-D5-39,2006-10-31,1881.0,
199-D5-39,2006-11-07,1895.0,
199-D5-39,2006-11-13,1818.0,
199-D5-39,2006-11-14,1734.0,
199-D5-39,2006-11-21,1765.0,
199-D5-39,2006-11-28,1224.0,
199-D5-39,2006-12-05,1598.0,
199-D5-39,2006-12-07,1544.0,
199-D5-39,2006-12-12,1552.0,
199-D5-39,2006-12-18,1497.0,
199-D5-39,2006-12-28,1451.0,
199-D5-39,2007-01-02,1487.0,
199-D5-39,2007-01-08,1442.0,
199-D5-39,2007-01-09,1539.0,
199-D5-39,2007-01-16,1497.0,
199-D5-39,2007-01-23,1542.0,
199-D5-39,2007-01-30,1474.0,
199-D5-39,2007-02-06,1474.0,
199-D5-39,2007-02-13,1416.0,
199-D5-39,2007-02-13,1396.0,
199-D5-39,2007-02-13,1390.0,
199-D5-39,2007-02-20,1575.0,
199-D5-39,2007-02-27,1595.0,
199-D5-39,2007-03-05,1665.0,
199-D5-39,2007-03-12,1678.0,
199-D5-39,2007-03-19,1662.0,
199-D5-39,2007-03-26,1672.0,
199-D5-39,2007-03-29,1488.0,
199-D5-39,2007-04-02,1608.0,
199-D5-39,2007-04-09,1545.0,
199-D5-39,2007-04-16,1405.0,
199-D5-39,2007-04-16,1525.0,
199-D5-39,2007-04-23,1444.0,
199-D5-39,2007-04-30,1265.0,
199-D5-39,2007-05-08,1428.0,
199-D5-39,2007-05-14,1407.0,
199-D5-39,2007-05-21,1203.0,
199-D5-39,2007-05-29,1354.0,
199-D5-39,2007-06-04,1179.0,
199-D5-39,2007-06-04,1310.0,
199-D5-39,2007-06-11,1357.0,
199-D5-39,2007-06-18,1246.0,
199-D5-39,2007-06-25,994.0,
199-D5-39,2007-07-02,1436.0,
199-D5-39,2007-09-24,1939.0,
199-D5-39,2007-10-01,1859.0,
199-D5-39,2007-10-08,1838.0,
199-D5-39,2007-10-15,1944.0,
199-D5-39,2007-10-22,1972.0,
199-D5-39,2007-10-29,1934.0,
199-D5-39,2007-11-05,1763.0,
199-D5-39,2007-11-06,1770.0,
199-D5-39,2007-11-12,1910.0,
199-D5-39,2007-11-19,1926.0,
199-D5-39,2007-11-26,1921.0,
199-D5-39,2007-12-03,1797.0,
199-D5-39,2007-12-10,1780.0,
199-D5-39,2007-12-17,1693.0,
199-D5-39,2007-12-27,1654.0,
199-D5-39,2007-12-31,1593.0,
199-D5-39,2008-01-07,1584.0,
199-D5-39,2008-01-14,1565.0,
199-D5-39,2008-01-21,1537.0,
199-D5-39,2008-01-29,1488.0,
199-D5-39,2008-02-05,1520.0,
199-D5-39,2008-02-11,1562.0,
199-D5-39,2008-02-19,1478.0,
199-D5-39,2008-02-25,1492.0,
199-D5-39,2008-03-10,1641.0,
199-D5-39,2008-03-17,1761.0,
199-D5-39,2008-03-24,1675.0,
199-D5-39,2008-03-31,1738.0,
199-D5-39,2008-04-07,1655.0,
199-D5-39,2008-04-14,1677.0,
199-D5-39,2008-04-21,1216.0,
199-D5-39,2008-04-28,1617.0,
199-D5-39,2008-05-05,1550.0,
199-D5-39,2008-05-12,1680.0,
199-D5-39,2008-05-19,1676.0,
199-D5-39,2008-05-27,1471.0,
199-D5-39,2008-06-02,1578.0,
199-D5-39,2008-06-09,1489.0,
199-D5-39,2008-06-16,1256.0,
199-D5-39,2008-06-23,1038.0,
199-D5-39,2008-07-21,1087.0,
199-D5-39,2008-07-28,1138.0,
199-D5-39,2008-08-04,1222.0,
199-D5-39,2008-08-11,1263.0,
199-D5-39,2008-08-18,1343.0,
199-D5-39,2008-08-25,1439.0,
199-D5-39,2008-09-02,1471.0,
199-D5-39,2008-09-08,1526.0,
199-D5-39,2008-09-15,1591.0,
199-D5-39,2008-09-22,1615.0,
199-D5-39,2008-09-29,1713.0,
199-D5-39,2008-10-06,1742.0,
199-D5-39,2008-10-13,1681.0,
199-D5-39,2008-10-20,1818.0,
199-D5-39,2008-10-27,1766.0,
199-D5-39,2008-11-03,1805.0,
199-D5-39,2008-11-10,1892.0,
199-D5-39,2008-11-17,1929.0,
199-D5-39,2008-11-20,2000.0,
199-D5-39,2008-11-20,2070.0,
199-D5-39,2008-11-24,1945.0,
199-D5-39,2008-12-01,1969.0,
199-D5-39,2008-12-08,1993.0,
