ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
199-H4-77_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113057579,110.1582395,219.5889843,166.7882174,177.5905564,6.780552572,137.6826883,259.5376778,289.1533051
199-H4-78_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.489883,298.9660037,316.4833548,304.0370488,283.7062981,307.7450411,397.6458381,552.767548,528.6298567,664.3251681,556.8912027,471.999366,368.7218907,404.9398184,368.7032079,470.5588222,421.8328415,406.4714645,447.4285221,427.1021932,505.9989092,482.1161673,499.41659,398.0975637,375.3009333,384.9023815,408.6174257,367.2022823,345.7466686,361.9066133,409.2170194,490.4451547,543.5814724,528.1040185,462.4588728,309.0995654,306.7674506,351.4633705,346.2042368,427.4469098,519.8187201,454.5756,395.5126334,398.4030463,395.1536503,482.066957,402.6887409,318.364211,202.312947,178.8516637,150.0515765,237.1748636,189.4832661,208.6787855,342.4828247,396.1804001,422.7826008,421.3168657,311.0924425,213.6368056,224.2334015,195.746958,189.0564412,233.0741655,197.6175994,254.7711588,393.207571,421.726911,472.4799869,397.8912833,279.1892513,347.1747142,191.0439035,219.9165485,249.5657316,282.4528852,362.9126644,311.3369067,335.3458127,400.2279802,392.92417,321.9723214,206.8489672,159.2127043,188.5599419,147.5045573,79.51656668,259.1677293,231.7614569,195.3183641,169.6483225,239.9504239,262.7580523,275.5036051,329.7296034,288.5689966,262.6345543,284.9298296,290.2789151,276.1102476,251.3319054,206.2454995,208.5906017,303.2667789,292.3122623,329.6701358,449.039499,308.5553305,281.7991083,298.3108754,288.767926,274.3405074,300.764479,216.5321681,187.9719782,292.2454967,374.9345137,267.850483,284.4736836,19.25650685,235.3512728,331.2176969,358.1332441
199-H4-79_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.25982,322.2866529,376.1767062,358.9337973,337.4627749,384.6588331,353.1061993,0,0,0,0,0,231.8618575,296.3335034,348.7429851,357.3601657,260.8090709,238.5632543,240.763306,211.0303799,284.2478249,260.7265856,260.7384303,191.4582146,171.3022577,169.9473699,18.89176021,119.0873451,119.0637735,181.0478198,204.4322988,258.5178594,528.1294215,530.0940461,455.3540212,316.310144,314.8268365,352.5507931,328.2208444,281.9736035,524.1209737,448.4617966,348.8722182,378.3193704,351.6886894,510.4081996,373.0372581,182.2018777,220.0689621,260.6191695,204.058021,95.49136321,301.3379546,261.4920932,436.5339859,174.0321489,0,0,0,0,0,69.20776777,25.73810158,0.09146039,105.4411084,306.7792731,465.1587516,490.0739539,558.000222,361.4098218,133.0681514,258.1746779,54.1008355,153.4240553,134.262143,187.9877345,324.5713281,219.5773472,253.551809,410.8184584,378.0361525,368.8518157,172.0314986,76.90199213,94.2225182,161.6647667,68.48221864,258.3752354,184.8971347,150.0468142,150.2886002,245.4656441,263.2246672,256.7522714,330.8061251,288.2945544,230.2193558,0,0,62.24606094,252.1992864,206.4113249,208.48726,303.3288108,290.9452246,279.4001352,449.6471183,224.5310894,193.9749099,232.20727,206.5664046,227.0392451,166.8535724,209.9512938,132.3534538,205.7359345,190.3176706,89.02966834,0,0,0.00061055,0,0
199-H4-7_E_HR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-80_E_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.14724914,-85.03764822,-81.75458132,-84.47020305,-77.47573411,-67.75236717,-76.32370767,-90.19276609,-80.50511803,-89.7618399,-75.60868035,-72.50422898,-91.40592894,-86.36535025,-22.58819413,-86.17400388,-88.307811,-95.18535555,-95.56318017,-95.92119041,-98.06226715,-97.96439191,-88.88655542,-85.74067212,-55.73369042,-79.14706182,-95.30959375,-97.81487229,-98.09990959,-96.20582882,-91.89587496,-88.29200183,-92.5459479,-92.93585327,-84.12512019,-90.24934779,-91.85504952,-60.79542273,-4.714595179,-85.76876112,-81.64199475,-81.58698009,-81.01904215,-81.77417481,-68.80913947,-43.75696275,-88.33209545,-85.01984386,-78.96100331,-86.99665895,-87.32048595,-92.4555865,-92.54166591,-92.63521031,-92.00363297,-94.13630854,-83.7747866,-92.20022193,-92.61481794,-89.73566766,-92.67916991,-93.70318437,-90.99224973,-92.55180918,-89.81705397,-92.7376606,-90.40492814,-89.51163651,-93.01021012,-91.17462818,-92.67501817,-91.01993109,-92.64107159,-92.33494182,-91.1547007,-89.84597369,-92.58961444,-89.71519388,-93.22682512,-93.27164763,-93.32757401,-92.15744679,-100.2897978,-98.6484155,-92.72032098,-92.63118068,-83.50871327,-92.69406733,-53.57780988,-45.15786543,-91.87543375,-89.46169352,-101.9195999,-101.2690548,-11.38981025,0,0,-25.81808363,-101.6812499,-100.7217008,-94.00018438,-100.0829434,-101.1226857,-103.513746,-103.2668396,-91.34106004,-102.4112148,-102.2618417,-97.51240582,-100.8490616,-100.9439621,-103.1692737,-103.463457,-98.45936887,-76.3049068,-23.50324436,-55.88254251,-103.3376552,-84.84434809,-103.4266124,-54.77988921,-21.0102466,-102.9882979,-71.04054525,0,0,0,0,0,0,0,0,0
199-H4-80_I_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.4071808,271.9415832,286.4474697,259.9879422,341.9350759,297.8510783,313.8675225,276.1485901
199-H4-81_E_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.38559998,-85.53023996,-84.14276945,-82.80230256,-75.47842561,-67.76103698,-69.70428738,-84.59597635,-79.58622453,-84.92359748,-78.63664202,-75.57104198,-86.57794376,-85.13899952,-23.98722945,-82.04754065,-85.38951226,-89.73412093,-90.52972049,-92.3908682,-92.534958,-92.51567276,-82.35806638,-81.94049902,-56.03762221,-76.95384411,-89.77505395,-92.38525114,-92.5391423,-88.21971271,-73.91416802,-82.23766592,-92.56621816,-85.97965767,-73.7385657,-79.35317129,-81.06174662,-54.51627935,-3.872881831,-79.34027715,-81.6409853,-81.58856753,-80.96427986,-81.77051151,-56.54904548,-43.40100786,-83.05584198,-78.65644047,-71.73367534,-79.04290199,-77.76557034,-81.6329772,-81.80308864,-81.9577898,-73.11002076,-84.34577296,-80.83743055,-81.77230064,-73.9705747,-79.13273425,-81.77523535,-82.97264601,-80.26283142,-81.6683891,-78.4651141,-81.70795274,-79.74988226,-78.86877313,-82.50960489,-83.34513849,-92.50748325,-87.92270863,-87.18837165,-67.82697638,-4.323614186,-84.31903087,-88.02579796,-85.16635216,-85.90167823,-68.48038699,-78.91615181,-83.44406388,-84.99661926,-82.99713314,-84.26041807,-84.50476018,-60.16476577,-89.29159429,-89.66462813,-92.89493828,-88.51373731,-95.58148039,-97.49201345,-88.87701049,-96.30974443,-95.88733745,-60.72261658,-71.7579415,-89.793981,-77.53887312,-18.53336736,0,0,-29.17659707,-95.9491536,-96.40720042,-96.18421535,-96.08127662,-92.74840628,-95.67709252,-95.08558326,-95.75927255,-96.21818228,-91.60838732,-71.75105857,-21.99604063,-51.8247051,-96.63747953,-78.64506761,-95.98626283,-95.20733535,-94.67163878,-95.35826331,-90.00227449,-84.40492711,-80.49332457,-84.97526222,-96.68535479,-45.22270584,-95.5520763,-65.78090122,-86.0943556,-89.77795842
199-H4-82_E_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.403672026,-0.83425552,-65.14176876,-67.60192765,-57.79412572,-41.95894976,-88.77354262,-104.2123373,-105.7942527,-97.97337107,-73.06989134,-62.97874943,-95.79505078,-91.1685471,-22.52501694,-96.8429988,-98.87200705,-100.4511051,-100.9597868,-96.63919721,-97.97141731,-101.3270978,-102.0284,-89.54841604,-53.97323055,-79.05218235,-95.08273954,-105.5051159,-107.6706879,-101.9139829,-97.75253514,-98.18364449,-109.3502377,-117.137115,-100.3446252,-105.642339,-107.974058,-71.52352393,-5.566988796,-92.15780355,-87.08415508,-87.00524756,-86.57590046,-94.83848564,-85.79000827,-47.81795251,-119.9511516,-119.599959,-91.84984198,-113.0021814,-114.2874764,-124.9206059,-125.1657173,-125.241511,-0.815629675,0,0,-122.3433156,-125.1253843,-121.4068051,-125.3887756,-124.9422193,-123.1938189,-125.2098845,-121.4802421,-125.2808304,-122.3979517,-120.8848704,-121.3733104,-126.2173042,-134.2819248,-129.6325011,-130.7826185,-129.9636268,-128.5901073,-126.0802845,-130.2871246,-126.6281921,-129.9461854,-130.8445283,-129.4005776,-76.789944,-29.57443145,-131.3448944,-130.9002105,-130.7111842,-114.9031463,-129.2853057,-130.8500151,-131.5797526,-127.6199248,-36.5206588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-82_I_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49440515,88.54250642,104.4663261,104.9558651,93.66164255,97.333881,94.62301051,95.82570039,94.83282398,95.41922146,94.28821338,86.92613635,92.79358698,94.68357707,22.43246177,76.50399087,169.0162853,145.1720609,147.9985533,147.758595,151.2770725,163.4081733,148.6465789,139.7466119,148.8622251,148.7868019,157.7749119,142.7015314,185.0216296,162.7329443,198.900583,181.6958946
199-H4-86_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.23593341,-246.5183544,-204.6275298,-177.4584334,-170.9036907,-170.7890294,-169.5477812,-166.2074327,-177.2502358,-188.2124779,-178.5770831,-156.1392037,-170.0886064,-143.6947742,-111.5181786,-82.15963763,-80.13511081,-88.69056887,-116.9175165,-130.4222458,-137.6406825,-220.7007592,-160.1312686,-163.138553,-300.0340388,-74.72301652,-20.79628546,-158.732987,-116.9749733,-111.821622,-120.9773076,-146.0473367,-154.582346,-134.6041324,-130.9038738,-154.2698421,-163.5255603,-148.6920038,-194.0254797,-123.9302938,-94.60976157,-86.48147686,-77.61714563,-71.41689699,-72.21524345,-61.9505059,-53.38319503,-92.5314453,-65.75061794,-4.18080218,-0.000252361,-0.00012211,0,0,-0.00012211,0,-67.86702846,-77.23864126,-81.63493096,-165.4655707,-213.3654894,-170.0021526,-100.0996155,-62.2162661,-51.40914849,-47.84709396,-49.76397674,-36.16391444,-63.71162516,-33.99966936,-41.75759037,-80.73471976,-91.39103152,-96.23928696,-82.58830886,-47.87615614,-2.387584267,-3.2554526
199-H4-92_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.32747325,-147.6781245,-146.5571547,-131.1976419,-138.9593484,-130.4276895,-126.5482101,-122.9199556,-119.5786684,-116.0513902,-117.2317503,-121.140935,-132.3328864,-140.5429929,-51.45141483,-12.52743585,-141.1169099,-143.0921572,-138.2468365,-133.7478157,-132.6271119,-133.8446489,-135.2322581,-132.3179076,-136.7576521,-149.0035064,-119.4003791,-150.8647396,-148.6954229,-146.1004226,-141.0712408,-136.401266,-131.5793645,-128.763896,-124.9321575,-112.6133832,-113.109565,-119.9629399,-118.3818596,-114.8739446,-115.8407505,-115.4970231,-108.8947674,-110.4986822,-111.222525,-108.7823041,-107.8762356,-101.3525211,-104.7462063,-111.8290707,-115.1883168,-114.8045454,-115.0848896,-114.8796227,-114.0932343,-113.92863,-114.5785474,-112.1962554,-112.7426326,-108.8298048,-109.0251076,-110.5382459,-110.6700025,-77.34324476,-84.85252946,-103.4076853,-114.5892451
199-H4-93_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.92700931,-38.79581232,-25.26079801,-16.12206119,-19.54834568,-30.01086101,-34.99208582,-36.27179862,-41.72437645,-48.69816403,-50.76247021,-51.62517736,-49.10345526,-43.58179166,-36.80213456,-7.49938565,-0.00012211,-11.46168071,-36.75254569,-37.85939957,-63.02854182,-117.0697347,-225.0467762,-75.86999575,-42.9945606,-137.9306937,-63.87563924,-75.62040291,-25.99782955,-48.10972204,-61.32767163,-59.50916881,-62.263889,-66.80100409,-78.75191386,-87.12646188,-173.35222,-162.2906618,-44.29182061,-0.00012211,0,0,-0.89653162,-28.43650464,-33.14651528,-42.22385112,-41.99057625,-34.94556191,-14.17812697,-18.7963923,-7.549747884,-24.47743794,-7.78561149,0,0,-23.25162856,-27.5785435,-34.05544107,-20.3459682,0,-38.83161904,-67.67897906,-43.84425896,-28.13646409,-12.76879848,-8.472558739,-3.28903285,-33.30252302,-24.3426285,-37.72350336,-45.90896404,-59.3515655,-55.72880602,-38.88519684,-42.57841786,-38.64757078
199-H5-16_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-154.3969057,-302.1394594,-294.3887714,-293.2288363,-301.0181233,-291.9159299,-281.0747518,-265.6100087,-249.3225146,-244.622963,-297.8132202,-268.9493509,-297.0502077,-271.1536806,-107.8222752,-35.32872681,-306.1532151,-308.0628486,-307.1651407,-306.0480784,-305.9633341,-305.1959948,-306.8277955,-241.392543,-277.5441161,-309.7980765,-238.5865773,-305.1151499,-178.7518225,-130.6047205,-129.1303481,-129.6014485,-129.3696314,-13.03658571,-169.180572,-261.41089,-55.0539936,-28.18811662,-162.9164756,-165.4331423,-248.2734415,-262.0963626,-248.6102208,-249.6814919,-248.4441597,-280.4803203,-287.3743212,-273.5698712,-275.0278279,-258.8938366,-288.1665342,-288.0803001,-286.9352991,-285.7864679,-284.5532993,-283.272976,-282.6391248,-282.1589665,-281.9928561,-281.9651779,-284.4288937,-284.9021676,-273.1623901,-185.3219388,-236.6042435,-274.4482817,-273.6116328
199-H6-2_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08861065,-12.05066957,-2.320961051,0,0,0,0,0,0,-1.98368102,-0.53276593,0,0,0,0,-0.00012211,0,0,0,0,-16.92762086,-20.97419973,-21.55925316,-57.13571674,-45.45166209,0,0,0,-6.573616826,-11.13301292,0,0,-1.79709287,-14.14721279,-5.41240364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H6-2_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.14803566,99.82151406,110.1223392,104.6503459,96.38032401,112.1577908,166.3232184,274.0194802,286.1637471,304.6449124,224.3674783,185.3372066,131.6158972,161.7640706,164.9146836,183.3011527,159.5439457,146.5150267,140.7393987,137.274963,185.2000486,175.6930891,182.2954547,122.2093121,110.7641494,115.7876164,57.66070833,168.4160228,120.7361143,189.9336466,211.076075,239.7130326,179.1396915,162.0426105,134.4364572,94.0883025,95.03080898,99.76225621,100.7401868,142.3289738,155.6136085,142.6056751,120.4199488,126.5975425,25.2345525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H6-7_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0012339,341.6524319,244.2738505,343.7693594,424.7695259,418.9180147,379.8190327,394.8117912,385.3123414,600.76789,663.1693848,714.7498821,715.9555962,538.2002565,681.4501188,735.736073,750.0593318,749.5365789,749.8935064,744.4693802,667.9262572,760.4933871,852.9226507,770.0715734,209.7555515,87.28057691,754.82846,550.7673129,514.5720284,489.7114093,563.6576885,539.7583149,563.4141154,776.100022,540.6698579,566.8029935,425.9379965,548.8241358,474.7979929,455.4264625,509.5264432,3.16081735,0,0.07021325,205.2800083,254.1166492,358.9880955,320.8943343,350.5282333,95.85528764,103.3324126,285.5175776,287.5165427,134.6626638,201.6848174,230.2253392,208.3772308,265.6235629,609.6971878,500.5937304,63.790264,225.9705547,331.1363106,364.5416706,367.3430246,419.9353131,420.4894265,411.3677092,303.1549384,209.6522464,0,0,0,0,0,0,0
199-H6-8_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.9938555,386.6473293,286.6617727,247.681269,410.6218613,425.1685814,385.2239456,411.538419,472.2343138,638.1781202,666.1430767,711.962355,713.7149998,553.316408,682.6382491,737.5041118,750.1643464,750.8027375,750.4376591,741.3365261,644.6577204,726.8239968,811.7684303,733.7793824,196.1836355,77.8446854,665.610498,489.7818342,454.9000463,426.6053277,233.5883228,458.7032844,614.7300166,369.551506,397.6773832,635.6642416,476.2214292,607.2398258,530.0085641,479.0416166,536.9549136,5.98351211,0,24.26240223,135.4139578,139.2012483,159.9479571,152.2772755,155.8104062,250.8559662,152.8320212,159.7892222,130.6680794,54.78367462,0.2716358,87.06797119,92.65447113,117.9570389,388.6263417,313.3265671,28.76459793,102.4830358,143.1598102,153.9836651,124.4319217,0,0,0,0,0,0,0,0,0,0,0,0
199-K-112A_E_KR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-K-113A_E_KR4,-47.36614957,-53.65603408,-48.54748877,-61.08938886,-82.55316598,-82.32134831,-80.00369753,-69.77383192,-54.04268162,-50.77972323,-69.99416426,-70.72954326,-66.73417473,-56.74001587,-54.89088756,-67.99745908,-89.69258414,-86.35497746,-81.3844152,-74.22140056,-67.6923415,-62.16504973,-63.59833258,-67.50041693,-66.09703427,-57.90233407,-56.62961964,-61.05716912,-78.31715475,-69.11564299,-52.90523126,-60.7023588,-42.74016553,-45.93131748,-42.58378096,-48.02927201,-50.13751846,-55.03767234,-42.00212782,-49.84946527,-30.9027862,-82.58891777,-65.01227414,-34.43388475,-25.08928961,-43.34854768,-54.28862186,-56.38561228,-50.40746094,-42.84259441,-39.39927994,-33.94150022,0,-61.46483779,-7.10106283,-3.76990203,-11.80770323,0,0,0,-29.23508776,-59.77067755,-35.65844009,-79.83480162,-45.19547531,-4.293664383,-2.28882984,-3.45375924,-1.617758054,-0.61836504,-3.165359842,0,-0.97468202,-0.880434153,-1.95376,-2.644487426,-5.4253473,-74.67352127,-124.5850476,-125.3442055,-68.78178296,-47.3701323,-67.2661048,-77.07204659,-81.36457942,-66.31592182,-44.79983891,-75.74920861,-81.77303737,-77.43182335,-81.76375701,-80.43593287,-52.31487092,-45.9756361,-58.08673791,-62.22029573,-61.60550085,-45.30367299,-52.79696975,-54.50992963,-54.51579091,-54.51674337,-53.95115401,-51.46047517,-12.33829734,-44.46210356,-63.32325152,-63.99299669,-76.28748984,-76.32049007,-74.41444455,-65.03801247,-64.986942,-67.34622931,-66.62419288,-73.20677665,-49.92287034,-42.30000299,-55.23607182,-51.8137152,-53.32311691,-57.59161933,-63.62187431,-72.30448551,-74.60664569,-63.81191817,-73.01249964,-66.32306962,-43.42824241,-45.83679703,-69.73204705,-70.6760469,-74.86527467,-72.61741274,-75.28899637,-79.72641272,-81.7184542,-79.13260807,-81.20547009,-60.09094155,-52.46742294,-46.33854702,-53.1022362,-61.04816184,-64.62647328,-64.78472348,-65.29001902,-65.38740582,-95.87723081,-107.6348527,-90.16883253,-67.43451484,-48.02158508,-42.01878366,-66.05982081,-56.67515852,-56.35669564,-56.6874611,-47.48882322,-38.29497408,-51.57755446,-46.07310837,-48.63909942,-52.80940014,-33.87020834,-31.82296499,-47.77540725,-48.05651261,-54.65460435,-57.16543438,-51.27191313,-47.42020961,-46.59278004,-75.94440958,-77.80861411,-70.24426594,-41.90688613,-60.46679613,-79.70395262,-74.59724322,-86.36791456,-85.34220364,-54.9751431,-51.00839975,-81.11315493,-100.4452234,-66.32709925,-52.60022571,-48.57715709,-47.35132736,-55.66723002,-78.31817914
