"EVENT","T_GAUGE","F_GAUGE","H_GAUGE","D_GAUGE","N_GAUGE","K_GAUGE","B_GAUGE","PRD"
2014-05-13,106.318036308507,115.363142549372,116.670763532447,119.083358068497,119.393490199731,120.359662093137,121.155966786253,126.29515
2014-05-14,106.296209450363,115.266144956137,116.566023921246,118.974098672589,119.27960769514,120.213250862176,121.004540858529,126.0852825
2014-05-15,106.299914137007,115.371881154218,116.680746087906,119.090473441034,119.400059470479,120.369279349951,121.163938465589,126.304167
2014-05-16,106.447449652449,115.539338117661,116.805471738773,119.194412206752,119.512735097797,120.498014582471,121.279599611469,126.4053225
2014-05-17,106.518961567525,115.762774576993,117.029062330219,119.414363545311,119.742741354983,120.788808407134,121.570371514522,126.772035
2014-05-18,106.601963112108,115.755804624078,117.003450094615,119.385780849008,119.716428759843,120.746699343692,121.525200217479,126.69535875
2014-05-19,106.58488826612,115.758935738567,116.999502960511,119.376209637197,119.705855664613,120.733554918631,121.510952254696,126.68570675
2014-05-20,106.521836797803,115.692134786794,116.965154175174,119.359122951164,119.686057419468,120.716814546409,121.503971820559,126.70228025
2014-05-21,106.528475240906,115.586650574427,116.836859285438,119.221769628802,119.544169476645,120.530695392702,121.309887064931,126.4285
2014-05-22,106.491386171541,115.672325980819,116.94825728519,119.344949705423,119.670377629732,120.699757071519,121.490239697664,126.69961325
2014-05-23,106.589628418379,115.75678301541,116.980164295907,119.342973011954,119.671334432326,120.685819394072,121.453356862839,126.5847735
2014-05-24,106.599152915143,115.844368315094,117.116456832177,119.509964070296,119.844761427815,120.915264174749,121.701274612513,126.942215
2014-05-25,106.626609398737,115.767833469029,117.005688681562,119.383746712556,119.715331366031,120.742314857002,121.519512638448,126.6857385
2014-05-26,106.614215912142,115.867623791631,117.117999226004,119.498431312137,119.833305487803,120.896669258073,121.67667600863,126.90141625
2014-05-27,106.652777303764,115.845284760111,117.082101249031,119.457725460888,119.792692910374,120.839702701737,121.615643340108,126.80261025
2014-05-28,106.632540632477,115.773483762316,116.98285223736,119.341136119057,119.670979163397,120.68059122218,121.444400894505,126.55984975
2014-05-29,106.463449015944,115.62384761348,116.923381996968,119.333956762473,119.658160033207,120.689049401342,121.486942117078,126.7121545
2014-05-30,106.685741975382,115.910800102379,117.121336799578,119.47710448294,119.813404791806,120.859794022338,121.621759693975,126.77174925
2014-05-31,106.371498166096,115.336587004847,116.624249139105,119.029240383689,119.339636438758,120.283730388532,121.075232151387,126.17637325
2014-06-01,106.45625854924,115.685999577783,116.980751811647,119.387938804042,119.713590387726,120.760812759172,121.55839351353,126.808738
2014-06-02,106.867697970472,116.264458751612,117.457877481568,119.80507861345,120.159218642988,121.289746407108,122.049529028912,127.30121225
2014-06-03,106.532580257065,115.522097793825,116.787651269836,119.182421470297,119.50399935951,120.480215921815,121.264613709578,126.38262125
2014-06-04,106.557151493544,115.796101720876,117.042136535985,119.4172536912,119.747041585493,120.789093835312,121.565770447911,126.75777925
2014-06-05,106.533426410292,115.635943617461,116.898626538198,119.291931779377,119.617185040247,120.62642697907,121.413199828788,126.582932
2014-06-06,106.650283258844,115.916624394696,117.146836038373,119.514719321568,119.851160549968,120.914143681165,121.685059431082,126.87988975
2014-06-07,106.43880586059,115.393049596056,116.652248730771,119.041013138546,119.354018747997,120.293221375107,121.073212432173,126.1359555
2014-06-08,106.258445300411,115.265435459935,116.582330613565,118.998073264363,119.303107509048,120.248554219241,121.045735612493,126.15833925
2014-06-09,106.290455249135,115.311444656754,116.620803154015,119.034863759923,119.342338249596,120.296157184817,121.093168196291,126.2191405
2014-06-10,106.405151799497,115.461535670474,116.726889960077,119.11630857331,119.43039653416,120.395236726762,121.176849613915,126.2761
2014-06-11,106.201133652115,115.10967455804,116.432479888646,118.852802025374,119.150825884685,120.057293650762,120.854971122368,125.917452
2014-06-12,106.130095902798,115.013126371,116.336166215183,118.753971706712,119.04583429789,119.927233943758,120.7229666632,125.75041525
2014-06-13,105.934258473043,114.632975225473,115.987351214075,118.427745277649,118.701680540143,119.503328340619,120.31189501682,125.2738795
2014-06-14,105.847635514804,114.665801634421,116.05442783424,118.500123376272,118.772857698195,119.604216331492,120.41280585779,125.40237175
2014-06-15,105.67881499147,114.238815852953,115.648733130447,118.116126014906,118.370173279982,119.101950173785,119.923185583593,124.822839
2014-06-16,105.562113227166,114.181983076323,115.633162666108,118.116814078941,118.366514429368,119.110752175903,119.941411256758,124.8796715
2014-06-17,105.845102048864,114.717761718269,116.111397062839,118.566412971313,118.841621792119,119.695289629972,120.514710198626,125.5738535
2014-06-18,106.096513946093,115.020520260526,116.3668489866,118.798954406635,119.091284655801,119.991780127847,120.79718708157,125.871097
2014-06-19,106.16250683228,115.192674564258,116.546055394202,118.981863511872,119.283050830079,120.234963337869,121.045665577863,126.20469425
2014-06-20,106.471056399748,115.548212968197,116.788572596417,119.165271333407,119.483392288221,120.455589886946,121.230973944785,126.32902725
2014-06-21,106.358425940613,115.475873268713,116.794426611318,119.209885456054,119.525801729632,120.527951471156,121.325766319576,126.509145
2014-06-22,106.511368746641,115.613144631611,116.873773451003,119.262644779778,119.585781593718,120.586903467967,121.369475299853,126.51813025
2014-06-23,106.513426458334,115.70625269606,116.976130429308,119.365377938065,119.692015520596,120.72433839359,121.507353163399,126.69377125
2014-06-24,106.540079359151,115.642371725766,116.894566099154,119.279998550961,119.604864805713,120.608414033896,121.389950388377,126.54295875
2014-06-25,106.482832079878,115.570026982585,116.821950887907,119.202751574989,119.522589209129,120.506073494192,121.282472097498,126.3910985
2014-06-26,106.435107318438,115.552325951049,116.840665673662,119.245128152934,119.565105258264,120.569890582567,121.363154272533,126.545848
2014-06-27,106.499989070783,115.658517319577,116.928144026697,119.317758751806,119.642356764652,120.66136793263,121.445164736916,126.61858725
2014-06-28,106.45388232954,115.506847467853,116.774960279207,119.166002510506,119.483677550172,120.460177908381,121.241828655107,126.35277625
2014-06-29,106.462331257016,115.667763440235,116.957144967755,119.358659448469,119.683418435107,120.720137748737,121.512567109167,126.73076
2014-06-30,106.602141473424,115.714667236999,116.944711304326,119.315518547075,119.643583565951,120.650243472909,121.421596697402,126.55127725
2014-07-01,106.477832710579,115.619613136943,116.878107990172,119.2676987052,119.589909598901,120.595296491114,121.380654895983,126.54530825
2014-07-02,106.565709400173,115.774926757325,117.049660828242,119.441321650399,119.772543601666,120.824511950944,121.609532303426,126.8268355
2014-07-03,106.481297239061,115.542669339715,116.809939653147,119.201669077507,119.521730708773,120.507186517419,121.290709417187,126.42084825
2014-07-04,106.516238076608,115.64350380884,116.892826783222,119.272059464704,119.595482300554,120.597187746599,121.373318109923,126.50403325
2014-07-05,106.224057651691,114.988909811377,116.2858668724,118.700519553343,118.994361397241,119.851572002293,120.646022194127,125.6434495
2014-07-06,106.133919841262,115.231886460071,116.580290801304,119.003339837355,119.303639370133,120.261724702407,121.061969554967,126.19453425
2014-07-07,106.283191552727,115.300899155656,116.617631289895,119.032292775035,119.339332380559,120.293038591521,121.088702798772,126.20621825
2014-07-08,106.241599731453,115.080515061398,116.379415309793,118.794945650209,119.092658118143,119.977467906586,120.774293005583,125.814836
2014-07-09,106.073063418665,114.935281560088,116.270473086814,118.692971455348,118.980604207215,119.848728903059,120.645996831542,125.65935625
2014-07-10,106.009769554997,114.893674247194,116.260585601703,118.704353269713,118.990474650837,119.871202882651,120.684026266445,125.75466975
2014-07-11,106.121545089321,115.033108880022,116.3654456278,118.789875585534,119.082742058888,119.977028961694,120.777705790155,125.8345845
2014-07-12,106.103206066049,115.044969649866,116.386518110603,118.812937971967,119.10589195661,120.009023906443,120.810738384356,125.880876
2014-07-13,106.118383689625,114.946869647551,116.284233086013,118.714760780116,119.005132761222,119.878008388226,120.681681279627,125.71930025
2014-07-14,105.927563275602,114.690442626988,116.041951672439,118.475677739227,118.750789854062,119.566211411109,120.370256253983,125.3342045
2014-07-15,105.876101244712,114.742197500198,116.133095824018,118.583975875999,118.860827568053,119.71658012577,120.5312149604,125.5728375
2014-07-16,106.140706617762,115.101075677234,116.433309957553,118.855757882458,119.151458921378,120.063943268746,120.863684731721,125.941201
2014-07-17,106.051156902807,114.831002484495,116.174758300404,118.606072368865,118.890134313339,119.735170244111,120.536562674009,125.52873675
2014-07-18,105.940065068674,114.753706041055,116.115436593438,118.554363326759,118.83260509163,119.672045319365,120.479819352145,125.484636
2014-07-19,105.845982771708,114.566831611871,115.95304141783,118.406011606545,118.675936311841,119.480260300097,120.295228755555,125.27302225
2014-07-20,105.783429410222,114.445936099752,115.833910003722,118.28985478802,118.553580950352,119.327991813314,120.145318407109,125.095936625
2014-07-21,105.755323737859,114.515332390075,115.932220314191,118.397792337023,118.664050170623,119.475362049976,120.297526265951,125.300359
2014-07-22,105.81588647938,114.452845073873,115.840179771227,118.297402174797,118.56258412499,119.336966166023,120.153577563994,125.097413
2014-07-23,105.773839389361,114.606777314711,116.015566114621,118.473224234617,118.742551024614,119.573853124322,120.391860888088,125.40986475
2014-07-24,105.926300887468,114.712969296499,116.069949976183,118.503776801896,118.779541827027,119.603567747499,120.405943824566,125.3753525
2014-07-25,106.066860681857,115.070965203983,116.430398094414,118.868301858166,119.161881053257,120.086945865882,120.897587225902,126.0188615
2014-07-26,106.172524073778,115.02473265029,116.339676913123,118.759385957178,119.053195864091,119.933307736949,120.731178188636,125.76508375
2014-07-27,106.000427991929,114.82142253114,116.179680617957,118.616189260666,118.89881131638,119.751996969769,120.55836150445,125.57591725
2014-07-28,105.903254341674,114.653567732899,116.037300936621,118.490416081728,118.765383507443,119.591010204818,120.406733170418,125.41399225
2014-07-29,105.925984306962,114.732883662195,116.09849312768,118.537082109122,118.814091138768,119.649280673725,120.455520988642,125.4483775
2014-07-30,105.869790592485,114.570273853506,115.933736861671,118.379544722101,118.649395113474,119.442327503668,120.253806461933,125.211586
2014-07-31,105.717403253832,114.414320565357,115.840237351379,118.310296235797,118.572322518767,119.360879986187,120.185304024856,125.166882
2014-08-01,105.865409891011,114.680982903031,116.055872708045,118.496775442129,118.770051178062,119.598084334039,120.405120803398,125.391418
2014-08-02,105.817349082184,114.50112593537,115.884558876871,118.337913113134,118.60452701031,119.390433181006,120.20616709343,125.16234175
2014-08-03,105.559167989015,114.124563935495,115.574839112737,118.0615218952,118.30949329872,119.037746509022,119.870896825786,124.7977565
2014-08-04,105.538105990663,114.098892590158,115.536541264934,118.013139604157,118.258356061201,118.971497840781,119.797446979645,124.6863775
2014-08-05,105.508043096436,114.037335655701,115.484270609191,117.971159930929,118.213976892109,118.918617094103,119.751291288735,124.65103975
2014-08-06,105.638962356285,114.40625531929,115.85899183808,118.336966177871,118.596632063113,119.400701963734,120.225744903395,125.209554
2014-08-07,105.724322288454,114.36027549618,115.773387220156,118.24840721617,118.508937275315,119.279083319532,120.109903666835,125.0946825
2014-08-08,105.677404266911,114.277850762021,115.67522113241,118.123848330507,118.377475755156,119.108005054583,119.914314763059,124.76819725
2014-08-09,105.670550303107,114.35976139785,115.763690238681,118.226747163387,118.483961327318,119.249200554967,120.070680526475,125.02073675
2014-08-10,105.595850276002,114.174904045332,115.63127459554,118.128642541156,118.380546099746,119.128436796015,119.969464992159,124.93704375
2014-08-11,105.676400056087,114.388354730217,115.800389874021,118.253435184723,118.511349058364,119.282355187974,120.093313714236,125.0184825
2014-08-12,105.671138804416,114.318514328553,115.745289149026,118.221989725578,118.4795009605,119.245979094496,120.07510771992,125.0384215
2014-08-13,105.553789817186,114.131480406405,115.571504163825,118.04850847124,118.295407481183,119.018112554496,119.843085020023,124.738336375
2014-08-14,105.582613819344,114.137230663452,115.551133350945,118.018160559133,118.265211495861,118.974592003661,119.796484982059,124.6757095
2014-08-15,105.484185396775,114.013315371142,115.4729180285,117.968146433292,118.210156816678,118.917301879507,119.754414669317,124.657866
2014-08-16,105.310939279787,113.667508093136,115.15996153745,117.66470770885,117.889812276377,118.51990538653,119.357518342291,124.162962875
2014-08-17,105.048419815748,113.32848100321,114.857495081918,117.385433704607,117.591771926082,118.161722134893,119.015955329486,123.79848875
2014-08-18,105.195981944143,113.654133447835,115.175561810829,117.695985742202,117.918074831679,118.569661584298,119.419908801181,124.2884865
2014-08-19,105.596680844119,114.31214087045,115.741208483944,118.211435319562,118.465149583884,119.232775207549,120.055571402159,125.00238525
2014-08-20,105.67440019053,114.293000248989,115.700652078419,118.164953482079,118.420369008507,119.166790655986,119.987415945935,124.906230375
2014-08-21,105.365360197559,113.772712592514,115.252905298532,117.751022866904,117.98119832972,118.632115895109,119.467873499177,124.30198025
2014-08-22,105.338281439097,113.817595542068,115.299167007936,117.801489469761,118.032331386148,118.701462568514,119.541745906987,124.4083745
2014-08-23,105.419386686053,113.936082156045,115.387787405662,117.873599696784,118.109696816732,118.791285843593,119.62259015969,124.48613025
2014-08-24,105.264615049084,113.562220069173,115.048462634982,117.554437854566,117.774304306657,118.374679343074,119.214680899091,123.9919415
2014-08-25,105.133088506579,113.556428775621,115.092727866099,117.618961957482,117.836049706777,118.470151793263,119.321994388558,124.170074875
2014-08-26,105.225138852266,113.696499460839,115.215262541952,117.737047952574,117.961828807861,118.623993942201,119.477164177605,124.37240175
2014-08-27,105.508727097936,114.096975215192,115.557381639178,118.046044200071,118.291351240086,119.019148017073,119.85222588757,124.77369
2014-08-28,105.560525907139,114.133252448769,115.550114599882,118.017236233615,118.263299883162,118.974068104597,119.795371582421,124.67396325
2014-08-29,105.345370030103,113.728222985343,115.203279456647,117.695992629509,117.923107516949,118.557540539412,119.385371756617,124.161296
2014-08-30,105.262174902471,113.697242837396,115.172868932866,117.675707881704,117.899587393211,118.536466316807,119.379647891465,124.224494375
2014-08-31,105.104566913532,113.337933748148,114.873041644252,117.405032481245,117.614123821399,118.186452995898,119.040445884632,123.8169355
2014-09-01,105.062054580682,113.244698849488,114.743782274479,117.256563663802,117.458709159163,117.985375314751,118.828859170096,123.5323285
2014-09-02,104.871787388926,113.191715101208,114.788948103335,117.349824024038,117.548696406505,118.12798869498,119.001974055805,123.83696975
2014-09-03,105.124800140842,113.381598118092,114.877173359373,117.388556314449,117.597367990012,118.158881822868,118.999921857214,123.73213125
2014-09-04,104.799225651218,112.968671062298,114.572839822267,117.133257427393,117.321882896451,117.840737239845,118.709790215314,123.4566365
2014-09-05,104.85713039467,113.0698015929,114.617826636263,117.137084247787,117.326969714691,117.834248271482,118.673653691473,123.316063375
2014-09-06,104.584780005613,112.525556956028,114.135825634772,116.712550739493,116.879290624375,117.289703317572,118.168785610602,122.807222
2014-09-07,104.485542811495,112.348102096517,113.978102041025,116.569679650477,116.728089056043,117.105512697584,117.992744895102,122.60576825
2014-09-08,104.336259555567,112.287546418953,113.950753282463,116.528136352895,116.678359233856,117.051832388904,117.920430406796,122.469148
2014-09-09,104.43216499167,112.35876980903,113.990393013291,116.568496732972,116.724331771858,117.102973125227,117.980053246536,122.571256
2014-09-10,104.392976069531,112.332478230221,114.014044958882,116.625802617493,116.782905878207,117.188788352753,118.090468314778,122.78972775
2014-09-11,104.746254566224,112.969283346986,114.551772886325,117.102047022826,117.287210696692,117.798407945855,118.660330662469,123.36395825
2014-09-12,104.654443844404,112.84973677374,114.498163962279,117.078604351748,117.260036693658,117.777336576027,118.65751407761,123.42495
2014-09-13,104.623172528143,112.502390191255,114.097365761403,116.664093866359,116.830658682802,117.221573893181,118.095327070042,122.7083525
2014-09-14,104.494509968431,112.337375162489,113.93803908063,116.505532483528,116.66146100584,117.013848952912,117.882684360894,122.4165065
2014-09-15,104.253688151033,112.133146712086,113.84860226662,116.477055010307,116.6240303754,116.998617824206,117.907957064272,122.57947925
2014-09-16,104.797073624397,113.120333596139,114.699843704609,117.240045452078,117.431457116275,117.978888229693,118.835460498941,123.580779
2014-09-17,104.877120987906,113.05395179966,114.62043887754,117.169367643968,117.362061535187,117.883470365733,118.747277809589,123.4882595
2014-09-18,104.784900013249,112.906764584508,114.470986613578,117.001819824253,117.184467533136,117.658259350887,118.501650565924,123.10551325
2014-09-19,104.357896416169,112.110265302065,113.754917346767,116.347110300473,116.493236243396,116.813049134902,117.698980641551,122.24369125
2014-09-20,104.263738911694,112.250986869406,113.976955641472,116.607065694971,116.758762311543,117.172544941816,118.084210297819,122.81004775
2014-09-21,104.696107753258,112.795423142173,114.393855250376,116.952980704033,117.131350910521,117.602789206675,118.467931240924,123.136025
2014-09-22,104.768529151622,112.935703133876,114.514308273059,117.065684045525,117.250609343316,117.749336250718,118.613576844989,123.319143125
2014-09-23,104.795417016829,112.996864818438,114.58191654343,117.128392414891,117.316287743776,117.83112337814,118.6905860749,123.40967825
2014-09-24,104.854168939456,112.959234470612,114.496915454289,117.027851307888,117.214728739971,117.691496155541,118.545740988613,123.21286
2014-09-25,104.652709711261,112.722714901437,114.354879050403,116.942117710238,117.119337973024,117.596453181007,118.482669260075,123.21644775
2014-09-26,104.656169843467,112.639592224744,114.246342148816,116.815416018899,116.988022737952,117.422690275846,118.294711254215,122.944636
2014-09-27,104.599884601878,112.665506103724,114.297500521454,116.880338342924,117.053388236302,117.515056941638,118.399691128742,123.1207215
2014-09-28,104.761209574237,113.027509257769,114.611663030909,117.139610963194,117.32558250882,117.842585563408,118.681913753676,123.32014325
2014-09-29,104.633339643335,112.615964920157,114.204836518263,116.777175332562,116.948150647415,117.373717499363,118.255627327274,122.93704775
2014-09-30,104.716433577238,112.846172348481,114.448445953582,117.000104462341,117.180494173582,117.663268053517,118.520810004178,123.17720475
2014-10-01,104.399953383026,112.216383914102,113.864229706142,116.461617713634,116.613326377172,116.965739251898,117.85649978445,122.45286025
2014-10-02,104.411473440899,112.451351660724,114.132773264105,116.737754863193,116.899093626323,117.336339047141,118.233691267064,122.956828
2014-10-03,104.849607679108,113.079330945739,114.649544970015,117.199235250106,117.391725538518,117.924447367283,118.788727331243,123.541520125
2014-10-04,104.83660620997,112.937610041515,114.476662652461,116.993076797955,117.177246558256,117.641611583255,118.476664408148,123.05115725
2014-10-05,104.469498679113,112.442470343065,114.114638202321,116.723820743416,116.88715826003,117.316512620055,118.218069636772,122.94616
2014-10-06,104.850411163177,113.147979612698,114.720212565795,117.267452141575,117.46227586922,118.015269606434,118.879080050824,123.657995
2014-10-07,104.958977120486,113.17799299422,114.740308110432,117.285843345954,117.485662493663,118.035743604919,118.899858317152,123.681617
2014-10-08,104.929422891513,113.052604235859,114.592630030912,117.121557975572,117.314110450431,117.812937338438,118.660481917305,123.3226515
2014-10-09,104.843364397893,113.110630977872,114.682031791543,117.222950228635,117.415746686166,117.954509054304,118.811664688666,123.5493465
2014-10-10,104.834804536244,112.979025942941,114.553506032075,117.098481252233,117.286868713588,117.789162030033,118.6461366039,123.32935075
2014-10-11,104.521750641717,112.48102365721,114.114208345375,116.696149735762,116.860032436231,117.271486590821,118.153361425378,122.79969725
2014-10-12,104.454174422681,112.258563233666,113.870324668109,116.445630559836,116.598211731448,116.937048610131,117.811207216394,122.348498
2014-10-13,104.419097705196,112.572832725455,114.27325221003,116.888624252518,117.055548570285,117.540241522044,118.446810648043,123.254627125
2014-10-14,104.888288544477,113.066446970172,114.613392599832,117.142445887883,117.334098967318,117.842562870441,118.691293357359,123.36948275
2014-10-15,104.915861798851,113.130866699269,114.667643305307,117.193177240477,117.387337623623,117.908225915953,118.75366671177,123.432316
2014-10-16,104.767663623055,112.914481969187,114.501046268448,117.056061014473,117.240745495111,117.737365360474,118.603508145427,123.315047375
2014-10-17,104.876561111491,113.074583215565,114.639209380567,117.183248666552,117.376175365486,117.90094242222,118.761238658214,123.49419675
2014-10-18,104.477142263035,112.367884555142,114.016403755482,116.604925666421,116.764134367662,117.152475547284,118.035301982176,122.64920225
2014-10-19,104.407309405669,112.246338787558,113.887456922458,116.47721369427,116.629349497754,116.984381172993,117.868640570561,122.449717
2014-10-20,104.398744858876,112.425100648029,114.093446532111,116.683708200917,116.842142464843,117.260817600292,118.143718572385,122.79245825
2014-10-21,104.863254529138,113.149919773046,114.710204451821,117.249801275597,117.444194412277,117.9893429618,118.84783888885,123.60297225
2014-10-22,104.750984506111,112.80127249582,114.396787371317,116.958041775284,117.139078787659,117.608401713245,118.477077114609,123.15834525
2014-10-23,104.553696195298,112.565862160172,114.192137824871,116.767070739944,116.93421377444,117.363275678967,118.238923968274,122.8865335
2014-10-24,104.683531807757,112.785420187533,114.388699203863,116.952488412795,117.130590482471,117.603902995497,118.47464104115,123.16837825
2014-10-25,104.661419946181,112.791345086217,114.393102651596,116.953985543909,117.131210482795,117.60607436132,118.474873763676,123.164854
2014-10-26,104.771427076378,112.804223255512,114.385468209825,116.943912114926,117.125121749096,117.587963283991,118.455676915497,123.12977025
2014-10-27,104.497129704483,112.520595760642,114.168091874307,116.750417061818,116.914980430366,117.344865193773,118.224691740595,122.8828505
2014-10-28,104.860737038754,113.126309523209,114.68922288779,117.230351768534,117.42408750808,117.9638210497,118.823061277537,123.5729685
2014-10-29,104.968963303,113.216153661908,114.764691730336,117.299940010129,117.500202519362,118.05162584197,118.907135695342,123.66132875
2014-10-30,104.914224741413,113.154654298641,114.713275817005,117.253512862695,117.450273988697,117.992775688709,118.851575068706,123.603464375
2014-10-31,105.063016784168,113.373724029007,114.902802848273,117.427791906876,117.635769833288,118.216854100112,119.067439170265,123.84786
2014-11-01,104.853780951852,112.980619667492,114.559183165834,117.112168519406,117.302239268854,117.808941778133,118.674433517388,123.39735925
2014-11-02,104.874936531404,113.037584708571,114.59970773353,117.144325804447,117.335947736273,117.849096821586,118.709709382273,123.429268
2014-11-03,104.459600406827,112.398260147197,114.052272600875,116.640919937964,116.800587754665,117.20126312917,118.084187767804,122.7135595
2014-11-04,104.72457814818,112.920489297724,114.513508963245,117.070267126962,117.253682145459,117.758261935538,118.625704769392,123.350226375
2014-11-05,104.99481976511,113.27142582748,114.811172102724,117.341256472279,117.543747282677,118.104743876381,118.957611322751,123.71835175
2014-11-06,104.990753310545,113.263014680637,114.80963188802,117.344374683984,117.547025349265,118.110226428264,118.966555574992,123.739529
2014-11-07,105.093948296859,113.45333272952,114.976589494325,117.497649384219,117.709100890958,118.308276110432,119.157055209497,123.95558775
2014-11-08,105.058773022441,113.334943006161,114.870042266089,117.399404792264,117.606491575496,118.18014877906,119.033442978805,123.8119825
2014-11-09,105.065223965886,113.381719323965,114.911944174971,117.437814818351,117.646302961198,118.230436964046,119.081823893956,123.8676085
2014-11-10,105.02244643557,113.277718563747,114.816001784879,117.346764907056,117.550675156873,118.111368466938,118.964914260208,123.726559125
2014-11-11,104.991453375985,113.263265808407,114.810736183681,117.345413973355,117.548123948809,118.111571273583,118.967600695408,123.73981475
2014-11-12,105.013059911184,113.297367540422,114.836569109688,117.365990642525,117.57010901971,118.137106776521,118.989790097184,123.7564835
2014-11-13,105.148240137178,113.586201683718,115.105337848584,117.624928070108,117.842702930002,118.476163007043,119.325909934074,124.1731705
2014-11-14,105.373952729657,113.862987799271,115.336466188753,117.833397257722,118.066534414756,118.741591275836,119.578593833667,124.4459665
2014-11-15,105.368423314325,113.82127258169,115.289742554426,117.783699183859,118.014943677498,118.674689142566,119.508947683799,124.34839875
2014-11-16,105.221854418202,113.627547026489,115.137189025962,117.653531210487,117.875225119479,118.511109644935,119.359006153258,124.203968
2014-11-17,105.400878772176,113.932878784408,115.398009860279,117.888927508695,118.124806818467,118.8134884321,119.646986860248,124.52232525
2014-11-18,105.26826901321,113.64163973835,115.140787481039,117.653096985012,117.876549584273,118.507927589262,119.353061072188,124.184791
2014-11-19,105.392184751047,113.935371874565,115.403122889075,117.895019784633,118.130794966662,118.822201663384,119.656532296994,124.53762875
2014-11-20,105.444089361639,113.97300362506,115.431136159009,117.91944024297,118.158042280723,118.852168412574,119.684348741675,124.5628065
2014-11-21,105.256481252176,113.640027852741,115.140632002689,117.652441245975,117.875401892835,118.507393093126,119.352137230622,124.183775
2014-11-22,105.284700158874,113.719136386187,115.201764111504,117.702008201698,117.927337521602,118.569913529201,119.407548215985,124.23473375
2014-11-23,104.971350221625,113.076736712242,114.629582472523,117.174212349544,117.370839898781,117.885694353802,118.74692924586,123.47025725
2014-11-24,104.923197846661,113.322851139447,114.915056091621,117.471876646672,117.67667199829,118.28832518157,119.160684614753,124.03801075
2014-11-25,105.22453167088,113.641409461378,115.126801542569,117.624682469163,117.844980615178,118.468173668697,119.302640888107,124.0917635
2014-11-26,105.150963223946,113.481454457143,114.995748187694,117.511228600549,117.725293307329,118.323157818136,119.168047165316,123.95787375
2014-11-27,104.988215681901,113.158286809683,114.714024823647,117.256763701887,117.456571655075,117.994858083616,118.854310843184,123.5982415
2014-11-28,104.810837295016,112.985304039063,114.548182932283,117.085594104619,117.272543635177,117.771298139621,118.625136890335,123.30369675
2014-11-29,104.784430058366,112.916237207135,114.506044321521,117.071848354415,117.258329328341,117.760804226919,118.639796195351,123.413139
2014-11-30,105.263136882055,113.900719255595,115.440138288924,117.972338823097,118.206394996977,118.939224642643,119.799573134287,124.7936925
2014-12-01,105.482764025416,113.874717187234,115.27493447163,117.723630679322,117.956124662048,118.57965347934,119.379991320506,124.077222
2014-12-02,104.976524621215,113.236897947155,114.807505036632,117.36235157934,117.565720824492,118.139530844112,119.011075587154,123.83773175
2014-12-03,105.062074102494,113.39835875233,114.932042770396,117.455779373887,117.664628823851,118.254077334903,119.103461952242,123.89392925
2014-12-04,105.260403542493,113.786548682995,115.313644859381,117.841546874313,118.071322751135,118.763847755872,119.622654613849,124.57083925
2014-12-05,105.7313557794,114.543372661612,115.948828397357,118.406905238152,118.672276799966,119.486696336372,120.304918561469,125.30191475
2014-12-06,105.703952440587,114.274096812901,115.683857124099,118.149641089763,118.405635734191,119.145314023805,119.964228267572,124.86465375
2014-12-07,105.591494800412,114.185911478501,115.615438912847,118.086596584687,118.336118616721,119.06639116872,119.888322339713,124.784739
2014-12-08,105.457783062328,113.998702647653,115.462472206929,117.958672449413,118.199584594499,118.906304526229,119.747491094559,124.676916
2014-12-09,105.629445065941,114.244411770245,115.66840996223,118.141732886907,118.394635592216,119.139127655569,119.963819457855,124.888879
2014-12-10,105.594627407588,114.179788218212,115.61498105964,118.094697177371,118.34491329481,119.079103446415,119.908032867274,124.830078
2014-12-11,105.480451102589,113.920390627468,115.335796283439,117.798012887512,118.033387516487,118.682504903482,119.495235498777,124.262022875
2014-12-12,105.172392107117,113.558355250302,115.080885944347,117.604474919163,117.822740901679,118.448952057208,119.301235583686,124.1467545
2014-12-13,105.276145508319,113.654465813911,115.14483906072,117.654163761703,117.877917310188,118.508469933227,119.353440260887,124.19193475
2014-12-14,105.270808642907,113.792085188649,115.301359645168,117.806873795363,118.034976341394,118.711512348507,119.548922827918,124.40421525
2014-12-15,105.464859161897,114.055300956426,115.51382926832,118.009273700639,118.252062333435,118.973393447791,119.814326539664,124.75175075
2014-12-16,105.36988274829,113.811035694038,115.301561886444,117.804943749436,118.037070301341,118.705022611122,119.543242739683,124.402088
2014-12-17,105.514369448085,114.061047288256,115.47674405271,117.944514924305,118.186402328526,118.878748911816,119.700853377653,124.55420225
2014-12-18,105.445411476002,114.089650839847,115.574308964945,118.073262134915,118.317230272568,119.060262595009,119.900730773903,124.8687495
2014-12-19,105.595091267278,114.162079479001,115.600472794317,118.082331900698,118.332254263207,119.063113009523,119.893705550474,124.817632
2014-12-20,105.775883956879,114.6339389463,116.049518344496,118.511155825385,118.781790154368,119.625233589643,120.44554481873,125.48466775
2014-12-21,105.670626212382,114.07030836981,115.448319993053,117.902783897348,118.149156859718,118.813923278458,119.624391785663,124.41126375
2014-12-22,105.393805961337,113.923203648804,115.401396070055,117.904125907817,118.140635345106,118.836896227668,119.680046272759,124.59052425
2014-12-23,105.357405266322,113.883153243251,115.359113935813,117.852111769887,118.085202947148,118.76650533161,119.600941345667,124.4702235
