TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014233E+03 1.194480E+03 2.452705E+02 2.197392E-02 2.166035E-03 
2.014236E+03 1.213453E+03 2.485927E+02 2.295922E-02 2.228894E-03 
2.014238E+03 1.231172E+03 2.519635E+02 2.426679E-02 2.295333E-03 
2.014241E+03 1.249134E+03 2.553835E+02 2.550915E-02 2.365173E-03 
2.014244E+03 1.264016E+03 2.588441E+02 2.502102E-02 2.433677E-03 
2.014247E+03 1.278881E+03 2.623455E+02 2.455430E-02 2.500903E-03 
2.014247E+03 1.279199E+03 2.624199E+02 2.455337E-02 2.502331E-03 
2.014249E+03 1.280939E+03 2.659269E+02 2.394012E-02 2.567875E-03 
2.014252E+03 1.282302E+03 2.694377E+02 2.332587E-02 2.631738E-03 
2.014255E+03 1.283598E+03 2.729520E+02 2.273637E-02 2.693987E-03 
2.014258E+03 1.284868E+03 2.764697E+02 2.217834E-02 2.754708E-03 
2.014260E+03 1.286126E+03 2.799910E+02 2.165378E-02 2.813992E-03 
2.014263E+03 1.287376E+03 2.835156E+02 2.116316E-02 2.871934E-03 
2.014266E+03 1.288621E+03 2.870437E+02 2.070635E-02 2.928625E-03 
2.014268E+03 1.289865E+03 2.905751E+02 2.028296E-02 2.984157E-03 
2.014271E+03 1.291108E+03 2.941100E+02 1.989248E-02 3.038619E-03 
2.014274E+03 1.292351E+03 2.976482E+02 1.953438E-02 3.092101E-03 
2.014277E+03 1.293595E+03 3.011899E+02 1.920809E-02 3.144690E-03 
2.014279E+03 1.294840E+03 3.047350E+02 1.891311E-02 3.196472E-03 
2.014282E+03 1.296086E+03 3.082835E+02 1.864893E-02 3.247530E-03 
2.014285E+03 1.297335E+03 3.118354E+02 1.841511E-02 3.297947E-03 
2.014288E+03 1.298585E+03 3.153907E+02 1.821127E-02 3.347807E-03 
2.014290E+03 1.299838E+03 3.189495E+02 1.803709E-02 3.397190E-03 
2.014293E+03 1.301094E+03 3.225117E+02 1.789230E-02 3.446176E-03 
2.014296E+03 1.302352E+03 3.260773E+02 1.777674E-02 3.494847E-03 
2.014299E+03 1.303613E+03 3.296464E+02 1.769032E-02 3.543280E-03 
2.014301E+03 1.304878E+03 3.332190E+02 1.763304E-02 3.591557E-03 
2.014304E+03 1.306146E+03 3.367950E+02 1.760504E-02 3.639757E-03 
2.014307E+03 1.307417E+03 3.403745E+02 1.760656E-02 3.687961E-03 
2.014310E+03 1.308693E+03 3.439575E+02 1.763799E-02 3.736251E-03 
2.014312E+03 1.309973E+03 3.475440E+02 1.769989E-02 3.784711E-03 
2.014315E+03 1.311258E+03 3.511341E+02 1.779304E-02 3.833425E-03 
2.014318E+03 1.312547E+03 3.547276E+02 1.791845E-02 3.882483E-03 
2.014320E+03 1.313843E+03 3.583247E+02 1.807746E-02 3.931977E-03 
2.014323E+03 1.315144E+03 3.619254E+02 1.827180E-02 3.982002E-03 
2.014326E+03 1.316453E+03 3.655297E+02 1.850373E-02 4.032663E-03 
2.014329E+03 1.317770E+03 3.691375E+02 1.877622E-02 4.084069E-03 
2.014329E+03 1.317807E+03 3.692117E+02 1.888683E-02 4.085132E-03 
2.014332E+03 1.313121E+03 3.728068E+02 1.896860E-02 4.137065E-03 
2.014334E+03 1.308668E+03 3.763897E+02 1.925572E-02 4.189784E-03 
2.014337E+03 1.304276E+03 3.799606E+02 1.962114E-02 4.243504E-03 
2.014340E+03 1.299929E+03 3.835196E+02 2.007285E-02 4.298460E-03 
2.014342E+03 1.295649E+03 3.870669E+02 2.063810E-02 4.354964E-03 
2.014345E+03 1.291371E+03 3.906025E+02 2.135813E-02 4.413440E-03 
2.014348E+03 1.287057E+03 3.941263E+02 2.237294E-02 4.474694E-03 
2.014351E+03 1.282869E+03 3.976386E+02 2.422711E-02 4.541024E-03 
2.014353E+03 1.278510E+03 4.011390E+02 2.423124E-02 4.607365E-03 
2.014356E+03 1.274032E+03 4.046271E+02 2.422426E-02 4.673688E-03 
2.014359E+03 1.269546E+03 4.081029E+02 2.422627E-02 4.740016E-03 
2.014362E+03 1.265059E+03 4.115664E+02 2.423914E-02 4.806379E-03 
2.014364E+03 1.260573E+03 4.150177E+02 2.426334E-02 4.872808E-03 
2.014367E+03 1.256086E+03 4.184567E+02 2.429852E-02 4.939334E-03 
2.014370E+03 1.251598E+03 4.218834E+02 2.434354E-02 5.005983E-03 
2.014373E+03 1.247112E+03 4.252978E+02 2.440028E-02 5.072787E-03 
2.014375E+03 1.242628E+03 4.286999E+02 2.446914E-02 5.139780E-03 
2.014378E+03 1.238147E+03 4.320898E+02 2.455015E-02 5.206995E-03 
2.014381E+03 1.233668E+03 4.354674E+02 2.464332E-02 5.274464E-03 
2.014384E+03 1.229192E+03 4.388327E+02 2.474873E-02 5.342223E-03 
2.014386E+03 1.224718E+03 4.421858E+02 2.486655E-02 5.410304E-03 
2.014389E+03 1.220246E+03 4.455267E+02 2.499699E-02 5.478742E-03 
2.014392E+03 1.215777E+03 4.488553E+02 2.514035E-02 5.547572E-03 
2.014394E+03 1.211310E+03 4.521717E+02 2.529700E-02 5.616832E-03 
2.014397E+03 1.206846E+03 4.554758E+02 2.546736E-02 5.686557E-03 
2.014400E+03 1.202385E+03 4.587678E+02 2.565194E-02 5.756789E-03 
2.014403E+03 1.197926E+03 4.620475E+02 2.585134E-02 5.827566E-03 
2.014405E+03 1.193471E+03 4.653151E+02 2.606626E-02 5.898931E-03 
2.014408E+03 1.189018E+03 4.685704E+02 2.629750E-02 5.970930E-03 
2.014411E+03 1.184570E+03 4.718136E+02 2.654602E-02 6.043609E-03 
2.014414E+03 1.180124E+03 4.750446E+02 2.681292E-02 6.117019E-03 
2.014414E+03 1.180034E+03 4.751132E+02 2.699369E-02 6.118588E-03 
2.014416E+03 1.176849E+03 4.783352E+02 2.742222E-02 6.193666E-03 
2.014419E+03 1.173173E+03 4.815472E+02 2.781873E-02 6.269829E-03 
2.014422E+03 1.169372E+03 4.847488E+02 2.816256E-02 6.346934E-03 
2.014425E+03 1.165522E+03 4.879398E+02 2.849328E-02 6.424945E-03 
2.014427E+03 1.161649E+03 4.911202E+02 2.882686E-02 6.503868E-03 
2.014430E+03 1.157766E+03 4.942900E+02 2.917149E-02 6.583735E-03 
2.014433E+03 1.153880E+03 4.974492E+02 2.953218E-02 6.664590E-03 
2.014436E+03 1.149995E+03 5.005977E+02 2.991265E-02 6.746487E-03 
2.014438E+03 1.146112E+03 5.037356E+02 3.031630E-02 6.829488E-03 
