TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014249E+03 -7.815093E+02 -1.830431E+02 1.861318E-04 1.053728E-04 
2.014252E+03 -7.814999E+02 -1.851827E+02 1.250551E-04 1.057151E-04 
2.014255E+03 -7.813158E+02 -1.873219E+02 7.312439E-05 1.059154E-04 
2.014258E+03 -7.810092E+02 -1.894602E+02 2.832820E-05 1.059929E-04 
2.014260E+03 -7.806505E+02 -1.915975E+02 0.000000E+00 1.059929E-04 
2.014263E+03 -7.802621E+02 -1.937337E+02 0.000000E+00 1.059929E-04 
2.014266E+03 -7.798540E+02 -1.958688E+02 0.000000E+00 1.059929E-04 
2.014268E+03 -7.794315E+02 -1.980028E+02 0.000000E+00 1.059929E-04 
2.014271E+03 -7.790248E+02 -2.001357E+02 0.000000E+00 1.059929E-04 
2.014274E+03 -7.785974E+02 -2.022673E+02 0.000000E+00 1.059929E-04 
2.014277E+03 -7.781554E+02 -2.043978E+02 0.000000E+00 1.059929E-04 
2.014279E+03 -7.777036E+02 -2.065270E+02 0.000000E+00 1.059929E-04 
2.014282E+03 -7.772444E+02 -2.086550E+02 0.000000E+00 1.059929E-04 
2.014285E+03 -7.767795E+02 -2.107817E+02 0.000000E+00 1.059929E-04 
2.014288E+03 -7.763097E+02 -2.129072E+02 0.000000E+00 1.059929E-04 
2.014290E+03 -7.758357E+02 -2.150313E+02 0.000000E+00 1.059929E-04 
2.014293E+03 -7.753580E+02 -2.171541E+02 0.000000E+00 1.059929E-04 
2.014296E+03 -7.748770E+02 -2.192756E+02 0.000000E+00 1.059929E-04 
2.014299E+03 -7.743931E+02 -2.213958E+02 0.000000E+00 1.059929E-04 
2.014301E+03 -7.739066E+02 -2.235146E+02 0.000000E+00 1.059929E-04 
2.014304E+03 -7.734176E+02 -2.256321E+02 0.000000E+00 1.059929E-04 
2.014307E+03 -7.729263E+02 -2.277483E+02 0.000000E+00 1.059929E-04 
2.014310E+03 -7.724331E+02 -2.298631E+02 0.000000E+00 1.059929E-04 
2.014312E+03 -7.719379E+02 -2.319765E+02 0.000000E+00 1.059929E-04 
2.014315E+03 -7.714411E+02 -2.340886E+02 0.000000E+00 1.059929E-04 
2.014318E+03 -7.709426E+02 -2.361993E+02 0.000000E+00 1.059929E-04 
2.014320E+03 -7.704461E+02 -2.383087E+02 0.000000E+00 1.059929E-04 
2.014323E+03 -7.699531E+02 -2.404167E+02 0.000000E+00 1.059929E-04 
2.014326E+03 -7.694572E+02 -2.425234E+02 0.000000E+00 1.059929E-04 
2.014329E+03 -7.689585E+02 -2.446287E+02 0.000000E+00 1.059929E-04 
2.014329E+03 -7.689405E+02 -2.446719E+02 0.000000E+00 1.059929E-04 
2.014332E+03 -7.674397E+02 -2.467731E+02 0.000000E+00 1.059929E-04 
2.014334E+03 -7.648053E+02 -2.488670E+02 0.000000E+00 1.059929E-04 
2.014337E+03 -7.619389E+02 -2.509531E+02 0.000000E+00 1.059929E-04 
2.014340E+03 -7.589824E+02 -2.530310E+02 0.000000E+00 1.059929E-04 
2.014342E+03 -7.559876E+02 -2.551008E+02 0.000000E+00 1.059929E-04 
2.014345E+03 -7.529943E+02 -2.571624E+02 0.000000E+00 1.059929E-04 
2.014348E+03 -7.498644E+02 -2.592154E+02 0.000000E+00 1.059929E-04 
2.014351E+03 -7.465973E+02 -2.612595E+02 0.000000E+00 1.059929E-04 
2.014353E+03 -7.435409E+02 -2.632952E+02 0.000000E+00 1.059929E-04 
2.014356E+03 -7.404881E+02 -2.653225E+02 0.000000E+00 1.059929E-04 
2.014359E+03 -7.374290E+02 -2.673415E+02 0.000000E+00 1.059929E-04 
2.014362E+03 -7.343628E+02 -2.693521E+02 0.000000E+00 1.059929E-04 
2.014364E+03 -7.312898E+02 -2.713543E+02 0.000000E+00 1.059929E-04 
2.014367E+03 -7.282106E+02 -2.733480E+02 0.000000E+00 1.059929E-04 
2.014370E+03 -7.251259E+02 -2.753333E+02 0.000000E+00 1.059929E-04 
2.014373E+03 -7.220361E+02 -2.773101E+02 0.000000E+00 1.059929E-04 
2.014375E+03 -7.189417E+02 -2.792785E+02 0.000000E+00 1.059929E-04 
2.014378E+03 -7.158429E+02 -2.812383E+02 0.000000E+00 1.059929E-04 
2.014381E+03 -7.127402E+02 -2.831897E+02 0.000000E+00 1.059929E-04 
2.014384E+03 -7.096335E+02 -2.851326E+02 0.000000E+00 1.059929E-04 
2.014386E+03 -7.065233E+02 -2.870669E+02 0.000000E+00 1.059929E-04 
2.014389E+03 -7.034095E+02 -2.889928E+02 0.000000E+00 1.059929E-04 
2.014392E+03 -7.002924E+02 -2.909101E+02 0.000000E+00 1.059929E-04 
2.014394E+03 -6.971719E+02 -2.928188E+02 0.000000E+00 1.059929E-04 
2.014397E+03 -6.940481E+02 -2.947190E+02 0.000000E+00 1.059929E-04 
2.014400E+03 -6.909211E+02 -2.966106E+02 0.000000E+00 1.059929E-04 
2.014403E+03 -6.877908E+02 -2.984937E+02 0.000000E+00 1.059929E-04 
2.014405E+03 -6.846573E+02 -3.003682E+02 0.000000E+00 1.059929E-04 
2.014408E+03 -6.815205E+02 -3.022341E+02 0.000000E+00 1.059929E-04 
2.014411E+03 -6.783804E+02 -3.040914E+02 0.000000E+00 1.059929E-04 
2.014414E+03 -6.752403E+02 -3.059401E+02 0.000000E+00 1.059929E-04 
2.014414E+03 -6.751622E+02 -3.059794E+02 0.000000E+00 1.059929E-04 
2.014416E+03 -6.774119E+02 -3.078340E+02 0.000000E+00 1.059929E-04 
2.014419E+03 -6.806035E+02 -3.096974E+02 0.000000E+00 1.059929E-04 
2.014422E+03 -6.840383E+02 -3.115702E+02 0.000000E+00 1.059929E-04 
2.014425E+03 -6.875735E+02 -3.134527E+02 0.000000E+00 1.059929E-04 
2.014427E+03 -6.911618E+02 -3.153450E+02 0.000000E+00 1.059929E-04 
2.014430E+03 -6.947847E+02 -3.172472E+02 0.000000E+00 1.059929E-04 
2.014433E+03 -6.984405E+02 -3.191594E+02 0.000000E+00 1.059929E-04 
2.014436E+03 -7.021301E+02 -3.210817E+02 0.000000E+00 1.059929E-04 
2.014438E+03 -7.057454E+02 -3.230140E+02 0.000000E+00 1.059929E-04 
2.014441E+03 -7.093105E+02 -3.249560E+02 0.000000E+00 1.059929E-04 
